Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,4314,Tom Brady,QB,10,NE,NYG,319,3,1,3,0,0,0,0,27.06
2,2593,Aaron Rodgers,QB,10,GB,DET,283,3,1,18,0,0,0,0,24.12
3,7242,Drew Brees,QB,10,NO,WAS,315,2,1,2,0,0,0,0,22.80
4,14986,DeAndre Hopkins,WR,10,HOU,CIN,0,0,0,0,0,7,93,1,22.30
5,11197,Demaryius Thomas,WR,10,DEN,KC,0,0,0,0,0,7,88,1,21.80
6,8355,Julian Edelman,WR,10,NE,NYG,0,0,0,2,0,7,78,1,21
7,11056,Antonio Brown,WR,10,PIT,CLE,0,0,0,2,0,6,85,1,20.70
8,16389,Odell Beckham Jr,WR,10,NYG,NE,0,0,0,1,0,6,85,1,20.60
9,7580,DeAngelo Williams,RB,10,PIT,CLE,0,0,0,93,1,3,20,0,20.30
10,12845,AJ Green,WR,10,CIN,HOU,0,0,0,0,0,6,82,1,20.20
11,16597,Mike Evans,WR,10,TB,DAL,0,0,0,0,0,6,81,1,20.10
12,16263,Allen Robinson,WR,10,JAX,BAL,0,0,0,0,0,6,81,1,20.10
13,14187,Alshon Jeffery,WR,10,CHI,LA,0,0,0,0,0,6,80,1,20
14,13320,Cam Newton,QB,10,CAR,TEN,222,2,1,41,0,0,0,0,19.98
15,13227,Randall Cobb,WR,10,GB,DET,0,0,0,2,0,6,76,1,19.80
16,16771,Todd Gurley,RB,10,LA,CHI,0,0,0,99,1,2,17,0,19.60
17,6029,Calvin Johnson,WR,10,DET,GB,0,0,0,0,0,6,76,1,19.60
18,13337,Mark Ingram,RB,10,NO,WAS,0,0,0,80,1,3,24,0,19.40
19,16245,Blake Bortles,QB,10,JAX,BAL,267,2,1,17,0,0,0,0,19.38
20,11667,Brandon Marshall,WR,10,NYJ,BUF,0,0,0,0,0,6,73,1,19.30
21,14536,Russell Wilson,QB,10,SEA,ARI,217,2,1,36,0,0,0,0,19.28
22,10974,Rob Gronkowski,TE,10,NE,NYG,0,0,0,0,0,6,72,1,19.20
23,16020,Jarvis Landry,WR,10,MIA,PHI,0,0,0,4,0,6,68,1,19.20
24,9369,Justin Forsett,RB,10,BAL,JAX,0,0,0,64,1,4,27,0,19.10
25,13124,DeMarco Murray,RB,10,PHI,MIA,0,0,0,78,1,3,22,0,19
26,12831,Tyrod Taylor,QB,10,BUF,NYJ,218,2,1,32,0,0,0,0,18.92
27,4807,Adrian Peterson,RB,10,MIN,OAK,0,0,0,94,1,2,13,0,18.70
28,8066,Darren McFadden,RB,10,DAL,TB,0,0,0,77,1,3,20,0,18.70
29,4932,Eli Manning,QB,10,NYG,NE,279,2,1,4,0,0,0,0,18.56
30,16765,Amari Cooper,WR,10,OAK,MIN,0,0,0,0,0,5,73,1,18.30
31,14385,Doug Martin,RB,10,TB,DAL,0,0,0,71,1,3,21,0,18.20
32,12841,Andy Dalton,QB,10,CIN,HOU,254,2,1,10,0,0,0,0,18.16
33,7328,Peyton Manning,QB,10,DEN,KC,276,2,1,1,0,0,0,0,18.14
34,16311,Derek Carr,QB,10,OAK,MIN,266,2,1,4,0,0,0,0,18.04
35,16568,Brandin Cooks,WR,10,NO,WAS,0,0,0,1,0,5,69,1,18
36,16906,Stefon Diggs,WR,10,MIN,OAK,0,0,0,1,0,5,69,1,18
37,16762,Jameis Winston,QB,10,TB,DAL,239,2,1,14,0,0,0,0,17.96
38,11270,Dez Bryant,WR,10,DAL,TB,0,0,0,0,0,5,69,1,17.90
39,8358,Brian Hoyer,QB,10,HOU,CIN,261,2,1,4,0,0,0,0,17.84
40,14252,Kirk Cousins,QB,10,WAS,NO,266,2,1,2,0,0,0,0,17.84
41,8283,Ryan Fitzpatrick,QB,10,NYJ,BUF,230,2,1,16,0,0,0,0,17.80
42,9331,Michael Crabtree,WR,10,OAK,MIN,0,0,0,0,0,5,68,1,17.80
43,8972,Jay Cutler,QB,10,CHI,LA,242,2,1,11,0,0,0,0,17.78
44,13799,Ryan Tannehill,QB,10,MIA,PHI,271,2,2,9,0,0,0,0,17.74
45,9038,Matthew Stafford,QB,10,DET,GB,275,2,2,7,0,0,0,0,17.70
46,12506,James Starks,RB,10,GB,DET,0,0,0,65,1,3,22,0,17.70
47,5571,Larry Fitzgerald,WR,10,ARI,SEA,0,0,0,0,0,5,67,1,17.70
48,16763,Marcus Mariota,QB,10,TEN,CAR,237,2,1,12,0,0,0,0,17.68
49,16497,Teddy Bridgewater,QB,10,MIN,OAK,228,2,1,15,0,0,0,0,17.62
50,13791,Lamar Miller,RB,10,MIA,PHI,0,0,0,62,1,3,24,0,17.60
51,15974,Jordan Matthews,WR,10,PHI,MIA,0,0,0,0,0,5,66,1,17.60
52,611,Joe Flacco,QB,10,BAL,JAX,258,2,1,2,0,0,0,0,17.52
