Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,2428,Carson Palmer,QB,7,ARI,BAL,300,3,1,3,0,0,0,0,26.30
2,13320,Cam Newton,QB,7,CAR,PHI,238,2,1,37,1,0,0,0,26.22
3,14986,DeAndre Hopkins,WR,7,HOU,MIA,0,0,0,0,0,7,100,1,26
4,14008,Andrew Luck,QB,7,IND,NO,289,3,1,16,0,0,0,0,24.16
5,7242,Drew Brees,QB,7,NO,IND,307,2,1,2,0,0,0,0,22.48
6,8244,Philip Rivers,QB,7,SD,OAK,306,2,1,2,0,0,0,0,22.44
7,4314,Tom Brady,QB,7,NE,NYJ,280,3,1,2,0,0,0,0,22.40
8,13291,Julio Jones,WR,7,ATL,TEN,0,0,0,0,0,7,94,1,22.40
9,14967,Le'Veon Bell,RB,7,PIT,KC,0,0,0,88,1,4,31,0,21.90
10,16524,Devonta Freeman,RB,7,ATL,TEN,0,0,0,85,1,4,34,0,21.90
11,16389,Odell Beckham Jr,WR,7,NYG,DAL,0,0,0,1,0,6,86,1,20.70
12,11792,Arian Foster,RB,7,HOU,MIA,0,0,0,74,1,4,30,0,20.40
13,5571,Larry Fitzgerald,WR,7,ARI,BAL,0,0,0,0,0,6,83,1,20.30
14,14536,Russell Wilson,QB,7,SEA,SF,230,2,1,39,0,0,0,0,20.10
15,15076,Keenan Allen,WR,7,SD,OAK,0,0,0,0,0,6,80,1,20
16,6029,Calvin Johnson,WR,7,DET,MIN,0,0,0,0,0,6,79,1,19.90
17,11056,Antonio Brown,WR,7,PIT,KC,0,0,0,1,0,6,78,1,19.90
18,11667,Brandon Marshall,WR,7,NYJ,NE,0,0,0,0,0,6,79,1,19.90
19,8355,Julian Edelman,WR,7,NE,NYJ,0,0,0,2,0,6,73,1,19.50
20,1658,Greg Olsen,TE,7,CAR,PHI,0,0,0,0,0,6,69,1,18.90
21,9038,Matthew Stafford,QB,7,DET,MIN,276,2,1,7,0,0,0,0,18.74
22,16020,Jarvis Landry,WR,7,MIA,HOU,0,0,0,4,0,6,63,1,18.70
23,14005,TY Hilton,WR,7,IND,NO,0,0,0,0,0,5,76,1,18.60
24,732,Matt Ryan,QB,7,ATL,TEN,277,2,1,4,0,0,0,0,18.48
25,4932,Eli Manning,QB,7,NYG,DAL,277,2,1,4,0,0,0,0,18.48
26,13799,Ryan Tannehill,QB,7,MIA,HOU,257,2,1,12,0,0,0,0,18.48
27,16245,Blake Bortles,QB,7,JAX,BUF,258,2,2,20,0,0,0,0,18.32
28,8283,Ryan Fitzpatrick,QB,7,NYJ,NE,237,2,1,18,0,0,0,0,18.28
