"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,819039261,"trun",0,180.18,"RB LeSean McCoy WR Kendall Wright QB Matthew Stafford WR Randall Cobb TE Delanie Walker FLEX Todd Gurley II DST Rams  RB Bilal Powell WR Antonio Brown",NA,"Zach Ertz","84.71%",17.3
2,802709228,"hoop2410",0,169.58,"WR Kendall Wright RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald WR Antonio Brown FLEX Carlos Hyde",NA,"Le'Veon Bell","57.75%",7.7
2,815457104,"CSURAM88",0,169.58,"WR Kendall Wright RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald WR Antonio Brown FLEX Carlos Hyde",NA,"Kendall Wright","57.55%",6.4
2,816059832,"Brunoruno (3/5)",0,169.58,"WR Kendall Wright RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald WR Antonio Brown FLEX Carlos Hyde",NA,"Carlos Hyde","56.94%",13.7
2,816059834,"Brunoruno (5/5)",0,169.58,"WR Kendall Wright RB Todd Gurley II DST Rams  QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald WR Antonio Brown FLEX Carlos Hyde",NA,"David Johnson","56.14%",14.1
6,817330933,"jpforno",0,161.74,"WR Mohamed Sanu FLEX DeAndre Hopkins QB Marcus Mariota TE Delanie Walker RB Todd Gurley II WR Alshon Jeffery WR Antonio Brown RB Christian McCaffrey DST Ravens ",NA,"Larry Fitzgerald","54.53%",13.4
7,819006023,"Pander85",0,152.94,"WR Julio Jones WR Kendall Wright QB Marcus Mariota DST Rams  TE Zach Ertz FLEX Larry Fitzgerald WR Antonio Brown RB Carlos Hyde RB Christian McCaffrey",NA,"Todd Gurley II","43.06%",20.6
8,817403516,"Nro79",0,152.64,"WR Kendall Wright QB Aaron Rodgers RB Todd Gurley II DST Rams  WR Robby Anderson TE Zach Ertz RB Le'Veon Bell WR Antonio Brown FLEX Carlos Hyde",NA,"Rams ","41.25%",28
9,817741157,"bradhr (1/2)",0,151.66,"QB Tyrod Taylor WR Sammy Watkins RB Isaiah Crowell RB Todd Gurley II DST Rams  FLEX Bilal Powell TE Zach Ertz WR Antonio Brown WR Kelvin Benjamin",NA,"Brandon Marshall","36.02%",2
10,807546079,"aaronstatefarm",0,150.68,"RB LeSean McCoy WR Kendall Wright DST Rams  QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald FLEX Carlos Hyde WR Doug Baldwin",NA,"Carson Wentz","34.00%",23.88
