"Mike Trout_LAA","Miguel Cabrera_DET","Joey Votto_CIN","Ian Kinsler_DET","JD Martinez_DET","Billy Hamilton_CIN","Justin Upton_DET","Adam Duvall_CIN","Hunter Pence_SF","Buster Posey_SF","Eugenio Suarez_CIN","Nicholas Castellanos_DET","Eduardo Nunez_SF","Brandon Belt_SF","Zack Cozart_CIN","Albert Pujols_LAA","Denard Span_SF","Joe Panik_SF","Kole Calhoun_LAA","Christian Arroyo_SF","Victor Martinez_DET","Cameron Maybin_LAA","Brandon Crawford_SF","Alex Avila_DET","CJ Cron_LAA","Luis Valbuena_LAA","Yunel Escobar_LAA","Jefry Marte_LAA","Tyler Collins_DET","Jose Peraza_CIN","Scooter Gennett_CIN","Jarrett Parker_SF","Scott Schebler_CIN","Jim Adduci_DET","Ben Revere_LAA","Nick Hundley_SF","Andrelton Simmons_LAA","Arismendy Alcantara_CIN","Mac Williamson_SF","Danny Espinosa_LAA","Aaron Hill_SF","Gorkys Hernandez_SF","Kelby Tomlinson_SF","JaCoby Jones_DET","James McCann_DET","Jesse Winker_CIN","Phillip Ervin_CIN","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Jose Iglesias_DET","Conor Gillaspie_SF","Justin Ruggiano_SF","Drew Stubbs_SF","Devin Mesoraco_CIN","Michael Morse_SF","Tucker Barnhart_CIN","Martin Maldonado_LAA","Juan Graterol_LAA","Tim Federowicz_SF","Patrick Kivlehan_CIN","Andrew Romine_DET","Carlos Perez_LAA","Cliff Pennington_LAA","Chris Marrero_SF","Stuart Turner_CIN"
28.951566951567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3384615384615,0,0,4.54,0,0,-5.22222222222222,0,0,0,0,6.47692307692308,-1.71428571428571,0,0,0,0,0,0,0,0,-5.71384615384615,0,0,6.80434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.81168831168831,0,0,0,0,0,0,0,0
0,53.2426470588235,0,3.15909090909091,0,0,16.5238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.17142857142857,0,0,0,0,0,0,0,-5.39393939393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636363636363636,0,0,0,0,0,22.6857142857143,0,0,0,0,0,0,0,0,0,0,-17.9166666666667,0,0,0,0
0,0,63.7290322580645,0,0,-0.880541871921182,0,-3.65740740740741,0,0,4.63492063492064,0,0,0,6.53846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8531746031746,0,0,-0.376847290640394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2034632034632,0,0,0,0,0,0,0,0,0
0,3.15909090909091,0,48.9619047619048,0,0,27.7923976608188,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1738095238095,0,0,0,0,0,0,0,17.6285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1060606060606,0,0,0,0,0,-9.78095238095238,0,0,0,0,0,0,0,0,0,0,24.7954545454545,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.880541871921182,0,0,78.9630541871921,0,15.9384615384615,0,0,34.2653846153846,0,0,0,9.61666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6933760683761,0,0,0.00925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.381578947368421,0,0,0,0,0,0,0,0,0
0,16.5238095238095,0,27.7923976608188,0,0,63.911231884058,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27272727272727,0,0,0,0,0,0,0,14.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14285714285714,0,0,0,0,0,1.49019607843137,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0
0,0,-3.65740740740741,0,0,15.9384615384615,0,79.3055555555556,0,0,10.7116666666667,0,0,0,-8.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0208333333334,0,0,-4.58615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0672514619883,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,28.3913978494624,13.2119565217391,0,0,10.5221674876847,4.46723646723647,0,0,0,8.10846560846561,0,0,0,0,16.4154411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17279411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13.2119565217391,38.4615384615385,0,0,-5.15076923076923,-1.62252964426877,0,0,0,-6.66798418972332,0,0,0,0,0.807692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.2058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.63492063492064,0,0,34.2653846153846,0,10.7116666666667,0,0,76.6243386243386,0,0,0,2.31159420289855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.18125,0,0,-9.47076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21052631578947,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10.5221674876847,-5.15076923076923,0,0,38.7827956989247,10.8304843304843,0,0,0,11.2328042328042,0,0,0,0,11.8933823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28104575163399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.46723646723647,-1.62252964426877,0,0,10.8304843304843,34.8916256157635,0,0,0,10.96,0,0,0,0,-2.47083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6.53846153846154,0,0,9.61666666666667,0,-8.415,0,0,2.31159420289855,0,0,0,40.0769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67028985507246,0,0,28.1479166666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.45751633986928,0,0,0,0,0,0,0,0,0
11.3384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2057471264368,0,0,-5.47486772486772,0,0,-2.87747035573123,0,0,0,0,15.7783251231527,-3.59047619047619,0,0,0,0,0,0,0,0,6.51477832512315,0,0,-2.94166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01449275362319,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8.10846560846561,-6.66798418972332,0,0,11.2328042328042,10.96,0,0,0,26.7919540229885,0,0,0,0,1.54583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.47486772486772,0,0,39.3574712643678,0,0,9.66666666666667,0,0,0,0,2.97290640394089,16.0285714285714,0,0,0,0,0,0,0,0,9.56773399014778,0,0,-6.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4901185770751,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-4.17142857142857,0,12.1738095238095,0,0,2.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2590579710145,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.57142857142857,0,0,0,0,0,-10.2222222222222,0,0,0,0,0,0,0,0,0,0,2.87619047619048,0,0,0,0
-5.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87747035573123,0,0,9.66666666666667,0,0,26.6503623188406,0,0,0,0,-6.41123188405797,-1.10989010989011,0,0,0,0,0,0,0,0,5.15217391304348,0,0,5.82683982683983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41842105263158,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,16.4154411764706,0.807692307692308,0,0,11.8933823529412,-2.47083333333333,0,0,0,1.54583333333333,0,0,0,0,35.2941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.47692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7783251231527,0,0,2.97290640394089,0,0,-6.41123188405797,0,0,0,0,55.6645161290323,15.275,0,0,0,0,0,0,0,0,-6.32183908045977,0,0,-2.46153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10688405797101,0,0,0,0,0,0,0,0
-1.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.59047619047619,0,0,16.0285714285714,0,0,-1.10989010989011,0,0,0,0,15.275,33.9852941176471,0,0,0,0,0,0,0,0,3.8125,0,0,5.77916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9120879120879,0,0,0,0,0,0,0,0
0,-5.39393939393939,0,17.6285714285714,0,0,14.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,57.781045751634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7638888888889,0,0,0,0,0,-11.4428571428571,0,0,0,0,0,0,0,0,0,0,21.4818181818182,0,0,0,0
0,0,6.8531746031746,0,0,46.6933760683761,0,31.0208333333334,0,0,46.18125,0,0,0,6.67028985507246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.1891534391534,0,0,-8.40883190883191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6868421052632,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.376847290640394,0,0,0.00925925925925926,0,-4.58615384615385,0,0,-9.47076923076923,0,0,0,28.1479166666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.40883190883191,0,0,74.4704433497537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74285714285714,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.71384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51477832512315,0,0,9.56773399014778,0,0,5.15217391304348,0,0,0,0,-6.32183908045977,3.8125,0,0,0,0,0,0,0,0,31.1698924731183,0,0,-4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76166666666667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.80434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94166666666667,0,0,-6.365,0,0,5.82683982683983,0,0,0,0,-2.46153846153846,5.77916666666667,0,0,0,0,0,0,0,0,-4.52,0,0,41.1794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.17279411764706,-10.2058823529412,0,0,3.28104575163399,3.96666666666667,0,0,0,16.2708333333333,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9575163398693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.636363636363636,0,31.1060606060606,0,0,7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.57142857142857,0,0,0,0,0,0,0,32.7638888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.8897058823529,0,0,0,0,0,12.4679487179487,0,0,0,0,0,0,0,0,0,0,7.04487179487179,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.6857142857143,0,-9.78095238095238,0,0,1.49019607843137,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.2222222222222,0,0,0,0,0,0,0,-11.4428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4679487179487,0,0,0,0,0,46.2605263157895,0,0,0,0,0,0,0,0,0,0,-15.9469696969697,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.2034632034632,0,0,-0.381578947368421,0,8.0672514619883,0,0,7.21052631578947,0,0,0,-5.45751633986928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6868421052632,0,0,-3.74285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6082251082251,0,0,0,0,0,0,0,0,0
-9.81168831168831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01449275362319,0,0,4.4901185770751,0,0,2.41842105263158,0,0,0,0,5.10688405797101,15.9120879120879,0,0,0,0,0,0,0,0,6.76166666666667,0,0,-2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5233333333333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-17.9166666666667,0,24.7954545454545,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87619047619048,0,0,0,0,0,0,0,21.4818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04487179487179,0,0,0,0,0,-15.9469696969697,0,0,0,0,0,0,0,0,0,0,45.0661764705882,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
