"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Brandon McCarthy",8900,"PHI@LAD 09:10PM ET",17.63,"LAD","PHI",19.8,16.8,18.379,11.1,3.85
"SP","Matt Cain",7700,"SD@SF 09:05PM ET",15.163,"SF","SD",16.09,12.9,13.374,8.1,19.65
"SP","Jhoulys Chacin",6700,"SD@SF 09:05PM ET",10.53,"SD","SF",12.55,15.3,12.83,9.3,17.05
"SP","Zach Eflin",5700,"PHI@LAD 09:10PM ET",14.5,"PHI","LAD",10.91,12.1,9.849,7.6,16.75
