"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Cole Hamels","Hector Santiago","Austin Hedges","Wil Myers","Yangervis Solarte","Anthony Rendon","Trea Turner","Bryce Harper","Manuel Margot","Hunter Renfroe"
"2","Dylan Bundy","Hector Santiago","Austin Hedges","Ryan Zimmerman","Cory Spangenberg","Anthony Rendon","Trea Turner","Bryce Harper","Adam Eaton","Manuel Margot"
"3","Cole Hamels","Hector Santiago","Jose Lobaton","Ryan Zimmerman","Cory Spangenberg","Jake Lamb","Trea Turner","Bryce Harper","Adam Eaton","Guillermo Heredia"
"4","Cole Hamels","Hector Santiago","Austin Hedges","Ryan Zimmerman","Daniel Murphy","Jake Lamb","Trea Turner","Bryce Harper","Manuel Margot","Jabari Blash"
"5","Cole Hamels","Tyler Glasnow","Austin Hedges","Ryan Zimmerman","Yangervis Solarte","Jake Lamb","Trea Turner","Bryce Harper","Adam Eaton","Jaff Decker"
"6","Cole Hamels","Hector Santiago","Austin Hedges","Paul Goldschmidt","Cory Spangenberg","Jake Lamb","Trea Turner","Bryce Harper","AJ Pollock","David Peralta"
"7","James Paxton","Tyler Glasnow","Mike Zunino","Ryan Zimmerman","Cory Spangenberg","Jake Lamb","Trea Turner","Bryce Harper","Adam Eaton","Manuel Margot"
"8","Cole Hamels","Robert Gsellman","Austin Hedges","Ryan Zimmerman","Cory Spangenberg","Chase Headley","Trea Turner","Bryce Harper","Adam Eaton","Jabari Blash"
"9","Cole Hamels","Tyler Glasnow","Jose Lobaton","Ryan Zimmerman","Daniel Murphy","Chase Headley","Trea Turner","Bryce Harper","Manuel Margot","Guillermo Heredia"
"10","Robert Gsellman","Tyler Glasnow","Austin Hedges","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Manuel Margot","Hunter Renfroe"
"11","Cole Hamels","Trevor Cahill","Austin Hedges","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Kyle Schwarber","Guillermo Heredia"
"12","Cole Hamels","Trevor Cahill","Mike Zunino","Ryan Zimmerman","Cory Spangenberg","Anthony Rendon","Trea Turner","Bryce Harper","Adam Eaton","Hunter Renfroe"
"13","Robert Gsellman","Tyler Glasnow","Stephen Vogt","Ryan Zimmerman","Cory Spangenberg","Anthony Rendon","Trea Turner","Bryce Harper","Adam Eaton","Nelson Cruz"
"14","Cole Hamels","Hector Santiago","Mike Zunino","Ryan Zimmerman","Yangervis Solarte","Chase Headley","Trea Turner","Bryce Harper","Adam Eaton","Manuel Margot"
"15","Matt Shoemaker","Robert Gsellman","Austin Hedges","Wil Myers","Yangervis Solarte","Jake Lamb","Trea Turner","Bryce Harper","Adam Eaton","Hunter Renfroe"
"16","Robert Gsellman","Tyler Glasnow","Jose Lobaton","Ryan Zimmerman","Daniel Murphy","Jake Lamb","Trea Turner","Bryce Harper","Nelson Cruz","David Peralta"
"17","Cole Hamels","Dylan Bundy","Austin Hedges","Wil Myers","Yangervis Solarte","Jake Lamb","Trea Turner","Nelson Cruz","Kyle Schwarber","Hunter Renfroe"
"18","Cole Hamels","Tyler Glasnow","Robinson Chirinos","Ryan Zimmerman","Cory Spangenberg","Yunel Escobar","Trea Turner","Bryce Harper","Adam Eaton","Michael Conforto"
"19","Dylan Bundy","Robert Gsellman","Jose Lobaton","Ryan Zimmerman","Cory Spangenberg","Yunel Escobar","Trea Turner","Bryce Harper","Adam Eaton","Kyle Schwarber"
"20","Dylan Bundy","Tyler Glasnow","Austin Hedges","Ryan Zimmerman","Daniel Murphy","Jake Lamb","Trea Turner","Bryce Harper","Giancarlo Stanton","Guillermo Heredia"
"21","Tyler Glasnow","Hector Santiago","Jose Lobaton","Ryan Zimmerman","Yangervis Solarte","Nolan Arenado","Trea Turner","Bryce Harper","Adam Eaton","David Peralta"
"22","Wei-Yin Chen","Robert Gsellman","Jose Lobaton","Ryan Zimmerman","Yangervis Solarte","Jake Lamb","Trea Turner","Bryce Harper","Adam Eaton","Manuel Margot"
"23","Cole Hamels","Hector Santiago","Jose Lobaton","Ryan Zimmerman","Daniel Murphy","Yunel Escobar","Trea Turner","Bryce Harper","Kyle Schwarber","Michael Conforto"
"24","Alex Wood","Tyler Glasnow","Austin Hedges","Ryan Zimmerman","Cory Spangenberg","Nolan Arenado","Trea Turner","Bryce Harper","Adam Eaton","Guillermo Heredia"
"25","Cole Hamels","Robert Gsellman","Mike Zunino","Ryan Zimmerman","Daniel Murphy","Jake Lamb","Trea Turner","Bryce Harper","Jason Heyward","Guillermo Heredia"
"26","James Paxton","Hector Santiago","Buster Posey","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Manuel Margot","Guillermo Heredia"
"27","Dylan Bundy","Tyler Glasnow","Robinson Chirinos","Ryan Zimmerman","Yangervis Solarte","Anthony Rendon","Trea Turner","Bryce Harper","Adam Eaton","Guillermo Heredia"
"28","Matt Shoemaker","Alex Cobb","Austin Hedges","Ryan Zimmerman","Cory Spangenberg","Jake Lamb","Trea Turner","Bryce Harper","Adam Eaton","David Peralta"
"29","Dylan Bundy","Tyler Glasnow","Austin Hedges","Wil Myers","Yangervis Solarte","Nolan Arenado","Trea Turner","Bryce Harper","Andrew Benintendi","Hunter Renfroe"
"30","Dylan Bundy","Hector Santiago","Mike Zunino","Ryan Zimmerman","Daniel Murphy","Jake Lamb","Trea Turner","Bryce Harper","Kyle Schwarber","David Peralta"
"31","Cole Hamels","Tyler Glasnow","Robinson Chirinos","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Jabari Blash","Jaff Decker"
"32","Cole Hamels","Robert Gsellman","Austin Hedges","Ryan Zimmerman","Daniel Murphy","Yunel Escobar","Trea Turner","Bryce Harper","Nelson Cruz","Jaff Decker"
"33","Cole Hamels","Hector Santiago","Jose Lobaton","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Taylor Motter","Bryce Harper","David Peralta","Manuel Margot"
"34","Cole Hamels","Trevor Cahill","Stephen Vogt","Ryan Zimmerman","Daniel Murphy","Yunel Escobar","Trea Turner","Bryce Harper","Adam Eaton","Manuel Margot"
"35","Luis Severino","Hector Santiago","Austin Hedges","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Nelson Cruz","Michael Conforto"
