"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Cole Hamels","Robert Gsellman","Austin Hedges","Wil Myers","Cory Spangenberg","Jake Lamb","Trea Turner","Bryce Harper","Manuel Margot","Hunter Renfroe"
"2","Cole Hamels","Tyler Glasnow","Austin Hedges","Wil Myers","Yangervis Solarte","Anthony Rendon","Trea Turner","Bryce Harper","Manuel Margot","Jabari Blash"
"3","Dylan Bundy","Hector Santiago","Jose Lobaton","Wil Myers","Cory Spangenberg","Anthony Rendon","Trea Turner","Bryce Harper","Adam Eaton","Manuel Margot"
"4","Cole Hamels","Tyler Glasnow","Jose Lobaton","Ryan Zimmerman","Cory Spangenberg","Anthony Rendon","Trea Turner","Bryce Harper","Manuel Margot","Guillermo Heredia"
"5","Cole Hamels","Hector Santiago","Jose Lobaton","Wil Myers","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Guillermo Heredia","Jabari Blash"
"6","Cole Hamels","Hector Santiago","Austin Hedges","Ryan Zimmerman","Cory Spangenberg","Anthony Rendon","Trea Turner","Bryce Harper","Adam Eaton","Jaff Decker"
"7","Cole Hamels","Trevor Cahill","Jose Lobaton","Anthony Rizzo","Cory Spangenberg","Anthony Rendon","Trea Turner","Bryce Harper","Adam Eaton","Hunter Renfroe"
"8","Tyler Glasnow","Hector Santiago","Austin Hedges","Wil Myers","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Adam Eaton","Hunter Renfroe"
"9","Cole Hamels","Hector Santiago","Jose Lobaton","Ryan Zimmerman","Yangervis Solarte","Jake Lamb","Trea Turner","Bryce Harper","Adam Eaton","Guillermo Heredia"
"10","Robert Gsellman","Tyler Glasnow","Jose Lobaton","Wil Myers","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Manuel Margot","Andrew Benintendi"
"11","Matt Shoemaker","Robert Gsellman","Jose Lobaton","Ryan Zimmerman","Cory Spangenberg","Jake Lamb","Trea Turner","Bryce Harper","Adam Eaton","Manuel Margot"
"12","Dylan Bundy","Matt Shoemaker","Austin Hedges","Wil Myers","Cory Spangenberg","Nolan Arenado","Trea Turner","Bryce Harper","Manuel Margot","Jabari Blash"
"13","Cole Hamels","Dylan Bundy","Austin Hedges","Wil Myers","Cory Spangenberg","Anthony Rendon","Trea Turner","Adam Eaton","Hunter Renfroe","Jabari Blash"
"14","Dylan Bundy","Hector Santiago","Jose Lobaton","Ryan Zimmerman","Daniel Murphy","Jake Lamb","Trea Turner","Bryce Harper","Kyle Schwarber","Manuel Margot"
"15","Cole Hamels","Trevor Cahill","Austin Hedges","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Manuel Margot","Michael Conforto"
"16","Dylan Bundy","Tyler Glasnow","Jose Lobaton","Wil Myers","Daniel Murphy","Jake Lamb","Trea Turner","Bryce Harper","Adam Eaton","Jaff Decker"
"17","James Paxton","Hector Santiago","Jose Lobaton","Ryan Zimmerman","Cory Spangenberg","Anthony Rendon","Trea Turner","Bryce Harper","Nelson Cruz","Kyle Schwarber"
"18","Dylan Bundy","Robert Gsellman","Jose Lobaton","Ryan Zimmerman","Cory Spangenberg","Anthony Rendon","Trea Turner","Bryce Harper","David Peralta","Hunter Renfroe"
"19","Dylan Bundy","Tyler Glasnow","Austin Hedges","Ryan Zimmerman","Yangervis Solarte","Anthony Rendon","Trea Turner","Bryce Harper","Adam Eaton","Guillermo Heredia"
"20","Matt Shoemaker","Robert Gsellman","Jose Lobaton","Wil Myers","Yangervis Solarte","Anthony Rendon","Trea Turner","Bryce Harper","Adam Eaton","Guillermo Heredia"
"21","Cole Hamels","Trevor Cahill","Jose Lobaton","Wil Myers","Daniel Murphy","Anthony Rendon","Trea Turner","Adam Eaton","Kyle Schwarber","Manuel Margot"
"22","Robert Gsellman","Hector Santiago","Jose Lobaton","Anthony Rizzo","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Kyle Schwarber","David Peralta"
"23","Robert Gsellman","Tyler Glasnow","Mike Zunino","Ryan Zimmerman","Cory Spangenberg","Anthony Rendon","Trea Turner","Bryce Harper","Adam Eaton","Nelson Cruz"
"24","Cole Hamels","Dylan Bundy","Austin Hedges","Wil Myers","Cory Spangenberg","Anthony Rendon","Erick Aybar","Bryce Harper","Kyle Schwarber","Manuel Margot"
"25","Cole Hamels","Robert Gsellman","Jose Lobaton","Ryan Zimmerman","Yangervis Solarte","Anthony Rendon","Trea Turner","Bryce Harper","Michael Conforto","Jabari Blash"
"26","Cole Hamels","Hector Santiago","Jose Lobaton","Danny Valencia","Daniel Murphy","Chase Headley","Trea Turner","Bryce Harper","Adam Eaton","Manuel Margot"
"27","Tyler Glasnow","Hector Santiago","Jose Lobaton","Ryan Zimmerman","Cory Spangenberg","Nolan Arenado","Trea Turner","Bryce Harper","Adam Eaton","David Peralta"
"28","Robert Gsellman","Tyler Glasnow","Jose Lobaton","Ryan Zimmerman","Daniel Murphy","Jake Lamb","Trea Turner","Bryce Harper","Nelson Cruz","David Peralta"
"29","Cole Hamels","Hector Santiago","Austin Hedges","Wil Myers","Yangervis Solarte","Nolan Arenado","Trea Turner","Adam Eaton","Manuel Margot","Hunter Renfroe"
"30","Cole Hamels","James Paxton","Jose Lobaton","Wil Myers","Cory Spangenberg","Nolan Arenado","Trea Turner","Manuel Margot","Hunter Renfroe","Jabari Blash"
"31","James Paxton","Tyler Glasnow","Jose Lobaton","Danny Valencia","Cory Spangenberg","Anthony Rendon","Trea Turner","Bryce Harper","Adam Eaton","AJ Pollock"
"32","James Paxton","Hector Santiago","Austin Hedges","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","David Peralta","Guillermo Heredia"
"33","Cole Hamels","Robert Gsellman","Jose Lobaton","Danny Valencia","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Nelson Cruz","Jaff Decker"
"34","Dylan Bundy","Alex Cobb","Jose Lobaton","Anthony Rizzo","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Manuel Margot","Guillermo Heredia"
"35","Tyler Glasnow","Hector Santiago","Buster Posey","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Nelson Cruz","Manuel Margot"
"36","Cole Hamels","Hector Santiago","Jose Lobaton","Ryan Zimmerman","Daniel Murphy","Yunel Escobar","Trea Turner","Bryce Harper","Nelson Cruz","Michael Conforto"
