"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Cole Hamels","Hector Santiago","Austin Hedges","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Manuel Margot","Jaff Decker"
"2","Robert Gsellman","Tyler Glasnow","Austin Hedges","Ryan Zimmerman","Daniel Murphy","Jake Lamb","Trea Turner","Bryce Harper","Adam Eaton","Michael Conforto"
"3","Dylan Bundy","Tyler Glasnow","James McCann","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","David Peralta","Guillermo Heredia"
"4","Cole Hamels","Tyler Glasnow","Austin Hedges","Wil Myers","Yangervis Solarte","Anthony Rendon","Erick Aybar","Bryce Harper","Adam Eaton","Hunter Renfroe"
"5","Cole Hamels","Trevor Cahill","Mike Zunino","Ryan Zimmerman","Daniel Murphy","Yunel Escobar","Trea Turner","Bryce Harper","Adam Eaton","Hunter Renfroe"
"6","Wei-Yin Chen","Robert Gsellman","Mike Zunino","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Kyle Schwarber","Jabari Blash"
"7","James Paxton","Hector Santiago","Buster Posey","Ryan Zimmerman","Daniel Murphy","Chase Headley","Trea Turner","Bryce Harper","Adam Eaton","Guillermo Heredia"
"8","Cole Hamels","Dylan Bundy","Austin Hedges","Paul Goldschmidt","Cory Spangenberg","Jake Lamb","Trea Turner","AJ Pollock","David Peralta","Yasmany Tomas"
"9","James Paxton","Trevor Cahill","Robinson Chirinos","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Nelson Cruz","Andrew Benintendi"
"10","Luis Severino","Alex Cobb","Stephen Vogt","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Hunter Renfroe","Jason Heyward"
"11","Dylan Bundy","Alex Cobb","Robinson Chirinos","Ryan Zimmerman","Daniel Murphy","Justin Turner","Trea Turner","Bryce Harper","Adam Eaton","Jabari Blash"
"12","Cole Hamels","Dylan Bundy","Austin Hedges","Anthony Rizzo","Cory Spangenberg","Kris Bryant","Addison Russell","Bryce Harper","Kyle Schwarber","Jason Heyward"
"13","Cole Hamels","Tyler Glasnow","Robinson Chirinos","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Taylor Motter","Bryce Harper","Jayson Werth","Jabari Blash"
"14","Matt Shoemaker","Alex Wood","Austin Romine","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Michael Conforto","Mikie Mahtook"
"15","Luis Severino","Wei-Yin Chen","Willson Contreras","Ryan Zimmerman","Daniel Murphy","Eduardo Escobar","Trea Turner","Bryce Harper","Adam Eaton","Jaff Decker"
"16","Cole Hamels","Hector Santiago","Jose Lobaton","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Jean Segura","Jayson Werth","Nelson Cruz","Kyle Schwarber"
"17","Luis Severino","Robert Gsellman","Austin Hedges","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Jean Segura","Bryce Harper","Jayson Werth","Guillermo Heredia"
"18","Jon Lester","Dylan Bundy","Austin Hedges","Anthony Rizzo","Yangervis Solarte","Jake Lamb","Erick Aybar","Bryce Harper","Hunter Renfroe","Jabari Blash"
"19","Cole Hamels","James Paxton","Mike Zunino","Danny Valencia","Daniel Murphy","Anthony Rendon","Taylor Motter","Bryce Harper","Nelson Cruz","Ben Gamel"
"20","Cole Hamels","Dylan Bundy","Martin Maldonado","Albert Pujols","Cory Spangenberg","Yunel Escobar","Trea Turner","Bryce Harper","Mike Trout","Kole Calhoun"
"21","Sean Manaea","Matt Shoemaker","Jeff Mathis","Ryan Zimmerman","Daniel Murphy","Ryan Flaherty","Trea Turner","Bryce Harper","Adam Eaton","Jason Heyward"
"22","James Paxton","Robert Gsellman","Jose Lobaton","Paul Goldschmidt","Brandon Drury","Jake Lamb","Trea Turner","Bryce Harper","David Peralta","Yasmany Tomas"
"23","Cole Hamels","James Paxton","JT Realmuto","Justin Bour","Cory Spangenberg","Jake Lamb","Trea Turner","Giancarlo Stanton","Christian Yelich","Marcell Ozuna"
"24","Dylan Bundy","Wei-Yin Chen","Stephen Vogt","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Erick Aybar","Bryce Harper","Jayson Werth","Manuel Margot"
"25","James Paxton","Hector Santiago","Mike Zunino","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Jorge Polanco","Bryce Harper","Jayson Werth","David Peralta"
"26","Cole Hamels","Dylan Bundy","Sandy Leon","Mitch Moreland","Cory Spangenberg","Anthony Rendon","Xander Bogaerts","Bryce Harper","Mookie Betts","Andrew Benintendi"
"27","Cole Hamels","James Paxton","Mike Zunino","Wil Myers","Robinson Cano","Anthony Rendon","Jean Segura","Bryce Harper","Jarrod Dyson","Guillermo Heredia"
"28","Cole Hamels","Dylan Bundy","Jose Lobaton","Danny Valencia","Robinson Cano","Nolan Arenado","Taylor Motter","Bryce Harper","Nelson Cruz","Guillermo Heredia"
"29","Hector Santiago","Trevor Cahill","Jose Lobaton","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trea Turner","Bryce Harper","Charlie Blackmon","Carlos Gonzalez"
"30","Cole Hamels","James Paxton","Willson Contreras","Anthony Rizzo","Javier Baez","Anthony Rendon","Addison Russell","Bryce Harper","Manuel Margot","Jason Heyward"
"31","James Paxton","Tyler Glasnow","Jose Lobaton","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Elvis Andrus","Mike Trout","Jayson Werth","Manuel Margot"
"32","James Paxton","Dylan Bundy","Austin Hedges","Wil Myers","Yangervis Solarte","Nolan Arenado","Erick Aybar","Mike Trout","Giancarlo Stanton","Hunter Renfroe"
"33","Alex Wood","Tanner Roark","James McCann","Ryan Zimmerman","Daniel Murphy","Trevor Plouffe","Trea Turner","Bryce Harper","Adam Eaton","Manuel Margot"
"34","Dylan Bundy","Luis Severino","Jose Lobaton","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Taylor Motter","Giancarlo Stanton","Jayson Werth","David Peralta"
"35","Luis Severino","Robert Gsellman","Willson Contreras","Anthony Rizzo","Daniel Murphy","Kris Bryant","Addison Russell","Bryce Harper","Adam Eaton","Jason Heyward"
"36","Sean Manaea","Tanner Roark","Willson Contreras","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","AJ Pollock","Matt Joyce"
"37","Jon Lester","Matt Shoemaker","Austin Hedges","Wil Myers","Yangervis Solarte","Miguel Sano","Erick Aybar","Kyle Schwarber","David Peralta","Hunter Renfroe"
"38","Julio Teheran","Trevor Cahill","Buster Posey","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Elvis Andrus","Bryce Harper","Jayson Werth","Kyle Schwarber"
"39","Cole Hamels","Julio Teheran","Austin Hedges","Ryan Zimmerman","Yangervis Solarte","Nolan Arenado","Erick Aybar","Charlie Blackmon","Hunter Renfroe","Jabari Blash"
"40","Robert Gsellman","Tyler Glasnow","Austin Hedges","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trea Turner","Carlos Gonzalez","Gerardo Parra","Manuel Margot"
"41","Sean Manaea","Matt Shoemaker","James McCann","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Jordy Mercer","Bryce Harper","Jayson Werth","Hunter Renfroe"
"42","Cole Hamels","James Paxton","Jose Lobaton","Anthony Rizzo","Daniel Murphy","Kris Bryant","Addison Russell","Kyle Schwarber","Manuel Margot","Jon Jay"
"43","Cole Hamels","Tyler Glasnow","JT Realmuto","Justin Bour","Daniel Murphy","Anthony Rendon","Adeiny Hechavarria","Bryce Harper","Giancarlo Stanton","Marcell Ozuna"
"44","Cole Hamels","Tyler Glasnow","Austin Hedges","Paul Goldschmidt","Brandon Drury","Jake Lamb","Chris Owings","Bryce Harper","Adam Eaton","Yasmany Tomas"
"45","Cole Hamels","Hector Santiago","Jose Lobaton","Mark Reynolds","Cory Spangenberg","Nolan Arenado","Trevor Story","Carlos Gonzalez","Gerardo Parra","Manuel Margot"
"46","Cole Hamels","James Paxton","Stephen Vogt","Yonder Alonso","Daniel Murphy","Trevor Plouffe","Trea Turner","Bryce Harper","Khris Davis","Matt Joyce"
"47","Jon Lester","Tyler Glasnow","Jose Lobaton","Paul Goldschmidt","Yangervis Solarte","Jake Lamb","Jean Segura","AJ Pollock","David Peralta","Yasmany Tomas"
"48","Dylan Bundy","Robert Gsellman","JT Realmuto","Wil Myers","Martin Prado","Anthony Rendon","Trea Turner","Giancarlo Stanton","Christian Yelich","Marcell Ozuna"
"49","Cole Hamels","Robert Gsellman","Austin Hedges","Matt Holliday","Starlin Castro","Chase Headley","Trea Turner","Bryce Harper","Brett Gardner","Jacoby Ellsbury"
"50","Cole Hamels","Hector Santiago","Austin Hedges","Chris Davis","Daniel Murphy","Manny Machado","Trea Turner","Mark Trumbo","Adam Jones","Seth Smith"
