"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Chris Sale","Trevor Cahill","Evan Gattis","Kendrys Morales","Jose Altuve","Chase Headley","Carlos Correa","George Springer","Andrew Benintendi","Carlos Beltran"
"Chris Sale","Trevor Cahill","Salvador Perez","Hanley Ramirez","Marco Hernandez","Chase Headley","Xander Bogaerts","Mookie Betts","George Springer","Andrew Benintendi"
"Chris Sale","James Paxton","Travis d'Arnaud","Jay Bruce","Neil Walker","Chase Headley","Asdrubal Cabrera","George Springer","Andrew Benintendi","Michael Conforto"
"Chris Sale","Tyler Chatwood","Sandy Leon","Kendrys Morales","Marco Hernandez","Joey Gallo","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Michael Conforto"
"Chris Sale","Tyler Chatwood","Russell Martin","Kendrys Morales","Jose Altuve","Chris Coghlan","Carlos Correa","Jose Bautista","Andrew Benintendi","Kevin Pillar"
"Chris Sale","James Paxton","Geovany Soto","Matt Holliday","Starlin Castro","Chase Headley","Didi Gregorius","Andrew Benintendi","Brett Gardner","Michael Conforto"
"Chris Sale","James Paxton","Sandy Leon","Justin Smoak","Marco Hernandez","Chase Headley","Xander Bogaerts","Jackie Bradley","Andrew Benintendi","Matt Joyce"
"Chris Sale","James Paxton","Austin Romine","Chris Carter","Rougned Odor","Chase Headley","Asdrubal Cabrera","Andrew Benintendi","Brett Gardner","Aaron Hicks"
"Chris Sale","James Paxton","Travis d'Arnaud","Justin Smoak","Jose Altuve","Chris Coghlan","Carlos Correa","George Springer","Carlos Beltran","Jake Marisnick"
"Chris Sale","Trevor Cahill","Evan Gattis","Matt Holliday","Starlin Castro","Chase Headley","Didi Gregorius","Mookie Betts","George Springer","Aaron Judge"
"Chris Sale","Trevor Cahill","Evan Gattis","Mike Napoli","Rougned Odor","Joey Gallo","Elvis Andrus","Mookie Betts","Andrew Benintendi","Carlos Gomez"
"Chris Sale","James Paxton","Travis d'Arnaud","Chris Carter","Starlin Castro","Joey Gallo","Didi Gregorius","Andrew Benintendi","Aaron Judge","Aaron Hicks"
"James Paxton","Tyler Chatwood","Evan Gattis","Mitch Moreland","Jose Altuve","Joey Gallo","Carlos Correa","Mookie Betts","George Springer","Carlos Beltran"
"James Paxton","Tyler Chatwood","Evan Gattis","Hanley Ramirez","Marco Hernandez","Manny Machado","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Lorenzo Cain"
"Chris Sale","Trevor Cahill","Jonathan Lucroy","Hanley Ramirez","Jose Altuve","Joey Gallo","Elvis Andrus","Mookie Betts","Nomar Mazara","Delino DeShields"
"Chris Sale","Trevor Cahill","Russell Martin","Hanley Ramirez","Devon Travis","Chris Coghlan","Trea Turner","Mookie Betts","Jose Bautista","Kevin Pillar"
"Chris Sale","Tyler Chatwood","Austin Romine","Matt Holliday","Starlin Castro","Chase Headley","Aledmys Diaz","Mookie Betts","Brett Gardner","Lorenzo Cain"
"Chris Sale","Trevor Cahill","Jonathan Lucroy","Hanley Ramirez","Rougned Odor","Chase Headley","Trea Turner","Shin-Soo Choo","Carlos Gomez","Delino DeShields"
"Chris Sale","Trevor Cahill","Russell Martin","Hanley Ramirez","Jose Altuve","Alex Bregman","Trea Turner","George Springer","Carlos Beltran","Jake Marisnick"
"Chris Sale","James Paxton","Austin Barnes","Kendrys Morales","Chris Taylor","Justin Turner","Asdrubal Cabrera","Andrew Benintendi","Yasiel Puig","Franklin Gutierrez"
"Corey Kluber","James Paxton","Sandy Leon","Jay Bruce","Marco Hernandez","Chris Coghlan","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Delino DeShields"
"Chris Sale","James Paxton","Travis d'Arnaud","Mike Napoli","Rougned Odor","Joey Gallo","Asdrubal Cabrera","Shin-Soo Choo","Carlos Gomez","Matt Joyce"
"Chris Sale","James Paxton","Salvador Perez","Eric Hosmer","Whit Merrifield","Chase Headley","Asdrubal Cabrera","Andrew Benintendi","Lorenzo Cain","Jorge Bonifacio"
"Corey Kluber","James Paxton","Russell Martin","Kendrys Morales","Neil Walker","Chris Coghlan","Asdrubal Cabrera","Mookie Betts","Jose Bautista","Kevin Pillar"
"Chris Sale","Tyler Chatwood","Austin Romine","Chris Carter","Jose Altuve","Miguel Sano","Didi Gregorius","Mookie Betts","Aaron Judge","Aaron Hicks"
"Corey Kluber","Alex Wood","Travis d'Arnaud","Hanley Ramirez","Marco Hernandez","Marwin Gonzalez","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Michael Conforto"
"Chris Sale","James Paxton","Geovany Soto","Mike Napoli","Rougned Odor","Joey Gallo","Elvis Andrus","Lorenzo Cain","Nomar Mazara","Michael Conforto"
"Chris Sale","James Paxton","Evan Gattis","Logan Morrison","Brad Miller","Chase Headley","Tim Beckham","Andrew Benintendi","Steven Souza","Kevin Kiermaier"
"Chris Sale","James Paxton","Mike Zunino","Kendrys Morales","Robinson Cano","Chase Headley","Jean Segura","Andrew Benintendi","Jarrod Dyson","Ben Gamel"
"Chris Sale","James Paxton","Salvador Perez","Eric Hosmer","Jose Altuve","Cheslor Cuthbert","Alcides Escobar","George Springer","Michael Conforto","Jorge Bonifacio"
"Chris Sale","James Paxton","Evan Gattis","Yonder Alonso","Jed Lowrie","Chase Headley","Trea Turner","Khris Davis","Rajai Davis","Matt Joyce"
"Chris Sale","Tyler Chatwood","Travis d'Arnaud","Jay Bruce","Neil Walker","Jose Reyes","Asdrubal Cabrera","Mookie Betts","Jackie Bradley","Jose Bautista"
"Chris Sale","James Paxton","Jonathan Lucroy","Kendrys Morales","Ryan Goins","Chase Headley","Elvis Andrus","Shin-Soo Choo","Nomar Mazara","Delino DeShields"
"Chris Sale","Trevor Cahill","Russell Martin","Joey Votto","Jose Altuve","Eugenio Suarez","Zack Cozart","Adam Duvall","Billy Hamilton","Andrew Benintendi"
