"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Daniel Murphy","2B","WSH","vs MIL",4.89,"Blazek, R 0.00","L",0.343,0.418,0.244,0,0,0,5,5400,28.6,9.9,11.59,11.59,"%",57,2.1,7,1.3
"Anthony Rendon","3B","WSH","vs MIL",4.89,"Blazek, R 0.00","R",0.313,0.424,0.26,0,0,0,6,5400,31.3,9.5,9.96,9.96,"%",44,1.8,23,4.3
"Anthony Rizzo","1B","CHC","@ CWS",6.06,"Pelfrey, R 4.46","L",0.258,0.388,0.252,0,0,0,3,5300,32.9,9.3,17.51,17.51,"%",59,3.3,22,4.2
"Justin Smoak","1B","TOR","vs OAK",5.12,"Manaea, L 3.82","B",0.3,0.414,0.297,0,0,0,4,5300,30,8.8,13.05,13.05,"%",52,2.5,9,1.7
"A.J. Pollock","OF","ARI","@ STL",4.53,"Broxton, R 6.89","R",0.3,0.362,0.198,0,0,0,2,5300,29.8,9.2,12.32,12.32,"%",53,2.3,10,1.9
"Jake Lamb","3B","ARI","@ STL",4.53,"Broxton, R 6.89","L",0.268,0.391,0.274,0,0,0,3,5200,29,9.6,12.19,12.19,"%",56,2.3,4,0.8
"Paul Goldschmidt","1B","ARI","@ STL",4.53,"Broxton, R 6.89","R",0.312,0.431,0.254,0,0,0,4,5200,28.8,10.7,12.86,12.86,"%",63,2.5,10,1.9
"J.D. Martinez","OF","ARI","@ STL",4.53,"Broxton, R 6.89","R",0.303,0.431,0.351,0,0,0,5,5100,31.9,10.2,11.09,11.09,"%",49,2.2,20,3.9
"Aaron Judge","OF","NYY","vs TB",4.78,"Archer, R 3.84","R",0.311,0.454,0.34,0,0,0,3,5100,32.4,11.2,13.1,13.1,"%",57,2.6,3,0.6
"Joey Votto","1B","CIN","@ MIA",4.32,"O'Grady, L 5.40","L",0.298,0.425,0.278,0,0,0,3,5100,26,9.7,11.6,11.6,"%",63,2.3,9,1.8
"Edwin Encarnacion","1B","CLE","vs LAA",5.27,"Ramirez, R 4.38","R",0.263,0.381,0.234,0,0,0,4,5000,31.4,8.7,13.13,13.13,"%",48,2.6,5,1
"Mike Pelfrey","P","CWS","vs CHC",6.06,"Lester, L 3.95","R",4.46,0,0,4.4,5.9,1.41,NA,4900,22.4,8.1,5.64,5.64,"%",0,1.2,2.45,0.5
"David Peralta","OF","ARI","@ STL",4.53,"Broxton, R 6.89","L",0.316,0.368,0.166,0,0,0,1,4900,27.1,7.8,10.98,10.98,"%",48,2.2,3,0.6
"Michael Brantley","OF","CLE","vs LAA",5.27,"Ramirez, R 4.38","L",0.305,0.359,0.142,0,0,0,3,4800,25.7,8.4,13.13,13.13,"%",63,2.7,0,NA
"Jose Ramirez","2B/3B","CLE","vs LAA",5.27,"Ramirez, R 4.38","B",0.322,0.401,0.239,0,0,0,5,4800,28.9,9.4,11.28,11.28,"%",53,2.4,0,NA
"Willson Contreras","C","CHC","@ CWS",6.06,"Pelfrey, R 4.46","R",0.271,0.355,0.223,0,0,0,4,4800,30.2,7.3,14.95,14.95,"%",48,3.1,11,2.3
"Francisco Lindor","SS","CLE","vs LAA",5.27,"Ramirez, R 4.38","B",0.265,0.337,0.194,0,0,0,2,4700,28,8.1,12.69,12.69,"%",53,2.7,12,2.6
"Yoenis Cespedes","OF","NYM","@ SD",4.63,"Perdomo, R 4.81","R",0.283,0.361,0.227,0,0,0,3,4700,31,7.7,10.63,10.63,"%",34,2.3,9,1.9
"Carlos Santana","1B","CLE","vs LAA",5.27,"Ramirez, R 4.38","B",0.24,0.333,0.181,0,0,0,6,4600,23.9,7.9,9.08,9.08,"%",53,2,14,3
"Tommy Pham","OF","STL","vs ARI",4.48,"Godley, R 3.32","R",0.317,0.408,0.225,0,0,0,2,4600,29.2,9.9,10.85,10.85,"%",54,2.4,3,0.7
"Robert Stephenson","P","CIN","@ MIA",5.18,"O'Grady, L 5.40","R",8.1,0,0,2,9.5,1.9,NA,4600,18.7,2.9,4.26,4.26,"%",0,0.9,1.15,0.3
"Steven Souza Jr.","OF","TB","@ NYY",4.22,"Sabathia, L 3.44","R",0.274,0.385,0.242,0,0,0,1,4500,27.4,9,10.72,10.72,"%",54,2.4,7,1.6
"Bradley Zimmer","OF","CLE","vs LAA",5.27,"Ramirez, R 4.38","L",0.287,0.354,0.181,0,0,0,1,4400,26.7,7.8,11.04,11.04,"%",50,2.5,5,1.1
"Ben Zobrist","2B/OF","CHC","@ CWS",6.06,"Pelfrey, R 4.46","B",0.232,0.315,0.163,0,0,0,1,4400,27.1,6.6,13.86,13.86,"%",50,3.2,0,NA
"Corey Dickerson","OF","TB","@ NYY",4.22,"Sabathia, L 3.44","L",0.302,0.371,0.224,0,0,0,6,4400,22.8,8.5,7.44,7.44,"%",55,1.7,17,3.9
"Marcell Ozuna","OF","MIA","vs CIN",5.18,"Stephenson, R 8.10","R",0.313,0.394,0.241,0,0,0,4,4400,29.4,9.1,11.63,11.63,"%",51,2.6,2,0.5
"Adam Duvall","OF","CIN","@ MIA",4.32,"O'Grady, L 5.40","R",0.266,0.353,0.255,0,0,0,4,4400,26.7,8.6,10.4,10.4,"%",53,2.4,7,1.6
"Jay Bruce","OF","NYM","@ SD",4.63,"Perdomo, R 4.81","L",0.262,0.358,0.254,0,0,0,4,4400,27.8,8.9,10.5,10.5,"%",51,2.4,18,4.1
"Ryan Zimmerman","1B","WSH","vs MIL",4.89,"Blazek, R 0.00","R",0.316,0.391,0.251,0,0,0,4,4400,27.7,9,10.66,10.66,"%",53,2.4,30,6.8
"Scooter Gennett","2B/OF","CIN","@ MIA",4.32,"O'Grady, L 5.40","L",0.306,0.397,0.282,0,0,0,5,4300,29,7.6,9,9,"%",34,2.1,5,1.2
"Dee Gordon","2B","MIA","vs CIN",5.18,"Stephenson, R 8.10","L",0.291,0.311,0.065,0,0,0,1,4300,25.1,8.4,11.34,11.34,"%",59,2.6,13,3
"Brian Goodwin","OF","WSH","vs MIL",4.89,"Blazek, R 0.00","L",0.242,0.336,0.236,0,0,0,1,4300,26.2,6.6,10.25,10.25,"%",40,2.4,30,7
"Randal Grichuk","OF","STL","vs ARI",4.48,"Godley, R 3.32","R",0.233,0.31,0.212,0,0,0,4,4200,25.3,7.2,9.54,9.54,"%",45,2.3,0,NA
"Gary Sanchez","C","NYY","vs TB",4.78,"Archer, R 3.84","R",0.262,0.35,0.204,0,0,0,4,4200,27.7,8.5,10.02,10.02,"%",48,2.4,19,4.5
"Brett Gardner","OF","NYY","vs TB",4.78,"Archer, R 3.84","L",0.252,0.343,0.193,0,0,0,1,4200,26.7,8.8,10.29,10.29,"%",53,2.5,26,6.2
"Josh Donaldson","3B","TOR","vs OAK",5.12,"Manaea, L 3.82","R",0.238,0.352,0.186,0,0,0,3,4100,24.8,7.3,11.02,11.02,"%",53,2.7,17,4.1
"Logan Morrison","1B","TB","@ NYY",4.22,"Sabathia, L 3.44","L",0.252,0.388,0.295,0,0,0,4,4100,26.1,8.6,9.68,9.68,"%",52,2.4,0,NA
"Jason Heyward","OF","CHC","@ CWS",6.06,"Pelfrey, R 4.46","L",0.259,0.317,0.145,0,0,0,6,4000,22.8,6.8,10.37,10.37,"%",54,2.6,3,0.8
"Jonathan Broxton","P","STL","vs ARI",4.53,"Godley, R 3.32","R",6.89,0,0,0.8,9,2.04,NA,4000,11.1,1.2,4.32,4.32,"%",0,1.1,NA,NA
"Billy Hamilton","OF","CIN","@ MIA",4.32,"O'Grady, L 5.40","B",0.251,0.28,0.081,0,0,0,1,4000,25.3,8.7,10.4,10.4,"%",57,2.6,0,NA
"Christian Yelich","OF","MIA","vs CIN",5.18,"Stephenson, R 8.10","L",0.291,0.356,0.151,0,0,0,3,4000,26.3,8.5,11.05,11.05,"%",55,2.8,14,3.5
"Hunter Renfroe","OF","SD","vs NYM",4.37,"Flexen, R","R",0.231,0.323,0.243,0,0,0,4,4000,24.5,7.2,9.61,9.61,"%",48,2.4,0,NA
"Wil Myers","1B","SD","vs NYM",4.37,"Flexen, R","R",0.249,0.343,0.222,0,0,0,3,4000,23.8,8.2,9.35,9.35,"%",56,2.3,3,0.8
"Cory Spangenberg","3B/OF","SD","vs NYM",4.37,"Flexen, R","L",0.269,0.311,0.131,0,0,0,5,4000,20.7,6.3,8.06,8.06,"%",50,2,6,1.5
"Wilmer Flores","1B/3B","NYM","@ SD",4.63,"Perdomo, R 4.81","R",0.279,0.341,0.21,0,0,0,5,4000,21.4,5.8,8.01,8.01,"%",43,2,3,0.8
"Michael Blazek","P","MIL","@ WSH",4.89,"Scherzer, R 2.24","R",0,0,0,1.6,4.5,0.79,NA,4000,12.2,4.3,6.4,6.4,"%",33,1.6,-7.55,NA
"Jose Bautista","OF","TOR","vs OAK",5.12,"Manaea, L 3.82","R",0.217,0.32,0.174,0,0,0,1,3900,24.7,7.4,10.44,10.44,"%",52,2.7,7,1.8
"Evan Longoria","3B","TB","@ NYY",4.22,"Sabathia, L 3.44","R",0.271,0.331,0.175,0,0,0,3,3900,23.7,7.8,9.41,9.41,"%",54,2.4,17,4.4
"Eugenio Suarez","3B","CIN","@ MIA",4.32,"O'Grady, L 5.40","R",0.257,0.356,0.201,0,0,0,2,3900,23.9,7.6,9.07,9.07,"%",51,2.3,11,2.8
"Asdrubal Cabrera","2B/SS","NYM","@ SD",4.63,"Perdomo, R 4.81","B",0.256,0.33,0.148,0,0,0,2,3900,23.7,7,9.44,9.44,"%",49,2.4,12,3.1
"Wilmer Difo","2B/SS","WSH","vs MIL",4.89,"Blazek, R 0.00","R",0.255,0.298,0.078,0,0,0,2,3900,19.7,4,8.73,8.73,"%",32,2.2,19,4.9
"Albert Pujols","1B","LAA","@ CLE",4.23,"Bauer, R 5.58","R",0.234,0.286,0.14,0,0,0,3,3800,21.3,6.5,8.65,8.65,"%",51,2.3,0,NA
"Luis Valbuena","1B/3B","LAA","@ CLE",4.23,"Bauer, R 5.58","L",0.197,0.287,0.197,0,0,0,6,3800,20.7,5.6,6.53,6.53,"%",37,1.7,5,1.3
"Addison Russell","SS","CHC","@ CWS",6.06,"Pelfrey, R 4.46","R",0.238,0.316,0.185,0,0,0,8,3800,21.5,6.2,6.89,6.89,"%",41,1.8,0,NA
"Yonder Alonso","1B","OAK","@ TOR",3.88,"Stroman, R 2.98","L",0.264,0.384,0.271,0,0,0,3,3800,23.6,7.6,7.82,7.82,"%",48,2.1,2,0.5
"Khris Davis","OF","OAK","@ TOR",3.88,"Stroman, R 2.98","R",0.237,0.358,0.282,0,0,0,4,3800,26,8.7,9.24,9.24,"%",52,2.4,6,1.6
"Paul DeJong","2B/SS","STL","vs ARI",4.48,"Godley, R 3.32","R",0.29,0.371,0.301,0,0,0,3,3800,24.4,8.2,9.02,9.02,"%",53,2.4,8,2.1
"Andrelton Simmons","SS","LAA","@ CLE",4.23,"Bauer, R 5.58","R",0.301,0.352,0.156,0,0,0,5,3700,21,7.7,8.14,8.14,"%",58,2.2,3,0.8
"Kyle Schwarber","OF","CHC","@ CWS",6.06,"Pelfrey, R 4.46","L",0.187,0.314,0.217,0,0,0,5,3700,23.9,6.6,10.67,10.67,"%",50,2.9,40,10.8
"Jose Abreu","1B","CWS","vs CHC",3.94,"Lester, L 3.95","R",0.296,0.369,0.212,0,0,0,3,3700,22.8,8.6,8.1,8.1,"%",57,2.2,28,7.6
"Didi Gregorius","SS","NYY","vs TB",4.78,"Archer, R 3.84","L",0.313,0.367,0.21,0,0,0,5,3700,23.1,8.5,8.18,8.18,"%",56,2.2,8,2.2
"J.T. Realmuto","C","MIA","vs CIN",5.18,"Stephenson, R 8.10","R",0.307,0.371,0.177,0,0,0,5,3700,23.9,8,8.63,8.63,"%",52,2.3,5,1.4
"Ben Revere","OF","LAA","@ CLE",4.23,"Bauer, R 5.58","L",0.236,0.25,0.073,0,0,0,1,3600,18.6,4.5,8.27,8.27,"%",43,2.3,6,1.7
"Melky Cabrera","OF","CWS","vs CHC",3.94,"Lester, L 3.95","B",0.289,0.331,0.144,0,0,0,2,3600,21.6,7.7,7.3,7.3,"%",54,2,3,0.8
"Marcus Semien","SS","OAK","@ TOR",3.88,"Stroman, R 2.98","R",0.208,0.312,0.135,0,0,0,2,3600,20.8,7.9,7.58,7.58,"%",58,2.1,15,4.2
"Travis d'Arnaud","C","NYM","@ SD",4.63,"Perdomo, R 4.81","R",0.239,0.317,0.198,0,0,0,7,3600,21.7,5.9,5.02,5.02,"%",29,1.4,0,NA
"Curtis Granderson","OF","NYM","@ SD",4.63,"Perdomo, R 4.81","L",0.223,0.336,0.227,0,0,0,6,3600,21.8,6.5,7.84,7.84,"%",46,2.2,7,1.9
"Adam Lind","1B","WSH","vs MIL",4.89,"Blazek, R 0.00","L",0.331,0.403,0.237,0,0,0,7,3600,19.6,5.5,5.67,5.67,"%",37,1.6,12,3.3
"Travis Shaw","3B","MIL","@ WSH",3.11,"Scherzer, R 2.24","L",0.299,0.401,0.282,0,0,0,4,3600,23.5,10.1,6.27,6.27,"%",57,1.7,18,5
"C.J. Cron","1B","LAA","@ CLE",4.23,"Bauer, R 5.58","R",0.234,0.285,0.124,0,0,0,7,3500,15.1,5,4.94,4.94,"%",49,1.4,5,1.4
"Russell Martin","C","TOR","vs OAK",5.12,"Manaea, L 3.82","R",0.219,0.336,0.159,0,0,0,2,3500,22.7,6.8,9.14,9.14,"%",50,2.6,0,NA
"Matt Carpenter","1B","STL","vs ARI",4.48,"Godley, R 3.32","L",0.247,0.36,0.191,0,0,0,1,3500,22.1,7.8,9.15,9.15,"%",58,2.6,3,0.9
"Chase Headley","3B","NYY","vs TB",4.78,"Archer, R 3.84","B",0.267,0.328,0.115,0,0,0,6,3500,17.9,6.9,6.55,6.55,"%",59,1.9,13,3.7
"Domingo Santana","OF","MIL","@ WSH",3.11,"Scherzer, R 2.24","R",0.294,0.384,0.209,0,0,0,3,3500,20.9,8.7,6.08,6.08,"%",57,1.7,0,NA
"Brandon Guyer","OF","CLE","vs LAA",5.27,"Ramirez, R 4.38","R",0.188,0.246,0.106,0,0,0,7,3400,14.4,3.2,5.52,5.52,"%",30,1.6,7,2.1
"Clint Frazier","OF","NYY","vs TB",4.78,"Archer, R 3.84","R",0.292,0.368,0.292,0,0,0,2,3400,24.4,8.6,7.88,7.88,"%",52,2.3,3,0.9
"Todd Frazier","3B","NYY","vs TB",4.78,"Archer, R 3.84","R",0.212,0.337,0.219,0,0,0,8,3400,19.6,7.4,5.05,5.05,"%",51,1.5,8,2.4
"Eric Thames","1B/OF","MIL","@ WSH",3.11,"Scherzer, R 2.24","L",0.252,0.39,0.294,0,0,0,2,3400,23.9,8.8,5.98,5.98,"%",49,1.8,5,1.5
"Yoan Moncada","2B/3B","CWS","vs CHC",3.94,"Lester, L 3.95","B",0.13,0.287,0.217,0,0,0,6,3300,18.7,6.4,5.05,5.05,"%",47,1.5,0,NA
"Kendrys Morales","1B","TOR","vs OAK",5.12,"Manaea, L 3.82","B",0.252,0.327,0.197,0,0,0,5,3300,22.9,7.4,8.22,8.22,"%",50,2.5,32,9.7
"Matt Joyce","OF","OAK","@ TOR",3.88,"Stroman, R 2.98","L",0.224,0.327,0.19,0,0,0,1,3300,20.2,6.5,7.23,7.23,"%",50,2.2,9,2.7
"Kolten Wong","2B","STL","vs ARI",4.48,"Godley, R 3.32","L",0.294,0.357,0.106,0,0,0,6,3300,16.2,6.3,5.78,5.78,"%",59,1.8,0,NA
"Tyler Moore","1B/OF","MIA","vs CIN",5.18,"Stephenson, R 8.10","R",0.24,0.313,0.25,0,0,0,7,3300,19.4,3.6,5.08,5.08,"%",1,1.5,2,0.6
"Jon Jay","OF","CHC","@ CWS",6.06,"Pelfrey, R 4.46","L",0.307,0.36,0.094,0,0,0,7,3200,16.8,4.7,6.98,6.98,"%",48,2.2,2,0.6
"Albert Almora","OF","CHC","@ CWS",6.06,"Pelfrey, R 4.46","R",0.276,0.322,0.127,0,0,0,9,3200,15,4.2,4.39,4.39,"%",37,1.4,10,3.1
"Matt Davidson","1B/3B","CWS","vs CHC",3.94,"Lester, L 3.95","R",0.241,0.326,0.252,0,0,0,4,3200,23.1,6.8,6.73,6.73,"%",40,2.1,0,NA
"Chris Iannetta","C","ARI","@ STL",4.53,"Broxton, R 6.89","R",0.233,0.347,0.26,0,0,0,8,3200,19.6,6.6,4.74,4.74,"%",44,1.5,3,0.9
"Chris Owings","OF/SS","ARI","@ STL",4.53,"Broxton, R 6.89","R",0.272,0.32,0.176,0,0,0,6,3200,21.4,7.5,6.14,6.14,"%",49,1.9,0,NA
"Carlos Asuaje","2B","SD","vs NYM",4.37,"Flexen, R","L",0.317,0.342,0.109,0,0,0,2,3200,18.1,5.8,7.37,7.37,"%",54,2.3,4,1.3
"Hernan Perez","3B/OF","MIL","@ WSH",3.11,"Scherzer, R 2.24","R",0.262,0.317,0.183,0,0,0,5,3200,19.5,6.3,4.87,4.87,"%",42,1.5,0,NA
"Eric Sogard","2B/SS","MIL","@ WSH",3.11,"Scherzer, R 2.24","L",0.313,0.392,0.143,0,0,0,1,3200,19.2,7.2,5.22,5.22,"%",51,1.6,0,NA
"Jonathan Villar","2B","MIL","@ WSH",3.11,"Scherzer, R 2.24","B",0.223,0.28,0.126,0,0,0,6,3200,19.2,7.1,4.35,4.35,"%",48,1.4,0,NA
"Derek Dietrich","3B","MIA","vs CIN",5.18,"Stephenson, R 8.10","L",0.231,0.297,0.128,0,0,0,6,3100,18.2,4.8,6.09,6.09,"%",37,2,23,7.4
"Scott Schebler","OF","CIN","@ MIA",4.32,"O'Grady, L 5.40","L",0.234,0.34,0.246,0,0,0,6,3100,21.5,7.2,5.9,5.9,"%",46,1.9,0,NA
"Jabari Blash","OF","SD","vs NYM",4.37,"Flexen, R","R",0.239,0.354,0.194,0,0,0,6,3100,18.8,5.7,5.93,5.93,"%",44,1.9,9,2.9
"Giovanny Urshela","3B","CLE","vs LAA",5.27,"Ramirez, R 4.38","R",0.188,0.226,0.031,0,0,0,9,3000,10.3,3.5,3.4,3.4,"%",50,1.1,4,1.3
"Steve Pearce","OF","TOR","vs OAK",5.12,"Manaea, L 3.82","R",0.271,0.335,0.175,0,0,0,6,3000,21,6,6.42,6.42,"%",39,2.1,20,6.7
"Wilson Ramos","C","TB","@ NYY",4.22,"Sabathia, L 3.44","R",0.217,0.277,0.2,0,0,0,5,3000,20.9,5.9,6.35,6.35,"%",38,2.1,0,NA
"Jacoby Ellsbury","OF","NYY","vs TB",4.78,"Archer, R 3.84","L",0.249,0.3,0.11,0,0,0,7,3000,17.1,6.8,5.03,5.03,"%",56,1.7,11,3.7
"Trevor Plouffe","3B","TB","@ NYY",4.22,"Sabathia, L 3.44","R",0.207,0.271,0.132,0,0,0,2,3000,17.2,4.4,6.54,6.54,"%",40,2.2,0,NA
"Manuel Margot","OF","SD","vs NYM",4.37,"Flexen, R","R",0.272,0.313,0.129,0,0,0,1,3000,22.1,7,7.64,7.64,"%",48,2.5,26,8.7
"Kole Calhoun","OF","LAA","@ CLE",4.23,"Bauer, R 5.58","L",0.232,0.306,0.141,0,0,0,4,2900,20.8,6.8,7.75,7.75,"%",52,2.7,7,2.4
"Adam Engel","OF","CWS","vs CHC",3.94,"Lester, L 3.95","R",0.241,0.297,0.134,0,0,0,9,2900,15.2,6.1,2.75,2.75,"%",49,0.9,2,0.7
"Tyler Wade","SS","NYY","vs TB",4.78,"Archer, R 3.84","L",0.125,0.222,0.094,0,0,0,9,2900,8.6,4.1,2.93,2.93,"%",65,1,0,NA
"Roberto Perez","C","CLE","vs LAA",5.27,"Ramirez, R 4.38","R",0.183,0.254,0.083,0,0,0,8,2800,15.7,4.5,4.49,4.49,"%",38,1.6,0,NA
"Kevin Pillar","OF","TOR","vs OAK",5.12,"Manaea, L 3.82","R",0.242,0.3,0.155,0,0,0,8,2800,18.3,6.8,4.45,4.45,"%",49,1.6,5,1.8
"Troy Tulowitzki","SS","TOR","vs OAK",5.12,"Manaea, L 3.82","R",0.249,0.297,0.127,0,0,0,7,2800,17.4,5.7,5.17,5.17,"%",46,1.8,7,2.5
"Ryon Healy","1B/3B","OAK","@ TOR",3.88,"Stroman, R 2.98","R",0.256,0.319,0.206,0,0,0,5,2800,22.4,6.9,5.76,5.76,"%",40,2.1,2,0.7
"Ketel Marte","SS","ARI","@ STL",4.53,"Broxton, R 6.89","B",0.22,0.316,0.24,0,0,0,7,2800,18,4.9,4.51,4.51,"%",31,1.6,3,1.1
"Peter Bourjos","OF","TB","@ NYY",4.22,"Sabathia, L 3.44","R",0.248,0.31,0.178,0,0,0,9,2800,12.6,3.2,2.7,2.7,"%",23,1,9,3.2
"Tucker Barnhart","C","CIN","@ MIA",4.32,"O'Grady, L 5.40","B",0.258,0.304,0.124,0,0,0,8,2800,13.9,4.8,3.86,3.86,"%",48,1.4,3,1.1
"Tyler Saladino","2B/SS","CWS","vs CHC",3.94,"Lester, L 3.95","R",0.202,0.262,0.07,0,0,0,5,2700,14.1,4.9,5.14,5.14,"%",54,1.9,3,1.1
"Tim Anderson","SS","CWS","vs CHC",3.94,"Lester, L 3.95","R",0.243,0.274,0.12,0,0,0,1,2700,19,6.1,6.16,6.16,"%",47,2.3,0,NA
"Greg Garcia","2B/3B","STL","vs ARI",4.48,"Godley, R 3.32","L",0.232,0.304,0.08,0,0,0,8,2700,12.1,2.9,3.78,3.78,"%",28,1.4,3,1.1
"Harrison Bader","OF","STL","vs ARI",4.48,"Godley, R 3.32","R",0.5,0.556,0.25,0,0,0,5,2700,12.4,10,6.35,6.35,"%",0,2.4,0,NA
"Adeiny Hechavarria","SS","TB","@ NYY",4.22,"Sabathia, L 3.44","R",0.262,0.264,0.064,0,0,0,8,2700,14,4.4,3.86,3.86,"%",43,1.4,10,3.7
"Matt Reynolds","3B/SS","NYM","@ SD",4.63,"Perdomo, R 4.81","R",0.171,0.242,0.122,0,0,0,8,2700,10.2,1.6,3.69,3.69,"%",0,1.4,6,2.2
"Matt Chapman","3B","OAK","@ TOR",3.88,"Stroman, R 2.98","R",0.2,0.32,0.293,0,0,0,7,2600,20.5,6.5,4.07,4.07,"%",37,1.6,0,NA
"Tim Beckham","SS","TB","@ NYY",4.22,"Sabathia, L 3.44","R",0.267,0.324,0.157,0,0,0,7,2600,19,6.8,4.49,4.49,"%",47,1.7,6,2.3
"Jose Peraza","2B/SS","CIN","@ MIA",4.32,"O'Grady, L 5.40","R",0.246,0.262,0.073,0,0,0,7,2600,16.2,5.6,4.05,4.05,"%",46,1.6,6,2.3
"Lewis Brinson","OF","MIL","@ WSH",3.11,"Scherzer, R 2.24","R",0.133,0.255,0.167,0,0,0,7,2600,12.9,3.2,2.88,2.88,"%",22,1.1,14,5.4
"Juan Graterol","C","LAA","@ CLE",4.23,"Bauer, R 5.58","R",0.231,0.22,0.019,0,0,0,8,2500,8.4,2.4,3.43,3.43,"%",49,1.4,5,2
"Kaleb Cowart","3B","LAA","@ CLE",4.23,"Bauer, R 5.58","L",0.5,0.512,0.2,0,0,0,9,2400,11.8,11,2.67,2.67,"%",79,1.1,0,NA
"Bruce Maxwell","C","OAK","@ TOR",3.88,"Stroman, R 2.98","L",0.236,0.312,0.09,0,0,0,6,2400,15.2,4.4,4.4,4.4,"%",39,1.8,12,5
"Miguel Rojas","3B/SS","MIA","vs CIN",5.18,"Stephenson, R 8.10","R",0.333,0.34,0.048,0,0,0,8,2400,16,5.3,4.03,4.03,"%",44,1.7,5,2.1
"Kevan Smith","C","CWS","vs CHC",3.94,"Lester, L 3.95","R",0.268,0.278,0.074,0,0,0,8,2300,12,4.3,2.96,2.96,"%",47,1.3,0,NA
"Willy Garcia","OF","CWS","vs CHC",3.94,"Lester, L 3.95","R",0.259,0.316,0.165,0,0,0,7,2300,13.8,4.5,3.24,3.24,"%",41,1.4,14,6.1
"Carson Kelly","C","STL","vs ARI",4.48,"Godley, R 3.32","R",0.143,0.177,0.143,0,0,0,7,2300,14.1,3.7,3.71,3.71,"%",30,1.6,2,0.9
