"Place_lo","Place_hi","Payout"
"1","1","50000"
"2","2","25000"
"3","3","15000"
"4","4","10000"
"5","5","5000"
"6","6","3500"
"7","7","2500"
"8","8","2000"
"9","10","1500"
"11","15","1250"
"16","20","1000"
"21","30","750"
"31","40","500"
"41","65","350"
"66","100","300"
"101","150","250"
"151","250","200"
"251","450","150"
"451","850","110"
"851","1550","85"
