"Position","Name...ID","Name","ID","Salary","GameInfo","Team","Opponent","Projection","Projection_dfn","Actual_fpts","RankTargets","RollingTargetPctg","FreqInd","TierRank","ValueWR"
"WR","Doug Baldwin (9546283)","Doug Baldwin",9546283,6900,"IND@SEA 08:30PM ET","SEA","IND",18.53,14.5,0,0,0,0,0,0
"RB","Christian McCaffrey (9546963)","Christian McCaffrey",9546963,6800,"CAR@NE 01:00PM ET","CAR","NE",16.55,14.1,0,0,0,0,0,0
"WR","DeVante Parker (9546622)","DeVante Parker",9546622,6700,"NO@MIA 09:30AM ET","MIA","NO",15.44,13.5,0,0,0,0,0,0
"RB","Leonard Fournette (9546950)","Leonard Fournette",9546950,6700,"JAX@NYJ 01:00PM ET","JAX","NYJ",18.61,15.4,0,0,0,0,0,0
"TE","Rob Gronkowski (9546257)","Rob Gronkowski",9546257,6600,"CAR@NE 01:00PM ET","NE","CAR",16.58,18,0,0,0,0,0,0
"RB","Carlos Hyde (9546475)","Carlos Hyde",9546475,6600,"SF@ARI 04:05PM ET","SF","ARI",17.87,16.1,0,0,0,0,0,0
"QB","Carson Wentz (9546709)","Carson Wentz",9546709,6600,"PHI@LAC 04:05PM ET","PHI","LAC",17.42,19.1,0,0,0,0,0,0
"WR","Jarvis Landry (9546569)","Jarvis Landry",9546569,6500,"NO@MIA 09:30AM ET","MIA","NO",17.48,14.5,0,0,0,0,0,0
"WR","Dez Bryant (9546270)","Dez Bryant",9546270,6500,"LAR@DAL 01:00PM ET","DAL","LAR",17.78,15.6,0,0,0,0,0,0
"RB","Dalvin Cook (9546960)","Dalvin Cook",9546960,6500,"DET@MIN 01:00PM ET","MIN","DET",18.39,16.8,0,0,0,0,0,0
"WR","DeAndre Hopkins (9546556)","DeAndre Hopkins",9546556,6400,"TEN@HOU 01:00PM ET","HOU","TEN",19.16,13.9,0,0,0,0,0,0
"QB","Marcus Mariota (9546685)","Marcus Mariota",9546685,6400,"TEN@HOU 01:00PM ET","TEN","HOU",17.46,19.3,0,0,0,0,0,0
"WR","Golden Tate (9546295)","Golden Tate",9546295,6300,"DET@MIN 01:00PM ET","DET","MIN",17.31,15.4,0,0,0,0,0,0
"RB","David Johnson (9546494)","David Johnson",9546494,6300,"SF@ARI 04:05PM ET","ARI","SF",0,0,0,0,0,0,0,0
"QB","Philip Rivers (9546161)","Philip Rivers",9546161,6300,"PHI@LAC 04:05PM ET","LAC","PHI",16.83,20.8,0,0,0,0,0,0
"TE","Zach Ertz (9546406)","Zach Ertz",9546406,6300,"PHI@LAC 04:05PM ET","PHI","LAC",17.73,14.6,0,0,0,0,0,0
"WR","Demaryius Thomas (9546242)","Demaryius Thomas",9546242,6300,"OAK@DEN 04:25PM ET","DEN","OAK",16.65,16.9,0,0,0,0,0,0
"QB","Dak Prescott (9546579)","Dak Prescott",9546579,6200,"LAR@DAL 01:00PM ET","DAL","LAR",19.54,19.2,0,0,0,0,0,0
"WR","Alshon Jeffery (9546416)","Alshon Jeffery",9546416,6200,"PHI@LAC 04:05PM ET","PHI","LAC",16.46,16.3,0,0,0,0,0,0
"WR","Michael Crabtree (9546220)","Michael Crabtree",9546220,6200,"OAK@DEN 04:25PM ET","OAK","DEN",0,11.8,0,0,0,0,0,0
"QB","Carson Palmer (9546133)","Carson Palmer",9546133,6100,"SF@ARI 04:05PM ET","ARI","SF",17.41,19.8,0,0,0,0,0,0
"WR","Larry Fitzgerald (9546159)","Larry Fitzgerald",9546159,6100,"SF@ARI 04:05PM ET","ARI","SF",17.77,14.8,0,0,0,0,0,0
"WR","Emmanuel Sanders (9546216)","Emmanuel Sanders",9546216,6100,"OAK@DEN 04:25PM ET","DEN","OAK",16.64,15.3,0,0,0,0,0,0
"QB","Ben Roethlisberger (9546162)","Ben Roethlisberger",9546162,6000,"PIT@BAL 01:00PM ET","PIT","BAL",17.35,16.6,0,0,0,0,0,0
"RB","DeMarco Murray (9546227)","DeMarco Murray",9546227,6000,"TEN@HOU 01:00PM ET","TEN","HOU",14.89,13.5,0,0,0,0,0,0
"QB","Matthew Stafford (9546213)","Matthew Stafford",9546213,6000,"DET@MIN 01:00PM ET","DET","MIN",18.33,19.1,0,0,0,0,0,0
"WR","Chris Hogan (9546563)","Chris Hogan",9546563,6000,"CAR@NE 01:00PM ET","NE","CAR",12.08,11.5,0,0,0,0,0,0
"WR","Kelvin Benjamin (9546645)","Kelvin Benjamin",9546645,6000,"CAR@NE 01:00PM ET","CAR","NE",15.58,13.1,0,0,0,0,0,0
"WR","Amari Cooper (9546720)","Amari Cooper",9546720,6000,"OAK@DEN 04:25PM ET","OAK","DEN",16.5,13.6,0,0,0,0,0,0
"WR","Sammy Watkins (9546620)","Sammy Watkins",9546620,5900,"LAR@DAL 01:00PM ET","LAR","DAL",12.56,13.1,0,0,0,0,0,0
"QB","Cam Newton (9546256)","Cam Newton",9546256,5900,"CAR@NE 01:00PM ET","CAR","NE",18.02,18.7,0,0,0,0,0,0
"QB","Jameis Winston (9546763)","Jameis Winston",9546763,5900,"NYG@TB 04:05PM ET","TB","NYG",17.39,19,0,0,0,0,0,0
"QB","Jay Cutler (9546127)","Jay Cutler",9546127,5800,"NO@MIA 09:30AM ET","MIA","NO",17.7,18.1,0,0,0,0,0,0
"QB","Andy Dalton (9546212)","Andy Dalton",9546212,5800,"CIN@CLE 01:00PM ET","CIN","CLE",17.23,16.7,0,0,0,0,0,0
"WR","Adam Thielen (9546858)","Adam Thielen",9546858,5800,"DET@MIN 01:00PM ET","MIN","DET",14.45,13.3,0,0,0,0,0,0
"QB","Derek Carr (9546396)","Derek Carr",9546396,5800,"OAK@DEN 04:25PM ET","OAK","DEN",15.95,16,0,0,0,0,0,0
"QB","Andrew Luck (9546341)","Andrew Luck",9546341,5800,"IND@SEA 08:30PM ET","IND","SEA",0,0,0,0,0,0,0,0
"RB","Joe Mixon (9546946)","Joe Mixon",9546946,5700,"CIN@CLE 01:00PM ET","CIN","CLE",12.9,14.9,0,0,0,0,0,0
"QB","Sam Bradford (9546229)","Sam Bradford",9546229,5700,"DET@MIN 01:00PM ET","MIN","DET",0,0,0,0,0,0,0,0
"QB","Eli Manning (9546158)","Eli Manning",9546158,5700,"NYG@TB 04:05PM ET","NYG","TB",16.87,17.9,0,0,0,0,0,0
"QB","Jared Goff (9546826)","Jared Goff",9546826,5600,"LAR@DAL 01:00PM ET","LAR","DAL",13.92,15.4,0,0,0,0,0,0
"WR","J.J. Nelson (9546541)","JJ Nelson",9546541,5600,"SF@ARI 04:05PM ET","ARI","SF",8.62,10.7,0,0,0,0,0,0
"RB","C.J. Anderson (9546679)","CJ Anderson",9546679,5600,"OAK@DEN 04:25PM ET","DEN","OAK",17.02,14.5,0,0,0,0,0,0
"QB","Jimmy Garoppolo (9546516)","Jimmy Garoppolo",9546516,5500,"CAR@NE 01:00PM ET","NE","CAR",0,0,0,0,0,0,0,0
"WR","Pierre Garcon (9546287)","Pierre Garcon",9546287,5500,"SF@ARI 04:05PM ET","SF","ARI",14.14,11.6,0,0,0,0,0,0
"WR","Martavis Bryant (9546614)","Martavis Bryant",9546614,5400,"PIT@BAL 01:00PM ET","PIT","BAL",11.93,13,0,0,0,0,0,0
"QB","Derek Anderson (9546128)","Derek Anderson",9546128,5400,"CAR@NE 01:00PM ET","CAR","NE",0,0,0,0,0,0,0,0
"RB","Mike Gillislee (9546431)","Mike Gillislee",9546431,5400,"CAR@NE 01:00PM ET","NE","CAR",12.31,11.2,0,0,0,0,0,0
"RB","Chris Carson (9546987)","Chris Carson",9546987,5400,"IND@SEA 08:30PM ET","SEA","IND",16.16,15.1,0,0,0,0,0,0
"QB","Tyrod Taylor (9546282)","Tyrod Taylor",9546282,5300,"BUF@ATL 01:00PM ET","BUF","ATL",17.27,19.1,0,0,0,0,0,0
"RB","Derrick Henry (9546849)","Derrick Henry",9546849,5300,"TEN@HOU 01:00PM ET","TEN","HOU",9.12,8,0,0,0,0,0,0
"WR","Devin Funchess (9546802)","Devin Funchess",9546802,5300,"CAR@NE 01:00PM ET","CAR","NE",10.6,10.8,0,0,0,0,0,0
"QB","Blake Bortles (9546558)","Blake Bortles",9546558,5300,"JAX@NYJ 01:00PM ET","JAX","NYJ",15.99,15.3,0,0,0,0,0,0
"WR","T.Y. Hilton (9546376)","TY Hilton",9546376,5300,"IND@SEA 08:30PM ET","IND","SEA",14.07,13.2,0,0,0,0,0,0
"QB","DeShone Kizer (9546982)","DeShone Kizer",9546982,5200,"CIN@CLE 01:00PM ET","CLE","CIN",15.92,17.3,0,0,0,0,0,0
"WR","DeSean Jackson (9546206)","DeSean Jackson",9546206,5200,"NYG@TB 04:05PM ET","TB","NYG",11.7,12.5,0,0,0,0,0,0
"QB","Trevor Siemian (9546481)","Trevor Siemian",9546481,5200,"OAK@DEN 04:25PM ET","DEN","OAK",17.83,18.9,0,0,0,0,0,0
"RB","Alfred Morris (9546266)","Alfred Morris",9546266,5100,"LAR@DAL 01:00PM ET","DAL","LAR",1.67,4,0,0,0,0,0,0
"QB","Deshaun Watson (9546962)","Deshaun Watson",9546962,5100,"TEN@HOU 01:00PM ET","HOU","TEN",15.33,17.7,0,0,0,0,0,0
"WR","John Brown (9546384)","John Brown",9546384,5100,"SF@ARI 04:05PM ET","ARI","SF",7.7,11.9,0,0,0,0,0,0
"WR","Willie Snead (9546577)","Willie Snead",9546577,5000,"NO@MIA 09:30AM ET","NO","MIA",7.77,12.9,0,0,0,0,0,1
"RB","Tevin Coleman (9546798)","Tevin Coleman",9546798,5000,"BUF@ATL 01:00PM ET","ATL","BUF",13.42,11.5,0,0,0,0,0,0
"TE","Jason Witten (9546134)","Jason Witten",9546134,5000,"LAR@DAL 01:00PM ET","DAL","LAR",12.56,9,0,0,0,0,0,0
"QB","Case Keenum (9546248)","Case Keenum",9546248,5000,"DET@MIN 01:00PM ET","MIN","DET",14.79,16,0,0,0,0,0,0
"RB","James White (9546527)","James White",9546527,5000,"CAR@NE 01:00PM ET","NE","CAR",11.08,9.8,0,0,0,0,0,0
"WR","Sterling Shepard (9546755)","Sterling Shepard",9546755,5000,"NYG@TB 04:05PM ET","NYG","TB",10.03,11.8,0,0,0,0,0,1
"RB","Marshawn Lynch (9546182)","Marshawn Lynch",9546182,5000,"OAK@DEN 04:25PM ET","OAK","DEN",12.06,11.3,0,0,0,0,0,0
"QB","Jacoby Brissett (9546674)","Jacoby Brissett",9546674,5000,"IND@SEA 08:30PM ET","IND","SEA",14.13,13.9,0,0,0,0,0,0
"QB","Joe Flacco (9546143)","Joe Flacco",9546143,4900,"PIT@BAL 01:00PM ET","BAL","PIT",14.68,16.1,0,0,0,0,0,0
"TE","Delanie Walker (9546146)","Delanie Walker",9546146,4900,"TEN@HOU 01:00PM ET","TEN","HOU",14.72,12.1,0,0,0,0,0,0
"WR","Rishard Matthews (9546537)","Rishard Matthews",9546537,4900,"TEN@HOU 01:00PM ET","TEN","HOU",14.54,14.4,0,0,0,0,0,1
"WR","Danny Amendola (9546168)","Danny Amendola",9546168,4900,"CAR@NE 01:00PM ET","NE","CAR",9.77,6.9,0,0,0,0,0,1
"TE","Jimmy Graham (9546192)","Jimmy Graham",9546192,4900,"IND@SEA 08:30PM ET","SEA","IND",14.43,12.4,0,0,0,0,0,0
"WR","Mohamed Sanu (9546390)","Mohamed Sanu",9546390,4800,"BUF@ATL 01:00PM ET","ATL","BUF",11.87,10.3,0,0,0,0,0,1
"RB","Isaiah Crowell (9546672)","Isaiah Crowell",9546672,4800,"CIN@CLE 01:00PM ET","CLE","CIN",13.81,11.9,0,0,0,0,0,0
"WR","Corey Coleman (9546796)","Corey Coleman",9546796,4800,"CIN@CLE 01:00PM ET","CLE","CIN",0,0,0,0,0,0,0,1
"QB","Brian Hoyer (9546170)","Brian Hoyer",9546170,4800,"SF@ARI 04:05PM ET","SF","ARI",12.32,16.9,0,0,0,0,0,0
"RB","Javorius Allen (9546608)","Javorius Allen",9546608,4700,"PIT@BAL 01:00PM ET","BAL","PIT",15.94,12.7,0,0,0,0,0,0
"QB","AJ McCarron (9546430)","AJ McCarron",9546430,4700,"CIN@CLE 01:00PM ET","CIN","CLE",0,0,0,0,0,0,0,0
"TE","Greg Olsen (9546150)","Greg Olsen",9546150,4700,"CAR@NE 01:00PM ET","CAR","NE",0,0,0,0,0,0,0,0
"WR","Allen Hurns (9546457)","Allen Hurns",9546457,4700,"JAX@NYJ 01:00PM ET","JAX","NYJ",11.39,8.6,0,0,0,0,0,1
"QB","Chase Daniel (9546203)","Chase Daniel",9546203,4600,"NO@MIA 09:30AM ET","NO","MIA",0,0,0,0,0,0,0,0
"RB","Mark Ingram (9546323)","Mark Ingram",9546323,4600,"NO@MIA 09:30AM ET","NO","MIA",13.89,11.6,0,0,0,0,0,0
"QB","Kevin Hogan (9546607)","Kevin Hogan",9546607,4600,"CIN@CLE 01:00PM ET","CLE","CIN",0,1,0,0,0,0,0,0
"RB","Bilal Powell (9546307)","Bilal Powell",9546307,4600,"JAX@NYJ 01:00PM ET","NYJ","JAX",14.52,12.9,0,0,0,0,0,0
"WR","Jermaine Kearse (9546335)","Jermaine Kearse",9546335,4600,"JAX@NYJ 01:00PM ET","NYJ","JAX",9.31,9.3,0,0,0,0,0,1
"WR","Brandon Marshall (9546131)","Brandon Marshall",9546131,4600,"NYG@TB 04:05PM ET","NYG","TB",9.45,10.9,0,0,0,0,0,1
"WR","Paul Richardson (9546554)","Paul Richardson",9546554,4600,"IND@SEA 08:30PM ET","SEA","IND",8.77,7.9,0,0,0,0,0,1
"QB","Matt Moore (9546138)","Matt Moore",9546138,4500,"NO@MIA 09:30AM ET","MIA","NO",0,1.1,0,0,0,0,0,0
"WR","Jeremy Maclin (9546234)","Jeremy Maclin",9546234,4500,"PIT@BAL 01:00PM ET","BAL","PIT",12.68,12,0,0,0,0,0,1
"QB","Landry Jones (9546318)","Landry Jones",9546318,4500,"PIT@BAL 01:00PM ET","PIT","BAL",0,0,0,0,0,0,0,0
"RB","James Conner (9546885)","James Conner",9546885,4500,"PIT@BAL 01:00PM ET","PIT","BAL",1.07,2.2,0,0,0,0,0,0
"RB","Duke Johnson Jr. (9546764)","Duke Johnson",9546764,4500,"CIN@CLE 01:00PM ET","CLE","CIN",11.45,9.6,0,0,0,0,0,0
"WR","Rashard Higgins (9546879)","Rashard Higgins",9546879,4500,"CIN@CLE 01:00PM ET","CLE","CIN",9.96,7.2,0,0,0,0,0,1
"RB","Darren McFadden (9546188)","Darren McFadden",9546188,4500,"LAR@DAL 01:00PM ET","DAL","LAR",0,0,0,0,0,0,0,0
"WR","Cole Beasley (9546339)","Cole Beasley",9546339,4500,"LAR@DAL 01:00PM ET","DAL","LAR",11.47,10.3,0,0,0,0,0,1
"QB","Cooper Rush (9546785)","Cooper Rush",9546785,4500,"LAR@DAL 01:00PM ET","DAL","LAR",0,0,0,0,0,0,0,0
"RB","Lamar Miller (9546433)","Lamar Miller",9546433,4500,"TEN@HOU 01:00PM ET","HOU","TEN",14.01,11.2,0,0,0,0,0,0
"RB","Theo Riddick (9546437)","Theo Riddick",9546437,4500,"DET@MIN 01:00PM ET","DET","MIN",11.72,11.2,0,0,0,0,0,0
"QB","Josh McCown (9546123)","Josh McCown",9546123,4500,"JAX@NYJ 01:00PM ET","NYJ","JAX",12.5,12.6,0,0,0,0,0,0
"WR","Marqise Lee (9546610)","Marqise Lee",9546610,4500,"JAX@NYJ 01:00PM ET","JAX","NYJ",14.11,10.5,0,0,0,0,0,1
"QB","Cardale Jones (9546742)","Cardale Jones",9546742,4500,"PHI@LAC 04:05PM ET","LAC","PHI",0,0,0,0,0,0,0,0
"RB","Doug Martin (9546264)","Doug Martin",9546264,4500,"NYG@TB 04:05PM ET","TB","NYG",0,0,0,0,0,0,0,0
"QB","Geno Smith (9546450)","Geno Smith",9546450,4500,"NYG@TB 04:05PM ET","NYG","TB",0,0,0,0,0,0,0,0
"WR","Tyler Lockett (9546639)","Tyler Lockett",9546639,4500,"IND@SEA 08:30PM ET","SEA","IND",11.96,9.6,0,0,0,0,0,1
"QB","Tom Savage (9546445)","Tom Savage",9546445,4400,"TEN@HOU 01:00PM ET","HOU","TEN",0,0,0,0,0,0,0,0
"RB","Branden Oliver (9546418)","Branden Oliver",9546418,4400,"PHI@LAC 04:05PM ET","LAC","PHI",4.17,6.6,0,0,0,0,0,0
"WR","Tyrell Williams (9546716)","Tyrell Williams",9546716,4400,"PHI@LAC 04:05PM ET","LAC","PHI",10.8,11.4,0,0,0,0,0,1
"QB","Ryan Fitzpatrick (9546129)","Ryan Fitzpatrick",9546129,4400,"NYG@TB 04:05PM ET","TB","NYG",0,0,0,0,0,0,0,0
"RB","Jacquizz Rodgers (9546331)","Jacquizz Rodgers",9546331,4400,"NYG@TB 04:05PM ET","TB","NYG",12.09,9.8,0,0,0,0,0,0
"WR","Kenny Stills (9546465)","Kenny Stills",9546465,4300,"NO@MIA 09:30AM ET","MIA","NO",11.26,9.9,0,0,0,0,0,1
"QB","Matt Schaub (9546165)","Matt Schaub",9546165,4300,"BUF@ATL 01:00PM ET","ATL","BUF",0,0,0,0,0,0,0,0
"WR","Kenny Britt (9546244)","Kenny Britt",9546244,4300,"CIN@CLE 01:00PM ET","CLE","CIN",12.33,10.3,0,0,0,0,0,1
"RB","Giovani Bernard (9546479)","Giovani Bernard",9546479,4300,"CIN@CLE 01:00PM ET","CIN","CLE",9.77,5.3,0,0,0,0,0,0
"WR","Cooper Kupp (9546812)","Cooper Kupp",9546812,4300,"LAR@DAL 01:00PM ET","LAR","DAL",10.09,9.7,0,0,0,0,0,1
"QB","Matt Cassel (9546124)","Matt Cassel",9546124,4300,"TEN@HOU 01:00PM ET","TEN","HOU",0,0,0,0,0,0,0,0
"RB","Jonathan Stewart (9546196)","Jonathan Stewart",9546196,4300,"CAR@NE 01:00PM ET","CAR","NE",10.06,8.5,0,0,0,0,0,0
"QB","Chad Henne (9546171)","Chad Henne",9546171,4300,"JAX@NYJ 01:00PM ET","JAX","NYJ",0,0,0,0,0,0,0,0
"QB","Blaine Gabbert (9546347)","Blaine Gabbert",9546347,4300,"SF@ARI 04:05PM ET","ARI","SF",0,0,0,0,0,0,0,0
"QB","Nick Foles (9546311)","Nick Foles",9546311,4300,"PHI@LAC 04:05PM ET","PHI","LAC",0,0,0,0,0,0,0,0
"QB","Scott Tolzien (9546226)","Scott Tolzien",9546226,4300,"IND@SEA 08:30PM ET","IND","SEA",0,0,0,0,0,0,0,0
"QB","Austin Davis (9546299)","Austin Davis",9546299,4300,"IND@SEA 08:30PM ET","SEA","IND",0,0,0,0,0,0,0,0
"QB","Sean Mannion (9546543)","Sean Mannion",9546543,4200,"LAR@DAL 01:00PM ET","LAR","DAL",0,0,0,0,0,0,0,0
"WR","Eric Decker (9546201)","Eric Decker",9546201,4200,"TEN@HOU 01:00PM ET","TEN","HOU",11.39,11.2,0,0,0,0,0,1
"RB","Ameer Abdullah (9546573)","Ameer Abdullah",9546573,4200,"DET@MIN 01:00PM ET","DET","MIN",11.75,10.2,0,0,0,0,0,0
"QB","Jake Rudock (9546704)","Jake Rudock",9546704,4200,"DET@MIN 01:00PM ET","DET","MIN",0,0,0,0,0,0,0,0
"RB","Chris Johnson (9546180)","Chris Johnson",9546180,4200,"SF@ARI 04:05PM ET","ARI","SF",9.46,2.4,0,0,0,0,0,0
"QB","C.J. Beathard (9546768)","CJ Beathard",9546768,4200,"SF@ARI 04:05PM ET","SF","ARI",0,1,0,0,0,0,0,0
"RB","Jamaal Charles (9546208)","Jamaal Charles",9546208,4200,"OAK@DEN 04:25PM ET","DEN","OAK",9.5,7.7,0,0,0,0,0,0
"QB","Connor Cook (9546657)","Connor Cook",9546657,4200,"OAK@DEN 04:25PM ET","OAK","DEN",0,0,0,0,0,0,0,0
"WR","Taylor Gabriel (9546932)","Taylor Gabriel",9546932,4100,"BUF@ATL 01:00PM ET","ATL","BUF",7.72,9.4,0,0,0,0,0,1
"RB","Terrance West (9546601)","Terrance West",9546601,4100,"PIT@BAL 01:00PM ET","BAL","PIT",8.61,6,0,0,0,0,0,0
"TE","Kyle Rudolph (9546380)","Kyle Rudolph",9546380,4100,"DET@MIN 01:00PM ET","MIN","DET",8.92,10.8,0,0,0,0,0,0
"WR","Kenny Golladay (9546808)","Kenny Golladay",9546808,4100,"DET@MIN 01:00PM ET","DET","MIN",9.83,0,0,0,0,0,0,1
"RB","Wendell Smallwood (9546831)","Wendell Smallwood",9546831,4100,"PHI@LAC 04:05PM ET","PHI","LAC",11.04,10.6,0,0,0,0,0,0
"QB","Brock Osweiler (9546399)","Brock Osweiler",9546399,4100,"OAK@DEN 04:25PM ET","DEN","OAK",0,0,0,0,0,0,0,0
"QB","Taysom Hill (9546410)","Taysom Hill",9546410,4000,"NO@MIA 09:30AM ET","NO","MIA",0,0,0,0,0,0,0,0
"RB","Kenyan Drake (9546786)","Kenyan Drake",9546786,4000,"NO@MIA 09:30AM ET","MIA","NO",1.44,4.6,0,0,0,0,0,0
"QB","Joe Webb (9546198)","Joe Webb",9546198,4000,"BUF@ATL 01:00PM ET","BUF","ATL",0,0,0,0,0,0,0,0
"QB","Nathan Peterman (9546722)","Nathan Peterman",9546722,4000,"BUF@ATL 01:00PM ET","BUF","ATL",0,0,0,0,0,0,0,0
"RB","Danny Woodhead (9546246)","Danny Woodhead",9546246,4000,"PIT@BAL 01:00PM ET","BAL","PIT",0,0,0,0,0,0,0,0
"QB","Ryan Mallett (9546255)","Ryan Mallett",9546255,4000,"PIT@BAL 01:00PM ET","BAL","PIT",0,0,0,0,0,0,0,0
"QB","Joshua Dobbs (9546878)","Joshua Dobbs",9546878,4000,"PIT@BAL 01:00PM ET","PIT","BAL",0,0,0,0,0,0,0,0
"WR","Josh Gordon (9546413)","Josh Gordon",9546413,4000,"CIN@CLE 01:00PM ET","CLE","CIN",0,0,0,0,0,0,0,1
"QB","Cody Kessler (9546580)","Cody Kessler",9546580,4000,"CIN@CLE 01:00PM ET","CLE","CIN",0,0,0,0,0,0,0,0
"QB","Jeff Driskel (9546584)","Jeff Driskel",9546584,4000,"CIN@CLE 01:00PM ET","CIN","CLE",0,0,0,0,0,0,0,0
"QB","Kellen Moore (9546263)","Kellen Moore",9546263,4000,"LAR@DAL 01:00PM ET","DAL","LAR",0,0,0,0,0,0,0,0
"QB","Brandon Allen (9546630)","Brandon Allen",9546630,4000,"LAR@DAL 01:00PM ET","LAR","DAL",0,0,0,0,0,0,0,0
"WR","Corey Davis (9546847)","Corey Davis",9546847,4000,"TEN@HOU 01:00PM ET","TEN","HOU",0,0,0,0,0,0,0,1
"RB","D'Onta Foreman (9546972)","D'Onta Foreman",9546972,4000,"TEN@HOU 01:00PM ET","HOU","TEN",6.68,4.7,0,0,0,0,0,0
"WR","Marvin Jones Jr. (9546342)","Marvin Jones",9546342,4000,"DET@MIN 01:00PM ET","DET","MIN",11.8,10.8,0,0,0,0,0,1
"RB","Jerick McKinnon (9546561)","Jerick McKinnon",9546561,4000,"DET@MIN 01:00PM ET","MIN","DET",6.28,5,0,0,0,0,0,0
"QB","Teddy Bridgewater (9546581)","Teddy Bridgewater",9546581,4000,"DET@MIN 01:00PM ET","MIN","DET",0,0,0,0,0,0,0,0
"QB","Kyle Sloter (9546778)","Kyle Sloter",9546778,4000,"DET@MIN 01:00PM ET","MIN","DET",0,0,0,0,0,0,0,0
"WR","Russell Shepard (9546388)","Russell Shepard",9546388,4000,"CAR@NE 01:00PM ET","CAR","NE",5.75,8.1,0,0,0,0,0,1
"RB","Rex Burkhead (9546400)","Rex Burkhead",9546400,4000,"CAR@NE 01:00PM ET","NE","CAR",0,2.9,0,0,0,0,0,0
"WR","Phillip Dorsett (9546603)","Phillip Dorsett",9546603,4000,"CAR@NE 01:00PM ET","NE","CAR",1.72,2.5,0,0,0,0,0,1
"WR","Curtis Samuel (9546948)","Curtis Samuel",9546948,4000,"CAR@NE 01:00PM ET","CAR","NE",4.89,0,0,0,0,0,0,1
"QB","Brad Kaaya (9546965)","Brad Kaaya",9546965,4000,"CAR@NE 01:00PM ET","CAR","NE",0,0,0,0,0,0,0,0
"QB","Ryan Nassib (9546366)","Ryan Nassib",9546366,4000,"JAX@NYJ 01:00PM ET","JAX","NYJ",0,0,0,0,0,0,0,0
"QB","Bryce Petty (9546415)","Bryce Petty",9546415,4000,"JAX@NYJ 01:00PM ET","NYJ","JAX",0,0,0,0,0,0,0,0
