"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Clayton Kershaw",13600,"ATL@LAD 04:10PM ET",28.48,"LAD","ATL",35.55,27.1,28.8665,NA,7.9
"SP","Stephen Strasburg",11300,"WAS@ARI 04:10PM ET",21.95,"WAS","ARI",24.83,19.2,18.803,NA,6.1
"SP","Jose Quintana",9700,"STL@CHC 08:08PM ET",16.984,"CHC","STL",21.43,18.3,18.935,NA,21.3
"SP","Robbie Ray",9400,"WAS@ARI 04:10PM ET",23.644,"ARI","WAS",24.01,18.1,19.654,NA,6.45
"SP","Michael Wacha",9000,"STL@CHC 08:08PM ET",16.424,"STL","CHC",17.51,15.8,13.883,NA,11.9
"SP","Dinelson Lamet",7500,"SD@SF 04:05PM ET",15.183,"SD","SF",13.47,16.6,12.348,NA,21.6
"SP","Ty Blach",6700,"SD@SF 04:05PM ET",6.742,"SF","SD",NA,11.3,11.998,NA,14.35
"RP","Sean Newcomb",5700,"ATL@LAD 04:10PM ET",10.231,"ATL","LAD",13.05,14.3,13.797,NA,20.7
"SP","Yovani Gallardo",5600,"NYY@SEA 04:10PM ET",8.653,"SEA","NYY",12.38,10.6,12.045,NA,10.45
"RP","Caleb Smith",4000,"NYY@SEA 04:10PM ET",9.75,"NYY","SEA",9.95,14.6,7.57,NA,0.65
