"Place_lo","Place_hi","Payout"
"1","1","1000"
"2","2","500"
"3","3","250"
"4","4","200"
"5","5","175"
"6","6","150"
"7","8","125"
"9","10","100"
"11","15","80"
"16","20","60"
"21","30","50"
"31","50","40"
"51","75","30"
"76","125","25"
"126","196","20"
"197","321","15"
"322","486","12"
