"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Elvis Andrus","SS","TEX","@ HOU",4.07,"Musgrove, R 4.89","R",0.301,0.35,0.163,0,0,0,3,4500,25.4,9.2,9.63,9.63,"%",57,2.1,4,0.9
"Adam Duvall","OF","CIN","@ SD",4.04,"Perdomo, R 5.47","R",0.273,0.36,0.264,0,0,0,4,4500,27.9,9.1,10.4,10.4,"%",52,2.3,10,2.2
"Anthony Rendon","3B","WSH","vs ATL",5.29,"Foltynewicz, R 3.48","R",0.286,0.387,0.223,0,0,0,4,4500,35.2,8.7,12.58,12.58,"%",35,2.8,2,0.4
"Todd Frazier","3B","CWS","vs BAL",5.26,"Miley, L 3.27","R",0.227,0.338,0.216,0,0,0,5,4400,24.5,7.7,10.22,10.22,"%",54,2.3,0,NA
"Yoenis Cespedes","OF","NYM","vs CHC",4.53,"Lackey, R 5.12","R",0.275,0.416,0.362,0,0,0,3,4400,36,9.5,11.35,11.35,"%",35,2.6,3,0.7
"Brian McCann","C","HOU","vs TEX",4.43,"Darvish, R 3.07","L",0.273,0.374,0.224,0,0,0,6,4400,23,8.7,7.58,7.58,"%",56,1.7,0,NA
"Brian Dozier","2B","MIN","vs SEA",5.57,"Gallardo, R 6.26","R",0.244,0.34,0.175,0,0,0,1,4300,25.3,8.8,12.48,12.48,"%",64,2.9,15,3.5
"Robinson Cano","2B","SEA","@ MIN",4.93,"Mejia, L 4.18","L",0.284,0.359,0.209,0,0,0,3,4300,27.9,8.7,11.12,11.12,"%",52,2.6,5,1.2
"Chris Davis","1B","BAL","@ CWS",5.24,"Pelfrey, R 3.80","L",0.228,0.339,0.237,0,0,0,5,4300,28.3,7.4,11.64,11.64,"%",44,2.7,0,NA
"Didi Gregorius","SS","NYY","@ LAA",4.49,"Meyer, R 4.08","L",0.338,0.37,0.179,0,0,0,6,4300,20.6,8.2,7.04,7.04,"%",59,1.6,18,4.2
"Nomar Mazara","OF","TEX","@ HOU",4.07,"Musgrove, R 4.89","L",0.288,0.353,0.169,0,0,0,5,4300,23.8,8,8.89,8.89,"%",54,2.1,18,4.2
"Eugenio Suarez","3B","CIN","@ SD",4.04,"Perdomo, R 5.47","R",0.287,0.378,0.213,0,0,0,5,4300,24.4,8.5,8.65,8.65,"%",54,2,2,0.5
"Hunter Renfroe","OF","SD","vs CIN",4.46,"Arroyo, R 6.25","R",0.231,0.317,0.227,0,0,0,5,4300,23.7,6.9,8.96,8.96,"%",46,2.1,0,NA
"Manny Machado","3B","BAL","@ CWS",5.24,"Pelfrey, R 3.80","R",0.213,0.31,0.217,0,0,0,3,4200,27.9,7.5,12.93,12.93,"%",50,3.1,13,3.1
"Ian Desmond","1B/OF","COL","@ PIT",4.22,"Taillon, R 3.31","R",0.278,0.3,0.104,0,0,0,6,4200,22.1,7.4,7.65,7.65,"%",51,1.8,9,2.1
"Josh Harrison","2B/3B","PIT","vs COL",4.78,"Freeland, L 3.21","R",0.307,0.368,0.16,0,0,0,2,4200,22.3,7.7,9.87,9.87,"%",60,2.4,23,5.5
"Kyle Seager","3B","SEA","@ MIN",4.93,"Mejia, L 4.18","L",0.267,0.336,0.151,0,0,0,5,4100,23.1,7.1,10.28,10.28,"%",55,2.5,12,2.9
"Jose Abreu","1B","CWS","vs BAL",5.26,"Miley, L 3.27","R",0.279,0.349,0.189,0,0,0,3,4100,26.2,8,10.91,10.91,"%",52,2.7,14,3.4
"Jackie Bradley Jr.","OF","BOS","vs PHI",6.54,"Eickhoff, R 5.29","L",0.24,0.343,0.208,0,0,0,7,4100,24.4,7.4,8.79,8.79,"%",47,2.1,9,2.2
"Dustin Pedroia","2B","BOS","vs PHI",6.54,"Eickhoff, R 5.29","R",0.291,0.336,0.093,0,0,0,2,4100,24.1,7,13.69,13.69,"%",63,3.3,10,2.4
"Kole Calhoun","OF","LAA","vs NYY",4.01,"Tanaka, R 6.55","L",0.241,0.317,0.144,0,0,0,2,4100,21.3,7,7.85,7.85,"%",52,1.9,16,3.9
"Lucas Duda","1B","NYM","vs CHC",4.53,"Lackey, R 5.12","L",0.257,0.388,0.294,0,0,0,5,4100,26,8,8.52,8.52,"%",45,2.1,0,NA
"Danny Valencia","1B","SEA","@ MIN",4.93,"Mejia, L 4.18","R",0.267,0.326,0.144,0,0,0,6,4000,23.9,6.7,8.19,8.19,"%",41,2,21,5.3
"Aaron Altherr","OF","PHI","@ BOS",3.97,"Porcello, R 4.46","R",0.282,0.378,0.235,0,0,0,3,4000,24.6,7.8,8.36,8.36,"%",48,2.1,7,1.8
"DJ LeMahieu","2B","COL","@ PIT",4.22,"Taillon, R 3.31","R",0.282,0.325,0.089,0,0,0,2,4000,22.9,7,9.55,9.55,"%",53,2.4,8,2
"David Freese","3B","PIT","vs COL",4.78,"Freeland, L 3.21","R",0.26,0.349,0.151,0,0,0,4,4000,21.9,6.6,9.6,9.6,"%",53,2.4,12,3
"Josh Reddick","OF","HOU","vs TEX",4.43,"Darvish, R 3.07","L",0.283,0.333,0.151,0,0,0,2,4000,22,7.3,8.83,8.83,"%",55,2.2,0,NA
"Ender Inciarte","OF","ATL","@ WSH",3.21,"Strasburg, R 2.80","L",0.301,0.342,0.117,0,0,0,1,4000,22.6,8.6,6.87,6.87,"%",54,1.7,7,1.8
"Odubel Herrera","OF","PHI","@ BOS",3.97,"Porcello, R 4.46","L",0.253,0.307,0.166,0,0,0,1,3900,21.9,6.9,8.73,8.73,"%",52,2.2,6,1.5
"Mike Zunino","C","SEA","@ MIN",4.93,"Mejia, L 4.18","R",0.219,0.295,0.164,0,0,0,7,3900,21.9,5.4,6.74,6.74,"%",30,1.7,22,5.6
"Andrelton Simmons","SS","LAA","vs NYY",4.01,"Tanaka, R 6.55","R",0.279,0.329,0.131,0,0,0,6,3900,18.4,7.2,6.29,6.29,"%",58,1.6,3,0.8
"Shin-Soo Choo","OF","TEX","@ HOU",4.07,"Musgrove, R 4.89","L",0.255,0.356,0.172,0,0,0,2,3900,25.5,8.3,9.51,9.51,"%",52,2.4,10,2.6
"Yulieski Gurriel","1B","HOU","vs TEX",4.43,"Darvish, R 3.07","R",0.276,0.322,0.168,0,0,0,7,3900,19.9,6.9,5.75,5.75,"%",49,1.5,0,NA
"Carlos Beltran","OF","HOU","vs TEX",4.43,"Darvish, R 3.07","B",0.237,0.301,0.177,0,0,0,5,3900,22.5,6.8,7.95,7.95,"%",47,2,4,1
"Billy Hamilton","OF","CIN","@ SD",4.04,"Perdomo, R 5.47","B",0.234,0.263,0.066,0,0,0,1,3900,24.6,8.7,9.22,9.22,"%",56,2.4,2,0.5
"Matt Kemp","OF","ATL","@ WSH",3.21,"Strasburg, R 2.80","R",0.327,0.391,0.224,0,0,0,4,3900,23.8,8.9,6.48,6.48,"%",51,1.7,17,4.4
"Adam Jones","OF","BAL","@ CWS",5.24,"Pelfrey, R 3.80","R",0.253,0.311,0.17,0,0,0,2,3800,26,7.4,11.16,11.16,"%",50,2.9,5,1.3
"Seth Smith","OF","BAL","@ CWS",5.24,"Pelfrey, R 3.80","L",0.261,0.334,0.176,0,0,0,1,3800,24.8,6.2,10.67,10.67,"%",43,2.8,18,4.7
"Howie Kendrick","OF","PHI","@ BOS",3.97,"Porcello, R 4.46","R",0.329,0.395,0.19,0,0,0,4,3800,23.5,8.8,8,8,"%",56,2.1,28,7.4
"Trevor Story","SS","COL","@ PIT",4.22,"Taillon, R 3.31","R",0.195,0.302,0.201,0,0,0,7,3800,18.1,6.6,6.22,6.22,"%",55,1.6,5,1.3
"Chris Carter","1B","NYY","@ LAA",4.49,"Meyer, R 4.08","R",0.217,0.307,0.178,0,0,0,8,3800,17.9,5.2,5.14,5.14,"%",38,1.4,2,0.5
"Joey Gallo","3B","TEX","@ HOU",4.07,"Musgrove, R 4.89","L",0.201,0.343,0.312,0,0,0,8,3800,21.6,8.1,5.47,5.47,"%",50,1.4,12,3.2
"Adrian Beltre","3B","TEX","@ HOU",4.07,"Musgrove, R 4.89","R",0.333,0.399,0.182,0,0,0,4,3800,21.6,8.8,9.39,9.39,"%",65,2.5,10,2.6
"Scott Schebler","OF","CIN","@ SD",4.04,"Perdomo, R 5.47","L",0.244,0.364,0.307,0,0,0,6,3800,24,8.3,7.18,7.18,"%",49,1.9,12,3.2
"Robbie Grossman","OF","MIN","vs SEA",5.57,"Gallardo, R 6.26","B",0.27,0.375,0.151,0,0,0,2,3700,25.1,7.4,11.22,11.22,"%",53,3,4,1.1
"Max Kepler","OF","MIN","vs SEA",5.57,"Gallardo, R 6.26","L",0.254,0.328,0.164,0,0,0,5,3700,23.5,7,9.81,9.81,"%",51,2.7,7,1.9
"Mark Trumbo","OF","BAL","@ CWS",5.24,"Pelfrey, R 3.80","R",0.256,0.316,0.141,0,0,0,4,3700,26.8,7.3,11.8,11.8,"%",49,3.2,14,3.8
"Curtis Granderson","OF","NYM","vs CHC",4.53,"Lackey, R 5.12","L",0.208,0.302,0.183,0,0,0,1,3700,21.4,6.1,8.92,8.92,"%",49,2.4,7,1.9
"Yangervis Solarte","2B","SD","vs CIN",4.46,"Arroyo, R 6.25","B",0.257,0.32,0.111,0,0,0,4,3700,20.8,6.4,9.03,9.03,"%",54,2.4,19,5.1
"Adam Lind","1B","WSH","vs ATL",5.29,"Foltynewicz, R 3.48","L",0.324,0.42,0.284,0,0,0,5,3700,22.7,6,8.89,8.89,"%",43,2.4,15,4.1
"Dansby Swanson","SS","ATL","@ WSH",3.21,"Strasburg, R 2.80","R",0.212,0.283,0.127,0,0,0,8,3700,16.1,5.9,3.53,3.53,"%",47,1,5,1.4
"Mitch Haniger","OF","SEA","@ MIN",4.93,"Mejia, L 4.18","R",0.321,0.431,0.25,0,0,0,2,3600,24,11,9.92,9.92,"%",68,2.8,26,7.2
"Joe Mauer","1B","MIN","vs SEA",5.57,"Gallardo, R 6.26","L",0.282,0.339,0.123,0,0,0,3,3600,24,7,11.06,11.06,"%",54,3.1,9,2.5
"Tim Anderson","SS","CWS","vs BAL",5.26,"Miley, L 3.27","R",0.26,0.291,0.128,0,0,0,1,3600,23.8,6.8,9.88,9.88,"%",49,2.7,5,1.4
"Hanley Ramirez","1B","BOS","vs PHI",6.54,"Eickhoff, R 5.29","R",0.25,0.341,0.16,0,0,0,6,3600,23.4,7.1,9.94,9.94,"%",52,2.8,14,3.9
"Jordy Mercer","SS","PIT","vs COL",4.78,"Freeland, L 3.21","R",0.271,0.334,0.128,0,0,0,8,3600,17.2,6.4,5.34,5.34,"%",54,1.5,5,1.4
"Wil Myers","1B","SD","vs CIN",4.46,"Arroyo, R 6.25","R",0.256,0.334,0.215,0,0,0,3,3600,23.9,8.1,9.56,9.56,"%",56,2.7,5,1.4
"Brandon Phillips","2B","ATL","@ WSH",3.21,"Strasburg, R 2.80","R",0.288,0.324,0.106,0,0,0,2,3600,18.9,6.7,5.98,5.98,"%",52,1.7,5,1.4
"Tyler Flowers","C","ATL","@ WSH",3.21,"Strasburg, R 2.80","R",0.336,0.405,0.112,0,0,0,6,3600,16.7,6.6,4.65,4.65,"%",55,1.3,18,5
"Nick Markakis","OF","ATL","@ WSH",3.21,"Strasburg, R 2.80","L",0.289,0.336,0.086,0,0,0,3,3600,16.2,6.9,5.98,5.98,"%",63,1.7,24,6.7
"Kennys Vargas","1B","MIN","vs SEA",5.57,"Gallardo, R 6.26","B",0.245,0.311,0.245,0,0,0,6,3500,21.6,7.1,7.99,7.99,"%",52,2.3,5,1.4
"Jason Castro","C","MIN","vs SEA",5.57,"Gallardo, R 6.26","L",0.217,0.32,0.182,0,0,0,7,3500,17.9,6.5,7.09,7.09,"%",59,2,5,1.4
"Welington Castillo","C","BAL","@ CWS",5.24,"Pelfrey, R 3.80","R",0.302,0.333,0.143,0,0,0,8,3500,21.8,7.3,6.11,6.11,"%",46,1.7,5,1.4
"Melky Cabrera","OF","CWS","vs BAL",5.26,"Miley, L 3.27","B",0.265,0.306,0.111,0,0,0,2,3500,22.3,6.9,10.17,10.17,"%",56,2.9,15,4.3
"Carlos Gonzalez","OF","COL","@ PIT",4.22,"Taillon, R 3.31","L",0.227,0.296,0.128,0,0,0,5,3500,20.2,6.2,7.55,7.55,"%",49,2.2,0,NA
"Albert Pujols","1B","LAA","vs NYY",4.01,"Tanaka, R 6.55","R",0.237,0.295,0.154,0,0,0,3,3500,19.5,6.9,6.74,6.74,"%",54,1.9,2,0.6
"Javier Baez","2B/SS","CHC","@ NYM",3.97,"deGrom, R 4.75","R",0.252,0.316,0.221,0,0,0,7,3500,22.1,6.3,4.86,4.86,"%",32,1.4,2,0.6
"Asdrubal Cabrera","SS","NYM","vs CHC",4.53,"Lackey, R 5.12","B",0.238,0.304,0.116,0,0,0,6,3500,20.5,6.5,6.83,6.83,"%",48,2,28,8
"Matt Adams","1B/OF","ATL","@ WSH",3.21,"Strasburg, R 2.80","L",0.264,0.339,0.225,0,0,0,5,3500,20.9,5.2,5.21,5.21,"%",25,1.5,39,11.1
"Yolmer Sanchez","2B","CWS","vs BAL",5.26,"Miley, L 3.27","B",0.302,0.347,0.151,0,0,0,9,3400,16.2,6.5,4.06,4.06,"%",53,1.2,0,NA
"Tommy Joseph","1B","PHI","@ BOS",3.97,"Porcello, R 4.46","R",0.254,0.323,0.192,0,0,0,5,3400,21.2,6.6,7.2,7.2,"%",47,2.1,12,3.5
"Delino DeShields","OF","TEX","@ HOU",4.07,"Musgrove, R 4.89","R",0.293,0.311,0.064,0,0,0,1,3400,21.3,6.3,8.15,8.15,"%",48,2.4,12,3.5
"Rougned Odor","2B","TEX","@ HOU",4.07,"Musgrove, R 4.89","L",0.206,0.263,0.153,0,0,0,7,3400,18.1,6.4,5.3,5.3,"%",50,1.6,20,5.9
"Michael Taylor","OF","WSH","vs ATL",5.29,"Foltynewicz, R 3.48","R",0.239,0.3,0.184,0,0,0,7,3400,19.9,6,6.22,6.22,"%",43,1.8,19,5.6
"Gregory Polanco","OF","PIT","vs COL",4.78,"Freeland, L 3.21","L",0.251,0.31,0.12,0,0,0,3,3300,20,6.7,8.52,8.52,"%",57,2.6,5,1.5
"Jose Peraza","2B","CIN","@ SD",4.04,"Perdomo, R 5.47","R",0.262,0.281,0.079,0,0,0,7,3300,18.1,7,4.87,4.87,"%",53,1.5,0,NA
"Matt Wieters","C","WSH","vs ATL",5.29,"Foltynewicz, R 3.48","B",0.264,0.32,0.135,0,0,0,6,3300,21.6,6.1,6.86,6.86,"%",40,2.1,10,3
"Ben Gamel","OF","SEA","@ MIN",4.93,"Mejia, L 4.18","L",0.329,0.371,0.125,0,0,0,1,3200,24.1,7.6,8.86,8.86,"%",50,2.8,16,5
"Daniel Nava","OF","PHI","@ BOS",3.97,"Porcello, R 4.46","B",0.333,0.426,0.191,0,0,0,2,3200,18.7,4.9,6.54,6.54,"%",38,2,13,4.1
"Chase Headley","3B","NYY","@ LAA",4.49,"Meyer, R 4.08","B",0.232,0.299,0.116,0,0,0,7,3200,16,6.8,4.81,4.81,"%",59,1.5,5,1.6
"Yunel Escobar","3B","LAA","vs NYY",4.01,"Tanaka, R 6.55","R",0.284,0.334,0.132,0,0,0,4,3200,19.9,7.2,6.96,6.96,"%",55,2.2,7,2.2
"Travis d'Arnaud","C","NYM","vs CHC",4.53,"Lackey, R 5.12","R",0.216,0.319,0.255,0,0,0,7,3200,25.7,6.3,5.17,5.17,"%",19,1.6,14,4.4
"Jason Heyward","OF","CHC","@ NYM",3.97,"deGrom, R 4.75","L",0.257,0.309,0.134,0,0,0,5,3200,18.4,6.6,6.86,6.86,"%",56,2.1,3,0.9
"Robinson Chirinos","C","TEX","@ HOU",4.07,"Musgrove, R 4.89","R",0.237,0.358,0.29,0,0,0,9,3200,20.9,8,3.35,3.35,"%",45,1,0,NA
"Jonathan Lucroy","C","TEX","@ HOU",4.07,"Musgrove, R 4.89","R",0.26,0.303,0.127,0,0,0,6,3200,18.4,5.7,5.66,5.66,"%",44,1.8,5,1.6
"Alex Bregman","3B","HOU","vs TEX",4.43,"Darvish, R 3.07","R",0.245,0.313,0.144,0,0,0,8,3200,16.2,6.2,4.24,4.24,"%",52,1.3,7,2.2
"Byron Buxton","OF","MIN","vs SEA",5.57,"Gallardo, R 6.26","R",0.201,0.252,0.095,0,0,0,8,3100,16.1,5,5.22,5.22,"%",46,1.7,0,NA
"Andrew Knapp","C","PHI","@ BOS",3.97,"Porcello, R 4.46","B",0.25,0.343,0.184,0,0,0,8,3100,15.6,6,3.93,3.93,"%",51,1.3,0,NA
"Danny Espinosa","2B","LAA","vs NYY",4.01,"Tanaka, R 6.55","B",0.165,0.245,0.129,0,0,0,9,3100,14.8,4.7,2.66,2.66,"%",36,0.9,7,2.3
"Josh Rutledge","2B/3B","BOS","vs PHI",6.54,"Eickhoff, R 5.29","R",0.269,0.312,0.051,0,0,0,8,3000,16,4.8,6.22,6.22,"%",49,2.1,0,NA
"Tony Wolters","C","COL","@ PIT",4.22,"Taillon, R 3.31","L",0.307,0.363,0.07,0,0,0,8,3000,13,6,4.42,4.42,"%",64,1.5,0,NA
"Jose Osuna","1B/OF","PIT","vs COL",4.78,"Freeland, L 3.21","R",0.253,0.335,0.222,0,0,0,5,3000,19.9,4.6,6.57,6.57,"%",28,2.2,6,2
"Martin Maldonado","C","LAA","vs NYY",4.01,"Tanaka, R 6.55","R",0.259,0.317,0.129,0,0,0,8,3000,14.5,5.4,3.72,3.72,"%",50,1.2,0,NA
"Addison Russell","SS","CHC","@ NYM",3.97,"deGrom, R 4.75","R",0.209,0.285,0.139,0,0,0,8,3000,17.3,5.9,4.19,4.19,"%",44,1.4,16,5.3
"Jose Reyes","3B/SS","NYM","vs CHC",4.53,"Lackey, R 5.12","B",0.19,0.253,0.11,0,0,0,8,3000,16.9,5.9,4.39,4.39,"%",47,1.5,5,1.7
"Matt Davidson","1B/3B","CWS","vs BAL",5.26,"Miley, L 3.27","R",0.237,0.322,0.237,0,0,0,6,2900,23,6.5,6.29,6.29,"%",36,2.2,19,6.6
"Elias Diaz","C","PIT","vs COL",4.78,"Freeland, L 3.21","R",0.382,0.454,0.206,0,0,0,7,2900,21.8,7.2,4.55,4.55,"%",40,1.6,5,1.7
