"Place_lo","Place_hi","Payout"
"1","1","300"
"2","2","200"
"3","3","150"
"4","4","100"
"5","5","80"
"6","6","60"
"7","8","50"
"9","10","40"
"11","12","30"
"13","15","25"
"16","25","20"
"26","45","15"
"46","65","10"
"66","90","8"
"91","145","7"
"146","230","6"
