"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Corey Kluber","Alex Meyer","Buster Posey","Anthony Rizzo","Josh Harrison","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"2","Corey Kluber","Jacob deGrom","Yasmani Grandal","Eric Thames","Ian Kinsler","Justin Turner","Jordy Mercer","Joc Pederson","Josh Reddick","Andrew Toles"
"3","Jacob deGrom","Drew Pomeranz","Yasmani Grandal","Matt Carpenter","Kolten Wong","Justin Turner","Corey Seager","Kyle Schwarber","Nelson Cruz","AJ Pollock"
"4","Jacob deGrom","Alex Meyer","Yasmani Grandal","Paul Goldschmidt","Jonathan Villar","Kris Bryant","Corey Seager","Christian Yelich","Yasiel Puig","Joc Pederson"
"5","Justin Verlander","Drew Pomeranz","Yasmani Grandal","Brandon Belt","Jose Altuve","Eduardo Nunez","Corey Seager","Yasiel Puig","Josh Reddick","Andrew Toles"
"6","Jon Lester","Drew Pomeranz","Yan Gomes","Adrian Gonzalez","Ian Kinsler","Kris Bryant","Corey Seager","Kyle Schwarber","Joc Pederson","Andrew Toles"
"7","Jacob deGrom","Alex Meyer","Buster Posey","Paul Goldschmidt","Jose Altuve","Eduardo Nunez","Jordy Mercer","Kyle Schwarber","AJ Pollock","Josh Reddick"
"8","Jon Lester","Jacob deGrom","James McCann","Adrian Gonzalez","Dee Gordon","Justin Turner","Corey Seager","Yasiel Puig","Josh Reddick","Guillermo Heredia"
"9","Justin Verlander","Drew Pomeranz","Buster Posey","Miguel Cabrera","Jonathan Villar","Justin Turner","Jordy Mercer","AJ Pollock","Yasiel Puig","Joc Pederson"
"10","Corey Kluber","Drew Pomeranz","James McCann","Paul Goldschmidt","Jose Altuve","Justin Turner","Corey Seager","Carlos Gomez","Yasmany Tomas","Joc Pederson"
"11","Corey Kluber","Alex Meyer","Yasmani Grandal","Eric Thames","Dee Gordon","Eduardo Nunez","Corey Seager","Bryce Harper","AJ Pollock","Yasmany Tomas"
"12","Jon Lester","Justin Verlander","Salvador Perez","Eric Thames","Cesar Hernandez","Justin Turner","Corey Seager","AJ Pollock","Andrew Toles","Chris Marrero"
"13","Jon Lester","Alex Meyer","Yasmani Grandal","Brandon Belt","Jonathan Villar","Justin Turner","Jordy Mercer","Bryce Harper","Kyle Schwarber","Denard Span"
"14","Justin Verlander","Alex Meyer","Yasmani Grandal","Adrian Gonzalez","Ian Kinsler","Justin Turner","Corey Seager","Mookie Betts","Hunter Pence","Carlos Gomez"
"15","Jacob deGrom","Drew Pomeranz","Buster Posey","Eric Thames","Dee Gordon","Kris Bryant","Chris Owings","Nelson Cruz","Yasiel Puig","Andrew Toles"
"16","Justin Verlander","Jose Quintana","Yasmani Grandal","Paul Goldschmidt","Dee Gordon","Justin Turner","Chris Owings","Kyle Schwarber","Yasmany Tomas","Andrew Toles"
"17","Corey Kluber","Alex Meyer","Yasmani Grandal","Miguel Cabrera","Rougned Odor","Kris Bryant","Chris Owings","Kyle Schwarber","Nelson Cruz","Josh Reddick"
"18","Jacob deGrom","Jose Quintana","James McCann","Eric Thames","Jonathan Villar","Eduardo Nunez","Corey Seager","Kyle Schwarber","Corey Dickerson","Andrew Toles"
"19","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Adrian Gonzalez","Brian Dozier","Justin Turner","Chris Owings","Bryce Harper","Christian Yelich","Yasiel Puig"
"20","Corey Kluber","Jon Lester","Yasmani Grandal","Paul Goldschmidt","Kolten Wong","David Freese","Corey Seager","Corey Dickerson","Andrew Toles","Guillermo Heredia"
"21","Corey Kluber","Justin Verlander","Yan Gomes","Matt Carpenter","Kolten Wong","Kris Bryant","Jordy Mercer","Yasiel Puig","Andrew Toles","Chris Marrero"
"22","Justin Verlander","Alex Meyer","Buster Posey","Matt Carpenter","Ian Kinsler","Eduardo Nunez","Chris Owings","Bryce Harper","Joc Pederson","Andrew Toles"
"23","Justin Verlander","Jacob deGrom","Yasmani Grandal","Adrian Gonzalez","Josh Harrison","David Freese","Jordy Mercer","Kyle Schwarber","Yasiel Puig","Nomar Mazara"
"24","Corey Kluber","Jose Quintana","Buster Posey","Adrian Gonzalez","Kolten Wong","Eduardo Nunez","Corey Seager","Joc Pederson","Josh Reddick","Matt Joyce"
"25","Jacob deGrom","Alex Meyer","Buster Posey","Brandon Belt","Rougned Odor","Justin Turner","Taylor Motter","Mookie Betts","Nelson Cruz","Joc Pederson"
"26","Jon Lester","Drew Pomeranz","Buster Posey","Eric Thames","Brad Miller","Justin Turner","Carlos Correa","Kyle Schwarber","Yasmany Tomas","Josh Reddick"
"27","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Anthony Rizzo","Jonathan Villar","Kris Bryant","Taylor Motter","AJ Pollock","Jason Heyward","Andrew Toles"
"28","Jacob deGrom","Jose Quintana","Buster Posey","Paul Goldschmidt","Ian Kinsler","Justin Turner","Corey Seager","Nomar Mazara","Mitch Haniger","Jaff Decker"
"29","Jacob deGrom","Alex Meyer","Willson Contreras","Eric Thames","Jose Altuve","Justin Turner","Corey Seager","Mike Trout","Denard Span","Andrew McCutchen"
"30","Corey Kluber","Drew Pomeranz","Robinson Chirinos","Miguel Cabrera","Dee Gordon","Eduardo Nunez","Jordy Mercer","Kyle Schwarber","Carlos Gomez","Andrew Toles"
"31","Corey Kluber","Jose Quintana","James McCann","Adrian Gonzalez","Brad Miller","Justin Turner","Jordy Mercer","Mookie Betts","Kyle Schwarber","AJ Pollock"
"32","Jacob deGrom","Alex Meyer","Yasmani Grandal","Anthony Rizzo","Kolten Wong","Eduardo Nunez","Carlos Correa","Mookie Betts","Denard Span","Andrew Toles"
"33","Corey Kluber","Jon Lester","James McCann","Matt Carpenter","Jonathan Villar","Justin Turner","Chris Owings","Nelson Cruz","Andrew Toles","Jaff Decker"
"34","Corey Kluber","Jose Quintana","Yasmani Grandal","Matt Carpenter","Jose Altuve","Chase Headley","Taylor Motter","Kyle Schwarber","Yasiel Puig","Joc Pederson"
"35","Corey Kluber","Jose Quintana","Yasmani Grandal","Freddie Freeman","Rougned Odor","Justin Turner","Corey Seager","Andrew McCutchen","Jason Heyward","Juan Lagares"
"36","Jacob deGrom","Drew Pomeranz","Buster Posey","Anthony Rizzo","Cesar Hernandez","David Freese","Corey Seager","Denard Span","Joc Pederson","Chris Marrero"
"37","Corey Kluber","Tyler Glasnow","Francisco Cervelli","Brandon Belt","Jonathan Villar","Justin Turner","Corey Seager","Christian Yelich","AJ Pollock","Josh Reddick"
"38","Corey Kluber","Alex Meyer","Buster Posey","Adrian Gonzalez","Ian Kinsler","Kris Bryant","Jordy Mercer","Christian Yelich","Andrew McCutchen","Yasmany Tomas"
"39","Justin Verlander","Alex Meyer","Yan Gomes","Anthony Rizzo","Brad Miller","Kris Bryant","Corey Seager","Bryce Harper","Denard Span","Josh Reddick"
"40","Corey Kluber","Justin Verlander","James McCann","Eric Thames","Ian Kinsler","David Freese","Corey Seager","Andrew McCutchen","Yasiel Puig","Jaff Decker"
"41","Corey Kluber","Jacob deGrom","Brian McCann","Brandon Belt","Cesar Hernandez","Justin Turner","Chris Owings","Kyle Schwarber","Chris Marrero","Guillermo Heredia"
