"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Corey Kluber","Alex Meyer","Buster Posey","Anthony Rizzo","Josh Harrison","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"2","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Paul Goldschmidt","Dee Gordon","Justin Turner","Corey Seager","Kyle Schwarber","Josh Reddick","Andrew Toles"
"3","Corey Kluber","Jacob deGrom","Yasmani Grandal","Eric Thames","Ian Kinsler","Justin Turner","Corey Seager","Yasiel Puig","Andrew Toles","Jaff Decker"
"4","Jacob deGrom","Drew Pomeranz","Buster Posey","Eric Thames","Kolten Wong","Justin Turner","Corey Seager","Kyle Schwarber","Joc Pederson","Andrew Toles"
"5","Corey Kluber","Alex Meyer","Yasmani Grandal","Matt Carpenter","Ian Kinsler","Justin Turner","Corey Seager","Kyle Schwarber","Denard Span","Joc Pederson"
"6","Jacob deGrom","Alex Meyer","Yasmani Grandal","Miguel Cabrera","Jonathan Villar","Justin Turner","Corey Seager","Hunter Pence","Kyle Schwarber","Andrew Toles"
"7","Corey Kluber","Jacob deGrom","Yasmani Grandal","Matt Carpenter","Josh Harrison","Justin Turner","Jordy Mercer","Joc Pederson","Josh Reddick","Andrew Toles"
"8","Jacob deGrom","Alex Meyer","Buster Posey","Paul Goldschmidt","Ian Kinsler","Justin Turner","Corey Seager","Denard Span","AJ Pollock","Andrew Toles"
"9","Jacob deGrom","Drew Pomeranz","Yasmani Grandal","Matt Carpenter","Josh Harrison","Justin Turner","Corey Seager","Kyle Schwarber","AJ Pollock","Yasiel Puig"
"10","Corey Kluber","Jacob deGrom","James McCann","Adrian Gonzalez","Kolten Wong","Justin Turner","Corey Seager","AJ Pollock","Josh Reddick","Andrew Toles"
"11","Justin Verlander","Jacob deGrom","Yasmani Grandal","Adrian Gonzalez","Kolten Wong","Justin Turner","Jordy Mercer","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"12","Jacob deGrom","Alex Meyer","Buster Posey","Matt Carpenter","Dee Gordon","Justin Turner","Corey Seager","Kyle Schwarber","Nelson Cruz","Josh Reddick"
"13","Justin Verlander","Drew Pomeranz","Buster Posey","Matt Carpenter","Ian Kinsler","Justin Turner","Corey Seager","Yasiel Puig","Josh Reddick","Andrew Toles"
"14","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Anthony Rizzo","Kolten Wong","Justin Turner","Corey Seager","Nelson Cruz","Yasiel Puig","Joc Pederson"
"15","Corey Kluber","Alex Meyer","Buster Posey","Paul Goldschmidt","Jonathan Villar","Justin Turner","Corey Seager","Christian Yelich","Joc Pederson","Josh Reddick"
"16","Corey Kluber","Drew Pomeranz","Buster Posey","Adrian Gonzalez","Ian Kinsler","Justin Turner","Jordy Mercer","Kyle Schwarber","AJ Pollock","Andrew Toles"
"17","Jacob deGrom","Alex Meyer","Yasmani Grandal","Anthony Rizzo","Ian Kinsler","Eduardo Nunez","Corey Seager","Kyle Schwarber","Yasiel Puig","Josh Reddick"
"18","Corey Kluber","Alex Meyer","Yasmani Grandal","Eric Thames","Jonathan Villar","Kris Bryant","Corey Seager","Kyle Schwarber","AJ Pollock","Yasiel Puig"
"19","Jacob deGrom","Alex Meyer","Buster Posey","Matt Carpenter","Jonathan Villar","Eduardo Nunez","Corey Seager","Yasiel Puig","Joc Pederson","Andrew Toles"
"20","Corey Kluber","Alex Meyer","Yasmani Grandal","Anthony Rizzo","Jose Altuve","Justin Turner","Corey Seager","Hunter Pence","AJ Pollock","Josh Reddick"
"21","Corey Kluber","Jose Quintana","Buster Posey","Eric Thames","Brad Miller","Justin Turner","Corey Seager","Nelson Cruz","Josh Reddick","Andrew Toles"
"22","Jon Lester","Alex Meyer","Yasmani Grandal","Anthony Rizzo","Dee Gordon","Kris Bryant","Corey Seager","Kyle Schwarber","Joc Pederson","Andrew Toles"
"23","Corey Kluber","Alex Meyer","Buster Posey","Miguel Cabrera","Dee Gordon","Eduardo Nunez","Corey Seager","AJ Pollock","Josh Reddick","Andrew Toles"
"24","Justin Verlander","Jacob deGrom","Yasmani Grandal","Anthony Rizzo","Brad Miller","Justin Turner","Corey Seager","Josh Reddick","Andrew Toles","Matt Joyce"
"25","Jon Lester","Alex Meyer","Yasmani Grandal","Paul Goldschmidt","Jose Altuve","Justin Turner","Corey Seager","Kyle Schwarber","Nelson Cruz","Yasiel Puig"
"26","Corey Kluber","Alex Meyer","Yasmani Grandal","Paul Goldschmidt","Brian Dozier","Eduardo Nunez","Corey Seager","Denard Span","Yasiel Puig","Andrew Toles"
"27","Corey Kluber","Jacob deGrom","James McCann","Eric Thames","Dee Gordon","Justin Turner","Jordy Mercer","Kyle Schwarber","Corey Dickerson","Andrew Toles"
"28","Corey Kluber","Justin Verlander","Buster Posey","Eric Thames","Andrew Romine","Justin Turner","Jordy Mercer","Yasiel Puig","Joc Pederson","Andrew Toles"
"29","Justin Verlander","Jose Quintana","Yasmani Grandal","Eric Thames","Josh Harrison","Justin Turner","Corey Seager","Kyle Schwarber","Denard Span","Andrew Toles"
"30","Jacob deGrom","Drew Pomeranz","Buster Posey","Anthony Rizzo","Jonathan Villar","Justin Turner","Jordy Mercer","Nelson Cruz","Yasiel Puig","Andrew Toles"
"31","Corey Kluber","Drew Pomeranz","James McCann","Miguel Cabrera","Jonathan Villar","Justin Turner","Corey Seager","Denard Span","Yasiel Puig","Andrew Toles"
"32","Jon Lester","Drew Pomeranz","Yasmani Grandal","Anthony Rizzo","Ian Kinsler","Justin Turner","Corey Seager","AJ Pollock","Yasmany Tomas","Andrew Toles"
"33","Corey Kluber","Alex Meyer","Buster Posey","Eric Thames","Ian Kinsler","Kris Bryant","Corey Seager","Yasmany Tomas","Joc Pederson","Andrew Toles"
"34","Corey Kluber","Jose Quintana","Yasmani Grandal","Anthony Rizzo","Dee Gordon","Justin Turner","Jordy Mercer","AJ Pollock","Yasiel Puig","Andrew Toles"
"35","Corey Kluber","Alex Meyer","Buster Posey","Paul Goldschmidt","Jose Altuve","Eduardo Nunez","Jordy Mercer","Kyle Schwarber","Joc Pederson","Andrew Toles"
"36","Justin Verlander","Alex Meyer","Buster Posey","Paul Goldschmidt","Kolten Wong","Kris Bryant","Corey Seager","Kyle Schwarber","Josh Reddick","Andrew Toles"
"37","Jacob deGrom","Alex Meyer","Buster Posey","Anthony Rizzo","Ian Kinsler","Justin Turner","Jordy Mercer","Kyle Schwarber","Christian Yelich","Joc Pederson"
"38","Corey Kluber","Alex Meyer","Yasmani Grandal","Miguel Cabrera","Dee Gordon","Justin Turner","Corey Seager","Mike Trout","Yasiel Puig","Yasmany Tomas"
"39","Jacob deGrom","Jose Quintana","James McCann","Paul Goldschmidt","Brad Miller","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"40","Justin Verlander","Alex Meyer","Buster Posey","Adrian Gonzalez","Jose Altuve","Justin Turner","Corey Seager","Kyle Schwarber","AJ Pollock","Joc Pederson"
"41","Corey Kluber","Alex Meyer","Yasmani Grandal","Anthony Rizzo","Jonathan Villar","Justin Turner","Jordy Mercer","Mike Trout","Kyle Schwarber","Nelson Cruz"
"42","Jacob deGrom","Alex Meyer","Buster Posey","Eric Thames","Brian Dozier","Justin Turner","Corey Seager","Hunter Pence","Christian Yelich","Yasiel Puig"
"43","Corey Kluber","Alex Meyer","Yasmani Grandal","Brandon Belt","Rougned Odor","Justin Turner","Corey Seager","Mookie Betts","Nelson Cruz","Andrew Toles"
"44","Justin Verlander","Jacob deGrom","James McCann","Eric Thames","Josh Harrison","Justin Turner","Corey Seager","Yasiel Puig","Joc Pederson","Josh Reddick"
"45","Corey Kluber","Jacob deGrom","Yasmani Grandal","Anthony Rizzo","Andrew Romine","Justin Turner","Chris Owings","Kyle Schwarber","Andrew Toles","Guillermo Heredia"
"46","Corey Kluber","Alex Meyer","Buster Posey","Matt Carpenter","Jonathan Villar","Justin Turner","Jordy Mercer","Hunter Pence","Denard Span","Andrew Toles"
"47","Corey Kluber","Justin Verlander","Yasmani Grandal","Adrian Gonzalez","Josh Harrison","David Freese","Corey Seager","Yasiel Puig","Josh Reddick","Andrew Toles"
"48","Corey Kluber","Justin Verlander","Yasmani Grandal","Matt Carpenter","Kolten Wong","Justin Turner","Corey Seager","Corey Dickerson","Andrew Toles","Guillermo Heredia"
"49","Corey Kluber","Drew Pomeranz","Buster Posey","Eric Thames","Dee Gordon","Justin Turner","Corey Seager","AJ Pollock","Yasiel Puig","Guillermo Heredia"
"50","Corey Kluber","Drew Pomeranz","Buster Posey","Anthony Rizzo","Jose Altuve","Justin Turner","Chris Owings","Joc Pederson","Josh Reddick","Andrew Toles"
