"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Corey Kluber","Alex Meyer","Buster Posey","Anthony Rizzo","Josh Harrison","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"2","Justin Verlander","Jacob deGrom","Yasmani Grandal","Eric Thames","Dee Gordon","Justin Turner","Jordy Mercer","AJ Pollock","Joc Pederson","Josh Reddick"
"3","Jon Lester","Drew Pomeranz","Yasmani Grandal","Paul Goldschmidt","Ian Kinsler","Eduardo Nunez","Chris Owings","Nelson Cruz","Yasmany Tomas","Andrew Toles"
"4","Jacob deGrom","Drew Pomeranz","James McCann","Adrian Gonzalez","Kolten Wong","Kris Bryant","Corey Seager","Denard Span","Christian Yelich","Nomar Mazara"
"5","Corey Kluber","Jose Quintana","Yasmani Grandal","Matt Carpenter","Jonathan Villar","Kris Bryant","Taylor Motter","Andrew Benintendi","Carlos Gomez","Jaff Decker"
"6","Corey Kluber","Jon Lester","James McCann","Miguel Cabrera","Jose Altuve","David Freese","Jordy Mercer","Andrew McCutchen","Corey Dickerson","Guillermo Heredia"
"7","Jacob deGrom","Alex Meyer","Francisco Cervelli","Matt Carpenter","Brad Miller","Eduardo Nunez","Francisco Lindor","Mike Trout","Hunter Pence","Andrew McCutchen"
"8","Jon Lester","Jose Quintana","Brian McCann","Brandon Belt","Brad Miller","Chase Headley","Corey Seager","Mookie Betts","Jason Heyward","Josh Reddick"
"9","Jacob deGrom","Tyler Glasnow","Buster Posey","Miguel Cabrera","Jonathan Villar","Miguel Sano","Chris Owings","Lorenzo Cain","Jason Heyward","Mitch Haniger"
"10","Justin Verlander","Drew Pomeranz","Robinson Chirinos","Brandon Belt","Jonathan Villar","David Freese","Brandon Crawford","Hunter Pence","Kyle Schwarber","Matt Joyce"
"11","Justin Verlander","Alex Meyer","Salvador Perez","Miguel Cabrera","Rougned Odor","Kris Bryant","Carlos Correa","Mookie Betts","Nelson Cruz","Chris Marrero"
"12","Corey Kluber","Drew Pomeranz","Stephen Vogt","Freddie Freeman","Brian Dozier","Miguel Sano","Francisco Lindor","Bryce Harper","Justin Upton","Josh Reddick"
"13","Jose Quintana","Tyler Glasnow","Willson Contreras","Adrian Gonzalez","Jose Altuve","Eduardo Nunez","Carlos Correa","Bryce Harper","Kyle Schwarber","Joc Pederson"
"14","Corey Kluber","Jacob deGrom","Jeff Mathis","Paul Goldschmidt","Rougned Odor","Chase Headley","Addison Russell","Matt Kemp","Brett Gardner","Matt Joyce"
"15","Jon Lester","Alex Meyer","Willson Contreras","Eric Thames","Brian Dozier","Manny Machado","Brandon Crawford","Denard Span","Lorenzo Cain","Carlos Gomez"
"16","Jon Lester","Tyler Glasnow","Robinson Chirinos","Matt Carpenter","Rougned Odor","Justin Turner","Aledmys Diaz","Christian Yelich","Justin Upton","Kevin Kiermaier"
"17","Jacob deGrom","Jose Quintana","Salvador Perez","Freddie Freeman","Ian Kinsler","Evan Longoria","Brandon Crawford","Yasiel Puig","Jacoby Ellsbury","Corey Dickerson"
"18","Corey Kluber","Justin Verlander","Francisco Cervelli","Adrian Gonzalez","Ian Kinsler","Manny Machado","Dansby Swanson","Kevin Kiermaier","Mitch Haniger","Jarrod Dyson"
"19","Justin Verlander","Tyler Glasnow","Stephen Vogt","Paul Goldschmidt","Cesar Hernandez","Pablo Sandoval","Corey Seager","Mike Trout","Carlos Gomez","Corey Dickerson"
"20","Jose Quintana","Dylan Bundy","Buster Posey","Paul Goldschmidt","Kolten Wong","Manny Machado","Jordy Mercer","Hunter Pence","Giancarlo Stanton","Justin Upton"
