"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Corey Kluber","Alex Meyer","Buster Posey","Anthony Rizzo","Josh Harrison","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"2","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Paul Goldschmidt","Dee Gordon","Justin Turner","Corey Seager","Kyle Schwarber","Josh Reddick","Andrew Toles"
"3","Corey Kluber","Jacob deGrom","Yasmani Grandal","Eric Thames","Ian Kinsler","Justin Turner","Corey Seager","Yasiel Puig","Andrew Toles","Jaff Decker"
"4","Jacob deGrom","Drew Pomeranz","Buster Posey","Eric Thames","Kolten Wong","Justin Turner","Corey Seager","Kyle Schwarber","Joc Pederson","Andrew Toles"
"5","Corey Kluber","Alex Meyer","Yasmani Grandal","Matt Carpenter","Ian Kinsler","Justin Turner","Corey Seager","Kyle Schwarber","Denard Span","Joc Pederson"
"6","Jacob deGrom","Alex Meyer","Yasmani Grandal","Paul Goldschmidt","Jonathan Villar","Justin Turner","Corey Seager","Kyle Schwarber","AJ Pollock","Yasiel Puig"
"7","Corey Kluber","Jacob deGrom","James McCann","Adrian Gonzalez","Josh Harrison","Justin Turner","Corey Seager","Joc Pederson","Josh Reddick","Andrew Toles"
"8","Justin Verlander","Jacob deGrom","Yasmani Grandal","Adrian Gonzalez","Josh Harrison","Justin Turner","Jordy Mercer","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"9","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Anthony Rizzo","Kolten Wong","Justin Turner","Corey Seager","AJ Pollock","Yasiel Puig","Joc Pederson"
"10","Jacob deGrom","Alex Meyer","Yasmani Grandal","Anthony Rizzo","Dee Gordon","Kris Bryant","Corey Seager","Kyle Schwarber","Joc Pederson","Andrew Toles"
"11","Justin Verlander","Drew Pomeranz","Buster Posey","Matt Carpenter","Ian Kinsler","Justin Turner","Corey Seager","Yasiel Puig","Josh Reddick","Andrew Toles"
"12","Jacob deGrom","Alex Meyer","Buster Posey","Paul Goldschmidt","Ian Kinsler","Eduardo Nunez","Corey Seager","Yasiel Puig","Joc Pederson","Andrew Toles"
"13","Corey Kluber","Jon Lester","Yasmani Grandal","Matt Carpenter","Kolten Wong","Justin Turner","Jordy Mercer","Yasiel Puig","Josh Reddick","Andrew Toles"
"14","Corey Kluber","Drew Pomeranz","Buster Posey","Paul Goldschmidt","Jonathan Villar","Justin Turner","Jordy Mercer","Yasiel Puig","Joc Pederson","Andrew Toles"
"15","Corey Kluber","Alex Meyer","Yasmani Grandal","Miguel Cabrera","Jose Altuve","Justin Turner","Corey Seager","Hunter Pence","AJ Pollock","Andrew Toles"
"16","Jacob deGrom","Alex Meyer","Buster Posey","Adrian Gonzalez","Jonathan Villar","Justin Turner","Corey Seager","Hunter Pence","Denard Span","Andrew Toles"
"17","Justin Verlander","Jacob deGrom","Yasmani Grandal","Anthony Rizzo","Kolten Wong","Justin Turner","Corey Seager","Josh Reddick","Andrew Toles","Guillermo Heredia"
"18","Corey Kluber","Alex Meyer","Yasmani Grandal","Adrian Gonzalez","Jonathan Villar","Eduardo Nunez","Corey Seager","Kyle Schwarber","Nelson Cruz","Andrew Toles"
"19","Jacob deGrom","Jose Quintana","James McCann","Matt Carpenter","Dee Gordon","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"20","Corey Kluber","Drew Pomeranz","Buster Posey","Adrian Gonzalez","Brad Miller","Justin Turner","Corey Seager","Nelson Cruz","AJ Pollock","Andrew Toles"
"21","Corey Kluber","Jacob deGrom","Yasmani Grandal","Anthony Rizzo","Andrew Romine","Justin Turner","Jordy Mercer","Nelson Cruz","Joc Pederson","Andrew Toles"
"22","Jon Lester","Alex Meyer","Buster Posey","Adrian Gonzalez","Dee Gordon","Justin Turner","Corey Seager","Kyle Schwarber","AJ Pollock","Joc Pederson"
"23","Corey Kluber","Alex Meyer","Yasmani Grandal","Paul Goldschmidt","Kolten Wong","Kris Bryant","Corey Seager","Mookie Betts","Yasiel Puig","Andrew Toles"
"24","Jon Lester","Jose Quintana","Yasmani Grandal","Eric Thames","Josh Harrison","Justin Turner","Corey Seager","Kyle Schwarber","AJ Pollock","Andrew Toles"
"25","Corey Kluber","Alex Meyer","Yasmani Grandal","Brandon Belt","Dee Gordon","Justin Turner","Corey Seager","Mike Trout","Nelson Cruz","Yasiel Puig"
"26","Jacob deGrom","Drew Pomeranz","Yasmani Grandal","Anthony Rizzo","Josh Harrison","Eduardo Nunez","Corey Seager","Nelson Cruz","Yasiel Puig","Andrew Toles"
"27","Corey Kluber","Drew Pomeranz","James McCann","Adrian Gonzalez","Ian Kinsler","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Yasmany Tomas"
"28","Corey Kluber","Tyler Glasnow","Buster Posey","Eric Thames","Dee Gordon","Justin Turner","Corey Seager","Yasiel Puig","Joc Pederson","Josh Reddick"
"29","Jon Lester","Alex Meyer","Yasmani Grandal","Anthony Rizzo","Ian Kinsler","Justin Turner","Corey Seager","Mookie Betts","Nelson Cruz","Andrew Toles"
"30","Jacob deGrom","Drew Pomeranz","Yasmani Grandal","Matt Carpenter","Rougned Odor","Justin Turner","Corey Seager","Denard Span","AJ Pollock","Andrew Toles"
"31","Jon Lester","Drew Pomeranz","Yasmani Grandal","Miguel Cabrera","Jonathan Villar","Justin Turner","Corey Seager","Christian Yelich","Yasiel Puig","Andrew Toles"
"32","Justin Verlander","Drew Pomeranz","Yasmani Grandal","Eric Thames","Jose Altuve","Justin Turner","Corey Seager","Kyle Schwarber","Carlos Gomez","Yasiel Puig"
"33","Corey Kluber","Jacob deGrom","Buster Posey","Adrian Gonzalez","Kolten Wong","Justin Turner","Chris Owings","Yasiel Puig","Andrew Toles","Matt Joyce"
"34","Corey Kluber","Justin Verlander","Yasmani Grandal","Eric Thames","Jonathan Villar","Justin Turner","Taylor Motter","Joc Pederson","Josh Reddick","Andrew Toles"
"35","Corey Kluber","Alex Meyer","Buster Posey","Brandon Belt","Kolten Wong","Eduardo Nunez","Corey Seager","Denard Span","Josh Reddick","Andrew Toles"
"36","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Eric Thames","Josh Harrison","Kris Bryant","Corey Seager","Denard Span","Joc Pederson","Andrew Toles"
"37","Justin Verlander","Alex Meyer","Buster Posey","Miguel Cabrera","Jonathan Villar","Justin Turner","Corey Seager","Nelson Cruz","Yasiel Puig","Joc Pederson"
"38","Justin Verlander","Alex Meyer","Yasmani Grandal","Brandon Belt","Rougned Odor","Justin Turner","Corey Seager","Bryce Harper","Kyle Schwarber","Andrew Toles"
"39","Corey Kluber","Justin Verlander","Yasmani Grandal","Matt Carpenter","Josh Harrison","Justin Turner","Corey Seager","Corey Dickerson","Andrew Toles","Matt Joyce"
"40","Corey Kluber","Jose Quintana","Yasmani Grandal","Miguel Cabrera","Josh Harrison","Justin Turner","Corey Seager","Yasiel Puig","Yasmany Tomas","Josh Reddick"
"41","Corey Kluber","Alex Meyer","Buster Posey","Adrian Gonzalez","Jose Altuve","Kris Bryant","Corey Seager","Andrew McCutchen","Joc Pederson","Andrew Toles"
"42","Corey Kluber","Jose Quintana","Yasmani Grandal","Adrian Gonzalez","Kolten Wong","Justin Turner","Corey Seager","Denard Span","Christian Yelich","Andrew Toles"
"43","Jacob deGrom","Tyler Glasnow","Yasmani Grandal","Miguel Cabrera","Brian Dozier","Justin Turner","Corey Seager","Kyle Schwarber","Nelson Cruz","Andrew Toles"
"44","Jacob deGrom","Jose Quintana","Yasmani Grandal","Paul Goldschmidt","Ian Kinsler","Justin Turner","Chris Owings","Kyle Schwarber","Joc Pederson","Andrew Toles"
"45","Jacob deGrom","Drew Pomeranz","Yasmani Grandal","Adrian Gonzalez","Kolten Wong","Kris Bryant","Corey Seager","Kyle Schwarber","Yasiel Puig","Josh Reddick"
"46","Corey Kluber","Tyler Glasnow","Yasmani Grandal","Anthony Rizzo","Jonathan Villar","Justin Turner","Corey Seager","Carlos Gomez","Yasmany Tomas","Andrew Toles"
"47","Corey Kluber","Justin Verlander","Yasmani Grandal","Adrian Gonzalez","Brad Miller","David Freese","Corey Seager","Yasiel Puig","Josh Reddick","Andrew Toles"
"48","Jacob deGrom","Drew Pomeranz","Buster Posey","Adrian Gonzalez","Josh Harrison","Justin Turner","Corey Seager","Christian Yelich","Carlos Gomez","Yasiel Puig"
"49","Corey Kluber","Jose Quintana","Yasmani Grandal","Eric Thames","Rougned Odor","Justin Turner","Jordy Mercer","Kyle Schwarber","Yasiel Puig","Joc Pederson"
"50","Jacob deGrom","Alex Meyer","Buster Posey","Anthony Rizzo","Chase Utley","Justin Turner","Corey Seager","Mookie Betts","Joc Pederson","Josh Reddick"
