"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Jacob deGrom","Alex Meyer","Buster Posey","Anthony Rizzo","Jose Altuve","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"2","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Eric Thames","Ian Kinsler","Justin Turner","Corey Seager","Bryce Harper","Yasiel Puig","Josh Reddick"
"3","Corey Kluber","Alex Meyer","Yasmani Grandal","Adrian Gonzalez","Jonathan Villar","Kris Bryant","Corey Seager","Kyle Schwarber","AJ Pollock","Joc Pederson"
"4","Corey Kluber","Justin Verlander","Buster Posey","Eric Thames","Cesar Hernandez","Justin Turner","Jordy Mercer","Joc Pederson","Andrew Toles","Chris Marrero"
"5","Corey Kluber","Jacob deGrom","James McCann","Albert Pujols","Jonathan Villar","Justin Turner","Jorge Polanco","Yasiel Puig","Joc Pederson","Travis Jankowski"
"6","Jacob deGrom","Drew Pomeranz","Yasmani Grandal","Paul Goldschmidt","Ian Kinsler","Eduardo Nunez","Jordy Mercer","Kyle Schwarber","Joc Pederson","Andrew Toles"
"7","Corey Kluber","Alex Meyer","Buster Posey","Paul Goldschmidt","Josh Harrison","Justin Turner","Chris Owings","Bryce Harper","Matt Kemp","AJ Pollock"
"8","Corey Kluber","Jacob deGrom","Yasmani Grandal","Adrian Gonzalez","Kolten Wong","Justin Turner","Addison Russell","Ender Inciarte","Michael Saunders","Andrew Toles"
"9","Corey Kluber","Alex Meyer","Buster Posey","Adrian Gonzalez","Ian Kinsler","Eduardo Nunez","Jordy Mercer","Hunter Pence","Yasiel Puig","Yasmany Tomas"
"10","Justin Verlander","Drew Pomeranz","JT Realmuto","Brandon Belt","Jose Altuve","Kris Bryant","Corey Seager","Joc Pederson","Josh Reddick","Andrew Toles"
"11","Jon Lester","Alex Meyer","Yasmani Grandal","Brandon Belt","Jose Altuve","Justin Turner","Jordy Mercer","Mookie Betts","Bryce Harper","Joc Pederson"
"12","Corey Kluber","Drew Pomeranz","James McCann","Anthony Rizzo","Josh Harrison","Kris Bryant","Jordy Mercer","Kyle Schwarber","Yasiel Puig","Khris Davis"
"13","Corey Kluber","Drew Pomeranz","Buster Posey","Adrian Gonzalez","Josh Harrison","Travis Shaw","Corey Seager","Christian Yelich","Justin Upton","Andrew Toles"
"14","Jon Lester","Jose Quintana","Yasmani Grandal","Paul Goldschmidt","Cesar Hernandez","Kris Bryant","Corey Seager","Yasiel Puig","Andrew Toles","Chris Marrero"
"15","Jon Lester","Jacob deGrom","Tyler Flowers","Adrian Gonzalez","Josh Harrison","Justin Turner","Corey Seager","Joc Pederson","Mitch Haniger","Josh Reddick"
"16","Justin Verlander","Alex Meyer","Yasmani Grandal","Miguel Cabrera","Rougned Odor","Eduardo Nunez","Corey Seager","Bryce Harper","Nelson Cruz","Andrew Toles"
"17","Justin Verlander","Jose Quintana","James McCann","CJ Cron","Kolten Wong","Justin Turner","Corey Seager","Bryce Harper","Kyle Schwarber","Joc Pederson"
"18","Corey Kluber","Alex Meyer","JT Realmuto","CJ Cron","Jose Altuve","Eduardo Nunez","Carlos Correa","Bryce Harper","Kyle Schwarber","Josh Reddick"
"19","Justin Verlander","Jacob deGrom","Yasmani Grandal","Miguel Cabrera","Josh Harrison","Justin Turner","Jordy Mercer","AJ Pollock","Yasiel Puig","Guillermo Heredia"
"20","Jon Lester","Alex Meyer","Buster Posey","Eric Thames","Ian Kinsler","Kris Bryant","Addison Russell","Kyle Schwarber","Michael Saunders","Josh Reddick"
"21","Jacob deGrom","Drew Pomeranz","Buster Posey","Matt Carpenter","Cesar Hernandez","Eduardo Nunez","Corey Seager","AJ Pollock","Josh Reddick","Chris Marrero"
