"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Corey Kluber","Jacob deGrom","Tony Wolters","Albert Pujols","Cesar Hernandez","Maikel Franco","Jorge Polanco","Odubel Herrera","Michael Saunders","Aaron Altherr"
"2","Corey Kluber","Drew Pomeranz","Tony Wolters","Albert Pujols","Jose Altuve","Alex Bregman","Carlos Correa","Bryce Harper","Carlos Beltran","Josh Reddick"
"3","Corey Kluber","Alex Meyer","Robinson Chirinos","Anthony Rizzo","Jonathan Villar","Kris Bryant","Addison Russell","Kyle Schwarber","Albert Almora","Michael Saunders"
"4","Corey Kluber","Jacob deGrom","Tony Wolters","Albert Pujols","Brad Miller","Evan Longoria","Jorge Polanco","Steven Souza","Kevin Kiermaier","Corey Dickerson"
"5","Corey Kluber","Jacob deGrom","Tony Wolters","Albert Pujols","Starlin Castro","Chase Headley","Jorge Polanco","Brett Gardner","Jacoby Ellsbury","Aaron Judge"
"6","Jon Lester","Justin Verlander","Manny Pina","Jose Osuna","Cesar Hernandez","Maikel Franco","Addison Russell","Odubel Herrera","Michael Saunders","Aaron Altherr"
"7","Corey Kluber","Jacob deGrom","Tony Wolters","Albert Pujols","Robinson Cano","Kyle Seager","Jorge Polanco","Nelson Cruz","Mitch Haniger","Guillermo Heredia"
"8","Jacob deGrom","Jose Quintana","Tony Wolters","Albert Pujols","Jose Altuve","Kris Bryant","Carlos Correa","George Springer","Josh Reddick","Norichika Aoki"
"9","Jacob deGrom","Alex Meyer","Willson Contreras","Anthony Rizzo","Jose Altuve","Kris Bryant","Addison Russell","Khris Davis","Jason Heyward","Michael Saunders"
"10","Corey Kluber","Drew Pomeranz","Tony Wolters","Albert Pujols","Daniel Murphy","Anthony Rendon","Wilmer Difo","Bryce Harper","Adam Eaton","Michael Saunders"
"11","Corey Kluber","Jacob deGrom","Tony Wolters","Albert Pujols","Ryan Goins","Chris Coghlan","Jorge Polanco","Jose Bautista","Kevin Pillar","Ezequiel Carrera"
"12","Corey Kluber","Alex Meyer","Yadier Molina","Adrian Gonzalez","Jose Altuve","Justin Turner","Corey Seager","Bryce Harper","Yasiel Puig","Joc Pederson"
"13","Corey Kluber","Jacob deGrom","Tony Wolters","Albert Pujols","Brian Dozier","Travis Shaw","Jorge Polanco","Max Kepler","Eddie Rosario","Byron Buxton"
"14","Corey Kluber","Drew Pomeranz","Manny Pina","Eric Thames","Cesar Hernandez","Travis Shaw","Addison Russell","Ryan Braun","Domingo Santana","Michael Saunders"
"15","Justin Verlander","Drew Pomeranz","Manny Pina","Anthony Rizzo","Cesar Hernandez","Kris Bryant","Addison Russell","Kyle Schwarber","Jason Heyward","Michael Saunders"
"16","Jon Lester","Jose Quintana","Brian McCann","CJ Cron","Jose Altuve","Alex Bregman","Carlos Correa","Bryce Harper","Michael Saunders","Carlos Beltran"
"17","Jose Quintana","Drew Pomeranz","James McCann","Anthony Rizzo","Jose Altuve","Kris Bryant","Addison Russell","Kyle Schwarber","Khris Davis","Albert Almora"
"18","Drew Pomeranz","Alex Meyer","Buster Posey","CJ Cron","Joe Panik","Eduardo Nunez","Brandon Crawford","Hunter Pence","Bryce Harper","Michael Saunders"
"19","Corey Kluber","Drew Pomeranz","James McCann","Tommy Joseph","Jose Altuve","Maikel Franco","Addison Russell","Odubel Herrera","Michael Saunders","Aaron Altherr"
"20","Corey Kluber","Drew Pomeranz","Tony Wolters","Albert Pujols","Josh Harrison","David Freese","Jordy Mercer","Bryce Harper","Andrew McCutchen","Gregory Polanco"
"21","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Adrian Gonzalez","Jose Altuve","Justin Turner","Addison Russell","Yasiel Puig","Michael Saunders","Andrew Toles"
"22","Jacob deGrom","Drew Pomeranz","James McCann","Adrian Gonzalez","Danny Espinosa","Justin Turner","Corey Seager","Shin-Soo Choo","Yasiel Puig","Joc Pederson"
"23","Jacob deGrom","Drew Pomeranz","Robinson Chirinos","Mike Napoli","Rougned Odor","Kris Bryant","Addison Russell","Shin-Soo Choo","Nomar Mazara","Michael Saunders"
"24","Corey Kluber","Jacob deGrom","Tony Wolters","Albert Pujols","Neil Walker","Jose Reyes","Jorge Polanco","Curtis Granderson","Jay Bruce","Juan Lagares"
"25","Jon Lester","Jose Quintana","Robinson Chirinos","Adrian Gonzalez","Jonathan Villar","Justin Turner","Corey Seager","Yasiel Puig","Joc Pederson","Albert Almora"
"26","Corey Kluber","Jon Lester","Austin Hedges","Albert Pujols","Yangervis Solarte","Ryan Schimpf","Jorge Polanco","Bryce Harper","Hunter Renfroe","Travis Jankowski"
"27","Jon Lester","Justin Verlander","Tony Wolters","Albert Pujols","Jose Altuve","Evan Longoria","Tim Beckham","Kevin Kiermaier","Corey Dickerson","Shane Peterson"
"28","Justin Verlander","Cole Hamels","Manny Pina","Adrian Gonzalez","Cesar Hernandez","Justin Turner","Corey Seager","Yasiel Puig","Joc Pederson","Michael Saunders"
"29","Corey Kluber","Jacob deGrom","Stephen Vogt","Ryon Healy","Jed Lowrie","Kris Bryant","Addison Russell","Khris Davis","Michael Saunders","Matt Joyce"
"30","Corey Kluber","Jon Lester","James McCann","Adam Lind","Daniel Murphy","Anthony Rendon","Addison Russell","Bryce Harper","Michael Saunders","Chris Heisey"
"31","Jon Lester","Alex Meyer","JT Realmuto","Albert Pujols","Jose Altuve","Travis Shaw","Carlos Correa","George Springer","Carlos Beltran","Josh Reddick"
"32","Corey Kluber","Jose Quintana","Manny Pina","CJ Cron","Cesar Hernandez","Travis Shaw","Orlando Arcia","Bryce Harper","Keon Broxton","Domingo Santana"
"33","Justin Verlander","Jacob deGrom","Manny Pina","Jose Osuna","Jose Altuve","Alex Bregman","Carlos Correa","Michael Saunders","Carlos Beltran","Josh Reddick"
"34","Jon Lester","Tyler Glasnow","Yasmani Grandal","Adrian Gonzalez","Ian Kinsler","Justin Turner","Corey Seager","Bryce Harper","Yasiel Puig","Michael Saunders"
"35","Corey Kluber","Jose Quintana","Tony Wolters","Albert Pujols","Jose Altuve","Manny Machado","JJ Hardy","Mark Trumbo","Adam Jones","Craig Gentry"
"36","Corey Kluber","Drew Pomeranz","James McCann","CJ Cron","Robinson Cano","Kyle Seager","Taylor Motter","Bryce Harper","Nelson Cruz","Mitch Haniger"
