"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Corey Kluber","Alex Meyer","Buster Posey","Anthony Rizzo","Josh Harrison","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"2","Corey Kluber","Jacob deGrom","Yasmani Grandal","Eric Thames","Ian Kinsler","Justin Turner","Jordy Mercer","Joc Pederson","Josh Reddick","Andrew Toles"
"3","Jacob deGrom","Drew Pomeranz","Yasmani Grandal","Matt Carpenter","Kolten Wong","Justin Turner","Corey Seager","Kyle Schwarber","Nelson Cruz","AJ Pollock"
"4","Justin Verlander","Drew Pomeranz","Yasmani Grandal","Paul Goldschmidt","Jonathan Villar","Eduardo Nunez","Corey Seager","Yasiel Puig","Josh Reddick","Andrew Toles"
"5","Jacob deGrom","Alex Meyer","Yasmani Grandal","Miguel Cabrera","Dee Gordon","Kris Bryant","Corey Seager","Denard Span","Yasiel Puig","Joc Pederson"
"6","Jon Lester","Drew Pomeranz","Buster Posey","Adrian Gonzalez","Dee Gordon","Justin Turner","Corey Seager","Yasmany Tomas","Joc Pederson","Josh Reddick"
"7","Corey Kluber","Alex Meyer","Yasmani Grandal","Paul Goldschmidt","Jonathan Villar","Kris Bryant","Jordy Mercer","Kyle Schwarber","AJ Pollock","Yasmany Tomas"
"8","Justin Verlander","Jacob deGrom","James McCann","Adrian Gonzalez","Dee Gordon","Justin Turner","Chris Owings","AJ Pollock","Yasiel Puig","Andrew Toles"
"9","Jacob deGrom","Alex Meyer","Buster Posey","Eric Thames","Kolten Wong","Eduardo Nunez","Corey Seager","Hunter Pence","Christian Yelich","Josh Reddick"
"10","Justin Verlander","Alex Meyer","Yasmani Grandal","Adrian Gonzalez","Ian Kinsler","Justin Turner","Corey Seager","Mike Trout","Bryce Harper","Christian Yelich"
"11","Corey Kluber","Drew Pomeranz","Buster Posey","Adrian Gonzalez","Kolten Wong","Eduardo Nunez","Jordy Mercer","Denard Span","AJ Pollock","Andrew Toles"
"12","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Miguel Cabrera","Jose Altuve","Justin Turner","Chris Owings","Christian Yelich","Yasiel Puig","Yasmany Tomas"
"13","Corey Kluber","Drew Pomeranz","James McCann","Matt Carpenter","Brad Miller","Kris Bryant","Corey Seager","Christian Yelich","Joc Pederson","Andrew Toles"
"14","Jacob deGrom","Drew Pomeranz","James McCann","Anthony Rizzo","Jose Altuve","Kris Bryant","Jordy Mercer","Kyle Schwarber","Yasiel Puig","Josh Reddick"
"15","Jon Lester","Jose Quintana","Yasmani Grandal","Eric Thames","Jose Altuve","Kris Bryant","Corey Seager","Kyle Schwarber","Andrew Toles","Jaff Decker"
"16","Justin Verlander","Alex Meyer","Buster Posey","Matt Carpenter","Jonathan Villar","Justin Turner","Jordy Mercer","Hunter Pence","Denard Span","Joc Pederson"
"17","Jacob deGrom","Drew Pomeranz","Buster Posey","Paul Goldschmidt","Ian Kinsler","David Freese","Chris Owings","Kyle Schwarber","Yasmany Tomas","Andrew Toles"
"18","Corey Kluber","Jose Quintana","Yasmani Grandal","Paul Goldschmidt","Dee Gordon","Justin Turner","Corey Seager","Carlos Gomez","Jason Heyward","Guillermo Heredia"
"19","Jacob deGrom","Alex Meyer","Yasmani Grandal","Adrian Gonzalez","Rougned Odor","Eduardo Nunez","Brandon Crawford","Mookie Betts","Kyle Schwarber","Andrew Toles"
"20","Jon Lester","Justin Verlander","Yasmani Grandal","Justin Bour","Brad Miller","Justin Turner","Jordy Mercer","Kyle Schwarber","Yasiel Puig","Corey Dickerson"
"21","Jon Lester","Jacob deGrom","Francisco Cervelli","Miguel Cabrera","Jonathan Villar","Justin Turner","Corey Seager","Andrew Toles","Chris Marrero","Guillermo Heredia"
"22","Corey Kluber","Alex Meyer","James McCann","Miguel Cabrera","Ian Kinsler","Eduardo Nunez","Corey Seager","Andrew McCutchen","Nelson Cruz","AJ Pollock"
"23","Jon Lester","Alex Meyer","Yasmani Grandal","Anthony Rizzo","Jose Altuve","Justin Turner","Carlos Correa","Mookie Betts","AJ Pollock","Joc Pederson"
"24","Jacob deGrom","Jose Quintana","Brian McCann","Paul Goldschmidt","Jonathan Villar","Justin Turner","Taylor Motter","Kyle Schwarber","Yasiel Puig","Joc Pederson"
"25","Corey Kluber","Justin Verlander","Jeff Mathis","Eric Thames","Kolten Wong","David Freese","Corey Seager","AJ Pollock","Yasiel Puig","Joc Pederson"
"26","Jon Lester","Jacob deGrom","Yasmani Grandal","Anthony Rizzo","Kolten Wong","Chase Headley","Taylor Motter","Yasiel Puig","Yasmany Tomas","Andrew Toles"
"27","Corey Kluber","Tyler Glasnow","Yasmani Grandal","Adrian Gonzalez","Brad Miller","Miguel Sano","Corey Seager","Kyle Schwarber","Denard Span","Josh Reddick"
"28","Jacob deGrom","Drew Pomeranz","Buster Posey","Eric Thames","Brad Miller","Justin Turner","Brandon Crawford","Denard Span","Yasiel Puig","Mitch Haniger"
"29","Justin Verlander","Alex Meyer","Buster Posey","Brandon Belt","Ian Kinsler","Kris Bryant","Brandon Crawford","AJ Pollock","Josh Reddick","Andrew Toles"
"30","Justin Verlander","Jose Quintana","Stephen Vogt","Brandon Belt","Rougned Odor","Justin Turner","Corey Seager","Nelson Cruz","Joc Pederson","Andrew Toles"
"31","Corey Kluber","Justin Verlander","Brian McCann","Matt Carpenter","Jose Altuve","Justin Turner","Corey Seager","Josh Reddick","Chris Marrero","Jaff Decker"
"32","Corey Kluber","Jon Lester","Jeff Mathis","Paul Goldschmidt","Kolten Wong","Justin Turner","Chris Owings","Kyle Schwarber","Josh Reddick","Matt Joyce"
"33","Corey Kluber","Jacob deGrom","Robinson Chirinos","Adrian Gonzalez","Jose Altuve","David Freese","Corey Seager","Nelson Cruz","Andrew Toles","Matt Joyce"
"34","Jacob deGrom","Tyler Glasnow","Buster Posey","Brandon Belt","Dee Gordon","Justin Turner","Jordy Mercer","Kyle Schwarber","Christian Yelich","Chris Marrero"
"35","Corey Kluber","Drew Pomeranz","James McCann","Adrian Gonzalez","Ian Kinsler","Justin Turner","Taylor Motter","Mookie Betts","Kyle Schwarber","Justin Upton"
"36","Jacob deGrom","Alex Meyer","James McCann","Paul Goldschmidt","Dustin Pedroia","Justin Turner","Corey Seager","Mookie Betts","Andrew Benintendi","Yasmany Tomas"
"37","Jon Lester","Tyler Glasnow","James McCann","Eric Thames","Ian Kinsler","Justin Turner","Corey Seager","Hunter Pence","Lorenzo Cain","Yasiel Puig"
"38","Jon Lester","Alex Meyer","Buster Posey","Paul Goldschmidt","Ian Kinsler","Eduardo Nunez","Jordy Mercer","Mookie Betts","Yasiel Puig","Chris Marrero"
"39","Jon Lester","Jose Quintana","Buster Posey","Eric Thames","Josh Harrison","Justin Turner","Jordy Mercer","Andrew McCutchen","Nelson Cruz","AJ Pollock"
"40","Jon Lester","Drew Pomeranz","Yasmani Grandal","Brandon Belt","Josh Harrison","Justin Turner","Brandon Crawford","Bryce Harper","Carlos Gomez","Andrew Toles"
"41","Corey Kluber","Justin Verlander","Yasmani Grandal","Matt Carpenter","Chase Utley","Chase Headley","Chris Owings","Kyle Schwarber","Andrew Toles","Guillermo Heredia"
