"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Jacob deGrom","Alex Meyer","Buster Posey","Anthony Rizzo","Jose Altuve","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"2","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Paul Goldschmidt","Ian Kinsler","Justin Turner","Corey Seager","Yasiel Puig","Joc Pederson","Josh Reddick"
"3","Corey Kluber","Jon Lester","Yasmani Grandal","Eric Thames","Cesar Hernandez","Justin Turner","Jordy Mercer","Kyle Schwarber","Andrew Toles","Chris Marrero"
"4","Corey Kluber","Alex Meyer","Yasmani Grandal","Adrian Gonzalez","Jonathan Villar","Kris Bryant","Corey Seager","Bryce Harper","AJ Pollock","Andrew Toles"
"5","Corey Kluber","Alex Meyer","Buster Posey","Brandon Belt","Josh Harrison","Eduardo Nunez","Jordy Mercer","Bryce Harper","Yasiel Puig","Joc Pederson"
"6","Justin Verlander","Drew Pomeranz","Buster Posey","Adrian Gonzalez","Jonathan Villar","Justin Turner","Jordy Mercer","Kyle Schwarber","AJ Pollock","Joc Pederson"
"7","Justin Verlander","Jacob deGrom","Yasmani Grandal","Matt Carpenter","Josh Harrison","Justin Turner","Chris Owings","AJ Pollock","Josh Reddick","Andrew Toles"
"8","Justin Verlander","Alex Meyer","Yasmani Grandal","Eric Thames","Rougned Odor","Eduardo Nunez","Corey Seager","Kyle Schwarber","Nelson Cruz","Joc Pederson"
"9","Corey Kluber","Alex Meyer","Buster Posey","Eric Thames","Ian Kinsler","Kris Bryant","Addison Russell","Kyle Schwarber","Ender Inciarte","Josh Reddick"
"10","Corey Kluber","Jacob deGrom","James McCann","Eric Thames","Josh Harrison","David Freese","Corey Seager","Matt Kemp","Joc Pederson","Andrew Toles"
"11","Corey Kluber","Jacob deGrom","James McCann","Adrian Gonzalez","Kolten Wong","Justin Turner","Jordy Mercer","Nelson Cruz","Carlos Gomez","Yasiel Puig"
"12","Jacob deGrom","Drew Pomeranz","Yasmani Grandal","Brandon Belt","Jose Altuve","Kris Bryant","Jordy Mercer","Denard Span","Joc Pederson","Andrew Toles"
"13","Corey Kluber","Drew Pomeranz","Buster Posey","Eric Thames","Jose Altuve","Eduardo Nunez","Corey Seager","AJ Pollock","Chris Marrero","Guillermo Heredia"
"14","Corey Kluber","Alex Meyer","Buster Posey","Paul Goldschmidt","Rougned Odor","Justin Turner","Chris Owings","Andrew McCutchen","Nelson Cruz","AJ Pollock"
"15","Jon Lester","Jacob deGrom","Yasmani Grandal","Adrian Gonzalez","Kolten Wong","David Freese","Corey Seager","Kyle Schwarber","Josh Reddick","Guillermo Heredia"
"16","Jon Lester","Alex Meyer","Yasmani Grandal","Brandon Belt","Josh Harrison","Justin Turner","Corey Seager","Mookie Betts","Denard Span","Matt Kemp"
"17","Justin Verlander","Drew Pomeranz","James McCann","Brandon Belt","Dee Gordon","Justin Turner","Corey Seager","Bryce Harper","Nelson Cruz","Andrew Toles"
"18","Corey Kluber","Jose Quintana","Buster Posey","Miguel Cabrera","Kolten Wong","Justin Turner","Taylor Motter","Shin-Soo Choo","Joc Pederson","Andrew Toles"
"19","Corey Kluber","Justin Verlander","Buster Posey","Adrian Gonzalez","Ian Kinsler","David Freese","Chris Owings","Yasiel Puig","Andrew Toles","Jaff Decker"
"20","Jon Lester","Alex Meyer","James McCann","Miguel Cabrera","Ian Kinsler","Justin Turner","Carlos Correa","Bryce Harper","Kyle Schwarber","Joc Pederson"
"21","Justin Verlander","Jacob deGrom","Salvador Perez","Miguel Cabrera","Cesar Hernandez","Justin Turner","Corey Seager","Joc Pederson","Chris Marrero","Guillermo Heredia"
"22","Jon Lester","Jose Quintana","Francisco Cervelli","Eric Thames","Kolten Wong","Justin Turner","Corey Seager","Bryce Harper","AJ Pollock","Yasiel Puig"
"23","Corey Kluber","Drew Pomeranz","James McCann","Anthony Rizzo","Kolten Wong","Kris Bryant","Corey Seager","Kyle Schwarber","Khris Davis","Matt Joyce"
"24","Jon Lester","Alex Meyer","Yasmani Grandal","Paul Goldschmidt","Dee Gordon","Kris Bryant","Chris Owings","Kyle Schwarber","Yasiel Puig","Yasmany Tomas"
"25","Corey Kluber","Jose Quintana","Salvador Perez","Adrian Gonzalez","Josh Harrison","Justin Turner","Corey Seager","Kyle Schwarber","Yasmany Tomas","Mitch Haniger"
"26","Jacob deGrom","Alex Meyer","James McCann","Brandon Belt","Ian Kinsler","Eduardo Nunez","Corey Seager","Hunter Pence","AJ Pollock","Josh Reddick"
"27","Jacob deGrom","Jose Quintana","Yasmani Grandal","Eric Thames","Ian Kinsler","Eduardo Nunez","Carlos Correa","Yasiel Puig","Yasmany Tomas","Andrew Toles"
"28","Corey Kluber","Alex Meyer","Yasmani Grandal","Anthony Rizzo","Jose Altuve","Eduardo Nunez","Carlos Correa","Christian Yelich","Carlos Gomez","Josh Reddick"
"29","Justin Verlander","Tyler Glasnow","Yasmani Grandal","Miguel Cabrera","Jose Altuve","Justin Turner","Jordy Mercer","Bryce Harper","Christian Yelich","Yasiel Puig"
"30","Jon Lester","Drew Pomeranz","Salvador Perez","Matt Carpenter","Josh Harrison","Kris Bryant","Corey Seager","Carlos Gomez","Yasiel Puig","Andrew Toles"
"31","Corey Kluber","Tyler Glasnow","JT Realmuto","Matt Carpenter","Chase Utley","Eduardo Nunez","Corey Seager","Kyle Schwarber","Josh Reddick","Andrew Toles"
"32","Jacob deGrom","Drew Pomeranz","Buster Posey","Eric Thames","Ian Kinsler","Justin Turner","Taylor Motter","Hunter Pence","Nelson Cruz","Mitch Haniger"
"33","Corey Kluber","Alex Meyer","Buster Posey","Matt Carpenter","Kolten Wong","David Freese","Corey Seager","Hunter Pence","Denard Span","Mitch Haniger"
"34","Corey Kluber","Drew Pomeranz","Francisco Cervelli","Matt Carpenter","Jose Altuve","David Freese","Jordy Mercer","Mookie Betts","Kyle Schwarber","Yasiel Puig"
"35","Justin Verlander","Jose Quintana","Tyler Flowers","Anthony Rizzo","Brad Miller","Kris Bryant","Corey Seager","Joc Pederson","Josh Reddick","Andrew Toles"
"36","Jose Quintana","Drew Pomeranz","Buster Posey","Adrian Gonzalez","Jose Altuve","Kris Bryant","Carlos Correa","Bryce Harper","Yasiel Puig","Josh Reddick"
"37","Jacob deGrom","Drew Pomeranz","Francisco Cervelli","Eric Thames","Jonathan Villar","Travis Shaw","Corey Seager","Kyle Schwarber","Christian Yelich","Justin Upton"
"38","Jon Lester","Alex Meyer","Buster Posey","Eric Thames","Jonathan Villar","Eduardo Nunez","Chris Owings","Hunter Pence","Christian Yelich","Andrew Toles"
"39","Jacob deGrom","Jose Quintana","JT Realmuto","Brandon Belt","Dee Gordon","Justin Turner","Jordy Mercer","Kyle Schwarber","Christian Yelich","Josh Reddick"
"40","Jacob deGrom","Tyler Glasnow","Buster Posey","Adrian Gonzalez","Ian Kinsler","Kris Bryant","Corey Seager","Nomar Mazara","Joc Pederson","Matt Joyce"
"41","Corey Kluber","Alex Meyer","Tyler Flowers","Adrian Gonzalez","Jose Altuve","Justin Turner","Brandon Crawford","Mookie Betts","Hunter Pence","Joc Pederson"
"42","Corey Kluber","Justin Verlander","Yasmani Grandal","Eric Thames","Kolten Wong","Kris Bryant","Taylor Motter","Yasiel Puig","Mitch Haniger","Guillermo Heredia"
