"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Corey Kluber","Alex Meyer","Buster Posey","Adrian Gonzalez","Jose Altuve","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Joc Pederson"
"2","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Adrian Gonzalez","Ian Kinsler","Justin Turner","Corey Seager","Bryce Harper","Yasiel Puig","Josh Reddick"
"3","Corey Kluber","Jacob deGrom","Yasmani Grandal","Adrian Gonzalez","Jose Altuve","Justin Turner","Jordy Mercer","Yasiel Puig","Mitch Haniger","Andrew Toles"
"4","Justin Verlander","Jacob deGrom","James McCann","Adrian Gonzalez","Kolten Wong","Justin Turner","Corey Seager","Yasiel Puig","Joc Pederson","Josh Reddick"
"5","Jacob deGrom","Jose Quintana","Yasmani Grandal","Adrian Gonzalez","Josh Harrison","Justin Turner","Corey Seager","Kyle Schwarber","Matt Kemp","Yasiel Puig"
"6","Jon Lester","Alex Meyer","Yasmani Grandal","Adrian Gonzalez","Jonathan Villar","Justin Turner","Corey Seager","Mookie Betts","AJ Pollock","Yasiel Puig"
"7","Corey Kluber","Alex Meyer","James McCann","Anthony Rizzo","Jose Altuve","Kris Bryant","Addison Russell","Kyle Schwarber","Yasiel Puig","Jason Heyward"
"8","Justin Verlander","Alex Meyer","Yasmani Grandal","Adrian Gonzalez","Ian Kinsler","Justin Turner","Carlos Correa","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"9","Jon Lester","Jose Quintana","Francisco Cervelli","Adrian Gonzalez","Ian Kinsler","Justin Turner","Corey Seager","Shin-Soo Choo","Yasiel Puig","Joc Pederson"
"10","Justin Verlander","Tyler Glasnow","Yasmani Grandal","Adrian Gonzalez","Jose Altuve","Justin Turner","Corey Seager","Denard Span","Carlos Gomez","Yasiel Puig"
"11","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Adrian Gonzalez","Chase Utley","Kris Bryant","Chris Owings","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"12","Drew Pomeranz","Alex Meyer","Buster Posey","Brandon Belt","Jose Altuve","Eduardo Nunez","Brandon Crawford","Hunter Pence","Kyle Schwarber","Yasiel Puig"
"13","Jon Lester","Jose Quintana","Yasmani Grandal","Adrian Gonzalez","Rougned Odor","Justin Turner","Chris Owings","Bryce Harper","Yasiel Puig","Andrew Toles"
"14","Jacob deGrom","Alex Meyer","Robinson Chirinos","Anthony Rizzo","Jonathan Villar","Kris Bryant","Addison Russell","Kyle Schwarber","Joc Pederson","Albert Almora"
"15","Corey Kluber","Alex Meyer","Buster Posey","Anthony Rizzo","Jose Altuve","Justin Turner","Carlos Correa","George Springer","Carlos Beltran","Josh Reddick"
"16","Jacob deGrom","Drew Pomeranz","Yasmani Grandal","Anthony Rizzo","Kolten Wong","Kris Bryant","Addison Russell","Kyle Schwarber","Jason Heyward","Andrew Toles"
"17","Corey Kluber","Alex Meyer","Buster Posey","Paul Goldschmidt","Jose Altuve","Jake Lamb","Chris Owings","AJ Pollock","Yasiel Puig","Yasmany Tomas"
"18","Justin Verlander","Jacob deGrom","Yasmani Grandal","Adrian Gonzalez","Chase Utley","Eduardo Nunez","Taylor Motter","Yasiel Puig","Josh Reddick","Andrew Toles"
"19","Corey Kluber","Alex Meyer","Buster Posey","Mike Napoli","Rougned Odor","Justin Turner","Corey Seager","Shin-Soo Choo","Carlos Gomez","Nomar Mazara"
"20","Jacob deGrom","Alex Meyer","Buster Posey","Eric Thames","Joe Panik","Eduardo Nunez","Brandon Crawford","Hunter Pence","Josh Reddick","Andrew Toles"
"21","Corey Kluber","Alex Meyer","Buster Posey","Brandon Belt","Andrew Romine","Justin Turner","Brandon Crawford","Hunter Pence","Denard Span","Andrew Toles"
"22","Cole Hamels","Drew Pomeranz","Robinson Chirinos","Adrian Gonzalez","Jonathan Villar","Justin Turner","Corey Seager","Hunter Pence","Yasiel Puig","Joc Pederson"
"23","Corey Kluber","Drew Pomeranz","James McCann","Paul Goldschmidt","Jose Altuve","Alex Bregman","Carlos Correa","Kyle Schwarber","Carlos Beltran","Josh Reddick"
"24","Corey Kluber","Alex Meyer","Buster Posey","Adrian Gonzalez","Joe Panik","Eduardo Nunez","Brandon Crawford","AJ Pollock","Yasiel Puig","Chris Marrero"
"25","Jacob deGrom","Drew Pomeranz","James McCann","Paul Goldschmidt","Ian Kinsler","Jake Lamb","Chris Owings","Kyle Schwarber","AJ Pollock","Yasmany Tomas"
"26","Justin Verlander","Alex Meyer","Willson Contreras","Anthony Rizzo","Ian Kinsler","Kris Bryant","Addison Russell","Bryce Harper","Jason Heyward","Andrew Toles"
"27","Jacob deGrom","Drew Pomeranz","Yasmani Grandal","Eric Thames","Jose Altuve","Kris Bryant","Carlos Correa","George Springer","Carlos Beltran","Josh Reddick"
"28","Sean Manaea","Tyler Glasnow","Yadier Molina","Adrian Gonzalez","Rougned Odor","Justin Turner","Corey Seager","Bryce Harper","Yasiel Puig","Joc Pederson"
"29","Drew Pomeranz","Tyler Glasnow","Buster Posey","Anthony Rizzo","Ian Kinsler","Kris Bryant","Addison Russell","Kyle Schwarber","Yasiel Puig","Albert Almora"
"30","Corey Kluber","Drew Pomeranz","JT Realmuto","Justin Bour","Jose Altuve","Justin Turner","Corey Seager","Giancarlo Stanton","Christian Yelich","Marcell Ozuna"
"31","Corey Kluber","Alex Meyer","Yasmani Grandal","Mitch Moreland","Dustin Pedroia","Marco Hernandez","Corey Seager","Mookie Betts","Kyle Schwarber","Andrew Benintendi"
"32","Corey Kluber","Drew Pomeranz","Willson Contreras","Anthony Rizzo","Javier Baez","Justin Turner","Addison Russell","Yasiel Puig","Jason Heyward","Michael Saunders"
"33","Corey Kluber","Alex Meyer","Buster Posey","Eric Thames","Jonathan Villar","Travis Shaw","Corey Seager","Ryan Braun","Yasiel Puig","Domingo Santana"
"34","Jacob deGrom","Drew Pomeranz","Robinson Chirinos","Mike Napoli","Rougned Odor","Kris Bryant","Corey Seager","Shin-Soo Choo","Nomar Mazara","Andrew Toles"
"35","Justin Verlander","Jacob deGrom","Tony Wolters","Albert Pujols","Jose Altuve","Alex Bregman","Carlos Correa","Carlos Beltran","Josh Reddick","Andrew Toles"
"36","Cole Hamels","Johnny Cueto","Yasmani Grandal","Adrian Gonzalez","Rougned Odor","Justin Turner","Corey Seager","Andrew McCutchen","Nelson Cruz","Yasiel Puig"
"37","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Paul Goldschmidt","Brandon Drury","Jake Lamb","Chris Owings","Bryce Harper","Yasmany Tomas","Joc Pederson"
"38","Drew Pomeranz","Tyler Glasnow","Yasmani Grandal","Adrian Gonzalez","Jonathan Villar","Justin Turner","Addison Russell","Yasiel Puig","Michael Saunders","Andrew Toles"
"39","Corey Kluber","Jacob deGrom","James McCann","Victor Martinez","Kolten Wong","Justin Turner","Corey Seager","Justin Upton","JaCoby Jones","Mikie Mahtook"
"40","Corey Kluber","Trevor Cahill","Yasmani Grandal","Anthony Rizzo","Josh Harrison","Kris Bryant","Addison Russell","Kyle Schwarber","Albert Almora","Michael Saunders"
"41","Jacob deGrom","Alex Meyer","Brian McCann","Anthony Rizzo","Jose Altuve","Alex Bregman","Carlos Correa","Kyle Schwarber","Yasiel Puig","Carlos Beltran"
"42","Justin Verlander","Jacob deGrom","James McCann","Justin Bour","Jose Altuve","Justin Turner","Carlos Correa","George Springer","Josh Reddick","Norichika Aoki"
"43","Corey Kluber","Jacob deGrom","James McCann","Eric Thames","Josh Harrison","David Freese","Jordy Mercer","Andrew McCutchen","Gregory Polanco","Yasiel Puig"
"44","Corey Kluber","Alex Meyer","Yadier Molina","Matt Carpenter","Jedd Gyorko","Justin Turner","Aledmys Diaz","Kyle Schwarber","Dexter Fowler","Yasiel Puig"
"45","Jose Quintana","Tim Adleman","Buster Posey","Brandon Belt","Ian Kinsler","Eduardo Nunez","Brandon Crawford","Hunter Pence","Bryce Harper","Andrew Toles"
"46","Corey Kluber","Jacob deGrom","James McCann","Greg Bird","Starlin Castro","Chase Headley","Corey Seager","Kyle Schwarber","Jacoby Ellsbury","Aaron Judge"
"47","Corey Kluber","Jacob deGrom","Carlos Ruiz","Anthony Rizzo","Robinson Cano","Justin Turner","Corey Seager","Mitch Haniger","Jarrod Dyson","Guillermo Heredia"
"48","Jon Lester","Alex Meyer","Yasmani Grandal","Adrian Gonzalez","Chase Utley","Nolan Arenado","Jordy Mercer","Denard Span","Yasiel Puig","Andrew Toles"
"49","Jose Quintana","Drew Pomeranz","Buster Posey","Paul Goldschmidt","Joe Panik","Eduardo Nunez","Brandon Crawford","Kyle Schwarber","Andrew Toles","Chris Marrero"
"50","Corey Kluber","Drew Pomeranz","Buster Posey","Logan Morrison","Brad Miller","Evan Longoria","Corey Seager","Kyle Schwarber","Steven Souza","Kevin Kiermaier"
