"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Corey Kluber","Alex Meyer","Buster Posey","Anthony Rizzo","Josh Harrison","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"Corey Kluber","Jacob deGrom","Yasmani Grandal","Eric Thames","Ian Kinsler","Justin Turner","Jordy Mercer","Joc Pederson","Josh Reddick","Andrew Toles"
"Jacob deGrom","Drew Pomeranz","Yasmani Grandal","Matt Carpenter","Kolten Wong","Justin Turner","Corey Seager","Kyle Schwarber","Nelson Cruz","AJ Pollock"
"Jacob deGrom","Alex Meyer","Yasmani Grandal","Paul Goldschmidt","Jonathan Villar","Kris Bryant","Corey Seager","Christian Yelich","Yasiel Puig","Joc Pederson"
"Justin Verlander","Drew Pomeranz","Yasmani Grandal","Brandon Belt","Jose Altuve","Eduardo Nunez","Corey Seager","Yasiel Puig","Josh Reddick","Andrew Toles"
"Jon Lester","Drew Pomeranz","Yan Gomes","Adrian Gonzalez","Ian Kinsler","Kris Bryant","Corey Seager","Kyle Schwarber","Joc Pederson","Andrew Toles"
"Jacob deGrom","Alex Meyer","Buster Posey","Paul Goldschmidt","Jose Altuve","Eduardo Nunez","Jordy Mercer","Kyle Schwarber","AJ Pollock","Josh Reddick"
"Jon Lester","Jacob deGrom","James McCann","Adrian Gonzalez","Dee Gordon","Justin Turner","Corey Seager","Yasiel Puig","Josh Reddick","Guillermo Heredia"
"Justin Verlander","Drew Pomeranz","Buster Posey","Miguel Cabrera","Jonathan Villar","Justin Turner","Jordy Mercer","AJ Pollock","Yasiel Puig","Joc Pederson"
"Corey Kluber","Drew Pomeranz","James McCann","Paul Goldschmidt","Jose Altuve","Justin Turner","Corey Seager","Carlos Gomez","Yasmany Tomas","Joc Pederson"
"Corey Kluber","Alex Meyer","Yasmani Grandal","Eric Thames","Dee Gordon","Eduardo Nunez","Corey Seager","Bryce Harper","AJ Pollock","Yasmany Tomas"
"Jon Lester","Justin Verlander","Salvador Perez","Eric Thames","Cesar Hernandez","Justin Turner","Corey Seager","AJ Pollock","Andrew Toles","Chris Marrero"
"Jon Lester","Alex Meyer","Yasmani Grandal","Brandon Belt","Jonathan Villar","Justin Turner","Jordy Mercer","Bryce Harper","Kyle Schwarber","Denard Span"
"Justin Verlander","Alex Meyer","Yasmani Grandal","Adrian Gonzalez","Ian Kinsler","Justin Turner","Corey Seager","Mookie Betts","Hunter Pence","Carlos Gomez"
"Jacob deGrom","Drew Pomeranz","Buster Posey","Eric Thames","Dee Gordon","Kris Bryant","Chris Owings","Nelson Cruz","Yasiel Puig","Andrew Toles"
"Justin Verlander","Jose Quintana","Yasmani Grandal","Paul Goldschmidt","Dee Gordon","Justin Turner","Chris Owings","Kyle Schwarber","Yasmany Tomas","Andrew Toles"
"Corey Kluber","Alex Meyer","Yasmani Grandal","Miguel Cabrera","Rougned Odor","Kris Bryant","Chris Owings","Kyle Schwarber","Nelson Cruz","Josh Reddick"
"Jacob deGrom","Jose Quintana","James McCann","Eric Thames","Jonathan Villar","Eduardo Nunez","Corey Seager","Kyle Schwarber","Corey Dickerson","Andrew Toles"
"Corey Kluber","Drew Pomeranz","Yasmani Grandal","Adrian Gonzalez","Brian Dozier","Justin Turner","Chris Owings","Bryce Harper","Christian Yelich","Yasiel Puig"
"Corey Kluber","Jon Lester","Yasmani Grandal","Paul Goldschmidt","Kolten Wong","David Freese","Corey Seager","Corey Dickerson","Andrew Toles","Guillermo Heredia"
"Corey Kluber","Justin Verlander","Yan Gomes","Matt Carpenter","Kolten Wong","Kris Bryant","Jordy Mercer","Yasiel Puig","Andrew Toles","Chris Marrero"
"Justin Verlander","Alex Meyer","Buster Posey","Matt Carpenter","Ian Kinsler","Eduardo Nunez","Chris Owings","Bryce Harper","Joc Pederson","Andrew Toles"
"Justin Verlander","Jacob deGrom","Yasmani Grandal","Adrian Gonzalez","Josh Harrison","David Freese","Jordy Mercer","Kyle Schwarber","Yasiel Puig","Nomar Mazara"
"Corey Kluber","Jose Quintana","Buster Posey","Adrian Gonzalez","Kolten Wong","Eduardo Nunez","Corey Seager","Joc Pederson","Josh Reddick","Matt Joyce"
"Jacob deGrom","Alex Meyer","Buster Posey","Brandon Belt","Rougned Odor","Justin Turner","Taylor Motter","Mookie Betts","Nelson Cruz","Joc Pederson"
"Jon Lester","Drew Pomeranz","Buster Posey","Eric Thames","Brad Miller","Justin Turner","Carlos Correa","Kyle Schwarber","Yasmany Tomas","Josh Reddick"
"Corey Kluber","Drew Pomeranz","Yasmani Grandal","Anthony Rizzo","Jonathan Villar","Kris Bryant","Taylor Motter","AJ Pollock","Jason Heyward","Andrew Toles"
"Jacob deGrom","Jose Quintana","Buster Posey","Paul Goldschmidt","Ian Kinsler","Justin Turner","Corey Seager","Nomar Mazara","Mitch Haniger","Jaff Decker"
"Jacob deGrom","Alex Meyer","Willson Contreras","Eric Thames","Jose Altuve","Justin Turner","Corey Seager","Mike Trout","Denard Span","Andrew McCutchen"
"Corey Kluber","Drew Pomeranz","Robinson Chirinos","Miguel Cabrera","Dee Gordon","Eduardo Nunez","Jordy Mercer","Kyle Schwarber","Carlos Gomez","Andrew Toles"
"Corey Kluber","Jose Quintana","James McCann","Adrian Gonzalez","Brad Miller","Justin Turner","Jordy Mercer","Mookie Betts","Kyle Schwarber","AJ Pollock"
"Jacob deGrom","Alex Meyer","Yasmani Grandal","Anthony Rizzo","Kolten Wong","Eduardo Nunez","Carlos Correa","Mookie Betts","Denard Span","Andrew Toles"
"Corey Kluber","Jon Lester","James McCann","Matt Carpenter","Jonathan Villar","Justin Turner","Chris Owings","Nelson Cruz","Andrew Toles","Jaff Decker"
"Corey Kluber","Jose Quintana","Yasmani Grandal","Matt Carpenter","Jose Altuve","Chase Headley","Taylor Motter","Kyle Schwarber","Yasiel Puig","Joc Pederson"
"Corey Kluber","Jose Quintana","Yasmani Grandal","Freddie Freeman","Rougned Odor","Justin Turner","Corey Seager","Andrew McCutchen","Jason Heyward","Juan Lagares"
"Jacob deGrom","Drew Pomeranz","Buster Posey","Anthony Rizzo","Cesar Hernandez","David Freese","Corey Seager","Denard Span","Joc Pederson","Chris Marrero"
"Corey Kluber","Tyler Glasnow","Francisco Cervelli","Brandon Belt","Jonathan Villar","Justin Turner","Corey Seager","Christian Yelich","AJ Pollock","Josh Reddick"
"Corey Kluber","Alex Meyer","Buster Posey","Adrian Gonzalez","Ian Kinsler","Kris Bryant","Jordy Mercer","Christian Yelich","Andrew McCutchen","Yasmany Tomas"
"Justin Verlander","Alex Meyer","Yan Gomes","Anthony Rizzo","Brad Miller","Kris Bryant","Corey Seager","Bryce Harper","Denard Span","Josh Reddick"
"Corey Kluber","Justin Verlander","James McCann","Eric Thames","Ian Kinsler","David Freese","Corey Seager","Andrew McCutchen","Yasiel Puig","Jaff Decker"
"Corey Kluber","Jacob deGrom","Brian McCann","Brandon Belt","Cesar Hernandez","Justin Turner","Chris Owings","Kyle Schwarber","Chris Marrero","Guillermo Heredia"
"Corey Kluber","Jacob deGrom","Jeff Mathis","Adrian Gonzalez","Jose Altuve","Chase Headley","Corey Seager","AJ Pollock","Mitch Haniger","Andrew Toles"
"Corey Kluber","Jacob deGrom","Francisco Cervelli","Paul Goldschmidt","Kolten Wong","Justin Turner","Taylor Motter","Andrew Benintendi","Yasiel Puig","Matt Joyce"
"Jacob deGrom","Jose Quintana","Robinson Chirinos","Anthony Rizzo","Jose Altuve","Justin Turner","Jordy Mercer","Nelson Cruz","Carlos Gomez","Yasiel Puig"
"Jacob deGrom","Tyler Glasnow","Buster Posey","Matt Carpenter","Rougned Odor","Miguel Sano","Corey Seager","Carlos Gomez","Josh Reddick","Andrew Toles"
"Jon Lester","Tyler Glasnow","Yasmani Grandal","Anthony Rizzo","Brad Miller","Justin Turner","Corey Seager","Andrew Benintendi","Nomar Mazara","Joc Pederson"
"Justin Verlander","Jacob deGrom","Buster Posey","Adrian Gonzalez","Kolten Wong","Justin Turner","Addison Russell","Corey Dickerson","Andrew Toles","Jarrod Dyson"
"Corey Kluber","Drew Pomeranz","Willson Contreras","Eric Thames","Josh Harrison","Kris Bryant","Corey Seager","Hunter Pence","Josh Reddick","Chris Marrero"
"Jacob deGrom","Alex Meyer","James McCann","Miguel Cabrera","Ian Kinsler","Justin Turner","Carlos Correa","Kyle Schwarber","Andrew Benintendi","Christian Yelich"
"Jon Lester","Alex Meyer","Buster Posey","Matt Carpenter","Jose Altuve","Kris Bryant","Corey Seager","Nelson Cruz","Nomar Mazara","Guillermo Heredia"
