"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Corey Kluber","Alex Meyer","Buster Posey","Anthony Rizzo","Josh Harrison","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"2","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Eric Thames","Ian Kinsler","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"3","Jacob deGrom","Alex Meyer","Buster Posey","Paul Goldschmidt","Ian Kinsler","Justin Turner","Corey Seager","Kyle Schwarber","Joc Pederson","Andrew Toles"
"4","Corey Kluber","Alex Meyer","Yasmani Grandal","Paul Goldschmidt","Dee Gordon","Justin Turner","Corey Seager","Hunter Pence","Kyle Schwarber","Andrew Toles"
"5","Corey Kluber","Jacob deGrom","Yasmani Grandal","Eric Thames","Josh Harrison","Justin Turner","Jordy Mercer","Kyle Schwarber","Josh Reddick","Andrew Toles"
"6","Jacob deGrom","Drew Pomeranz","Yasmani Grandal","Anthony Rizzo","Jonathan Villar","Justin Turner","Corey Seager","Kyle Schwarber","Josh Reddick","Andrew Toles"
"7","Corey Kluber","Alex Meyer","Yasmani Grandal","Anthony Rizzo","Ian Kinsler","Justin Turner","Corey Seager","Kyle Schwarber","AJ Pollock","Joc Pederson"
"8","Corey Kluber","Drew Pomeranz","Buster Posey","Adrian Gonzalez","Kolten Wong","Justin Turner","Corey Seager","Kyle Schwarber","Joc Pederson","Andrew Toles"
"9","Corey Kluber","Jacob deGrom","Yasmani Grandal","Matt Carpenter","Josh Harrison","Justin Turner","Corey Seager","Yasiel Puig","Andrew Toles","Jaff Decker"
"10","Corey Kluber","Alex Meyer","Buster Posey","Matt Carpenter","Dee Gordon","Justin Turner","Corey Seager","Kyle Schwarber","Joc Pederson","Josh Reddick"
"11","Jacob deGrom","Drew Pomeranz","Buster Posey","Eric Thames","Josh Harrison","Justin Turner","Corey Seager","Kyle Schwarber","AJ Pollock","Andrew Toles"
"12","Justin Verlander","Jacob deGrom","Yasmani Grandal","Eric Thames","Kolten Wong","Justin Turner","Corey Seager","Yasiel Puig","Josh Reddick","Andrew Toles"
"13","Jacob deGrom","Drew Pomeranz","Buster Posey","Paul Goldschmidt","Dee Gordon","Justin Turner","Corey Seager","Yasiel Puig","Josh Reddick","Andrew Toles"
"14","Jacob deGrom","Alex Meyer","Yasmani Grandal","Anthony Rizzo","Dee Gordon","Justin Turner","Corey Seager","Kyle Schwarber","Denard Span","Yasiel Puig"
"15","Corey Kluber","Alex Meyer","Buster Posey","Paul Goldschmidt","Jonathan Villar","Justin Turner","Corey Seager","Denard Span","Josh Reddick","Andrew Toles"
"16","Corey Kluber","Jacob deGrom","Yasmani Grandal","Eric Thames","Andrew Romine","Justin Turner","Corey Seager","AJ Pollock","Joc Pederson","Andrew Toles"
"17","Corey Kluber","Alex Meyer","Yasmani Grandal","Matt Carpenter","Jonathan Villar","Justin Turner","Corey Seager","Kyle Schwarber","Christian Yelich","Yasiel Puig"
"18","Corey Kluber","Alex Meyer","Buster Posey","Eric Thames","Ian Kinsler","Eduardo Nunez","Corey Seager","Kyle Schwarber","Josh Reddick","Andrew Toles"
"19","Jacob deGrom","Alex Meyer","Buster Posey","Miguel Cabrera","Jonathan Villar","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Josh Reddick"
"20","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Anthony Rizzo","Dee Gordon","Justin Turner","Corey Seager","Nelson Cruz","Joc Pederson","Andrew Toles"
"21","Corey Kluber","Jacob deGrom","Yasmani Grandal","Adrian Gonzalez","Ian Kinsler","Justin Turner","Corey Seager","Josh Reddick","Andrew Toles","Matt Joyce"
"22","Jon Lester","Alex Meyer","Buster Posey","Matt Carpenter","Jonathan Villar","Justin Turner","Corey Seager","Kyle Schwarber","AJ Pollock","Andrew Toles"
"23","Corey Kluber","Jose Quintana","Yasmani Grandal","Matt Carpenter","Kolten Wong","Justin Turner","Corey Seager","Kyle Schwarber","Josh Reddick","Andrew Toles"
"24","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Paul Goldschmidt","Josh Harrison","Justin Turner","Corey Seager","Kyle Schwarber","Joc Pederson","Josh Reddick"
"25","Corey Kluber","Alex Meyer","Yasmani Grandal","Anthony Rizzo","Jose Altuve","Kris Bryant","Corey Seager","Kyle Schwarber","Josh Reddick","Andrew Toles"
"26","Corey Kluber","Alex Meyer","Buster Posey","Eric Thames","Kolten Wong","Justin Turner","Corey Seager","Kyle Schwarber","Denard Span","AJ Pollock"
"27","Jacob deGrom","Alex Meyer","Buster Posey","Eric Thames","Dee Gordon","Kris Bryant","Corey Seager","Kyle Schwarber","Yasiel Puig","Andrew Toles"
