"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Corey Kluber","Alex Meyer","Buster Posey","Anthony Rizzo","Josh Harrison","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"2","Corey Kluber","Jacob deGrom","Yasmani Grandal","Eric Thames","Ian Kinsler","Justin Turner","Jordy Mercer","Joc Pederson","Josh Reddick","Andrew Toles"
"3","Jacob deGrom","Drew Pomeranz","Yasmani Grandal","Matt Carpenter","Kolten Wong","Justin Turner","Corey Seager","Kyle Schwarber","Nelson Cruz","AJ Pollock"
"4","Jacob deGrom","Alex Meyer","Yasmani Grandal","Paul Goldschmidt","Jonathan Villar","Kris Bryant","Corey Seager","Christian Yelich","Yasiel Puig","Joc Pederson"
"5","Justin Verlander","Drew Pomeranz","Yasmani Grandal","Brandon Belt","Jose Altuve","Eduardo Nunez","Corey Seager","Yasiel Puig","Josh Reddick","Andrew Toles"
"6","Jon Lester","Drew Pomeranz","Yan Gomes","Adrian Gonzalez","Ian Kinsler","Kris Bryant","Corey Seager","Kyle Schwarber","Joc Pederson","Andrew Toles"
"7","Justin Verlander","Drew Pomeranz","Buster Posey","Paul Goldschmidt","Dee Gordon","Justin Turner","Jordy Mercer","AJ Pollock","Yasiel Puig","Joc Pederson"
"8","Jacob deGrom","Alex Meyer","Buster Posey","Eric Thames","Dee Gordon","Eduardo Nunez","Corey Seager","Denard Span","AJ Pollock","Josh Reddick"
"9","Jon Lester","Jacob deGrom","Salvador Perez","Adrian Gonzalez","Cesar Hernandez","Justin Turner","Corey Seager","Yasiel Puig","Josh Reddick","Chris Marrero"
"10","Jon Lester","Alex Meyer","Yasmani Grandal","Eric Thames","Jose Altuve","Justin Turner","Corey Seager","Mookie Betts","Bryce Harper","Yasmany Tomas"
"11","Corey Kluber","Alex Meyer","Yasmani Grandal","Paul Goldschmidt","Ian Kinsler","Eduardo Nunez","Chris Owings","Kyle Schwarber","AJ Pollock","Carlos Gomez"
"12","Justin Verlander","Jacob deGrom","James McCann","Paul Goldschmidt","Brad Miller","Justin Turner","Corey Seager","Yasmany Tomas","Andrew Toles","Guillermo Heredia"
"13","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Adrian Gonzalez","Jonathan Villar","Justin Turner","Chris Owings","Bryce Harper","Andrew McCutchen","Yasiel Puig"
"14","Justin Verlander","Alex Meyer","Yasmani Grandal","Brandon Belt","Jonathan Villar","Justin Turner","Jordy Mercer","Hunter Pence","Kyle Schwarber","Denard Span"
"15","Corey Kluber","Jose Quintana","James McCann","Adrian Gonzalez","Jose Altuve","Justin Turner","Corey Seager","AJ Pollock","Carlos Gomez","Joc Pederson"
"16","Jacob deGrom","Drew Pomeranz","James McCann","Anthony Rizzo","Rougned Odor","Kris Bryant","Jordy Mercer","Kyle Schwarber","Yasiel Puig","Josh Reddick"
"17","Corey Kluber","Drew Pomeranz","Buster Posey","Eric Thames","Cesar Hernandez","Eduardo Nunez","Jordy Mercer","Kyle Schwarber","Nelson Cruz","Chris Marrero"
"18","Jacob deGrom","Drew Pomeranz","Buster Posey","Adrian Gonzalez","Jose Altuve","Justin Turner","Taylor Motter","Hunter Pence","Christian Yelich","Andrew Toles"
"19","Corey Kluber","Alex Meyer","James McCann","Matt Carpenter","Ian Kinsler","Kris Bryant","Corey Seager","Bryce Harper","Justin Upton","Josh Reddick"
"20","Corey Kluber","Jose Quintana","Yasmani Grandal","Miguel Cabrera","Kolten Wong","Kris Bryant","Corey Seager","Yasmany Tomas","Andrew Toles","Chris Marrero"
"21","Jon Lester","Jacob deGrom","Yasmani Grandal","Miguel Cabrera","Andrew Romine","David Freese","Chris Owings","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"22","Corey Kluber","Drew Pomeranz","JT Realmuto","Miguel Cabrera","Dee Gordon","Justin Turner","Corey Seager","Christian Yelich","Nomar Mazara","Josh Reddick"
"23","Jon Lester","Alex Meyer","Buster Posey","Brandon Belt","Rougned Odor","Eduardo Nunez","Jordy Mercer","Bryce Harper","Joc Pederson","Andrew Toles"
"24","Corey Kluber","Justin Verlander","Yasmani Grandal","Adrian Gonzalez","Dee Gordon","David Freese","Corey Seager","Kyle Schwarber","Guillermo Heredia","Jaff Decker"
"25","Justin Verlander","Jose Quintana","Francisco Cervelli","Eric Thames","Ian Kinsler","Justin Turner","Corey Seager","Christian Yelich","Nelson Cruz","Yasiel Puig"
"26","Jacob deGrom","Alex Meyer","JT Realmuto","Paul Goldschmidt","Jose Altuve","Justin Turner","Carlos Correa","Mike Trout","Kyle Schwarber","Josh Reddick"
"27","Jon Lester","Jose Quintana","Yasmani Grandal","Anthony Rizzo","Kolten Wong","Justin Turner","Taylor Motter","Denard Span","Yasiel Puig","Joc Pederson"
"28","Jacob deGrom","Tyler Glasnow","Buster Posey","Freddie Freeman","Rougned Odor","Justin Turner","Corey Seager","Andrew McCutchen","Joc Pederson","Juan Lagares"
"29","Justin Verlander","Alex Meyer","Buster Posey","Eric Thames","Jose Altuve","Kris Bryant","Chris Owings","Kyle Schwarber","Joc Pederson","Jason Heyward"
"30","Jon Lester","Justin Verlander","Yasmani Grandal","Adrian Gonzalez","Josh Harrison","Justin Turner","Francisco Lindor","AJ Pollock","Mitch Haniger","Andrew Toles"
"31","Corey Kluber","Jacob deGrom","James McCann","Adrian Gonzalez","Kolten Wong","Eduardo Nunez","Carlos Correa","Yasiel Puig","Andrew Toles","Matt Joyce"
"32","Corey Kluber","Drew Pomeranz","Salvador Perez","Eric Thames","Kolten Wong","Miguel Sano","Corey Seager","Mookie Betts","Yasiel Puig","Joc Pederson"
"33","Jacob deGrom","Alex Meyer","Buster Posey","Matt Carpenter","Ian Kinsler","David Freese","Jordy Mercer","Mookie Betts","Kyle Schwarber","Andrew McCutchen"
"34","Corey Kluber","Justin Verlander","Yan Gomes","Matt Carpenter","Chase Utley","Kris Bryant","Jordy Mercer","Yasiel Puig","Andrew Toles","Guillermo Heredia"
"35","Corey Kluber","Justin Verlander","Buster Posey","Brandon Belt","Kolten Wong","Justin Turner","Chris Owings","Josh Reddick","Chris Marrero","Jaff Decker"
"36","Corey Kluber","Alex Meyer","Yasmani Grandal","Anthony Rizzo","Dee Gordon","Kris Bryant","Jordy Mercer","Mike Trout","Nelson Cruz","Jason Heyward"
"37","Jacob deGrom","Alex Meyer","Robinson Chirinos","Miguel Cabrera","Ian Kinsler","Justin Turner","Corey Seager","Hunter Pence","Shin-Soo Choo","Carlos Gomez"
"38","Corey Kluber","Drew Pomeranz","Robinson Chirinos","Paul Goldschmidt","Rougned Odor","Justin Turner","Carlos Correa","Nelson Cruz","Carlos Gomez","Andrew Toles"
"39","Jacob deGrom","Jose Quintana","Brian McCann","Brandon Belt","Jonathan Villar","Justin Turner","Brandon Crawford","AJ Pollock","Yasiel Puig","Andrew Toles"
"40","Corey Kluber","Drew Pomeranz","James McCann","Brandon Belt","Ian Kinsler","Justin Turner","Addison Russell","Kyle Schwarber","Yasmany Tomas","Jason Heyward"
"41","Jacob deGrom","Alex Meyer","Yasmani Grandal","Anthony Rizzo","Brian Dozier","Eduardo Nunez","Brandon Crawford","Hunter Pence","Yasmany Tomas","Andrew Toles"
