"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Corey Kluber","Alex Meyer","Buster Posey","Anthony Rizzo","Josh Harrison","Justin Turner","Corey Seager","Kyle Schwarber","Yasiel Puig","Andrew Toles"
"2","Corey Kluber","Jacob deGrom","Yasmani Grandal","Eric Thames","Ian Kinsler","Justin Turner","Jordy Mercer","Joc Pederson","Josh Reddick","Andrew Toles"
"3","Jacob deGrom","Drew Pomeranz","Yasmani Grandal","Matt Carpenter","Kolten Wong","Justin Turner","Corey Seager","Kyle Schwarber","Nelson Cruz","AJ Pollock"
"4","Justin Verlander","Alex Meyer","Yasmani Grandal","Paul Goldschmidt","Jonathan Villar","Kris Bryant","Corey Seager","Kyle Schwarber","Joc Pederson","Josh Reddick"
"5","Jacob deGrom","Drew Pomeranz","James McCann","Paul Goldschmidt","Jose Altuve","Eduardo Nunez","Corey Seager","Yasiel Puig","Joc Pederson","Andrew Toles"
"6","Jacob deGrom","Alex Meyer","Buster Posey","Eric Thames","Dee Gordon","Eduardo Nunez","Corey Seager","Denard Span","AJ Pollock","Josh Reddick"
"7","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Adrian Gonzalez","Dee Gordon","Kris Bryant","Corey Seager","Carlos Gomez","Yasmany Tomas","Andrew Toles"
"8","Justin Verlander","Drew Pomeranz","Buster Posey","Miguel Cabrera","Jonathan Villar","Justin Turner","Jordy Mercer","AJ Pollock","Yasiel Puig","Joc Pederson"
"9","Jon Lester","Jose Quintana","Yasmani Grandal","Adrian Gonzalez","Jose Altuve","Justin Turner","Corey Seager","Andrew McCutchen","Yasiel Puig","Josh Reddick"
"10","Corey Kluber","Alex Meyer","Yasmani Grandal","Paul Goldschmidt","Jose Altuve","Justin Turner","Chris Owings","Bryce Harper","Denard Span","AJ Pollock"
"11","Jacob deGrom","Alex Meyer","Yasmani Grandal","Brandon Belt","Rougned Odor","Eduardo Nunez","Jordy Mercer","Hunter Pence","Kyle Schwarber","Yasiel Puig"
"12","Jon Lester","Alex Meyer","Yasmani Grandal","Matt Carpenter","Ian Kinsler","Eduardo Nunez","Corey Seager","Bryce Harper","Lorenzo Cain","Andrew Toles"
"13","Justin Verlander","Jacob deGrom","James McCann","Adrian Gonzalez","Brad Miller","Justin Turner","Chris Owings","Kyle Schwarber","Yasmany Tomas","Andrew Toles"
"14","Jon Lester","Justin Verlander","Salvador Perez","Eric Thames","Cesar Hernandez","Justin Turner","Corey Seager","AJ Pollock","Andrew Toles","Chris Marrero"
"15","Corey Kluber","Justin Verlander","Yasmani Grandal","Eric Thames","Kolten Wong","Eduardo Nunez","Corey Seager","Yasiel Puig","Guillermo Heredia","Jaff Decker"
"16","Jacob deGrom","Alex Meyer","Buster Posey","Adrian Gonzalez","Ian Kinsler","Kris Bryant","Chris Owings","Mike Trout","Yasiel Puig","Joc Pederson"
"17","Corey Kluber","Drew Pomeranz","Buster Posey","Adrian Gonzalez","Jose Altuve","Eduardo Nunez","Jordy Mercer","Kyle Schwarber","Josh Reddick","Chris Marrero"
"18","Jacob deGrom","Drew Pomeranz","Yan Gomes","Anthony Rizzo","Jonathan Villar","Kris Bryant","Jordy Mercer","Kyle Schwarber","Andrew McCutchen","Andrew Toles"
"19","Corey Kluber","Drew Pomeranz","James McCann","Miguel Cabrera","Rougned Odor","Justin Turner","Corey Seager","Christian Yelich","Justin Upton","Josh Reddick"
"20","Jon Lester","Drew Pomeranz","Buster Posey","Brandon Belt","Kolten Wong","Justin Turner","Chris Owings","Hunter Pence","Josh Reddick","Andrew Toles"
"21","Justin Verlander","Drew Pomeranz","Yasmani Grandal","Anthony Rizzo","Jose Altuve","Justin Turner","Taylor Motter","Mookie Betts","Christian Yelich","Andrew Toles"
"22","Corey Kluber","Alex Meyer","James McCann","Miguel Cabrera","Ian Kinsler","Kris Bryant","Jordy Mercer","Kyle Schwarber","Denard Span","Nelson Cruz"
"23","Jacob deGrom","Alex Meyer","Francisco Cervelli","Miguel Cabrera","Brian Dozier","Justin Turner","Corey Seager","Mookie Betts","Hunter Pence","Joc Pederson"
"24","Jon Lester","Jacob deGrom","Yasmani Grandal","Anthony Rizzo","Dee Gordon","David Freese","Chris Owings","Yasiel Puig","Andrew Toles","Guillermo Heredia"
"25","Jacob deGrom","Jose Quintana","Buster Posey","Brandon Belt","Ian Kinsler","Justin Turner","Corey Seager","Yasmany Tomas","Chris Marrero","Guillermo Heredia"
"26","Corey Kluber","Jose Quintana","Robinson Chirinos","Paul Goldschmidt","Kolten Wong","Justin Turner","Corey Seager","Carlos Gomez","Joc Pederson","Jason Heyward"
"27","Corey Kluber","Drew Pomeranz","Yasmani Grandal","Freddie Freeman","Brian Dozier","Miguel Sano","Chris Owings","Kyle Schwarber","Yasiel Puig","Joc Pederson"
"28","Corey Kluber","Jacob deGrom","James McCann","Matt Carpenter","Jonathan Villar","Justin Turner","Taylor Motter","Yasiel Puig","Mitch Haniger","Guillermo Heredia"
"29","Justin Verlander","Jose Quintana","Yasmani Grandal","Matt Carpenter","Josh Harrison","Kris Bryant","Jordy Mercer","Denard Span","Yasiel Puig","Andrew Toles"
"30","Corey Kluber","Jon Lester","James McCann","Adrian Gonzalez","Kolten Wong","Miguel Sano","Jordy Mercer","AJ Pollock","Yasiel Puig","Andrew Toles"
"31","Corey Kluber","Drew Pomeranz","Buster Posey","Eric Thames","Chase Utley","David Freese","Corey Seager","Andrew McCutchen","Nelson Cruz","Joc Pederson"
"32","Jon Lester","Alex Meyer","Yasmani Grandal","Anthony Rizzo","Rougned Odor","Justin Turner","Carlos Correa","Mike Trout","Nelson Cruz","Joc Pederson"
"33","Jon Lester","Jacob deGrom","Francisco Cervelli","Paul Goldschmidt","Josh Harrison","Justin Turner","Jordy Mercer","Nelson Cruz","Yasiel Puig","Chris Marrero"
"34","Jon Lester","Tyler Glasnow","Yasmani Grandal","Miguel Cabrera","Jonathan Villar","Justin Turner","Francisco Lindor","Kyle Schwarber","Carlos Gomez","Andrew Toles"
"35","Jon Lester","Drew Pomeranz","Francisco Cervelli","Eric Thames","Brad Miller","Kris Bryant","Corey Seager","Kyle Schwarber","Yasiel Puig","Jason Heyward"
"36","Justin Verlander","Jacob deGrom","Francisco Cervelli","Brandon Belt","Josh Harrison","David Freese","Corey Seager","Carlos Gomez","Josh Reddick","Andrew Toles"
"37","Corey Kluber","Alex Meyer","Buster Posey","Matt Carpenter","Kolten Wong","Eduardo Nunez","Taylor Motter","Hunter Pence","Yasmany Tomas","Joc Pederson"
"38","Corey Kluber","Jacob deGrom","Yan Gomes","Justin Bour","Chase Utley","Kris Bryant","Corey Seager","Yasiel Puig","Josh Reddick","Matt Joyce"
"39","Corey Kluber","Justin Verlander","Jeff Mathis","Adrian Gonzalez","Ian Kinsler","Justin Turner","Corey Seager","Nelson Cruz","Mitch Haniger","Matt Joyce"
"40","Justin Verlander","Alex Meyer","Buster Posey","Paul Goldschmidt","Joe Panik","Eduardo Nunez","Jordy Mercer","Christian Yelich","Nelson Cruz","Andrew Toles"
"41","Corey Kluber","Jose Quintana","Yasmani Grandal","Paul Goldschmidt","Chase Utley","Eduardo Nunez","Taylor Motter","Kyle Schwarber","Corey Dickerson","Andrew Toles"
