Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,8244,Philip Rivers,QB,8,SD,BAL,313,3,1,2,0,0,0,0,26.72
2,13320,Cam Newton,QB,8,CAR,IND,224,2,1,37,1,0,0,0,25.66
3,4314,Tom Brady,QB,8,NE,MIA,299,3,1,2,0,0,0,0,23.16
4,13291,Julio Jones,WR,8,ATL,TB,0,0,0,0,0,7,98,1,22.80
5,14986,DeAndre Hopkins,WR,8,HOU,TEN,0,0,0,0,0,7,97,1,22.70
6,11056,Antonio Brown,WR,8,PIT,CIN,0,0,0,1,0,7,95,1,22.60
7,7242,Drew Brees,QB,8,NO,NYG,304,2,1,4,0,0,0,0,22.56
8,14967,Le'Veon Bell,RB,8,PIT,CIN,0,0,0,92,1,4,33,0,22.50
9,15076,Keenan Allen,WR,8,SD,BAL,0,0,0,0,0,7,86,1,21.60
10,16524,Devonta Freeman,RB,8,ATL,TB,0,0,0,78,1,4,33,0,21.10
11,2699,Matt Forte,RB,8,CHI,MIN,0,0,0,79,1,4,32,0,21.10
12,8355,Julian Edelman,WR,8,NE,MIA,0,0,0,2,0,7,77,1,20.90
13,11667,Brandon Marshall,WR,8,NYJ,OAK,0,0,0,0,0,6,86,1,20.60
14,9369,Justin Forsett,RB,8,BAL,SD,0,0,0,80,1,4,25,0,20.50
15,16389,Odell Beckham Jr,WR,8,NYG,NO,0,0,0,1,0,6,83,1,20.40
16,6029,Calvin Johnson,WR,8,DET,KC,0,0,0,0,0,6,83,1,20.30
17,12845,AJ Green,WR,8,CIN,PIT,0,0,0,0,0,6,81,1,20.10
18,14536,Russell Wilson,QB,8,SEA,DAL,235,2,1,36,0,0,0,0,20
19,16771,Todd Gurley,RB,8,LA,SF,0,0,0,90,1,3,20,0,20
20,11197,Demaryius Thomas,WR,8,DEN,GB,0,0,0,0,0,6,80,1,20
