Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,13291,Julio Jones,WR,9,ATL,SF,0,0,0,0,0,8,102,1,27.20
2,4314,Tom Brady,QB,9,NE,WAS,318,3,1,2,0,0,0,0,26.92
3,8244,Philip Rivers,QB,9,SD,CHI,300,3,1,2,0,0,0,0,26.20
4,13320,Cam Newton,QB,9,CAR,GB,222,2,1,39,1,0,0,0,25.78
5,11056,Antonio Brown,WR,9,PIT,OAK,0,0,0,1,0,7,97,1,22.80
6,16524,Devonta Freeman,RB,9,ATL,SF,0,0,0,91,1,4,33,0,22.40
7,7242,Drew Brees,QB,9,NO,TEN,303,2,1,1,0,0,0,0,22.22
8,16389,Odell Beckham Jr,WR,9,NYG,TB,0,0,0,1,0,7,88,1,21.90
9,8355,Julian Edelman,WR,9,NE,WAS,0,0,0,2,0,7,80,1,21.20
10,11197,Demaryius Thomas,WR,9,DEN,IND,0,0,0,0,0,6,87,1,20.70
11,16771,Todd Gurley,RB,9,LA,MIN,0,0,0,95,1,3,20,0,20.50
12,14187,Alshon Jeffery,WR,9,CHI,SD,0,0,0,0,0,6,85,1,20.50
13,12845,AJ Green,WR,9,CIN,CLE,0,0,0,0,0,6,82,1,20.20
14,11063,Emmanuel Sanders,WR,9,DEN,IND,0,0,0,1,0,6,78,1,19.90
15,16597,Mike Evans,WR,9,TB,NYG,0,0,0,0,0,6,78,1,19.80
16,11667,Brandon Marshall,WR,9,NYJ,JAX,0,0,0,0,0,6,77,1,19.70
17,732,Matt Ryan,QB,9,ATL,SF,289,2,1,6,0,0,0,0,19.16
18,2593,Aaron Rodgers,QB,9,GB,CAR,254,2,1,19,0,0,0,0,19.06
19,3807,Ben Roethlisberger,QB,9,PIT,OAK,287,2,1,3,0,0,0,0,18.78
20,16020,Jarvis Landry,WR,9,MIA,BUF,0,0,0,4,0,6,63,1,18.70
21,1658,Greg Olsen,TE,9,CAR,GB,0,0,0,0,0,6,66,1,18.60
22,12831,Tyrod Taylor,QB,9,BUF,MIA,219,2,1,27,0,0,0,0,18.46
23,8972,Jay Cutler,QB,9,CHI,SD,259,2,1,11,0,0,0,0,18.46
24,4932,Eli Manning,QB,9,NYG,TB,276,2,1,4,0,0,0,0,18.44
25,13124,DeMarco Murray,RB,9,PHI,DAL,0,0,0,73,1,3,20,0,18.30
26,13791,Lamar Miller,RB,9,MIA,BUF,0,0,0,71,1,3,22,0,18.30
