Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
92,6828,Chris Johnson,RB,6,ARI,PIT,0,0,0,65,0,2,13,0,9.80
93,16838,Duke Johnson,RB,6,CLE,DEN,0,0,0,24,0,4,32,0,9.60
94,16232,Donte Moncrief,WR,6,IND,NE,0,0,0,1,0,4,54,0,9.50
95,12722,Kamar Aiken,WR,6,BAL,SF,0,0,0,0,0,4,55,0,9.50
96,16307,Charcandrick West,RB,6,KC,MIN,0,0,0,54,0,2,19,0,9.30
97,16815,Ameer Abdullah,RB,6,DET,CHI,0,0,0,55,0,2,18,0,9.30
98,12780,Shane Vereen,RB,6,NYG,PHI,0,0,0,19,0,4,32,0,9.10
99,16003,Sammy Watkins,WR,6,BUF,CIN,0,0,0,0,0,4,50,0,9
100,13460,Doug Baldwin,WR,6,SEA,CAR,0,0,0,0,0,4,49,0,8.90
101,14242,Rueben Randle,WR,6,NYG,PHI,0,0,0,0,0,4,49,0,8.90
102,16866,Jamison Crowder,WR,6,WAS,NYJ,0,0,0,1,0,4,48,0,8.90
103,8649,Rashad Jennings,RB,6,NYG,PHI,0,0,0,35,0,3,20,0,8.50
104,4577,Gary Barnidge,TE,6,CLE,DEN,0,0,0,0,0,4,45,0,8.50
105,5451,Jonathan Stewart,RB,6,CAR,SEA,0,0,0,52,0,2,12,0,8.40
106,2429,Andre Johnson,WR,6,IND,NE,0,0,0,0,0,4,44,0,8.40
107,12751,Charles Clay,TE,6,BUF,CIN,0,0,0,0,0,4,44,0,8.40
108,7175,Delanie Walker,TE,6,TEN,MIA,0,0,0,0,0,4,44,0,8.40
109,15782,Larry Donnell,TE,6,NYG,PHI,0,0,0,0,0,4,44,0,8.40
110,13002,Cecil Shorts,WR,6,HOU,JAX,0,0,0,0,0,4,44,0,8.40
111,16776,Melvin Gordon,RB,6,SD,GB,0,0,0,52,0,2,11,0,8.30
112,12830,Torrey Smith,WR,6,SF,BAL,0,0,0,0,0,3,52,0,8.20
113,13275,Kyle Rudolph,TE,6,MIN,KC,0,0,0,0,0,4,41,0,8.10
114,1,Arizona Cardinals,DST,6,ARI,PIT,0,0,0,0,0,0,0,0,8
115,90,Seattle Seahawks,DST,6,SEA,CAR,0,0,0,0,0,0,0,0,8
116,82,New York Jets,DST,6,NYJ,WAS,0,0,0,0,0,0,0,0,8
117,21,New England Patriots,DST,6,NE,IND,0,0,0,0,0,0,0,0,8
118,7,Cincinnati Bengals,DST,6,CIN,BUF,0,0,0,0,0,0,0,0,8
119,67,Minnesota Vikings,DST,6,MIN,KC,0,0,0,0,0,0,0,0,8
120,15102,Chris Thompson,RB,6,WAS,NYJ,0,0,0,12,0,4,27,0,7.90
121,12109,Ted Ginn,WR,6,CAR,SEA,0,0,0,0,0,3,48,0,7.80
122,15020,CJ Anderson,RB,6,DEN,CLE,0,0,0,45,0,2,12,0,7.70
123,13870,Marvin Jones,WR,6,CIN,BUF,0,0,0,1,0,3,46,0,7.70
124,6198,Darren Sproles,RB,6,PHI,NYG,0,0,0,20,0,3,26,0,7.60
125,16127,Isaiah Crowell,RB,6,CLE,DEN,0,0,0,40,0,2,13,0,7.30
126,14856,Zach Ertz,TE,6,PHI,NYG,0,0,0,0,0,3,43,0,7.30
127,13788,Rishard Matthews,WR,6,MIA,TEN,0,0,0,0,0,3,42,0,7.20
128,15118,Marquess Wilson,WR,6,CHI,DET,0,0,0,0,0,3,42,0,7.20
129,7711,Malcom Floyd,WR,6,SD,GB,0,0,0,0,0,3,42,0,7.20
130,10949,CJ Spiller,RB,6,NO,ATL,0,0,0,17,0,3,25,0,7.20
131,16146,Martavis Bryant,WR,6,PIT,ARI,0,0,0,0,0,3,41,0,7.10
132,12861,Jordan Cameron,TE,6,MIA,TEN,0,0,0,0,0,3,41,0,7.10
133,5,Carolina Panthers,DST,6,CAR,SEA,0,0,0,0,0,0,0,0,7
134,37,Buffalo Bills,DST,6,BUF,CIN,0,0,0,0,0,0,0,0,7
135,16855,Ty Montgomery,WR,6,GB,SD,0,0,0,1,0,3,39,0,7
136,14749,Jermaine Kearse,WR,6,SEA,CAR,0,0,0,0,0,3,38,0,6.80
137,12800,Bilal Powell,RB,6,NYJ,WAS,0,0,0,18,0,3,20,0,6.80
138,7389,Eddie Royal,WR,6,CHI,DET,0,0,0,0,0,3,38,0,6.80
139,5084,Vernon Davis,TE,6,SF,BAL,0,0,0,0,0,3,38,0,6.80
140,11256,Ryan Mathews,RB,6,PHI,NYG,0,0,0,33,0,2,14,0,6.70
141,204,Roddy White,WR,6,ATL,NO,0,0,0,0,0,3,37,0,6.70
142,13117,Dwayne Harris,WR,6,NYG,PHI,0,0,0,0,0,3,37,0,6.70
143,16830,Tyler Lockett,WR,6,SEA,CAR,0,0,0,4,0,3,33,0,6.70
144,15224,Andre Ellington,RB,6,ARI,PIT,0,0,0,30,0,2,16,0,6.60
145,15640,Derek Carrier,TE,6,WAS,NYJ,0,0,0,0,0,3,36,0,6.60
146,11756,Benjamin Watson,TE,6,NO,ATL,0,0,0,0,0,3,35,0,6.50
147,16083,Crockett Gillmore,TE,6,BAL,SF,0,0,0,0,0,3,34,0,6.40
148,14122,Ladarius Green,TE,6,SD,GB,0,0,0,0,0,3,33,0,6.30
149,12847,Andrew Hawkins,WR,6,CLE,DEN,0,0,0,0,0,3,33,0,6.30
150,16178,Bishop Sankey,RB,6,TEN,MIA,0,0,0,28,0,2,13,0,6.10
151,15018,Denard Robinson,RB,6,JAX,HOU,0,0,0,28,0,2,13,0,6.10
152,7635,Heath Miller,TE,6,PIT,ARI,0,0,0,0,0,3,31,0,6.10
153,13997,Coby Fleener,TE,6,IND,NE,0,0,0,0,0,3,31,0,6.10
154,852,Jacob Tamme,TE,6,ATL,NO,0,0,0,0,0,3,31,0,6.10
155,1810,Owen Daniels,TE,6,DEN,CLE,0,0,0,0,0,3,31,0,6.10
156,9906,Danny Amendola,WR,6,NE,IND,0,0,0,0,0,3,31,0,6.10
157,12,Green Bay Packers,DST,6,GB,SD,0,0,0,0,0,0,0,0,6
158,36,Baltimore Ravens,DST,6,BAL,SF,0,0,0,0,0,0,0,0,6
159,2,Atlanta Falcons,DST,6,ATL,NO,0,0,0,0,0,0,0,0,6
160,34,Tennessee Titans,DST,6,TEN,MIA,0,0,0,0,0,0,0,0,6
161,14046,Ronnie Hillman,RB,6,DEN,CLE,0,0,0,42,0,1,8,0,6
162,11220,Dexter McCluster,RB,6,TEN,MIA,0,0,0,22,0,2,15,0,5.70
163,14478,Michael Floyd,WR,6,ARI,PIT,0,0,0,0,0,2,35,0,5.50
164,4358,Steve Smith,WR,6,BAL,SF,0,0,0,0,0,2,34,0,5.40
165,16567,Brandon Coleman,WR,6,NO,ATL,0,0,0,0,0,2,34,0,5.40
166,16847,David Johnson,RB,6,ARI,PIT,0,0,0,17,0,2,16,0,5.30
167,11313,Riley Cooper,WR,6,PHI,NYG,0,0,0,0,0,2,33,0,5.30
168,13878,Mohamed Sanu,WR,6,CIN,BUF,0,0,0,1,0,2,32,0,5.30
169,14973,Markus Wheaton,WR,6,PIT,ARI,0,0,0,0,0,2,33,0,5.30
170,15045,Knile Davis,RB,6,KC,MIN,0,0,0,35,0,1,7,0,5.20
171,15196,Kenny Stills,WR,6,MIA,TEN,0,0,0,0,0,2,32,0,5.20
172,8330,Brian Hartline,WR,6,CLE,DEN,0,0,0,0,0,2,31,0,5.10
173,13,Houston Texans,DST,6,HOU,JAX,0,0,0,0,0,0,0,0,5
174,52,Jacksonville Jaguars,DST,6,JAX,HOU,0,0,0,0,0,0,0,0,5
175,11413,Toby Gerhart,RB,6,JAX,HOU,0,0,0,31,0,1,9,0,5
176,14978,Justin Hunter,WR,6,TEN,MIA,0,0,0,0,0,2,30,0,5
177,15479,Marlon Brown,WR,6,BAL,SF,0,0,0,0,0,2,30,0,5
178,6211,Harry Douglas,WR,6,TEN,MIA,0,0,0,1,0,2,28,0,4.90
179,16305,De'Anthony Thomas,WR,6,KC,MIN,0,0,0,10,0,2,19,0,4.90
180,14269,Alfred Morris,RB,6,WAS,NYJ,0,0,0,45,0,0,3,0,4.80
181,15971,Josh Huff,WR,6,PHI,NYG,0,0,0,1,0,2,27,0,4.80
182,17050,Thomas Rawls,RB,6,SEA,CAR,0,0,0,32,0,1,5,0,4.70
183,16553,Corey Brown,WR,6,CAR,SEA,0,0,0,1,0,2,26,0,4.70
184,4104,Jerricho Cotchery,WR,6,CAR,SEA,0,0,0,0,0,2,27,0,4.70
185,13987,Dwayne Allen,TE,6,IND,NE,0,0,0,0,0,2,26,0,4.60
186,16129,Taylor Gabriel,WR,6,CLE,DEN,0,0,0,0,0,2,26,0,4.60
187,14871,Robert Woods,WR,6,BUF,CIN,0,0,0,0,0,2,26,0,4.60
188,16798,Devin Smith,WR,6,NYJ,WAS,0,0,0,0,0,2,26,0,4.60
189,15367,Tim Wright,TE,6,DET,CHI,0,0,0,0,0,2,26,0,4.60
190,12506,James Starks,RB,6,GB,SD,0,0,0,25,0,1,10,0,4.50
191,16886,Javorius Allen,RB,6,BAL,SF,0,0,0,28,0,1,7,0,4.50
192,15126,Theo Riddick,RB,6,DET,CHI,0,0,0,5,0,2,20,0,4.50
193,14465,Jarius Wright,WR,6,MIN,KC,0,0,0,0,0,2,25,0,4.50
194,16411,Ryan Grant,WR,6,WAS,NYJ,0,0,0,0,0,2,25,0,4.50
195,6768,Lance Moore,WR,6,DET,CHI,0,0,0,0,0,2,25,0,4.50
196,13595,Bryan Walters,WR,6,JAX,HOU,0,0,0,0,0,2,25,0,4.50
197,16189,Alfred Blue,RB,6,HOU,JAX,0,0,0,27,0,1,7,0,4.40
198,16790,Phillip Dorsett,WR,6,IND,NE,0,0,0,0,0,2,24,0,4.40
199,13974,Keshawn Martin,WR,6,NE,IND,0,0,0,0,0,2,24,0,4.40
200,6597,Greg Jennings,WR,6,MIA,TEN,0,0,0,0,0,2,23,0,4.30
201,16906,Stefon Diggs,WR,6,MIN,KC,0,0,0,0,0,2,23,0,4.30
202,16801,Dorial Green-Beckham,WR,6,TEN,MIA,0,0,0,0,0,2,22,0,4.20
203,12548,Scott Chandler,TE,6,NE,IND,0,0,0,0,0,2,22,0,4.20
204,14405,Chris Givens,WR,6,BAL,SF,0,0,0,0,0,2,22,0,4.20
205,16831,Jaelen Strong,WR,6,HOU,JAX,0,0,0,0,0,2,21,0,4.10
206,16775,Devante Parker,WR,6,MIA,TEN,0,0,0,0,0,2,21,0,4.10
207,12551,Jordan Norwood,WR,6,DEN,CLE,0,0,0,0,0,2,21,0,4.10
208,55,Kansas City Chiefs,DST,6,KC,MIN,0,0,0,0,0,0,0,0,4
209,11,Detroit Lions,DST,6,DET,CHI,0,0,0,0,0,0,0,0,4
210,26,Philadelphia Eagles,DST,6,PHI,NYG,0,0,0,0,0,0,0,0,4
211,97,Washington Redskins,DST,6,WAS,NYJ,0,0,0,0,0,0,0,0,4
212,64,Miami Dolphins,DST,6,MIA,TEN,0,0,0,0,0,0,0,0,4
213,8,Cleveland Browns,DST,6,CLE,DEN,0,0,0,0,0,0,0,0,4
214,75,New York Giants,DST,6,NYG,PHI,0,0,0,0,0,0,0,0,4
215,38,Chicago Bears,DST,6,CHI,DET,0,0,0,0,0,0,0,0,4
216,93,San Francisco 49ers,DST,6,SF,BAL,0,0,0,0,0,0,0,0,4
217,28,Pittsburgh Steelers,DST,6,PIT,ARI,0,0,0,0,0,0,0,0,4
218,16935,Keith Mumphery,WR,6,HOU,JAX,0,0,0,0,0,2,20,0,4
219,14715,Chris Owusu,WR,6,NYJ,WAS,0,0,0,0,0,2,20,0,4
220,16802,Devin Funchess,WR,6,CAR,SEA,0,0,0,0,0,2,20,0,4
221,14788,Dan Herron,RB,6,BUF,CIN,0,0,0,23,0,1,6,0,3.90
222,8771,Darrius Heyward-Bey,WR,6,PIT,ARI,0,0,0,0,0,2,19,0,3.90
223,15247,Darren Fells,TE,6,ARI,PIT,0,0,0,0,0,2,19,0,3.90
224,5511,Brent Celek,TE,6,PHI,NYG,0,0,0,0,0,2,19,0,3.90
225,3061,Marcedes Lewis,TE,6,JAX,HOU,0,0,0,0,0,2,19,0,3.90
226,16308,Albert Wilson,WR,6,KC,MIN,0,0,0,0,0,2,19,0,3.90
227,17167,Cameron Meredith,WR,6,CHI,DET,0,0,0,0,0,2,19,0,3.90
228,15241,Quinton Patton,WR,6,SF,BAL,0,0,0,1,0,2,18,0,3.90
229,3330,Miles Austin,WR,6,PHI,NYG,0,0,0,0,0,2,18,0,3.80
230,16816,Maxx Williams,TE,6,BAL,SF,0,0,0,0,0,2,18,0,3.80
231,10992,Jeff Cumberland,TE,6,NYJ,WAS,0,0,0,0,0,2,18,0,3.80
232,11101,Garrett Graham,TE,6,HOU,JAX,0,0,0,0,0,2,18,0,3.80
233,11026,Jermaine Gresham,TE,6,ARI,PIT,0,0,0,0,0,2,18,0,3.80
234,15645,Khiry Robinson,RB,6,NO,ATL,0,0,0,19,0,1,8,0,3.70
235,16759,Jerome Cunningham,TE,6,NYG,PHI,0,0,0,0,0,2,17,0,3.70
236,14787,Jeremy Ross,WR,6,BAL,SF,0,0,0,0,0,2,17,0,3.70
237,7580,DeAngelo Williams,RB,6,PIT,ARI,0,0,0,21,0,1,5,0,3.60
238,15263,Luke Willson,TE,6,SEA,CAR,0,0,0,0,0,2,15,0,3.50
239,12153,Ed Dickson,TE,6,CAR,SEA,0,0,0,0,0,2,14,0,3.40
240,14496,Garrett Celek,TE,6,SF,BAL,0,0,0,0,0,2,14,0,3.40
241,2220,Ahmad Bradshaw,RB,6,IND,NE,0,0,0,12,0,1,11,0,3.30
242,14901,Kyle Juszczyk,FB,6,BAL,SF,0,0,0,1,0,2,12,0,3.30
243,4738,Mike Tolbert,FB,6,CAR,SEA,0,0,0,14,0,1,8,0,3.20
244,12285,Anthony Dixon,RB,6,BUF,CIN,0,0,0,14,0,1,8,0,3.20
245,16887,Mike Davis,RB,6,SF,BAL,0,0,0,14,0,1,8,0,3.20
246,16867,Jeremy Langford,RB,6,CHI,DET,0,0,0,14,0,1,7,0,3.10
247,69,New Orleans Saints,DST,6,NO,ATL,0,0,0,0,0,0,0,0,3
248,5701,Fred Jackson,RB,6,SEA,CAR,0,0,0,11,0,1,9,0,3
249,16510,Jerick McKinnon,RB,6,MIN,KC,0,0,0,15,0,1,5,0,3
250,15221,Zac Stacy,RB,6,NYJ,WAS,0,0,0,13,0,1,7,0,3
251,13735,Chris Polk,RB,6,HOU,JAX,0,0,0,13,0,1,7,0,3
252,17023,Zach Zenner,RB,6,DET,CHI,0,0,0,12,0,1,7,0,2.90
253,16834,Tevin Coleman,RB,6,ATL,NO,0,0,0,25,0,0,3,0,2.80
254,16965,Josh Robinson,RB,6,IND,NE,0,0,0,12,0,1,6,0,2.80
255,16031,Damien Williams,RB,6,MIA,TEN,0,0,0,9,0,1,8,0,2.70
256,14828,Chris Hogan,WR,6,BUF,CIN,0,0,0,0,0,1,17,0,2.70
257,1545,Anthony Fasano,TE,6,TEN,MIA,0,0,0,0,0,1,16,0,2.60
258,16837,Chris Conley,WR,6,KC,MIN,0,0,0,0,0,1,16,0,2.60
259,16276,Bennie Fowler,WR,6,DEN,CLE,0,0,0,0,0,1,15,0,2.50
260,16731,Chris Matthews,WR,6,SEA,CAR,0,0,0,0,0,1,15,0,2.50
261,15123,Corey Fuller,WR,6,DET,CHI,0,0,0,0,0,1,15,0,2.50
262,16728,Dontrelle Inman,WR,6,SD,GB,0,0,0,0,0,1,14,0,2.40
263,15866,Josh Hill,TE,6,NO,ATL,0,0,0,0,0,1,14,0,2.40
264,14876,Dion Sims,TE,6,MIA,TEN,0,0,0,0,0,1,14,0,2.40
265,15509,Jaron Brown,WR,6,ARI,PIT,0,0,0,0,0,1,14,0,2.40
266,12794,Jeremy Kerley,WR,6,NYJ,WAS,0,0,0,0,0,1,13,0,2.30
267,1986,Jason Avant,WR,6,KC,MIN,0,0,0,0,0,1,13,0,2.30
268,16933,James O'Shaughnessy,TE,6,KC,MIN,0,0,0,0,0,1,13,0,2.30
269,16931,Nick Boyle,TE,6,BAL,SF,0,0,0,0,0,1,13,0,2.30
270,14886,Aaron Dobson,WR,6,NE,IND,0,0,0,0,0,1,12,0,2.20
271,13255,Matt Asiata,RB,6,MIN,KC,0,0,0,7,0,1,5,0,2.20
272,13016,Virgil Green,TE,6,DEN,CLE,0,0,0,0,0,1,12,0,2.20
273,14719,Jonathan Grimes,RB,6,HOU,JAX,0,0,0,8,0,1,4,0,2.20
274,15268,Nick Williams,WR,6,ATL,NO,0,0,0,0,0,1,12,0,2.20
275,15150,Cordarrelle Patterson,WR,6,MIN,KC,0,0,0,2,0,1,9,0,2.10
276,13341,Joseph Morgan,WR,6,NO,ATL,0,0,0,0,0,1,11,0,2.10
277,16402,Andre Williams,RB,6,NYG,PHI,0,0,0,19,0,0,1,0,2
278,16200,CJ Fiedorowicz,TE,6,HOU,JAX,0,0,0,0,0,1,10,0,2
279,11317,Clay Harbor,TE,6,JAX,HOU,0,0,0,0,0,1,10,0,2
280,3989,Andre Caldwell,WR,6,DEN,CLE,0,0,0,0,0,1,10,0,2
281,16664,Bruce Ellington,WR,6,SF,BAL,0,0,0,1,0,1,9,0,2
282,11221,Tony Moeaki,TE,6,ATL,NO,0,0,0,0,0,1,10,0,2
283,16063,Quincy Enunwa,WR,6,NYJ,WAS,0,0,0,0,0,1,9,0,1.90
284,15616,Fozzy Whittaker,RB,6,CAR,SEA,0,0,0,4,0,1,5,0,1.90
285,14795,Josh Bellamy,WR,6,CHI,DET,0,0,0,0,0,1,8,0,1.80
286,13471,Ricardo Lockette,WR,6,SEA,CAR,0,0,0,0,0,1,8,0,1.80
287,16848,Sammie Coates,WR,6,PIT,ARI,0,0,0,0,0,1,8,0,1.80
288,15659,Rashad Ross,WR,6,WAS,NYJ,0,0,0,1,0,1,7,0,1.80
289,15378,Levine Toilolo,TE,6,ATL,NO,0,0,0,0,0,1,8,0,1.80
290,16934,Cameron Artis-Payne,RB,6,CAR,SEA,0,0,0,16,0,0,1,0,1.70
291,15239,Vance McDonald,TE,6,SF,BAL,0,0,0,0,0,1,7,0,1.70
292,13446,Bruce Miller,FB,6,SF,BAL,0,0,0,0,0,1,7,0,1.70
293,13406,Rob Housler,TE,6,CLE,DEN,0,0,0,0,0,1,7,0,1.70
294,14445,Rhett Ellison,TE,6,MIN,KC,0,0,0,0,0,1,7,0,1.70
295,11555,Jim Dray,TE,6,CLE,DEN,0,0,0,0,0,1,7,0,1.70
296,11603,Anthony McCoy,TE,6,WAS,NYJ,0,0,0,0,0,1,7,0,1.70
297,15565,Jonas Gray,RB,6,MIA,TEN,0,0,0,14,0,0,2,0,1.60
298,8142,Kellen Davis,TE,6,NYJ,WAS,0,0,0,0,0,1,5,0,1.50
299,11517,Preston Parker,WR,6,NYG,PHI,0,0,0,0,0,1,4,0,1.40
300,16903,MyCole Pruitt,TE,6,MIN,KC,0,0,0,0,0,1,4,0,1.40
