Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,11056,Antonio Brown,WR,16,PIT,BAL,0,0,0,0,0,8,109,1,27.90
2,13320,Cam Newton,QB,16,CAR,ATL,257,2,1,40,1,0,0,0,27.28
3,3807,Ben Roethlisberger,QB,16,PIT,BAL,310,3,1,4,0,0,0,0,26.80
4,16245,Blake Bortles,QB,16,JAX,NO,290,3,1,22,0,0,0,0,24.80
5,7242,Drew Brees,QB,16,NO,JAX,293,3,1,2,0,0,0,0,22.92
6,13291,Julio Jones,WR,16,ATL,CAR,0,0,0,0,0,7,84,1,21.40
7,14986,DeAndre Hopkins,WR,16,HOU,TEN,0,0,0,0,0,6,89,1,20.90
8,14536,Russell Wilson,QB,16,SEA,LA,250,2,1,35,0,0,0,0,20.50
9,16524,Devonta Freeman,RB,16,ATL,CAR,0,0,0,55,1,5,40,0,20.50
10,16597,Mike Evans,WR,16,TB,CHI,0,0,0,0,0,6,82,1,20.20
11,16568,Brandin Cooks,WR,16,NO,JAX,0,0,0,0,0,6,76,1,19.60
12,16847,David Johnson,RB,16,ARI,GB,0,0,0,78,1,3,27,0,19.50
13,11667,Brandon Marshall,WR,16,NYJ,NE,0,0,0,0,0,6,74,1,19.40
14,10974,Rob Gronkowski,TE,16,NE,NYJ,0,0,0,0,0,6,74,1,19.40
15,11197,Demaryius Thomas,WR,16,DEN,CIN,0,0,0,0,0,6,74,1,19.40
16,16263,Allen Robinson,WR,16,JAX,NO,0,0,0,0,0,5,82,1,19.20
17,5571,Larry Fitzgerald,WR,16,ARI,GB,0,0,0,0,0,6,72,1,19.20
18,8914,Jeremy Maclin,WR,16,KC,CLE,0,0,0,0,0,6,72,1,19.20
19,12722,Kamar Aiken,WR,16,BAL,PIT,0,0,0,0,0,6,72,1,19.20
20,7580,DeAngelo Williams,RB,16,PIT,BAL,0,0,0,77,1,3,24,0,19.10
21,2593,Aaron Rodgers,QB,16,GB,ARI,251,2,1,20,0,0,0,0,19.04
22,11182,Eric Decker,WR,16,NYJ,NE,0,0,0,0,0,6,70,1,19
23,11611,Golden Tate,WR,16,DET,SF,0,0,0,2,0,6,68,1,19
24,9038,Matthew Stafford,QB,16,DET,SF,282,2,1,7,0,0,0,0,18.98
25,4314,Tom Brady,QB,16,NE,NYJ,289,2,1,4,0,0,0,0,18.96
26,16020,Jarvis Landry,WR,16,MIA,IND,0,0,0,3,0,6,66,1,18.90
27,1658,Greg Olsen,TE,16,CAR,ATL,0,0,0,0,0,6,69,1,18.90
28,12831,Tyrod Taylor,QB,16,BUF,DAL,214,2,1,33,0,0,0,0,18.86
29,2428,Carson Palmer,QB,16,ARI,GB,288,2,1,3,0,0,0,0,18.82
30,8244,Philip Rivers,QB,16,SD,OAK,286,2,1,3,0,0,0,0,18.74
31,8283,Ryan Fitzpatrick,QB,16,NYJ,NE,245,2,1,19,0,0,0,0,18.70
32,16146,Martavis Bryant,WR,16,PIT,BAL,0,0,0,1,0,5,75,1,18.60
33,2699,Matt Forte,RB,16,CHI,TB,0,0,0,54,1,4,30,0,18.40
34,3943,DeSean Jackson,WR,16,WAS,PHI,0,0,0,0,0,5,74,1,18.40
35,16311,Derek Carr,QB,16,OAK,SD,264,2,1,7,0,0,0,0,18.26
36,16765,Amari Cooper,WR,16,OAK,SD,0,0,0,1,0,5,71,1,18.20
37,14252,Kirk Cousins,QB,16,WAS,PHI,262,2,1,7,0,0,0,0,18.18
38,16003,Sammy Watkins,WR,16,BUF,DAL,0,0,0,0,0,5,71,1,18.10
39,8972,Jay Cutler,QB,16,CHI,TB,250,2,1,10,0,0,0,0,18
40,15100,Jordan Reed,TE,16,WAS,PHI,0,0,0,0,0,6,60,1,18
41,6739,Alex Smith,QB,16,KC,CLE,213,2,1,24,0,0,0,0,17.92
42,15018,Denard Robinson,RB,16,JAX,NO,0,0,0,65,1,3,24,0,17.90
43,14005,TY Hilton,WR,16,IND,MIA,0,0,0,0,0,5,69,1,17.90
44,16762,Jameis Winston,QB,16,TB,CHI,234,2,1,15,0,0,0,0,17.86
45,12845,AJ Green,WR,16,CIN,DEN,0,0,0,0,0,5,68,1,17.80
46,13799,Ryan Tannehill,QB,16,MIA,IND,247,2,1,9,0,0,0,0,17.78
47,4932,Eli Manning,QB,16,NYG,MIN,263,2,1,2,0,0,0,0,17.72
48,14053,Brock Osweiler,QB,16,DEN,CIN,248,2,1,7,0,0,0,0,17.62
49,6029,Calvin Johnson,WR,16,DET,SF,0,0,0,0,0,5,66,1,17.60
