Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,7242,Drew Brees,QB,2,NO,TB,313,2,1,3,0,0,0,0,22.82
2,11056,Antonio Brown,WR,2,PIT,SF,0,0,0,0,0,7,98,1,22.80
3,16389,Odell Beckham Jr,WR,2,NYG,ATL,0,0,0,0,0,6,86,1,20.60
4,7969,Jamaal Charles,RB,2,KC,DEN,0,0,0,70,1,4,30,0,20
5,2593,Aaron Rodgers,QB,2,GB,SEA,259,2,0,16,0,0,0,0,19.96
6,14008,Andrew Luck,QB,2,IND,NYJ,282,2,1,16,0,0,0,0,19.88
7,14536,Russell Wilson,QB,2,SEA,GB,218,2,1,41,0,0,0,0,19.82
8,732,Matt Ryan,QB,2,ATL,NYG,292,2,1,6,0,0,0,0,19.28
9,13799,Ryan Tannehill,QB,2,MIA,JAX,260,2,1,18,0,0,0,0,19.20
10,3807,Ben Roethlisberger,QB,2,PIT,SF,289,2,1,4,0,0,0,0,18.96
11,13124,DeMarco Murray,RB,2,PHI,DAL,0,0,0,80,1,3,18,0,18.80
12,4932,Eli Manning,QB,2,NYG,ATL,284,2,1,4,0,0,0,0,18.76
13,3867,Tony Romo,QB,2,DAL,PHI,278,2,1,4,0,0,0,0,18.52
14,8244,Philip Rivers,QB,2,SD,CIN,279,2,1,3,0,0,0,0,18.46
15,8972,Jay Cutler,QB,2,CHI,ARI,252,2,1,13,0,0,0,0,18.38
16,9038,Matthew Stafford,QB,2,DET,MIN,266,2,1,7,0,0,0,0,18.34
17,16497,Teddy Bridgewater,QB,2,MIN,DET,242,2,1,16,0,0,0,0,18.28
18,2428,Carson Palmer,QB,2,ARI,CHI,268,2,1,4,0,0,0,0,18.12
19,13337,Mark Ingram,RB,2,NO,TB,0,0,0,65,1,3,25,0,18
20,12386,Marshawn Lynch,RB,2,SEA,GB,0,0,0,80,1,2,19,0,17.90
21,2699,Matt Forte,RB,2,CHI,ARI,0,0,0,77,0,6,42,0,17.90
22,7328,Peyton Manning,QB,2,DEN,KC,272,2,1,0,0,0,0,0,17.88
23,4314,Tom Brady,QB,2,NE,BUF,264,2,1,3,0,0,0,0,17.86
24,10974,Rob Gronkowski,TE,2,NE,BUF,0,0,0,0,0,5,68,1,17.80
25,11527,Sam Bradford,QB,2,PHI,DAL,250,2,1,7,0,0,0,0,17.70
26,16112,Jeremy Hill,RB,2,CIN,SD,0,0,0,84,1,2,13,0,17.70
27,611,Joe Flacco,QB,2,BAL,OAK,249,2,1,7,0,0,0,0,17.66
28,12841,Andy Dalton,QB,2,CIN,SD,235,2,1,11,0,0,0,0,17.50
29,15138,Eddie Lacy,RB,2,GB,SEA,0,0,0,74,1,2,20,0,17.40
30,15020,CJ Anderson,RB,2,DEN,KC,0,0,0,60,1,3,24,0,17.40
31,11488,Jimmy Graham,TE,2,SEA,GB,0,0,0,0,0,5,62,1,17.20
32,16815,Ameer Abdullah,RB,2,DET,MIN,0,0,0,54,1,3,27,0,17.10
33,722,Jason Witten,TE,2,DAL,PHI,0,0,0,0,0,5,61,1,17.10
34,14918,Tyler Eifert,TE,2,CIN,SD,0,0,0,0,0,5,60,1,17
35,13443,Colin Kaepernick,QB,2,SF,PIT,232,1,0,35,0,0,0,0,16.78
36,15048,Travis Kelce,TE,2,KC,DEN,0,0,0,0,0,5,54,1,16.40
37,1181,Martellus Bennett,TE,2,CHI,ARI,0,0,0,0,0,5,48,1,15.80
38,13320,Cam Newton,QB,2,CAR,HOU,222,1,1,36,0,0,0,0,15.48
39,12861,Jordan Cameron,TE,2,MIA,JAX,0,0,0,0,0,4,51,1,15.10
40,1658,Greg Olsen,TE,2,CAR,HOU,0,0,0,0,0,4,50,1,15
41,13291,Julio Jones,WR,2,ATL,NYG,0,0,0,0,0,6,90,0,15
42,16763,Marcus Mariota,QB,2,TEN,CLE,220,1,1,29,0,0,0,0,14.70
43,16668,Carlos Hyde,RB,2,SF,PIT,0,0,0,66,1,1,11,0,14.70
44,15782,Larry Donnell,TE,2,NYG,ATL,0,0,0,0,0,4,46,1,14.60
45,13275,Kyle Rudolph,TE,2,MIN,DET,0,0,0,0,0,4,43,1,14.30
46,7635,Heath Miller,TE,2,PIT,SF,0,0,0,0,0,4,43,1,14.30
47,11197,Demaryius Thomas,WR,2,DEN,KC,0,0,0,0,0,6,83,0,14.30
48,16245,Blake Bortles,QB,2,JAX,MIA,227,1,1,22,0,0,0,0,14.28
49,12296,LeGarrette Blount,RB,2,NE,BUF,0,0,0,51,1,2,11,0,14.20
50,14122,Ladarius Green,TE,2,SD,CIN,0,0,0,0,0,4,42,1,14.20
51,14856,Zach Ertz,TE,2,PHI,DAL,0,0,0,0,0,4,42,1,14.20
52,16135,Johnny Manziel,QB,2,CLE,TEN,197,1,1,33,0,0,0,0,14.18
53,16762,Jameis Winston,QB,2,TB,NO,236,1,1,14,0,0,0,0,13.84
54,6029,Calvin Johnson,WR,2,DET,MIN,0,0,0,0,0,6,77,0,13.70
55,12831,Tyrod Taylor,QB,2,BUF,NE,201,1,1,26,0,0,0,0,13.64
56,8283,Ryan Fitzpatrick,QB,2,NYJ,IND,229,1,1,14,0,0,0,0,13.56
57,14252,Kirk Cousins,QB,2,WAS,LA,242,1,1,7,0,0,0,0,13.38
58,6739,Alex Smith,QB,2,KC,DEN,218,1,1,16,0,0,0,0,13.32
59,13723,Nick Foles,QB,2,LA,WAS,230,1,1,11,0,0,0,0,13.30
60,12771,Ryan Mallett,QB,2,HOU,CAR,236,1,1,8,0,0,0,0,13.24
61,16311,Derek Carr,QB,2,OAK,BAL,240,1,1,6,0,0,0,0,13.20
62,13227,Randall Cobb,WR,2,GB,SEA,0,0,0,0,0,6,71,0,13.10
63,16568,Brandin Cooks,WR,2,NO,TB,0,0,0,0,0,6,70,0,13
64,12845,AJ Green,WR,2,CIN,SD,0,0,0,0,0,5,79,0,12.90
65,11063,Emmanuel Sanders,WR,2,DEN,KC,0,0,0,0,0,6,69,0,12.90
66,15076,Keenan Allen,WR,2,SD,CIN,0,0,0,0,0,6,68,0,12.80
67,11611,Golden Tate,WR,2,DET,MIN,0,0,0,0,0,6,67,0,12.70
68,8355,Julian Edelman,WR,2,NE,BUF,0,0,0,0,0,6,66,0,12.60
69,7580,DeAngelo Williams,RB,2,PIT,SF,0,0,0,70,0,3,24,0,12.40
70,5571,Larry Fitzgerald,WR,2,ARI,CHI,0,0,0,0,0,5,74,0,12.40
71,16020,Jarvis Landry,WR,2,MIA,JAX,0,0,0,0,0,6,64,0,12.40
72,16597,Mike Evans,WR,2,TB,NO,0,0,0,0,0,5,73,0,12.30
73,13997,Coby Fleener,TE,2,IND,NYJ,0,0,0,0,0,3,32,1,12.20
74,3519,Vincent Jackson,WR,2,TB,NO,0,0,0,0,0,5,72,0,12.20
75,4807,Adrian Peterson,RB,2,MIN,DET,0,0,0,71,0,3,20,0,12.10
76,12751,Charles Clay,TE,2,BUF,NE,0,0,0,0,0,3,31,1,12.10
77,32,Los Angeles Rams,DST,2,LA,WAS,0,0,0,0,0,0,0,0,12
78,11256,Ryan Mathews,RB,2,PHI,DAL,0,0,0,28,1,2,12,0,12
79,15088,Terrance Williams,WR,2,DAL,PHI,0,0,0,0,0,5,70,0,12
80,5094,Marques Colston,WR,2,NO,TB,0,0,0,0,0,5,69,0,11.90
81,9369,Justin Forsett,RB,2,BAL,OAK,0,0,0,68,0,3,20,0,11.80
82,11667,Brandon Marshall,WR,2,NYJ,IND,0,0,0,0,0,5,68,0,11.80
83,204,Roddy White,WR,2,ATL,NYG,0,0,0,0,0,5,68,0,11.80
84,7389,Eddie Royal,WR,2,CHI,ARI,0,0,0,0,0,5,67,0,11.70
85,6767,Pierre Garcon,WR,2,WAS,LA,0,0,0,0,0,5,66,0,11.60
86,4358,Steve Smith,WR,2,BAL,OAK,0,0,0,0,0,5,66,0,11.60
87,14005,TY Hilton,WR,2,IND,NYJ,0,0,0,0,0,4,75,0,11.50
88,14986,DeAndre Hopkins,WR,2,HOU,CAR,0,0,0,0,0,5,65,0,11.50
89,11712,Anquan Boldin,WR,2,SF,PIT,0,0,0,0,0,5,65,0,11.50
90,16765,Amari Cooper,WR,2,OAK,BAL,0,0,0,0,0,5,64,0,11.40
91,8914,Jeremy Maclin,WR,2,KC,DEN,0,0,0,0,0,5,64,0,11.40
92,13791,Lamar Miller,RB,2,MIA,JAX,0,0,0,74,0,2,18,0,11.20
93,15974,Jordan Matthews,WR,2,PHI,DAL,0,0,0,0,0,5,59,0,10.90
94,14242,Rueben Randle,WR,2,NYG,ATL,0,0,0,0,0,5,59,0,10.90
95,15071,Latavius Murray,RB,2,OAK,BAL,0,0,0,55,0,3,21,0,10.60
96,2429,Andre Johnson,WR,2,IND,NYJ,0,0,0,0,0,5,56,0,10.60
97,16640,John Brown,WR,2,ARI,CHI,0,0,0,0,0,5,56,0,10.60
98,16470,Davante Adams,WR,2,GB,SEA,0,0,0,0,0,5,56,0,10.60
99,14973,Markus Wheaton,WR,2,PIT,SF,0,0,0,0,0,5,56,0,10.60
100,16776,Melvin Gordon,RB,2,SD,CIN,0,0,0,54,0,3,21,0,10.50
101,8529,Mike Wallace,WR,2,MIN,DET,0,0,0,0,0,4,64,0,10.40
102,13957,Kendall Wright,WR,2,TEN,CLE,0,0,0,0,0,5,54,0,10.40
103,2950,Steve Johnson,WR,2,SD,CIN,0,0,0,0,0,5,54,0,10.40
104,14141,Cole Beasley,WR,2,DAL,PHI,0,0,0,0,0,4,61,0,10.10
105,8564,Nate Washington,WR,2,HOU,CAR,0,0,0,0,0,4,59,0,9.90
106,14478,Michael Floyd,WR,2,ARI,CHI,0,0,0,0,0,4,58,0,9.80
107,8532,Kenny Britt,WR,2,LA,WAS,0,0,0,0,0,4,58,0,9.80
108,6302,James Jones,WR,2,GB,SEA,0,0,0,0,0,4,56,0,9.60
109,11932,LeSean McCoy,RB,2,BUF,NE,0,0,0,57,0,2,18,0,9.50
110,11182,Eric Decker,WR,2,NYJ,IND,0,0,0,0,0,4,55,0,9.50
111,9079,Percy Harvin,WR,2,BUF,NE,0,0,0,4,0,4,51,0,9.50
112,9331,Michael Crabtree,WR,2,OAK,BAL,0,0,0,0,0,4,55,0,9.50
113,16263,Allen Robinson,WR,2,JAX,MIA,0,0,0,0,0,4,54,0,9.40
114,7711,Malcom Floyd,WR,2,SD,CIN,0,0,0,0,0,4,54,0,9.40
115,5451,Jonathan Stewart,RB,2,CAR,HOU,0,0,0,61,0,2,12,0,9.30
116,14385,Doug Martin,RB,2,TB,NO,0,0,0,62,0,2,11,0,9.30
117,5820,Frank Gore,RB,2,IND,NYJ,0,0,0,57,0,2,16,0,9.30
118,13460,Doug Baldwin,WR,2,SEA,GB,0,0,0,0,0,4,53,0,9.30
119,16003,Sammy Watkins,WR,2,BUF,NE,0,0,0,0,0,4,52,0,9.20
120,14916,Giovani Bernard,RB,2,CIN,SD,0,0,0,38,0,3,23,0,9.10
121,16608,Austin Seferian-Jenkins,TE,2,TB,NO,0,0,0,0,0,4,50,0,9
122,16797,TJ Yeldon,RB,2,JAX,MIA,0,0,0,52,0,2,17,0,8.90
123,16834,Tevin Coleman,RB,2,ATL,NYG,0,0,0,55,0,2,14,0,8.90
124,12317,Danny Woodhead,RB,2,SD,CIN,0,0,0,30,0,3,29,0,8.90
125,12830,Torrey Smith,WR,2,SF,PIT,0,0,0,0,0,4,49,0,8.90
126,15141,Charles Johnson,WR,2,MIN,DET,0,0,0,0,0,4,49,0,8.90
127,8330,Brian Hartline,WR,2,CLE,TEN,0,0,0,0,0,4,49,0,8.90
128,6828,Chris Johnson,RB,2,ARI,CHI,0,0,0,54,0,2,14,0,8.80
129,16567,Brandon Coleman,WR,2,NO,TB,0,0,0,0,0,4,48,0,8.80
130,9906,Danny Amendola,WR,2,NE,BUF,0,0,0,0,0,4,48,0,8.80
131,11565,Andre Roberts,WR,2,WAS,LA,0,0,0,0,0,4,48,0,8.80
132,14269,Alfred Morris,RB,2,WAS,LA,0,0,0,69,0,1,8,0,8.70
133,6597,Greg Jennings,WR,2,MIA,JAX,0,0,0,0,0,4,47,0,8.70
134,4104,Jerricho Cotchery,WR,2,CAR,HOU,0,0,0,0,0,4,45,0,8.50
135,15118,Marquess Wilson,WR,2,CHI,ARI,0,0,0,0,0,4,43,0,8.30
136,12323,Joique Bell,RB,2,DET,MIN,0,0,0,43,0,2,19,0,8.20
137,12708,Dion Lewis,RB,2,NE,BUF,0,0,0,29,0,3,23,0,8.20
138,12847,Andrew Hawkins,WR,2,CLE,TEN,0,0,0,0,0,4,42,0,8.20
139,13788,Rishard Matthews,WR,2,MIA,JAX,0,0,0,0,0,4,41,0,8.10
140,28,Pittsburgh Steelers,DST,2,PIT,SF,0,0,0,0,0,0,0,0,8
141,49,Denver Broncos,DST,2,DEN,KC,0,0,0,0,0,0,0,0,8
142,5701,Fred Jackson,RB,2,SEA,GB,0,0,0,29,0,3,21,0,8
143,6198,Darren Sproles,RB,2,PHI,DAL,0,0,0,23,0,3,27,0,8
144,12780,Shane Vereen,RB,2,NYG,ATL,0,0,0,22,0,3,28,0,8
145,12239,Chris Ivory,RB,2,NYJ,IND,0,0,0,61,0,1,8,0,7.90
146,16189,Alfred Blue,RB,2,HOU,CAR,0,0,0,46,0,2,13,0,7.90
147,15207,Benjamin Cunningham,RB,2,LA,WAS,0,0,0,24,0,3,25,0,7.90
148,13002,Cecil Shorts,WR,2,HOU,CAR,0,0,0,0,0,4,39,0,7.90
149,13162,Leonard Hankerson,WR,2,ATL,NYG,0,0,0,0,0,4,38,0,7.80
150,11517,Preston Parker,WR,2,NYG,ATL,0,0,0,0,0,3,47,0,7.70
151,16127,Isaiah Crowell,RB,2,CLE,TEN,0,0,0,53,0,1,11,0,7.40
152,16129,Taylor Gabriel,WR,2,CLE,TEN,0,0,0,0,0,3,44,0,7.40
153,6211,Harry Douglas,WR,2,TEN,CLE,0,0,0,0,0,3,44,0,7.40
154,15085,Joseph Randle,RB,2,DAL,PHI,0,0,0,50,0,1,12,0,7.20
155,11313,Riley Cooper,WR,2,PHI,DAL,0,0,0,0,0,3,42,0,7.20
156,16232,Donte Moncrief,WR,2,IND,NYJ,0,0,0,0,0,3,41,0,7.10
157,12109,Ted Ginn,WR,2,CAR,HOU,0,0,0,0,0,3,41,0,7.10
158,5,Carolina Panthers,DST,2,CAR,HOU,0,0,0,0,0,0,0,0,7
159,55,Kansas City Chiefs,DST,2,KC,DEN,0,0,0,0,0,0,0,0,7
160,52,Jacksonville Jaguars,DST,2,JAX,MIA,0,0,0,0,0,0,0,0,7
161,11,Detroit Lions,DST,2,DET,MIN,0,0,0,0,0,0,0,0,7
162,82,New York Jets,DST,2,NYJ,IND,0,0,0,0,0,0,0,0,7
163,14465,Jarius Wright,WR,2,MIN,DET,0,0,0,0,0,3,40,0,7
164,12800,Bilal Powell,RB,2,NYJ,IND,0,0,0,32,0,2,17,0,6.90
165,16178,Bishop Sankey,RB,2,TEN,CLE,0,0,0,39,0,2,9,0,6.80
166,8649,Rashad Jennings,RB,2,NYG,ATL,0,0,0,46,0,1,11,0,6.70
167,16626,Tre Mason,RB,2,LA,WAS,0,0,0,45,0,1,11,0,6.60
168,14749,Jermaine Kearse,WR,2,SEA,GB,0,0,0,0,0,3,36,0,6.60
169,13878,Mohamed Sanu,WR,2,CIN,SD,0,0,0,0,0,3,36,0,6.60
170,15100,Jordan Reed,TE,2,WAS,LA,0,0,0,0,0,3,36,0,6.60
171,5084,Vernon Davis,TE,2,SF,PIT,0,0,0,0,0,3,36,0,6.60
172,16847,David Johnson,RB,2,ARI,CHI,0,0,0,23,0,2,22,0,6.50
173,13163,Roy Helu,RB,2,OAK,BAL,0,0,0,15,0,3,20,0,6.50
174,14871,Robert Woods,WR,2,BUF,NE,0,0,0,0,0,3,35,0,6.50
175,16258,Marqise Lee,WR,2,JAX,MIA,0,0,0,0,0,3,35,0,6.50
176,12722,Kamar Aiken,WR,2,BAL,OAK,0,0,0,0,0,3,35,0,6.50
177,15479,Marlon Brown,WR,2,BAL,OAK,0,0,0,0,0,3,35,0,6.50
178,16609,Charles Sims,RB,2,TB,NO,0,0,0,22,0,2,22,0,6.40
179,15216,Stedman Bailey,WR,2,LA,WAS,0,0,0,0,0,3,34,0,6.40
180,14046,Ronnie Hillman,RB,2,DEN,KC,0,0,0,43,0,1,10,0,6.30
181,13870,Marvin Jones,WR,2,CIN,SD,0,0,0,0,0,3,33,0,6.30
182,8534,Jared Cook,TE,2,LA,WAS,0,0,0,0,0,3,33,0,6.30
183,16524,Devonta Freeman,RB,2,ATL,NYG,0,0,0,24,0,2,18,0,6.20
184,16411,Ryan Grant,WR,2,WAS,LA,0,0,0,0,0,3,32,0,6.20
185,3061,Marcedes Lewis,TE,2,JAX,MIA,0,0,0,0,0,3,32,0,6.20
186,15247,Darren Fells,TE,2,ARI,CHI,0,0,0,0,0,3,31,0,6.10
187,64,Miami Dolphins,DST,2,MIA,JAX,0,0,0,0,0,0,0,0,6
188,36,Baltimore Ravens,DST,2,BAL,OAK,0,0,0,0,0,0,0,0,6
189,14,Indianapolis Colts,DST,2,IND,NYJ,0,0,0,0,0,0,0,0,6
190,1,Arizona Cardinals,DST,2,ARI,CHI,0,0,0,0,0,0,0,0,6
191,75,New York Giants,DST,2,NYG,ATL,0,0,0,0,0,0,0,0,6
192,84,San Diego Chargers,DST,2,SD,CIN,0,0,0,0,0,0,0,0,6
193,38,Chicago Bears,DST,2,CHI,ARI,0,0,0,0,0,0,0,0,6
194,90,Seattle Seahawks,DST,2,SEA,GB,0,0,0,0,0,0,0,0,6
195,48,Dallas Cowboys,DST,2,DAL,PHI,0,0,0,0,0,0,0,0,6
196,16802,Devin Funchess,WR,2,CAR,HOU,0,0,0,0,0,3,30,0,6
197,1810,Owen Daniels,TE,2,DEN,KC,0,0,0,0,0,3,30,0,6
198,16899,Rashad Greene,WR,2,JAX,MIA,0,0,0,0,0,3,30,0,6
199,13255,Matt Asiata,RB,2,MIN,DET,0,0,0,25,0,2,14,0,5.90
200,13987,Dwayne Allen,TE,2,IND,NYJ,0,0,0,0,0,3,29,0,5.90
201,5511,Brent Celek,TE,2,PHI,DAL,0,0,0,0,0,3,29,0,5.90
202,16451,Eric Ebron,TE,2,DET,MIN,0,0,0,0,0,3,29,0,5.90
203,15645,Khiry Robinson,RB,2,NO,TB,0,0,0,26,0,2,12,0,5.80
204,16381,Devin Street,WR,2,DAL,PHI,0,0,0,0,0,3,28,0,5.80
205,8777,Louis Murphy,WR,2,TB,NO,0,0,0,0,0,3,27,0,5.70
206,10949,CJ Spiller,RB,2,NO,TB,0,0,0,17,0,2,19,0,5.60
207,16345,Branden Oliver,RB,2,SD,CIN,0,0,0,22,0,2,14,0,5.60
208,16510,Jerick McKinnon,RB,2,MIN,DET,0,0,0,26,0,2,9,0,5.50
209,8771,Darrius Heyward-Bey,WR,2,PIT,SF,0,0,0,0,0,2,35,0,5.50
210,11756,Benjamin Watson,TE,2,NO,TB,0,0,0,0,0,3,24,0,5.40
211,16142,Terrance West,RB,2,TEN,CLE,0,0,0,37,0,1,6,0,5.30
212,12551,Jordan Norwood,WR,2,DEN,KC,0,0,0,0,0,2,33,0,5.30
213,14731,Lance Dunbar,RB,2,DAL,PHI,0,0,0,9,0,2,23,0,5.20
214,16838,Duke Johnson,RB,2,CLE,TEN,0,0,0,29,0,1,12,0,5.10
215,7,Cincinnati Bengals,DST,2,CIN,SD,0,0,0,0,0,0,0,0,5
216,34,Tennessee Titans,DST,2,TEN,CLE,0,0,0,0,0,0,0,0,5
217,8,Cleveland Browns,DST,2,CLE,TEN,0,0,0,0,0,0,0,0,5
218,37,Buffalo Bills,DST,2,BUF,NE,0,0,0,0,0,0,0,0,5
219,12,Green Bay Packers,DST,2,GB,SEA,0,0,0,0,0,0,0,0,5
220,93,San Francisco 49ers,DST,2,SF,PIT,0,0,0,0,0,0,0,0,5
221,21,New England Patriots,DST,2,NE,BUF,0,0,0,0,0,0,0,0,5
