Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,7969,Jamaal Charles,RB,KC,SD,12,59,92,24,10,31,34,34.70,46.9
2,8699,Knowshon Moreno,RB,DEN,NE,12,63,70,59,2,60,60,33,46
3,11712,Anquan Boldin,WR,SF,WAS,12,50,85,0,12,10,12,26.40,42.8
4,14587,Josh Gordon,WR,CLE,PIT,12,73,99,0,23,19,23,46.70,40.7
5,8244,Philip Rivers,QB,SD,KC,12,70,100,1,0,57,57,30.78,39.7
6,13443,Colin Kaepernick,QB,SF,WAS,12,59,100,15,0,56,56,23.40,39.7
7,1248,Ahmad Brooks,OLB,SF,WAS,12,52,87,0,0,0,0,0,36.2
8,13022,Von Miller,OLB,DEN,NE,12,86,99,0,0,0,0,0,33.8
9,13393,Robert Quinn,DE,LA,CHI,12,68,86,0,0,0,0,0,33.5
10,6739,Alex Smith,QB,KC,SD,12,64,100,3,0,63,63,22.46,33.5
11,8529,Mike Wallace,WR,MIA,CAR,12,57,91,0,18,9,18,26.70,32.8
12,8355,Julian Edelman,WR,NE,DEN,12,74,85,0,15,12,15,35,31.1
13,15138,Eddie Lacy,RB,GB,MIN,12,70,75,36,9,44,44,30.80,31.1
14,15201,Mike Glennon,QB,TB,DET,12,52,100,8,0,48,48,16.18,31.1
15,14894,Sheldon Richardson,OLB,NYJ,BAL,12,51,80,0,0,0,0,0,31
16,7242,Drew Brees,QB,NO,ATL,12,60,100,7,0,62,62,18.52,30.9
17,2730,Donnie Avery,WR,KC,SD,12,50,78,0,10,8,10,19.10,30.2
18,12536,Andre Brown,RB,NYG,DAL,12,53,79,40,8,47,47,22.80,29.8
19,8283,Ryan Fitzpatrick,QB,TEN,OAK,12,79,100,6,0,60,60,26.40,29.6
20,12955,JJ Watt,DE,HOU,JAX,12,62,91,0,0,0,0,0,29.4
21,4807,Adrian Peterson,RB,MIN,GB,12,65,81,49,2,51,51,23.80,28.9
22,4162,Paul Posluszny,ILB,JAX,HOU,12,57,100,0,0,0,0,0,28.9
23,13799,Ryan Tannehill,QB,MIA,CAR,12,63,100,6,0,73,73,22,28.6
