P,P,C,1B,2B,3B,SS,OF,OF,OF
Gio Gonzalez,Jason Hammel,Austin Barnes,Eric Hosmer,Chris Taylor,Mike Moustakas,Jean Segura,Jorge Bonifacio,Lorenzo Cain,Jorge Soler
Gio Gonzalez,Jason Hammel,Austin Barnes,Cody Bellinger,Logan Forsythe,Justin Turner,Corey Seager,Jacoby Ellsbury,Raimel Tapia,Brandon Moss
Jason Hammel,Ricky Nolasco,Austin Barnes,Cody Bellinger,Chris Taylor,Justin Turner,Corey Seager,George Springer,David Peralta,Randal Grichuk
Jason Hammel,Ricky Nolasco,Austin Barnes,Paul Goldschmidt,Daniel Descalso,Jake Lamb,Chris Owings,Bryce Harper,Brett Gardner,David Peralta
Gio Gonzalez,Tyler Chatwood,Austin Barnes,Kennys Vargas,Chris Taylor,Eduardo Escobar,Jorge Polanco,Bryce Harper,Eddie Rosario,Max Kepler
Tyler Chatwood,Jason Hammel,Austin Barnes,Chris Carter,Jose Altuve,Alex Bregman,Carlos Correa,Bryce Harper,George Springer,Jake Marisnick
Zack Greinke,Gio Gonzalez,Austin Barnes,Eric Hosmer,Logan Forsythe,Mike Moustakas,Alcides Escobar,Max Kepler,Jorge Soler,Brandon Moss
Gio Gonzalez,Jason Hammel,Austin Barnes,Mark Reynolds,Chris Taylor,Nolan Arenado,Trevor Story,Charlie Blackmon,David Peralta,Raimel Tapia
Gio Gonzalez,Dillon Overton,Jason Castro,Joe Mauer,Jose Altuve,Miguel Sano,Jean Segura,Bryce Harper,Max Kepler,Robbie Grossman
Gio Gonzalez,Dillon Overton,Jason Castro,Paul Goldschmidt,Daniel Descalso,Jake Lamb,Chris Owings,Charlie Blackmon,David Peralta,Max Kepler
Gio Gonzalez,Dillon Overton,Jason Castro,Eric Hosmer,Jose Altuve,Alex Bregman,Carlos Correa,George Springer,David Peralta,Jake Marisnick
Tyler Chatwood,Ricky Nolasco,Austin Barnes,Cody Bellinger,Logan Forsythe,Justin Turner,Corey Seager,Bryce Harper,Brett Gardner,Max Kepler
Tyler Chatwood,Jason Hammel,Austin Barnes,Chris Carter,Robinson Cano,Kyle Seager,Jean Segura,Bryce Harper,Nelson Cruz,Ben Gamel
Gio Gonzalez,Ricky Nolasco,Jason Castro,Joe Mauer,Chris Taylor,Miguel Sano,Jorge Polanco,George Springer,Jacoby Ellsbury,Robbie Grossman
Tyler Chatwood,Jason Hammel,Austin Barnes,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Jean Segura,Bryce Harper,Brian Goodwin,Raimel Tapia
Gio Gonzalez,Jason Hammel,Austin Romine,Paul Goldschmidt,Brandon Drury,Jake Lamb,Chris Owings,David Peralta,Trayce Thompson,Brandon Moss
Gio Gonzalez,Dillon Overton,Roberto Perez,Edwin Encarnacion,Jason Kipnis,Jake Lamb,Francisco Lindor,Michael Brantley,David Peralta,Max Kepler
Gio Gonzalez,Ricky Nolasco,Austin Barnes,Yuli Gurriel,Jose Altuve,Alex Bregman,Francisco Lindor,George Springer,Jake Marisnick,Raimel Tapia
Gio Gonzalez,Rich Hill,Jason Castro,Kennys Vargas,Logan Forsythe,Eduardo Escobar,Jorge Polanco,David Peralta,Eddie Rosario,Trayce Thompson
Rich Hill,Tyler Chatwood,Austin Barnes,Eric Hosmer,Jose Altuve,Mike Moustakas,Francisco Lindor,Lorenzo Cain,Jorge Soler,Brandon Moss
Gio Gonzalez,Jason Hammel,Austin Barnes,Danny Valencia,Chris Taylor,Kyle Seager,Alexi Amarista,Nelson Cruz,Jarrod Dyson,Mitch Haniger
Gio Gonzalez,Rich Hill,Drew Butera,Chris Carter,Chris Taylor,Mike Moustakas,Alcides Escobar,David Peralta,Jorge Soler,Brandon Moss
Gio Gonzalez,Dillon Overton,Jason Castro,Eric Hosmer,Robinson Cano,Kyle Seager,Jean Segura,Nelson Cruz,Ben Gamel,David Peralta
Gio Gonzalez,Dillon Overton,Jason Castro,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Jorge Polanco,Bryce Harper,Brian Goodwin,Max Kepler
Gio Gonzalez,Dillon Overton,Jason Castro,Eric Hosmer,Whit Merrifield,Mike Moustakas,Carlos Correa,Bryce Harper,Jorge Bonifacio,Lorenzo Cain
Gio Gonzalez,Jason Hammel,Austin Barnes,Albert Pujols,Logan Forsythe,Yunel Escobar,Andrelton Simmons,Bryce Harper,Cameron Maybin,Kole Calhoun
Rich Hill,Tyler Chatwood,Jason Castro,Joe Mauer,Logan Forsythe,Miguel Sano,Francisco Lindor,Brett Gardner,Max Kepler,Robbie Grossman
Gio Gonzalez,Jason Hammel,Drew Butera,Eric Hosmer,Whit Merrifield,Jake Lamb,Didi Gregorius,David Peralta,Jorge Bonifacio,Lorenzo Cain
Gio Gonzalez,Dillon Overton,Jason Castro,Paul Goldschmidt,Jose Altuve,Eduardo Escobar,Jorge Polanco,George Springer,Eddie Rosario,Robbie Grossman
Rich Hill,Felix Jorge,Austin Barnes,Paul Goldschmidt,Brandon Drury,Jake Lamb,Chris Owings,David Peralta,Jacoby Ellsbury,Max Kepler
Gio Gonzalez,Tyler Chatwood,Jason Castro,Joe Mauer,Logan Forsythe,Stephen Drew,Jorge Polanco,Bryce Harper,Eddie Rosario,Robbie Grossman
Gio Gonzalez,Jason Hammel,Roberto Perez,Chris Carter,Jason Kipnis,Mike Moustakas,Francisco Lindor,Michael Brantley,Jacoby Ellsbury,Bradley Zimmer
Rich Hill,Dillon Overton,Austin Romine,Yuli Gurriel,Jose Altuve,Alex Bregman,Jean Segura,Bryce Harper,George Springer,Jake Marisnick
Gio Gonzalez,Felix Jorge,Austin Barnes,Cody Bellinger,Chris Taylor,Justin Turner,Corey Seager,Max Kepler,Robbie Grossman,Jake Marisnick
Rich Hill,Ricky Nolasco,Austin Barnes,Eric Hosmer,Whit Merrifield,Mike Moustakas,Corey Seager,David Peralta,Jorge Bonifacio,Lorenzo Cain
Gio Gonzalez,Dillon Overton,Roberto Perez,Carlos Santana,Jason Kipnis,Stephen Drew,Francisco Lindor,Bryce Harper,George Springer,Bradley Zimmer
Gio Gonzalez,Jason Hammel,Drew Butera,Paul Goldschmidt,Whit Merrifield,Jake Lamb,Alcides Escobar,Bryce Harper,Jorge Soler,Brandon Moss
Tyler Chatwood,Michael Wacha,Austin Barnes,Cody Bellinger,Chris Taylor,Justin Turner,Corey Seager,Tommy Pham,Jacoby Ellsbury,Jorge Soler
Zack Greinke,Ricky Nolasco,Jason Castro,Joe Mauer,Daniel Murphy,Miguel Sano,Didi Gregorius,David Peralta,Max Kepler,Robbie Grossman
Tyler Chatwood,Jason Hammel,Austin Barnes,Edwin Encarnacion,Jose Ramirez,Ronald Torreyes,Francisco Lindor,George Springer,Michael Brantley,Lonnie Chisenhall
Rich Hill,Dillon Overton,Austin Romine,Ryan Zimmerman,Daniel Murphy,Ronald Torreyes,Jean Segura,Bryce Harper,Michael Taylor,Brian Goodwin
Gio Gonzalez,Jason Hammel,Carlos Ruiz,Chris Carter,Robinson Cano,Stephen Drew,Jean Segura,Ben Gamel,Jarrod Dyson,David Peralta
Zack Greinke,Jason Hammel,Austin Romine,Eric Hosmer,Daniel Murphy,Mike Moustakas,Carlos Correa,Lorenzo Cain,Jorge Soler,Brandon Moss
Carlos Carrasco,Dillon Overton,Tony Wolters,Paul Goldschmidt,Brandon Drury,Jake Lamb,Chris Owings,George Springer,David Peralta,Raimel Tapia
Gio Gonzalez,Jason Hammel,Jeff Mathis,Chris Carter,Brandon Drury,Jake Lamb,Chris Owings,George Springer,Brett Gardner,Rey Fuentes
Tyler Chatwood,Jason Hammel,Roberto Perez,Edwin Encarnacion,Jason Kipnis,Justin Turner,Francisco Lindor,Bryce Harper,Michael Brantley,Trayce Thompson
Gio Gonzalez,Dillon Overton,Austin Romine,Danny Valencia,Robinson Cano,Kyle Seager,Carlos Correa,Nelson Cruz,Mitch Haniger,Max Kepler
Gio Gonzalez,Ricky Nolasco,Austin Barnes,Paul Goldschmidt,Brandon Drury,Jake Lamb,Chris Owings,Lorenzo Cain,Rey Fuentes,Raimel Tapia
Rich Hill,Jason Hammel,Roberto Perez,Carlos Santana,Jason Kipnis,Jake Lamb,Francisco Lindor,David Peralta,Bradley Zimmer,Raimel Tapia
Rich Hill,Ricky Nolasco,Jason Castro,Edwin Encarnacion,Chris Taylor,Eduardo Escobar,Jorge Polanco,Bryce Harper,Eddie Rosario,Robbie Grossman
Carlos Carrasco,Tyler Chatwood,Jason Castro,Eric Hosmer,Chris Taylor,Mike Moustakas,Alcides Escobar,Bryce Harper,Jorge Soler,Brandon Moss
Gio Gonzalez,Felix Jorge,Austin Barnes,Ryan Zimmerman,Daniel Murphy,Eduardo Escobar,Alexi Amarista,Bryce Harper,Michael Taylor,Brian Goodwin
Gio Gonzalez,Jason Hammel,Carlos Ruiz,Danny Valencia,Logan Forsythe,Jake Lamb,Jean Segura,Jarrod Dyson,Mitch Haniger,Trayce Thompson
Zack Greinke,Gio Gonzalez,Drew Butera,Chris Carter,Whit Merrifield,Miguel Sano,Alcides Escobar,Jorge Bonifacio,Max Kepler,Brandon Moss
Zack Greinke,Jason Hammel,Drew Butera,Edwin Encarnacion,Jose Altuve,Mike Moustakas,Alcides Escobar,George Springer,Jorge Soler,Brandon Moss
Carlos Carrasco,Jason Hammel,Austin Romine,Eric Hosmer,Whit Merrifield,Mike Moustakas,Francisco Lindor,Tommy Pham,Jorge Bonifacio,Lorenzo Cain
Rich Hill,Ricky Nolasco,Tony Wolters,Albert Pujols,Jose Altuve,Alex Bregman,Carlos Correa,George Springer,Max Kepler,Jake Marisnick
Rich Hill,Dillon Overton,Carlos Ruiz,Chris Carter,Robinson Cano,Miguel Sano,Jean Segura,George Springer,Nelson Cruz,Ben Gamel
Zack Greinke,Tyler Chatwood,Jason Castro,Joe Mauer,Jose Altuve,Miguel Sano,Jorge Polanco,Randal Grichuk,Robbie Grossman,Brandon Moss
Gio Gonzalez,Dillon Overton,Austin Romine,Edwin Encarnacion,Jose Ramirez,Stephen Drew,Francisco Lindor,Michael Brantley,Brett Gardner,Lonnie Chisenhall
Rich Hill,Jordan Montgomery,Jason Castro,Joe Mauer,Daniel Descalso,Miguel Sano,Jorge Polanco,Bryce Harper,David Peralta,Robbie Grossman
Jason Hammel,Ricky Nolasco,Tony Wolters,Ryan Zimmerman,Daniel Murphy,Justin Turner,Carlos Correa,Bryce Harper,Michael Taylor,Brian Goodwin
Zack Greinke,Tyler Chatwood,Jason Castro,Eric Hosmer,Logan Forsythe,Mike Moustakas,Didi Gregorius,Jorge Bonifacio,Lorenzo Cain,Jorge Soler
Rich Hill,Dillon Overton,Jason Castro,Mark Reynolds,Jose Altuve,Nolan Arenado,Trevor Story,Bryce Harper,Charlie Blackmon,Raimel Tapia
