P,P,C,1B,2B,3B,SS,OF,OF,OF
Gio Gonzalez,Jason Hammel,Austin Barnes,Chris Carter,Chris Taylor,Chase Headley,Didi Gregorius,Brett Gardner,David Peralta,Jacoby Ellsbury
Gio Gonzalez,Jason Hammel,Austin Barnes,Chris Carter,Logan Forsythe,Justin Turner,Corey Seager,Bryce Harper,Trayce Thompson,Raimel Tapia
Gio Gonzalez,Jason Hammel,Gary Sanchez,Chris Carter,Logan Forsythe,Ronald Torreyes,Didi Gregorius,George Springer,Brett Gardner,Raimel Tapia
Gio Gonzalez,Dillon Overton,Gary Sanchez,Chris Carter,Daniel Murphy,Ronald Torreyes,Didi Gregorius,Bryce Harper,David Peralta,Jacoby Ellsbury
Gio Gonzalez,Dillon Overton,Gary Sanchez,Chris Carter,Jose Altuve,Chase Headley,Jean Segura,Brett Gardner,Jacoby Ellsbury,Max Kepler
Jason Hammel,Dillon Overton,Evan Gattis,Marwin Gonzalez,Jose Altuve,Jake Lamb,Carlos Correa,Bryce Harper,George Springer,David Peralta
Gio Gonzalez,Tyler Chatwood,Austin Barnes,Kennys Vargas,Chris Taylor,Miguel Sano,Jorge Polanco,Bryce Harper,Max Kepler,Robbie Grossman
Tyler Chatwood,Jason Hammel,Gary Sanchez,Chris Carter,Chris Taylor,Ronald Torreyes,Carlos Correa,Bryce Harper,Brett Gardner,Jacoby Ellsbury
Tyler Chatwood,Jason Hammel,Austin Barnes,Cody Bellinger,Chris Taylor,Justin Turner,Jean Segura,Bryce Harper,Jacoby Ellsbury,Trayce Thompson
Gio Gonzalez,Dillon Overton,Evan Gattis,Chris Carter,Jose Altuve,Alex Bregman,Carlos Correa,George Springer,Brett Gardner,Brandon Moss
Gio Gonzalez,Jason Hammel,Austin Barnes,Eric Hosmer,Whit Merrifield,Mike Moustakas,Alcides Escobar,Bryce Harper,George Springer,Brandon Moss
Jason Hammel,Dillon Overton,Gary Sanchez,Paul Goldschmidt,Daniel Descalso,Jake Lamb,Chris Owings,Bryce Harper,Brett Gardner,David Peralta
Rich Hill,Jason Hammel,Gary Sanchez,Chris Carter,Logan Forsythe,Chase Headley,Didi Gregorius,Bryce Harper,Jacoby Ellsbury,Jorge Soler
Rich Hill,Jason Hammel,Austin Barnes,Eric Hosmer,Chris Taylor,Justin Turner,Corey Seager,David Peralta,Trayce Thompson,Brandon Moss
Rich Hill,Dillon Overton,Gary Sanchez,Chris Carter,Daniel Descalso,Miguel Sano,Didi Gregorius,George Springer,Brett Gardner,Jacoby Ellsbury
Gio Gonzalez,Jason Hammel,Gary Sanchez,Eric Hosmer,Chris Taylor,Mike Moustakas,Alcides Escobar,David Peralta,Lorenzo Cain,Jorge Soler
Tyler Chatwood,Jason Hammel,Austin Barnes,Chris Carter,Jose Altuve,Alex Bregman,Carlos Correa,Bryce Harper,George Springer,Jake Marisnick
Gio Gonzalez,Ricky Nolasco,Austin Barnes,Cody Bellinger,Chris Taylor,Justin Turner,Jorge Polanco,David Peralta,Max Kepler,Trayce Thompson
Jason Hammel,Dillon Overton,Gary Sanchez,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Jean Segura,Bryce Harper,Michael Taylor,David Peralta
Gio Gonzalez,Jason Hammel,Austin Barnes,Chris Carter,Daniel Murphy,Stephen Drew,Alexi Amarista,Bryce Harper,Michael Taylor,Brian Goodwin
Gio Gonzalez,Dillon Overton,Gary Sanchez,Joe Mauer,Daniel Murphy,Miguel Sano,Jorge Polanco,George Springer,Max Kepler,Robbie Grossman
Gio Gonzalez,Jason Hammel,Austin Barnes,Chris Carter,Logan Forsythe,Kyle Seager,Jean Segura,Nelson Cruz,Jarrod Dyson,Mitch Haniger
Gio Gonzalez,Jason Hammel,Austin Barnes,Yuli Gurriel,Logan Forsythe,Alex Bregman,Carlos Correa,George Springer,Carlos Beltran,Raimel Tapia
Jason Hammel,Dillon Overton,Gary Sanchez,Paul Goldschmidt,Jose Altuve,Alex Bregman,Carlos Correa,George Springer,Charlie Blackmon,Carlos Beltran
Zack Greinke,Ricky Nolasco,Gary Sanchez,Chris Carter,Chris Taylor,Ronald Torreyes,Didi Gregorius,Brett Gardner,David Peralta,Max Kepler
Gio Gonzalez,Jason Hammel,Evan Gattis,Chris Carter,Chris Taylor,Alex Bregman,Carlos Correa,David Peralta,Carlos Beltran,Jake Marisnick
Gio Gonzalez,Jason Hammel,Austin Romine,Chris Carter,Jose Altuve,Ronald Torreyes,Francisco Lindor,Brett Gardner,Charlie Blackmon,Jacoby Ellsbury
Gio Gonzalez,Tyler Chatwood,Austin Romine,Chris Carter,Chris Taylor,Ronald Torreyes,Didi Gregorius,George Springer,Jacoby Ellsbury,Max Kepler
Gio Gonzalez,Jason Hammel,Austin Barnes,Chris Carter,Daniel Descalso,Jake Lamb,Chris Owings,Charlie Blackmon,David Peralta,Rey Fuentes
Rich Hill,Jason Hammel,Austin Barnes,Cody Bellinger,Logan Forsythe,Justin Turner,Alexi Amarista,George Springer,Randal Grichuk,Trayce Thompson
Gio Gonzalez,Dillon Overton,Austin Romine,Chris Carter,Jason Kipnis,Chase Headley,Didi Gregorius,Bryce Harper,George Springer,Brett Gardner
Gio Gonzalez,Jason Hammel,Jeff Mathis,Paul Goldschmidt,Daniel Descalso,Jake Lamb,Jean Segura,David Peralta,Trayce Thompson,Raimel Tapia
Gio Gonzalez,Jason Hammel,Austin Barnes,Mark Reynolds,Chris Taylor,Nolan Arenado,Trevor Story,Charlie Blackmon,David Peralta,Raimel Tapia
Rich Hill,Jason Hammel,Gary Sanchez,Albert Pujols,Kike Hernandez,Ronald Torreyes,Didi Gregorius,Brett Gardner,David Peralta,Jacoby Ellsbury
Gio Gonzalez,Rich Hill,Jason Castro,Kennys Vargas,Logan Forsythe,Miguel Sano,Jorge Polanco,David Peralta,Max Kepler,Raimel Tapia
Jason Hammel,Ricky Nolasco,Austin Barnes,Cody Bellinger,Chris Taylor,Jake Lamb,Corey Seager,George Springer,Brett Gardner,Trayce Thompson
Gio Gonzalez,Jason Hammel,Austin Barnes,Eric Hosmer,Whit Merrifield,Jake Lamb,Jean Segura,Jorge Bonifacio,Lorenzo Cain,Jorge Soler
Gio Gonzalez,Dillon Overton,Evan Gattis,Paul Goldschmidt,Brandon Drury,Jake Lamb,Chris Owings,David Peralta,Jacoby Ellsbury,Max Kepler
Zack Greinke,Jason Hammel,Austin Barnes,Jose Martinez,Chris Taylor,Jedd Gyorko,Alex Mejia,Bryce Harper,Tommy Pham,Randal Grichuk
Zack Greinke,Jason Hammel,Gary Sanchez,Chris Carter,Jose Altuve,Ronald Torreyes,Didi Gregorius,Randal Grichuk,Jacoby Ellsbury,Brandon Moss
Gio Gonzalez,Rich Hill,Austin Barnes,Chris Carter,Logan Forsythe,Eduardo Escobar,Jorge Polanco,Eddie Rosario,Max Kepler,Robbie Grossman
Jason Hammel,Ricky Nolasco,Austin Barnes,Cody Bellinger,Kike Hernandez,Justin Turner,Corey Seager,Bryce Harper,Tommy Pham,David Peralta
Tyler Chatwood,Jason Hammel,Gary Sanchez,Chris Carter,Jose Altuve,Chase Headley,Didi Gregorius,Brett Gardner,Charlie Blackmon,Tommy Pham
Jason Hammel,Dillon Overton,Gary Sanchez,Paul Goldschmidt,Robinson Cano,Kyle Seager,Jean Segura,Bryce Harper,Nelson Cruz,Mitch Haniger
Gio Gonzalez,Ricky Nolasco,Gary Sanchez,Eric Hosmer,Logan Forsythe,Chase Headley,Didi Gregorius,Brett Gardner,Jacoby Ellsbury,Trayce Thompson
Rich Hill,Jason Hammel,Austin Barnes,Paul Goldschmidt,Brandon Drury,Jake Lamb,Chris Owings,David Peralta,Raimel Tapia,Brandon Moss
Zack Greinke,Jason Hammel,Austin Romine,Chris Carter,Logan Forsythe,Jake Lamb,Didi Gregorius,Brett Gardner,Tommy Pham,Jacoby Ellsbury
Gio Gonzalez,Dillon Overton,Evan Gattis,Yuli Gurriel,Jose Altuve,Miguel Sano,Carlos Correa,David Peralta,Carlos Beltran,Max Kepler
Gio Gonzalez,Jason Hammel,Austin Barnes,Cody Bellinger,Kike Hernandez,Justin Turner,Francisco Lindor,Lorenzo Cain,Trayce Thompson,Brandon Moss
Rich Hill,Jason Hammel,Austin Barnes,Eric Hosmer,Jose Altuve,Mike Moustakas,Carlos Correa,Lorenzo Cain,Jorge Soler,Brandon Moss
Gio Gonzalez,Dillon Overton,Evan Gattis,Marwin Gonzalez,Jose Altuve,Mike Moustakas,Jean Segura,George Springer,Max Kepler,Jake Marisnick
Rich Hill,Jason Hammel,Austin Romine,Chris Carter,Whit Merrifield,Chase Headley,Jean Segura,George Springer,Brett Gardner,Jacoby Ellsbury
Gio Gonzalez,Jason Hammel,Evan Gattis,Marwin Gonzalez,Logan Forsythe,Alex Bregman,Alexi Amarista,Bryce Harper,George Springer,Jake Marisnick
Tyler Chatwood,Jason Hammel,Evan Gattis,Eric Hosmer,Jose Altuve,Justin Turner,Carlos Correa,George Springer,Carlos Beltran,Brandon Moss
Rich Hill,Ricky Nolasco,Gary Sanchez,Chris Carter,Chris Taylor,Chase Headley,Jorge Polanco,Brett Gardner,Tommy Pham,Jacoby Ellsbury
Jason Hammel,Ricky Nolasco,Evan Gattis,Yuli Gurriel,Chris Taylor,Alex Bregman,Carlos Correa,Bryce Harper,George Springer,Brett Gardner
Tyler Chatwood,Jason Hammel,Austin Barnes,Edwin Encarnacion,Kike Hernandez,Justin Turner,Corey Seager,George Springer,Charlie Blackmon,Trayce Thompson
Rich Hill,Ricky Nolasco,Austin Barnes,Chris Carter,Jason Kipnis,Ronald Torreyes,Didi Gregorius,Bryce Harper,Brett Gardner,Jacoby Ellsbury
Jason Hammel,Ricky Nolasco,Austin Barnes,Ryan Zimmerman,Chris Taylor,Anthony Rendon,Carlos Correa,Bryce Harper,Michael Taylor,Brian Goodwin
Gio Gonzalez,Jason Hammel,Evan Gattis,Marwin Gonzalez,Jose Altuve,Alex Bregman,Carlos Correa,Trayce Thompson,Jorge Soler,Raimel Tapia
Gio Gonzalez,Dillon Overton,Evan Gattis,Chris Carter,Robinson Cano,Kyle Seager,Jean Segura,Nelson Cruz,Ben Gamel,David Peralta
Gio Gonzalez,Jason Hammel,Evan Gattis,Yuli Gurriel,Jose Altuve,Alex Bregman,Jean Segura,Jacoby Ellsbury,Carlos Beltran,Brandon Moss
Carlos Carrasco,Jason Hammel,Austin Romine,Chris Carter,Daniel Descalso,Ronald Torreyes,Didi Gregorius,Bryce Harper,Brett Gardner,David Peralta
Rich Hill,Jason Hammel,Evan Gattis,Marwin Gonzalez,Chris Taylor,Alex Bregman,Didi Gregorius,George Springer,Carlos Beltran,Brandon Moss
Gio Gonzalez,Tyler Chatwood,Austin Barnes,Eric Hosmer,Chris Taylor,Mike Moustakas,Didi Gregorius,Jorge Bonifacio,Lorenzo Cain,Brandon Moss
