"Jose Altuve_HOU","George Springer_HOU","Charlie Blackmon_COL","Carlos Correa_HOU","Nolan Arenado_COL","Aaron Judge_NYY","Corey Seager_LAD","Cody Bellinger_LAD","Mark Reynolds_COL","DJ LeMahieu_COL","Gary Sanchez_NYY","Justin Turner_LAD","Nelson Cruz_SEA","Ian Desmond_COL","Gerardo Parra_COL","Brian Dozier_MIN","Miguel Sano_MIN","Chris Taylor_LAD","Max Kepler_MIN","Yasiel Puig_LAD","Robinson Cano_SEA","Jean Segura_SEA","JD Martinez_DET","Brett Gardner_NYY","Joc Pederson_LAD","Mike Moustakas_KC","Josh Reddick_HOU","Evan Gattis_HOU","Trevor Story_COL","David Dahl_COL","Justin Upton_DET","Kennys Vargas_MIN","Wil Myers_SD","Raimel Tapia_COL","Salvador Perez_KC","Eric Hosmer_KC","Clint Frazier_NYY","Marwin Gonzalez_HOU","Jose Pirela_SD","Chase Headley_NYY","Jarrod Dyson_SEA","Pat Valaika_COL","Whit Merrifield_KC","Matt Holliday_NYY","Robbie Grossman_MIN","Eduardo Escobar_MIN","Didi Gregorius_NYY","Chase Utley_LAD","Carlos Beltran_HOU","Alex Bregman_HOU","Yuli Gurriel_HOU","Ryan Schimpf_SD","Cory Spangenberg_SD","Manuel Margot_SD","Miguel Cabrera_DET","Andrew Romine_DET","Jorge Bonifacio_KC","Aaron Hicks_NYY","Starlin Castro_NYY","Yasmani Grandal_LAD","Logan Forsythe_LAD","Erick Aybar_SD","Stephen Cardullo_COL","Carlos Asuaje_SD","Ian Kinsler_DET","Lorenzo Cain_KC","Alex Avila_DET","Nicholas Castellanos_DET","Joe Mauer_MIN","Jacoby Ellsbury_NYY","Eddie Rosario_MIN","Byron Buxton_MIN","Adrian Gonzalez_LAD","Franklin Gutierrez_LAD","Jose Abreu_CWS","Peter O'Brien_LAD","Brian McCann_HOU","Ben Gamel_SEA","Carlos Gonzalez_COL","Yangervis Solarte_SD","Hunter Renfroe_SD","Mason Williams_NYY","Greg Bird_NYY","Miguel Andujar_NYY","Avisail Garcia_CWS","Kyle Seager_SEA","Jabari Blash_SD","Austin Hedges_SD","Jorge Mateo_NYY","Austin Barnes_LAD","Danny Valencia_SEA","Jake Marisnick_HOU","Derek Fisher_HOU","Hector Sanchez_SD","Franchy Cordero_SD","Jordan Patterson_COL","Victor Martinez_DET","Cheslor Cuthbert_KC","Rob Refsnyder_NYY","Tyler Wade_NYY","Dustin Fowler_NYY","Todd Frazier_CWS","Paulo Orlando_KC","Billy Burns_KC","Jose Iglesias_DET","Tyler Austin_NYY","Daniel Palka_MIN","Ji-Man Choi_NYY","Melky Cabrera_CWS","Matt Davidson_CWS","Trayce Thompson_LAD","Kike Hernandez_LAD","Andrew Toles_LAD","Willie Calhoun_LAD","Matt Szczur_SD","Alcides Escobar_KC","Jorge Polanco_MIN","Leury Garcia_CWS","Rob Segedin_LAD","Alex Verdugo_LAD","Leonys Martin_SEA","Brandon Moss_KC","Chris Carter_NYY","Garrett Cooper_NYY","Andre Ethier_LAD","Adam Engel_CWS","Yoan Moncada_CWS","Mitch Haniger_SEA","Chase d'Arnaud_SD","Dustin Garneau_COL","Alex Dickerson_SD","Tom Murphy_COL","Dixon Machado_DET","JaCoby Jones_DET","Ryan O'Hearn_KC","Ehire Adrianza_MIN","Zack Granite_MIN","Gleyber Torres_NYY","Tim Anderson_CWS","Norichika Aoki_HOU","Mike Zunino_SEA","Taylor Motter_SEA","JD Davis_HOU","Alexi Amarista_COL","Cristhian Adames_COL","Travis Jankowski_SD","Allen Cordoba_SD","Mike Tauchman_COL","John Hicks_DET","Mikie Mahtook_DET","Tyler Collins_DET","Terrance Gore_KC","Jorge Soler_KC","Chris Gimenez_MIN","Jason Castro_MIN","Scott Van Slyke_LAD","Luis Urias_SD","Alex Presley_DET","James McCann_DET","Tyler Saladino_CWS","Yolmer Sanchez_CWS","Alen Hanson_CWS","Tony Wolters_COL","Jim Adduci_DET","Ronald Torreyes_NYY","Charlie Tilson_CWS","Shawn O'Malley_SEA","DJ Peterson_SEA","Tyler Smith_SEA","Guillermo Heredia_SEA","Ryan Hanigan_COL","Christian Bethancourt_SD","Luis Torrens_SD","Raul Mondesi_KC","Omar Narvaez_CWS","Jacob May_CWS","Carlos Ruiz_SEA","Jose Rondon_SD","Kyle Higashioka_NYY","Mike Freeman_LAD","Cody Asche_CWS","Kevan Smith_CWS","Tuffy Gosewisch_SEA","Boog Powell_SEA","Kyle Tucker_HOU","Alex Gordon_KC","Matt den Dekker_DET","Ramon Torres_KC","Austin Romine_NYY","Geovany Soto_CWS","Willy Garcia_CWS","Hunter Dozier_KC","Brett Eibner_LAD","Juan Centeno_HOU","Teoscar Hernandez_HOU","Daniel Vogelbach_SEA","Colin Moran_HOU","Tony Kemp_HOU","Kyle Lewis_SEA","Drew Butera_KC","Grant Green_CWS","Zack Collins_CWS"
0,0,0,0,0,20.0729411764706,0,0,0,0,86.5188679245283,0,0,0,0,0,0,0,0,0,0,0,0,6.91686274509804,0,0,0,0,0,0,0,0,0,0,0,0,-45.5333333333333,0,0,6.85072463768116,0,0,0,27.0438596491228,0,0,1.25115633672525,0,0,0,0,0,0,0,0,0,0,19.9857954545455,35.8455284552846,0,0,0,0,0,0,0,0,0,0,-11.4083333333333,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6666666666667,0,0,0,0,0,-40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1022727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844202898550725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.437254901960784,8.03719512195122,0,0,0,45.2799532437171,0,0,0,0,0,22.2294117647059,0,1.08823529411765,0,0,0,0,3.08235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8703703703704,0,0,0,0,0,0,0,0,0,0,0,1.65853658536585,19.1381766381766,0,0,0,0,0,0,0,0,0,0,0,9.87619047619048,9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6732026143791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,0,11.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,60.9600778967868,0,0,0,0,0,0,0,-2.66112531969309,12.7884615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194405594405594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34940600978337,0,0,0,0,0,0,0,8.69233617178823,0,0,0,0,13.202170963365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3653846153846,0,0,0,0,0,0,5.83101045296167,0,0,0,0,0,0,0,0,0,0,0,0,9.48408163265306,20.6156462585034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-1.50772946859903,0,0,0,0,0,0,-0.353754940711462,0,0,0,0,0,-1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.90602836879433,0,19.0208333333333,0,0,0,3.55496828752643,7.35884353741497,0,0,0,51.4917647058824,-15.3461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18823529411765,0,0,0,0,28.7424242424242,0,0,0,0,0,0,0,-25.9469696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.7008547008547,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15.4230158730159,0,-0.338549075391181,0,0,0,2.4989247311828,-3.56666666666667,0,0,0,-15.3461538461538,55.2859174964438,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1264367816092,0,0,0,0,2.5,0,0,0,0,0,0,0,-5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78042328042328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.598290598290598,0,0,0,0,0,0,0,-1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0113871635611,-2.43215565796211,0,18.1057860900058,0,0,0,0,0,0,0,0,0,0,0,0,8.42610837438424,0,0,0,0,0,0,0,0,0,0,0,0,0.783744557329463,1.84495021337127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10909090909091,0,14.4295112781955,8.14348334307422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66364296081277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82727272727273,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5452380952381,7.85176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43215565796211,74.3107660455487,0,28.9436002337814,0,0,0,0,0,0,0,0,0,0,0,0,4.95935960591133,0,0,0,0,0,0,0,0,0,0,0,0,10.5765602322206,18.7577597840756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9142857142857,0,-4.29703569267998,12.7909604519774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4182389937107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3409090909091,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0995670995671,3.26998299319728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-11.4036734693878,9.23340321453529,0,0,0,22.2294117647059,0,0,0,0,0,77.4634716540035,0,7.54949121184089,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.34753787878788,0,0,0,0,0,0,0,0,0,0,0,-5.84146341463415,26.9248768472906,0,0,0,0,0,0,0,0,0,0,0,3.66959064327485,0.377777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33333333333333,0,-1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1057860900058,28.9436002337814,0,57.6244755244755,0,0,0,0,0,0,0,0,0,0,0,0,13.0092307692308,0,0,0,0,0,0,0,0,0,0,0,0,18.1655874190564,18.3588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9357769423559,0,15.2133526850508,5.93650217706822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1674509803922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33333333333333,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36601307189543,6.29464285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,17.3254807692308,27.4057315233786,0,0,0,1.08823529411765,0,0,0,0,0,7.54949121184089,0,67.0422374429224,0,0,0,0,11.4089615931721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415282392026578,0,0,0,0,0,0,0,0,0,0,0,-1.02224310776942,-5.20952380952381,0,0,0,0,0,0,0,0,0,0,0,2.06349206349206,30.8611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,-1.43014705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-2.66112531969309,0,0,0,0,0,0,0,82.5235816814764,2.5671768707483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73655913978495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9434389140271,0,0,0,0,0,0,0,10.1971830985915,0,0,0,0,4.61778846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03205128205128,0,0,0,0,0,0,4.96881606765328,0,0,0,0,0,0,0,0,0,0,0,0,-20.3353896103896,12.7444831591173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5,12.8181818181818,0,0,0,0,0,0,25.0315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,12.7884615384615,0,0,0,0,0,0,0,2.5671768707483,52.4845119812975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5540780141844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9497584541063,0,0,0,0,0,0,0,4.59935064935065,0,0,0,0,-4.33551020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43333333333333,0,0,0,0,0,0,-2.46166666666667,0,0,0,0,0,0,0,0,0,0,0,0,11.3992869875223,6.13076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89714714714715,0,0,0,0,0,0,4.16339869281046,0,0,0,0,0,3.03333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.026360544218,0,0,0,0,0,0,0,22.8342995169082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.354764107308,-7.56209150326797,0,0,0,0,0,0,0,0,12.9966261808367,0,11.6149193548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1818181818182,0,0,0,0,0,0,0,20.3582502768549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3.64069264069264,-52,0,0,0,0,0,0,-5.6043956043956,17.1578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,14.1070393374741,0,0,0,0,6.91686274509804,0,0,0,0,0,0,0,0,0,0,0,0,72.6693817104776,0,0,0,0,0,0,0,0,0,0,0,0,-15.5333333333333,0,0,-9.41269841269841,0,0,0,14.2767295597484,0,0,11.9814814814815,0,0,0,0,0,0,0,0,0,0,17.0280487804878,6.24405076679006,0,0,0,0,0,0,0,0,0,0,-5.08571428571429,0,0,0,0,0,0,0,0,0,0,0,-37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1335656213705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7955465587045,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,14.3238916256158,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12.8971471471471,-1.32150537634409,0,0,0,3.08235294117647,0,0,0,0,0,9.5,0,11.4089615931721,0,0,0,0,46.390919158361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25246305418719,0,0,0,0,0,0,0,0,0,0,0,5.57507507507508,4.65,0,0,0,0,0,0,0,0,0,0,0,14.7820512820513,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.9285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.7539800074047,0,0,0,0,0,0,0,0,7.48531468531469,9.20085153646797,0,0,0,0,0,0,5.93107344632768,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65618448637317,0,0,0,0,0,0,0,0,2.70579029733959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94230769230769,0,0,0,0,7.25,0,0,0,0,0,0,0,0,0,0,0,0,-4.39596445760829,0,0,0,0,0,15.0239361702128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8888888888889,0,0,0,0,0,0,0,0,0,0,0,15.8095884215287,0,-1.4,0,0,0,0,0,0,0,0,0,0,0,25.6545454545455,0,0
4.14350282485876,9.13551119177253,0,18.6591046581972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.3591346153846,9.27822580645161,0,0,0,0,0,0,0,0,0,10.9923076923077,0,0,0,0,0,0,0,0,0,0,8.1977503628447,13.7983635300994,9.27593537414966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.47785160575858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41497975708502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
3.26262626262626,33.4141414141414,0,21.0204872646733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27822580645161,49.2108843537415,0,0,0,0,0,0,0,0,0,17.8377896613191,0,0,0,0,0,0,0,0,0,0,-7.21370967741935,5.2358926919519,14.877667140825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26284584980237,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08404558404558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.37549603174603,0,8.50768049155146,0,0,0,1.37994350282486,-0.694915254237288,0,0,0,2.18823529411765,8.1264367816092,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8424242424242,0,0,0,0,0.669117647058823,0,0,0,0,0,0,0,17.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16356382978723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43353658536585,0,0,0,0,0,0,0,1.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8342995169082,0,0,0,0,0,0,0,63.3063165905632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73770491803279,11.8645276292335,0,0,0,0,0,0,0,0,7.88626739261948,0,8.87486157253599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11948051948052,0,0,0,0,0,0,0,2.78106821787414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91666666666667,2.55357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0227272727273,3.68,1.58333333333333,0,0,0,0,0,0,15.4010989010989,6.8,0,0,0,0,30.0818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42610837438424,4.95935960591133,0,13.0092307692308,0,0,0,0,0,0,0,0,0,0,0,0,50.8100840336134,0,0,0,0,0,0,0,0,0,0,0,0,3.69047619047619,22.6166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.71833333333333,0,27.4074074074074,9.21305418719212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.2777777777778,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72727272727273,3.56666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.25,0,0,0,0,0,1.825,0,0,0,0,0,0,0,0,0,0,0,0,-5.49651567944251,-6.56614246068455,10.0803633822502,0,0,0,0,0,0,0,4.97570621468927,0,-9.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8387896825397,4.82126126126126,0,0,0,0,0,-29.1636363636364,11.6456901110524,0,0,0,0,0,-4.95,26.140522875817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.87179487179487,6.86021505376344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
