"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Paul Goldschmidt",5300,"ARI@COL 08:10PM ET",11.742,"ARI","COL",12.26,14.5,11.85,NA,"3","3",3
"OF","Charlie Blackmon",5300,"ARI@COL 08:10PM ET",9.833,"COL","ARI",7.45,10.1,10.64,NA,"1","1",22
"OF","AJ Pollock",5300,"ARI@COL 08:10PM ET",10.034,"ARI","COL",10.94,13.3,11.31,NA,"1","1",0
"OF","Bryce Harper",5200,"WAS@PHI 07:05PM ET",13.179,"WAS","PHI",NA,NA,NA,NA,"3","x",NA
"3B","Nolan Arenado",5200,"ARI@COL 08:10PM ET",9.067,"COL","ARI",11.68,12.2,11.12,NA,"3","3",21
"OF","Mike Trout",5100,"HOU@LAA 09:07PM ET",11.355,"LAA","HOU",8.1,9.1,10.19,NA,"3","3",NA
"3B","Jake Lamb",5100,"ARI@COL 08:10PM ET",10.071,"ARI","COL",6.94,9.5,9.63,NA,"4","4",0
"3B","Kris Bryant",5000,"NYY@CHC 07:15PM ET",10.828,"CHC","NYY",10.16,8.3,10.26,NA,"2","2",2
"OF","Ian Desmond",5000,"ARI@COL 08:10PM ET",11.2,"COL","ARI",9.69,10.9,8.9,NA,"6","4",5
"1B","Anthony Rizzo",4900,"NYY@CHC 07:15PM ET",9,"CHC","NYY",6.49,7.2,10.2,NA,"3","3",0
"SS","Trea Turner",4900,"WAS@PHI 07:05PM ET",11,"WAS","PHI",8.5,9.6,9.4,NA,"1","1",0
"3B","Manny Machado",4800,"CWS@BAL 07:05PM ET",8.536,"BAL","CWS",9.97,9.6,10,NA,"3","3",21
"1B","Joey Votto",4800,"SF@CIN 07:10PM ET",10.517,"CIN","SF",6.47,7.8,9.57,NA,"3","3",14
"2B","DJ LeMahieu",4800,"ARI@COL 08:10PM ET",6.233,"COL","ARI",9.3,10.3,9.23,NA,"2","2",13
"1B","Jose Abreu",4700,"CWS@BAL 07:05PM ET",7.741,"CWS","BAL",7.26,7.2,7.53,NA,"4","3",19
"2B","Jose Altuve",4700,"HOU@LAA 09:07PM ET",9.241,"HOU","LAA",NA,NA,NA,NA,"2","x",NA
"SS","Carlos Correa",4700,"HOU@LAA 09:07PM ET",7.481,"HOU","LAA",8.96,7.7,8.04,NA,"3","3",7
"OF","Carlos Gonzalez",4700,"ARI@COL 08:10PM ET",5.111,"COL","ARI",NA,NA,NA,NA,"4","x",NA
"OF","Yasmany Tomas",4700,"ARI@COL 08:10PM ET",7.815,"ARI","COL",10.07,12,8.93,NA,"5","5",3
"OF","David Peralta",4700,"ARI@COL 08:10PM ET",8.36,"ARI","COL",6.36,0,2.12,NA,"x","x",NA
"1B","Freddie Freeman",4700,"STL@ATL 07:10PM ET",12.667,"ATL","STL",10.3,8.5,9.24,NA,"3","3",0
"C","Gary Sanchez",4600,"NYY@CHC 07:15PM ET",4.333,"NYY","CHC",8.3,7.7,NA,NA,"2","5",14
"OF","Mark Trumbo",4600,"CWS@BAL 07:05PM ET",6.143,"BAL","CWS",7.95,8.2,9.3,NA,"5","5",10
"1B","Eric Thames",4600,"MIL@PIT 07:05PM ET",11.643,"MIL","PIT",9.77,7.6,7.82,NA,"2","2",3
"1B","Miguel Cabrera",4600,"DET@OAK 09:05PM ET",7.737,"DET","OAK",7.83,6.8,8.45,NA,"3","3",5
"2B","Daniel Murphy",4600,"WAS@PHI 07:05PM ET",9.69,"WAS","PHI",8.93,7.8,7.73,NA,"5","3",15
"SS","Trevor Story",4600,"ARI@COL 08:10PM ET",6.414,"COL","ARI",8.89,10.3,8.73,NA,"7","6",9
"1B","Mark Reynolds",4600,"ARI@COL 08:10PM ET",9.448,"COL","ARI",8.04,10,8.96,NA,"5","5",18
"OF/SS","Chris Owings",4600,"ARI@COL 08:10PM ET",9.345,"ARI","COL",NA,NA,NA,NA,"2","x",NA
"OF","Aaron Judge",4500,"NYY@CHC 07:15PM ET",13.154,"NYY","CHC",9.03,7.6,7.98,NA,"4","4",0
"OF","Melky Cabrera",4500,"CWS@BAL 07:05PM ET",6.16,"CWS","BAL",7.23,7.1,7.41,NA,"3","1",2
"OF","Ryan Braun",4500,"MIL@PIT 07:05PM ET",9.538,"MIL","PIT",NA,NA,NA,NA,"3","x",NA
"OF","Hunter Pence",4500,"SF@CIN 07:10PM ET",6,"SF","CIN",7.91,8.2,7.74,NA,"3","3",0
"OF","David Dahl",4500,"ARI@COL 08:10PM ET",0,"COL","ARI",NA,0,NA,NA,"x","x",NA
"2B","Brandon Drury",4500,"ARI@COL 08:10PM ET",6.308,"ARI","COL",8.82,9.5,7.84,NA,"6","6",7
"1B","Wil Myers",4500,"LAD@SD 08:40PM ET",9.806,"SD","LAD",5.91,6.4,7.65,NA,"3","3",2
"OF","Kyle Schwarber",4400,"NYY@CHC 07:15PM ET",6.897,"CHC","NYY",NA,NA,NA,NA,"1","x",NA
"OF","Adam Jones",4400,"CWS@BAL 07:05PM ET",7.214,"BAL","CWS",8.43,8.2,9.19,NA,"2","2",5
"OF","Andrew McCutchen",4400,"MIL@PIT 07:05PM ET",7.31,"PIT","MIL",7.64,7.3,8.65,NA,"3","3",0
"1B","Ryan Zimmerman",4400,"WAS@PHI 07:05PM ET",13.5,"WAS","PHI",8.5,7.4,7.6,NA,"4","4",25
"SS","Corey Seager",4400,"LAD@SD 08:40PM ET",8.867,"LAD","SD",7.42,6.9,8.39,NA,"2","2",3
"OF","JD Martinez",4300,"DET@OAK 09:05PM ET",0,"DET","OAK",NA,0,NA,NA,"x","x",NA
"OF","George Springer",4300,"HOU@LAA 09:07PM ET",8.731,"HOU","LAA",8.93,7.3,9,NA,"x","1",5
"OF","Giancarlo Stanton",4300,"MIA@NYM 07:10PM ET",8.321,"MIA","NYM",7.75,9,9.02,NA,"4","4",17
"OF","Yoenis Cespedes",4300,"MIA@NYM 07:10PM ET",9.278,"NYM","MIA",NA,0,NA,NA,"x","x",NA
"2B","Robinson Cano",4300,"TEX@SEA 09:10PM ET",8.667,"SEA","TEX",6.13,6.6,8.9,NA,"3","3",5
"SS","Jean Segura",4300,"TEX@SEA 09:10PM ET",11.167,"SEA","TEX",7.48,7.3,9.04,NA,"1","1",13
"1B/C","Buster Posey",4300,"SF@CIN 07:10PM ET",7.091,"SF","CIN",8.62,8.7,7.91,NA,"4","4",7
"1B/OF","Brandon Belt",4300,"SF@CIN 07:10PM ET",8,"SF","CIN",5.4,8.1,8.34,NA,"2","2",0
"OF","Adam Duvall",4300,"SF@CIN 07:10PM ET",9.643,"CIN","SF",8.03,7.5,8.48,NA,"4","4",23
"2B/OF","Ben Zobrist",4200,"NYY@CHC 07:15PM ET",6.692,"CHC","NYY",7.61,6.8,8.61,NA,"4","1",10
"3B","Todd Frazier",4200,"CWS@BAL 07:05PM ET",6.818,"CWS","BAL",7.83,7,7.49,NA,"5","5",0
"1B","Chris Davis",4200,"CWS@BAL 07:05PM ET",6.5,"BAL","CWS",9.36,8.8,9.16,NA,"4","4",3
"2B","Ian Kinsler",4200,"DET@OAK 09:05PM ET",7.269,"DET","OAK",NA,NA,NA,NA,"1","x",NA
"OF","Nelson Cruz",4200,"TEX@SEA 09:10PM ET",9.667,"SEA","TEX",10.63,8.3,9,NA,"4","4",11
"3B/SS","Eduardo Nunez",4200,"SF@CIN 07:10PM ET",6.25,"SF","CIN",6.44,7,7.33,NA,"6","7",10
"OF","Billy Hamilton",4200,"SF@CIN 07:10PM ET",9.852,"CIN","SF",5.57,8.3,9.15,NA,"1","1",29
"OF","Gerardo Parra",4200,"ARI@COL 08:10PM ET",6,"COL","ARI",6.61,6.8,1.85,NA,"x","7",5
"SS","Tim Anderson",4100,"CWS@BAL 07:05PM ET",5.577,"CWS","BAL",NA,6.4,7.39,NA,"2","7",3
"2B","Jonathan Villar",4100,"MIL@PIT 07:05PM ET",7.433,"MIL","PIT",7.53,7.3,8.36,NA,"1","1",0
"3B","Maikel Franco",4100,"WAS@PHI 07:05PM ET",7.571,"PHI","WAS",7.92,7.4,7.61,NA,"4","4",2
"OF","Adam Eaton",4100,"WAS@PHI 07:05PM ET",10.13,"WAS","PHI",NA,0,NA,NA,"x","x",NA
"OF","Starling Marte",4000,"MIL@PIT 07:05PM ET",7.769,"PIT","MIL",NA,0,NA,NA,"x","x",NA
"OF","Justin Upton",4000,"DET@OAK 09:05PM ET",8.731,"DET","OAK",6.83,6.3,7.34,NA,"5","5",4
"OF","Christian Yelich",4000,"MIA@NYM 07:10PM ET",8.5,"MIA","NYM",NA,NA,NA,NA,"3","x",NA
"1B/OF","Jay Bruce",4000,"MIA@NYM 07:10PM ET",10.259,"NYM","MIA",8.82,8.4,8.07,NA,"3","3",18
"2B","Joe Panik",4000,"SF@CIN 07:10PM ET",6.207,"SF","CIN",NA,NA,NA,NA,"7","x",NA
"3B","Anthony Rendon",4000,"WAS@PHI 07:05PM ET",7.926,"WAS","PHI",6.65,7,6.55,NA,"6","5",20
"OF","Matt Kemp",4000,"STL@ATL 07:10PM ET",11.059,"ATL","STL",7.9,7.1,7.87,NA,"4","4",7
"1B/OF","Matt Holliday",3900,"NYY@CHC 07:15PM ET",7.185,"NYY","CHC",7.56,0,8.48,NA,"x","x",NA
"2B","Tyler Saladino",3900,"CWS@BAL 07:05PM ET",5.381,"CWS","BAL",NA,NA,NA,NA,"1","x",NA
"OF","Gregory Polanco",3900,"MIL@PIT 07:05PM ET",6.346,"PIT","MIL",7.62,7.8,8.53,NA,"4","4",7
"3B","Jose Reyes",3900,"MIA@NYM 07:10PM ET",6.429,"NYM","MIA",5.86,6.6,6.05,NA,"6","7",10
"2B","Dee Gordon",3900,"MIA@NYM 07:10PM ET",7.852,"MIA","NYM",7.48,7.9,8.45,NA,"1","1",12
"SS","Brandon Crawford",3900,"SF@CIN 07:10PM ET",6.238,"SF","CIN",NA,0,NA,NA,"x","x",NA
"2B","Jose Peraza",3900,"SF@CIN 07:10PM ET",7.222,"CIN","SF",6.09,6.6,8.23,NA,"7","6",4
"C/OF","Chris Herrmann",3900,"ARI@COL 08:10PM ET",2.87,"ARI","COL",NA,0,1.78,NA,"x","x",NA
"OF","Dexter Fowler",3900,"STL@ATL 07:10PM ET",7.462,"STL","ATL",NA,0,7.57,NA,"x","x",NA
"2B","Javier Baez",3800,"NYY@CHC 07:15PM ET",6,"CHC","NYY",6.13,5.9,6.69,NA,"9","7",14
"2B","Jonathan Schoop",3800,"CWS@BAL 07:05PM ET",7.643,"BAL","CWS",NA,NA,NA,NA,"6","x",NA
"C","Welington Castillo",3800,"CWS@BAL 07:05PM ET",6.5,"BAL","CWS",NA,0,NA,NA,"x","x",NA
"OF","Avisail Garcia",3800,"CWS@BAL 07:05PM ET",9.704,"CWS","BAL",7.25,6.3,6.18,NA,"6","4",3
"OF","Khris Davis",3800,"DET@OAK 09:05PM ET",9.286,"OAK","DET",8.8,7.9,8.84,NA,"3","3",0
"1B","Albert Pujols",3800,"HOU@LAA 09:07PM ET",7.516,"LAA","HOU",5.62,7,7.18,NA,"4","4",3
"3B","Alex Bregman",3800,"HOU@LAA 09:07PM ET",5.714,"HOU","LAA",5.65,6,6.61,NA,"8","8",3
"3B","Kyle Seager",3800,"TEX@SEA 09:10PM ET",6.259,"SEA","TEX",6.01,6.3,1.94,NA,"5","5",6
"OF","Shin-Soo Choo",3800,"TEX@SEA 09:10PM ET",7,"TEX","SEA",5.84,6.4,7.82,NA,"8","8",0
