"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Michael Conforto",5100,"NYM@TEX 08:05PM ET",9.784,"NYM","TEX",10.3,10.6,9.55,NA,"1","1",11
"OF","Giancarlo Stanton",4900,"MIA@CHC 08:05PM ET",9.236,"MIA","CHC",7.09,7.5,8.72,NA,"2","2",7
"1B","Justin Bour",4900,"MIA@CHC 08:05PM ET",8.745,"MIA","CHC",NA,0,7.74,NA,"x","x",NA
"1B/OF","Eric Thames",4900,"SF@MIL 07:40PM ET",9.75,"MIL","SF",8.57,10.4,8.99,NA,"3","3",5
"SS","Elvis Andrus",4900,"NYM@TEX 08:05PM ET",9.321,"TEX","NYM",5.64,7.2,7.89,NA,"2","2",3
"1B","Lucas Duda",4900,"NYM@TEX 08:05PM ET",8.514,"NYM","TEX",8.66,9.6,2.08,NA,"5","5",8
"OF","Domingo Santana",4800,"SF@MIL 07:40PM ET",8.185,"MIL","SF",6.52,8.1,7.82,NA,"2","2",8
"3B","Travis Shaw",4800,"SF@MIL 07:40PM ET",9.235,"MIL","SF",NA,0,8.14,NA,"x","x",NA
"OF","Ryan Braun",4700,"SF@MIL 07:40PM ET",8.581,"MIL","SF",NA,0,NA,NA,"x","x",NA
"3B/OF","Eduardo Nunez",4700,"SF@MIL 07:40PM ET",7.6,"SF","MIL",6.57,8.9,9.22,NA,"2","2",11
"2B","Neil Walker",4700,"NYM@TEX 08:05PM ET",7.83,"NYM","TEX",8.32,9.3,8.74,NA,"4","4",16
"3B","Kris Bryant",4600,"MIA@CHC 08:05PM ET",9.2,"CHC","MIA",9.4,8.5,10.54,NA,"2","2",16
"1B/OF","Jay Bruce",4600,"NYM@TEX 08:05PM ET",8.615,"NYM","TEX",9.3,9.9,9.2,NA,"3","3",5
"1B","Anthony Rizzo",4500,"MIA@CHC 08:05PM ET",8.589,"CHC","MIA",7.8,7.6,10.09,NA,"3","3",25
"OF","Yoenis Cespedes",4500,"NYM@TEX 08:05PM ET",9.278,"NYM","TEX",NA,0,NA,NA,"x","x",NA
"OF","Marcell Ozuna",4300,"MIA@CHC 08:05PM ET",9.232,"MIA","CHC",6.22,6.5,7.83,NA,"4","4",2
"1B/OF","Brandon Belt",4300,"SF@MIL 07:40PM ET",7.807,"SF","MIL",7.34,10.2,9.19,NA,"3","3",5
"1B/C","Buster Posey",4300,"SF@MIL 07:40PM ET",7.979,"SF","MIL",7.6,8.9,8.88,NA,"4","4",8
"SS","Brandon Crawford",4200,"SF@MIL 07:40PM ET",6.773,"SF","MIL",6.23,8.4,7.97,NA,"5","5",0
"3B","Adrian Beltre",4200,"NYM@TEX 08:05PM ET",10,"TEX","NYM",6.01,6.9,1.71,NA,"4","4",9
"3B","David Wright",4200,"NYM@TEX 08:05PM ET",0,"NYM","TEX",NA,0,1.96,NA,"x","x",NA
"3B","Joey Gallo",4200,"NYM@TEX 08:05PM ET",8.291,"TEX","NYM",6.12,7.5,6.89,NA,"5","5",16
"2B/SS","Javier Baez",4100,"MIA@CHC 08:05PM ET",6.49,"CHC","MIA",6.55,6.8,7.22,NA,"6","7",13
"OF","Denard Span",4100,"SF@MIL 07:40PM ET",6.514,"SF","MIL",6.55,9.3,8.12,NA,"1","1",6
"3B/OF","Hernan Perez",4100,"SF@MIL 07:40PM ET",6.824,"MIL","SF",6.14,7.4,1.84,NA,"4","5",14
"OF","Shin-Soo Choo",4100,"NYM@TEX 08:05PM ET",7.66,"TEX","NYM",6.16,7.9,8.06,NA,"1","1",14
"OF","Nomar Mazara",4100,"NYM@TEX 08:05PM ET",7.698,"TEX","NYM",6.07,7.5,7.49,NA,"3","3",25
"OF","Christian Yelich",4000,"MIA@CHC 08:05PM ET",7.944,"MIA","CHC",6.48,7.1,8.06,NA,"3","3",4
"OF","Kyle Schwarber",4000,"MIA@CHC 08:05PM ET",6.385,"CHC","MIA",5.63,0,9.08,NA,"x","x",NA
"OF","Hunter Pence",4000,"SF@MIL 07:40PM ET",5.487,"SF","MIL",6.63,7.6,7.18,NA,"6","6",0
"2B","Dee Gordon",3900,"MIA@CHC 08:05PM ET",7.727,"MIA","CHC",6.52,7.3,8.33,NA,"1","1",0
"2B","Ian Happ",3900,"MIA@CHC 08:05PM ET",7.35,"CHC","MIA",NA,NA,NA,NA,"4","x",NA
"OF","Keon Broxton",3900,"SF@MIL 07:40PM ET",7.245,"MIL","SF",7.21,7.9,7.46,NA,"1","7",6
"2B/3B","Wilmer Flores",3900,"NYM@TEX 08:05PM ET",5.897,"NYM","TEX",6.05,7.8,1.89,NA,"6","6",11
"2B","Jonathan Villar",3800,"SF@MIL 07:40PM ET",7.089,"MIL","SF",NA,NA,NA,NA,"6","x",NA
"3B/SS","Jose Reyes",3800,"NYM@TEX 08:05PM ET",5.759,"NYM","TEX",NA,NA,NA,NA,"9","x",NA
"SS","Asdrubal Cabrera",3800,"NYM@TEX 08:05PM ET",6.535,"NYM","TEX",6.98,8.8,2.07,NA,"2","2",22
"OF","Carlos Gomez",3800,"NYM@TEX 08:05PM ET",7.553,"TEX","NYM",NA,0,NA,NA,"x","x",NA
"2B/OF","Ben Zobrist",3600,"MIA@CHC 08:05PM ET",6.245,"CHC","MIA",NA,NA,NA,NA,"1","x",NA
"C","Willson Contreras",3600,"MIA@CHC 08:05PM ET",5.816,"CHC","MIA",7.02,6.8,7.94,NA,"5","4",5
"1B","Jesus Aguilar",3600,"SF@MIL 07:40PM ET",4.37,"MIL","SF",NA,7,8.12,NA,"x","4",6
"2B","Joe Panik",3600,"SF@MIL 07:40PM ET",5.836,"SF","MIL",6.09,7.7,6.56,NA,"7","7",2
"OF","Jarrett Parker",3500,"SF@MIL 07:40PM ET",2.667,"SF","MIL",NA,0,NA,NA,"x","x",NA
"3B/SS","Christian Arroyo",3500,"SF@MIL 07:40PM ET",5.059,"SF","MIL",NA,0,NA,NA,"x","x",NA
"OF","Jason Heyward",3400,"MIA@CHC 08:05PM ET",6.581,"CHC","MIA",5.88,5.6,1.74,NA,"7","5",19
"C","JT Realmuto",3400,"MIA@CHC 08:05PM ET",7.104,"MIA","CHC",5.06,5.8,6.68,NA,"5","5",12
"OF","Nick Franklin",3400,"SF@MIL 07:40PM ET",2.293,"MIL","SF",NA,0,1.75,NA,"x","x",NA
"C","Travis d'Arnaud",3400,"NYM@TEX 08:05PM ET",6.067,"NYM","TEX",5.72,7.3,1.89,NA,"8","8",14
"OF","Peter O'Brien",3400,"NYM@TEX 08:05PM ET",0,"TEX","NYM",NA,0,NA,NA,"x","x",NA
"1B/3B","TJ Rivera",3400,"NYM@TEX 08:05PM ET",4.649,"NYM","TEX",NA,0,6.74,NA,"x","x",NA
"2B/SS","Eric Sogard",3300,"SF@MIL 07:40PM ET",8.15,"MIL","SF",NA,7.5,1.71,NA,"x","1",14
"OF","Mac Williamson",3300,"SF@MIL 07:40PM ET",4.9,"SF","MIL",NA,0,NA,NA,"x","x",NA
"1B","Mike Napoli",3300,"NYM@TEX 08:05PM ET",6.353,"TEX","NYM",NA,0,6.92,NA,"x","x",NA
"OF","Curtis Granderson",3300,"NYM@TEX 08:05PM ET",5.63,"NYM","TEX",7.52,8,8.12,NA,"7","7",20
"OF","Brandon Nimmo",3300,"NYM@TEX 08:05PM ET",0,"NYM","TEX",NA,0,NA,NA,"x","x",NA
"SS","Addison Russell",3200,"MIA@CHC 08:05PM ET",5.741,"CHC","MIA",5.87,6,7.39,NA,"8","9",0
"C","Nick Hundley",3200,"SF@MIL 07:40PM ET",3.824,"SF","MIL",4.79,0,1.67,NA,"x","x",NA
"C","Jett Bandy",3200,"SF@MIL 07:40PM ET",6.939,"MIL","SF",5.66,6.3,6.68,NA,"5","6",3
"2B/SS","Kelby Tomlinson",3200,"SF@MIL 07:40PM ET",2,"SF","MIL",NA,0,1.77,NA,"x","x",NA
"OF","Jurickson Profar",3200,"NYM@TEX 08:05PM ET",3.133,"TEX","NYM",NA,0,NA,NA,"x","x",NA
"C","Miguel Montero",3100,"MIA@CHC 08:05PM ET",4.5,"CHC","MIA",NA,0,1.75,NA,"x","x",NA
"3B","Martin Prado",3100,"MIA@CHC 08:05PM ET",6.588,"MIA","CHC",NA,0,NA,NA,"x","x",NA
"C","Manny Pina",3100,"SF@MIL 07:40PM ET",6.182,"MIL","SF",NA,0,NA,NA,"x","x",NA
"OF","Kirk Nieuwenhuis",3100,"SF@MIL 07:40PM ET",2.2,"MIL","SF",NA,0,NA,NA,"x","x",NA
"C","Andrew Susac",3100,"SF@MIL 07:40PM ET",0,"MIL","SF",NA,0,NA,NA,"x","x",NA
"OF","Juan Lagares",3100,"NYM@TEX 08:05PM ET",2.605,"NYM","TEX",NA,6.4,1.65,NA,"x","9",30
"SS","Gavin Cecchini",3100,"NYM@TEX 08:05PM ET",0,"NYM","TEX",NA,0,NA,NA,"x","x",NA
"OF","Jon Jay",3000,"MIA@CHC 08:05PM ET",3.848,"CHC","MIA",NA,6.4,1.74,NA,"x","1",13
"1B/3B","Jeimer Candelario",3000,"MIA@CHC 08:05PM ET",3.167,"CHC","MIA",NA,0,NA,NA,"x","x",NA
"OF","Albert Almora",3000,"MIA@CHC 08:05PM ET",4.174,"CHC","MIA",NA,6.2,6.91,NA,"x","6",7
"2B/OF","Aaron Hill",3000,"SF@MIL 07:40PM ET",3,"SF","MIL",NA,0,1.56,NA,"x","x",NA
"SS","Orlando Arcia",3000,"SF@MIL 07:40PM ET",5.415,"MIL","SF",5,5.9,6.04,NA,"8","8",5
"C","Robinson Chirinos",3000,"NYM@TEX 08:05PM ET",7.227,"TEX","NYM",NA,0,1.63,NA,"x","x",NA
"OF","Delino DeShields",3000,"NYM@TEX 08:05PM ET",5.545,"TEX","NYM",5.04,5.4,5.76,NA,"x","9",22
"2B/SS","Matt Reynolds",3000,"NYM@TEX 08:05PM ET",1.941,"NYM","TEX",NA,0,5.94,NA,"x","x",NA
"2B","Rougned Odor",3000,"NYM@TEX 08:05PM ET",6.386,"TEX","NYM",5.98,7.2,7.44,NA,"7","7",7
"C","Kevin Plawecki",3000,"NYM@TEX 08:05PM ET",2.7,"NYM","TEX",NA,0,NA,NA,"x","x",NA
"OF","Gorkys Hernandez",2900,"SF@MIL 07:40PM ET",2.917,"SF","MIL",NA,0,1.75,NA,"x","x",NA
"3B","Conor Gillaspie",2900,"SF@MIL 07:40PM ET",1.692,"SF","MIL",NA,0,NA,NA,"x","x",NA
"3B/SS","Pete Kozma",2900,"NYM@TEX 08:05PM ET",1.64,"TEX","NYM",NA,0,1.44,NA,"x","x",NA
"C","Brett Nicholas",2900,"NYM@TEX 08:05PM ET",0,"TEX","NYM",NA,0,NA,NA,"x","x",NA
"2B/3B","Tommy La Stella",2800,"MIA@CHC 08:05PM ET",3.412,"CHC","MIA",NA,0,NA,NA,"x","x",NA
"OF","Justin Ruggiano",2800,"SF@MIL 07:40PM ET",4,"SF","MIL",NA,0,NA,NA,"x","x",NA
"OF","Austin Slater",2800,"SF@MIL 07:40PM ET",4.5,"SF","MIL",NA,6.8,1.73,NA,"x","8",3
"OF","Orlando Calixte",2800,"SF@MIL 07:40PM ET",4.333,"SF","MIL",NA,NA,NA,NA,"8","x",NA
"3B","Derek Dietrich",2700,"MIA@CHC 08:05PM ET",4.46,"MIA","CHC",NA,NA,NA,NA,"6","x",NA
"1B/OF","Michael Morse",2700,"SF@MIL 07:40PM ET",1.833,"SF","MIL",NA,0,NA,NA,"x","x",NA
"C","Rene Rivera",2700,"NYM@TEX 08:05PM ET",5.4,"NYM","TEX",NA,0,5.87,NA,"x","x",NA
"C","Jonathan Lucroy",2700,"NYM@TEX 08:05PM ET",5.476,"TEX","NYM",5.55,6.3,7.58,NA,"6","6",5
"OF","Jared Hoying",2700,"NYM@TEX 08:05PM ET",4.875,"TEX","NYM",4.78,5.6,6.31,NA,"9","8",17
"1B/OF","Ryan Rua",2700,"NYM@TEX 08:05PM ET",4.2,"TEX","NYM",NA,NA,NA,NA,"8","x",NA
"2B/SS","Hanser Alberto",2600,"NYM@TEX 08:05PM ET",0,"TEX","NYM",NA,0,NA,NA,"x","x",NA
"OF","Destin Hood",2500,"MIA@CHC 08:05PM ET",0,"MIA","CHC",NA,0,NA,NA,"x","x",NA
"1B/OF","Tyler Moore",2500,"MIA@CHC 08:05PM ET",2.36,"MIA","CHC",4.82,5,1.51,NA,"7","7",0
"C","Tomas Telis",2500,"MIA@CHC 08:05PM ET",0,"MIA","CHC",NA,0,NA,NA,"x","x",NA
"SS","JT Riddle",2500,"MIA@CHC 08:05PM ET",5.303,"MIA","CHC",4.82,4.6,5.2,NA,"8","6",2
"C","Tim Federowicz",2500,"SF@MIL 07:40PM ET",1,"SF","MIL",NA,0,NA,NA,"x","x",NA
"OF","Drew Stubbs",2500,"NYM@TEX 08:05PM ET",1,"TEX","NYM",NA,0,NA,NA,"x","x",NA
"OF","Ichiro Suzuki",2400,"MIA@CHC 08:05PM ET",1.66,"MIA","CHC",NA,0,1.41,NA,"x","x",NA
"2B/3B","Christian Colon",2400,"MIA@CHC 08:05PM ET",2,"MIA","CHC",NA,3.1,1.46,NA,"x","8",0
"2B/OF","Steve Lombardozzi",2400,"MIA@CHC 08:05PM ET",0,"MIA","CHC",NA,0,NA,NA,"x","x",NA
"SS","Adeiny Hechavarria",2400,"MIA@CHC 08:05PM ET",5,"MIA","CHC",NA,0,NA,NA,"x","x",NA
"C","AJ Ellis",2300,"MIA@CHC 08:05PM ET",4.077,"MIA","CHC",NA,0,1.45,NA,"x","x",NA
"OF","Chris Marrero",2300,"SF@MIL 07:40PM ET",2.667,"SF","MIL",NA,0,NA,NA,"x","x",NA
"2B/OF","Mike Aviles",2200,"MIA@CHC 08:05PM ET",1.333,"MIA","CHC",NA,0,NA,NA,"x","x",NA
