"ID","Player","Pos","Team","Opp","Week","Snaps","Snap.Pct","Rush.Pct","Tgt.Pct","Touch.Pct","Util.Pct","Fantasy.Points","Points.100.Snaps"
16668,"Carlos Hyde","RB","SF","NYJ",14,30,53,57,3,60,60,30,86.7
16919,"JJ Nelson","WR","ARI","MIA",14,22,31,5,9,9,14,19.4,83.6
16834,"Tevin Coleman","RB","ATL","LA",14,21,36,38,14,48,52,19.5,83.3
16769,"Vic Beasley","OLB","ATL","LA",14,34,47,0,0,0,0,0,79.4
15268,"Nick Williams","WR","ATL","LA",14,7,12,0,71,57,71,8.9,70
14967,"Le'Veon Bell","RB","PIT","BUF",14,72,96,53,7,58,60,54.8,66.4
18602,"Tanner Mcevoy","WR","SEA","GB",14,16,23,0,19,19,19,13.1,63.1
15102,"Chris Thompson","RB","WAS","PHI",14,17,35,18,6,18,24,9.8,57.6
13791,"Lamar Miller","RB","HOU","IND",14,33,45,64,3,67,67,22.2,55.2
16964,"Darren Waller","WR","BAL","NE",14,12,17,0,25,8,25,7.3,52.5
18304,"Chris Landrum","OLB","SD","CAR",14,13,19,0,0,0,0,0,50
16877,"Rodney Gunter","DT","ARI","MIA",14,6,10,0,0,0,0,0,50
12296,"LeGarrette Blount","RB","NE","BAL",14,28,41,64,4,68,68,14.9,49.6
16112,"Jeremy Hill","RB","CIN","CLE",14,41,58,61,10,68,71,26.2,49.3
16307,"Charcandrick West","RB","KC","OAK",14,13,24,15,0,15,15,6.4,49.2
16855,"Ty Montgomery","WR","GB","SEA",14,30,51,30,13,40,43,17.6,48.7
14872,"Mike Gillislee","RB","BUF","PIT",14,7,14,29,0,29,29,3.4,48.6
18451,"Rob Kelley","RB","WAS","PHI",14,31,65,52,7,58,58,16.8,47.7
17111,"Deshazor Everett","FS","WAS","PHI",14,11,14,0,0,0,0,0,45.5
16802,"Devin Funchess","WR","CAR","SD",14,21,30,0,24,10,24,11.3,44.3
2593,"Aaron Rodgers","QB","GB","SEA",14,48,81,6,0,54,54,21.24,44.2
732,"Matt Ryan","QB","ATL","LA",14,49,85,0,0,57,57,21.48,43.8
18082,"Tyreek Hill","WR","KC","OAK",14,25,46,4,24,28,28,23.8,43.2
16475,"Jay Elliott","OLB","GB","SEA",14,20,28,0,0,0,0,0,42.5
12800,"Bilal Powell","RB","NYJ","SF",14,73,87,40,7,47,47,37.9,41
5820,"Frank Gore","RB","IND","HOU",14,33,49,30,6,36,36,15.4,40.6
16031,"Damien Williams","RB","MIA","ARI",14,17,28,29,18,41,47,8.8,40
18656,"James Cowser","OLB","OAK","KC",14,10,18,0,0,0,0,0,40
18190,"Ken Crawley","CB","NO","TB",14,5,8,0,0,0,0,0,40
16127,"Isaiah Crowell","RB","CLE","CIN",14,30,56,33,7,37,40,15.8,39.3
11932,"LeSean McCoy","RB","BUF","PIT",14,43,83,28,16,42,44,22.8,39.1
13799,"Ryan Tannehill","QB","MIA","ARI",14,46,77,11,0,54,54,19.8,38.7
3943,"DeSean Jackson","WR","WAS","PHI",14,42,88,0,10,7,10,22.2,38.6
4314,"Tom Brady","QB","NE","BAL",14,68,100,2,0,57,57,30.14,38.4
5035,"Leodis McKelvin","CB","PHI","WAS",14,47,98,0,0,0,0,0,38.3
11021,"Geno Atkins","DT","CIN","CLE",14,41,76,0,0,0,0,0,36.6
11658,"Karlos Dansby","OLB","CIN","CLE",14,41,76,0,0,0,0,0,36.6
16970,"Christian Ringo","NT","GB","SEA",14,11,16,0,0,0,0,0,36.4
18138,"Aaron Wallace","OLB","TEN","DEN",14,14,23,0,0,0,0,0,35.7
13255,"Matt Asiata","RB","MIN","JAX",14,26,39,42,8,50,50,12.1,35
14828,"Chris Hogan","WR","NE","BAL",14,57,84,4,12,12,16,27.6,34.4
17969,"Kenneth Dixon","RB","BAL","NE",14,42,60,26,26,45,52,22.1,33.6
6198,"Darren Sproles","RB","PHI","WAS",14,30,39,17,10,23,27,12,33.3
16609,"Charles Sims","RB","TB","NO",14,15,23,27,27,47,53,8,33.3
