"ID","Player","Pos","Team","Opp","Week","Snaps","Snap.Pct","Rush.Pct","Tgt.Pct","Touch.Pct","Util.Pct","Fantasy.Points","Points.100.Snaps"
16273,"Kapri Bibbs","RB","DEN","OAK",9,9,16,22,11,33,33,15,155.6
4992,"Justin Durant","OLB","DAL","CLE",9,5,11,0,0,0,0,0,120
11256,"Ryan Mathews","RB","PHI","NYG",9,8,11,63,13,75,75,8.5,93.8
13337,"Mark Ingram","RB","NO","SF",9,33,38,46,6,52,52,34.1,88.2
15201,"Mike Glennon","QB","TB","ATL",9,12,15,0,0,92,92,9,75
15071,"Latavius Murray","RB","OAK","DEN",9,43,49,47,2,49,49,34.7,71.4
18257,"Jalin Marshall","WR","NYJ","MIA",9,17,29,0,24,18,24,14.9,70
14536,"Russell Wilson","QB","SEA","BUF",9,47,100,6,0,62,62,26.28,55.9
16597,"Mike Evans","WR","TB","ATL",9,50,63,0,34,22,34,41,54
6211,"Harry Douglas","WR","TEN","SD",9,9,14,0,22,22,22,6.8,53.3
11488,"Jimmy Graham","TE","SEA","BUF",9,42,89,0,19,19,19,33.3,53.1
8529,"Mike Wallace","WR","BAL","PIT",9,35,50,0,17,11,17,25.4,52.6
16776,"Melvin Gordon","RB","SD","TEN",9,65,81,49,6,55,55,39.1,49.4
17923,"Ezekiel Elliott","RB","DAL","CLE",9,44,60,41,2,43,43,22.7,49.3
2699,"Matt Forte","RB","NYJ","MIA",9,32,55,38,6,41,44,16.7,49.1
18611,"Bryce Treggs","WR","PHI","NYG",9,15,20,0,27,13,27,8.9,46
1370,"James Harrison","OLB","PIT","BAL",9,38,54,0,0,0,0,0,44.7
2262,"Tim Hightower","RB","NO","SF",9,37,43,62,3,65,65,17.2,43.8
16558,"Adarius Glanton","OLB","TB","ATL",9,14,19,0,0,0,0,0,42.9
16909,"Jay Ajayi","RB","MIA","NYJ",9,46,73,52,9,59,61,25,41.3
16129,"Taylor Gabriel","WR","ATL","TB",9,33,45,6,15,21,21,18.6,41.2
8343,"Cameron Wake","DE","MIA","NYJ",9,39,67,0,0,0,0,0,41
5820,"Frank Gore","RB","IND","GB",9,47,69,40,4,45,45,21.1,40.6
14141,"Cole Beasley","WR","DAL","CLE",9,29,40,0,21,21,21,17.6,40
14872,"Mike Gillislee","RB","BUF","SEA",9,24,28,33,8,42,42,11.6,40
11139,"Ricardo Mathews","DE","PIT","BAL",9,5,7,0,0,0,0,0,40
16763,"Marcus Mariota","QB","TEN","SD",9,65,100,5,0,71,71,31.92,39.9
17997,"Maliek Collins","DT","DAL","CLE",9,28,64,0,0,0,0,0,39.3
732,"Matt Ryan","QB","ATL","TB",9,71,97,3,0,51,51,31.76,39.1
14046,"Ronnie Hillman","RB","MIN","DET",9,16,23,44,6,50,50,7.2,38.8
17943,"Shaq Lawson","DE","BUF","SEA",9,13,28,0,0,0,0,0,38.5
18597,"Destiny Vaeao","DT","PHI","NYG",9,21,33,0,0,0,0,0,38.1
2593,"Aaron Rodgers","QB","GB","IND",9,69,100,9,0,71,71,27.18,37.9
13443,"Colin Kaepernick","QB","SF","NO",9,60,100,8,0,73,73,27.22,37
15669,"Nathan Stupar","OLB","NO","SF",9,36,60,0,0,0,0,0,36.1
18055,"Dak Prescott","QB","DAL","CLE",9,68,93,6,0,46,46,23.88,35.1
16031,"Damien Williams","RB","MIA","NYJ",9,14,22,36,21,50,57,6.9,35
