"ID","Player","Pos","Team","Opp","Week","Snaps","Snap.Pct","Rush.Pct","Tgt.Pct","Touch.Pct","Util.Pct","Fantasy.Points","Points.100.Snaps"
18003,"Kenyan Drake","RB","MIA","BUF",16,7,10,57,0,57,57,11.6,165.7
14352,"Travaris Cadet","RB","NO","TB",16,5,7,0,40,40,40,7.6,152
8003,"Korey Toomer","ILB","SD","CLE",16,5,7,0,0,0,0,6,120
18061,"Deandre Washington","RB","OAK","IND",16,25,33,48,4,52,52,23.7,94.8
17102,"Mack Brown","RB","WAS","CHI",16,15,22,53,7,60,60,14,93.3
18690,"Jalen Richard","RB","OAK","IND",16,15,20,40,20,60,60,13.9,92.7
16395,"Xavier Grimble","TE","PIT","BAL",16,9,16,0,22,11,22,8,88.9
16834,"Tevin Coleman","RB","ATL","CAR",16,23,37,39,13,52,52,19.5,84.8
17923,"Ezekiel Elliott","RB","DAL","DET",16,29,51,41,3,45,45,21.2,73.1
15102,"Chris Thompson","RB","WAS","CHI",16,22,33,14,5,18,18,15.7,71.4
2593,"Aaron Rodgers","QB","GB","MIN",16,56,95,4,0,71,71,37.18,66.4
12296,"LeGarrette Blount","RB","NE","NYJ",16,30,40,67,0,67,67,17,56.7
16056,"James White","RB","NE","NYJ",16,19,25,5,21,21,26,10.6,55.8
11270,"Dez Bryant","WR","DAL","DET",16,42,74,0,12,12,14,23.4,55.7
16267,"DJ Tialavea","TE","ATL","CAR",16,11,18,0,9,9,9,6.1,55.5
18082,"Tyreek Hill","WR","KC","DEN",16,28,37,21,18,21,39,15.5,55.4
7121,"Wallace Gilberry","DE","CIN","HOU",16,20,31,0,0,0,0,11,55
16877,"Rodney Gunter","DT","ARI","SEA",16,13,16,0,0,0,0,7,53.8
16909,"Jay Ajayi","RB","MIA","BUF",16,52,75,62,2,64,64,26.9,51.7
16847,"David Johnson","RB","ARI","SEA",16,59,98,48,12,54,59,29.6,50.2
4556,"Jordy Nelson","WR","GB","MIN",16,56,95,0,20,16,20,27.4,48.9
17199,"Akeem Hunt","RB","HOU","CIN",16,7,11,14,29,43,43,3.4,48.6
13337,"Mark Ingram","RB","NO","TB",16,48,68,38,6,42,44,23.3,48.5
16127,"Isaiah Crowell","RB","CLE","SD",16,38,54,42,13,53,55,17.8,46.8
16031,"Damien Williams","RB","MIA","BUF",16,11,16,0,27,18,27,5.1,46.4
16919,"JJ Nelson","WR","ARI","SEA",16,42,70,0,17,7,17,19.2,45.7
6198,"Darren Sproles","RB","PHI","NYG",16,27,48,26,7,33,33,12.3,45.6
14872,"Mike Gillislee","RB","BUF","MIA",16,20,22,55,0,55,55,9.1,45.5
14967,"Le'Veon Bell","RB","PIT","BAL",16,57,98,35,7,40,42,25.7,45.1
16238,"Erik Swoope","TE","IND","OAK",16,10,18,0,10,10,10,4.5,45
14008,"Andrew Luck","QB","IND","OAK",16,55,100,7,0,60,60,24.72,44.9
14252,"Kirk Cousins","QB","WAS","CHI",16,67,100,8,0,51,51,29.8,44.5
9369,"Justin Forsett","RB","DEN","KC",16,16,27,31,6,31,38,7.1,44.4
15534,"Adam Thielen","WR","MIN","GB",16,75,96,1,20,17,21,32.6,43.5
18130,"Elandon Roberts","OLB","NE","NYJ",16,28,57,0,0,0,0,12,42.9
18055,"Dak Prescott","QB","DAL","DET",16,57,100,7,0,42,42,23.98,42.1
14536,"Russell Wilson","QB","SEA","ARI",16,83,100,12,0,66,66,33.6,40.5
16952,"Darius Philon","DE","SD","CLE",16,10,14,0,0,0,0,4,40
17023,"Zach Zenner","RB","DET","DAL",16,54,76,22,6,26,28,21.2,39.3
15066,"Brice Butler","WR","DAL","DET",16,21,37,0,5,5,5,8.1,38.6
18026,"Sheldon Day","DT","JAX","TEN",16,13,18,0,0,0,0,5,38.5
16081,"Michael Campanaro","WR","BAL","PIT",16,6,8,17,0,17,17,2.3,38.3
3943,"DeSean Jackson","WR","WAS","CHI",16,30,45,0,23,17,23,11.4,38
13299,"Jacquizz Rodgers","RB","TB","NO",16,37,61,41,5,46,46,13.8,37.3
12239,"Chris Ivory","RB","JAX","TEN",16,42,58,33,14,43,48,15.4,36.7
13949,"Coty Sensabaugh","CB","NYG","PHI",16,11,20,0,0,0,0,4,36.4
16245,"Blake Bortles","QB","JAX","TEN",16,72,100,4,1,58,58,25.7,35.7
16105,"Will Clarke","DE","CIN","HOU",16,17,27,0,0,0,0,6,35.3
13443,"Colin Kaepernick","QB","SF","LA",16,75,100,8,0,59,59,26.14,34.9
16311,"Derek Carr","QB","OAK","IND",16,63,83,2,0,49,49,21.92,34.8
18468,"Joshua Perkins","TE","ATL","CAR",16,27,43,0,11,7,11,9.4,34.8
16806,"Eric Kendricks","ILB","MIN","GB",16,59,100,0,0,0,0,20.5,34.7
14533,"Robert Turbin","RB","IND","OAK",16,26,47,23,8,31,31,8.9,34.2
4314,"Tom Brady","QB","NE","NYJ",16,61,81,0,0,44,44,20.56,33.7
12831,"Tyrod Taylor","QB","BUF","MIA",16,93,100,13,0,55,55,31.16,33.5
16189,"Alfred Blue","RB","HOU","CIN",16,45,70,47,9,56,56,15,33.3
13858,"Courtney Upshaw","OLB","ATL","CAR",16,15,22,0,0,0,0,5,33.3
17163,"Lynden Trail","OLB","WAS","CHI",16,6,9,0,0,0,0,2,33.3
11527,"Sam Bradford","QB","MIN","GB",16,78,100,3,0,67,67,25.78,33.1
3807,"Ben Roethlisberger","QB","PIT","BAL",16,58,100,2,0,59,59,19.06,32.9
16668,"Carlos Hyde","RB","SF","LA",16,31,41,42,10,52,52,10.2,32.9
18067,"Jordan Howard","RB","CHI","WAS",16,39,57,46,8,49,54,12.8,32.8
17741,"Matt Lengel","TE","NE","NYJ",16,24,32,0,4,4,4,7.8,32.5
15228,"Alex Okafor","OLB","ARI","SEA",16,17,21,0,0,0,0,5.5,32.4
16303,"Daniel Sorensen","SS","KC","DEN",16,44,73,0,0,0,0,14,31.8
732,"Matt Ryan","QB","ATL","CAR",16,63,100,3,0,56,56,19.98,31.7
16849,"Danielle Hunter","DE","MIN","GB",16,38,64,0,0,0,0,12,31.6
17167,"Cameron Meredith","WR","CHI","WAS",16,62,90,0,19,15,19,19.5,31.5
15048,"Travis Kelce","TE","KC","DEN",16,70,92,0,17,16,17,22,31.4
11463,"Brandon LaFell","WR","CIN","HOU",16,61,97,0,16,10,16,19,31.1
16555,"Kony Ealy","DE","CAR","ATL",16,29,46,0,0,0,0,9,31
13460,"Doug Baldwin","WR","SEA","ARI",16,77,93,3,25,20,27,23.7,30.8
16037,"Dominique Easley","DT","LA","SF",16,31,41,0,0,0,0,9.5,30.6
17947,"Kenny Clark","DT","GB","MIN",16,20,26,0,0,0,0,6,30
18057,"Seth Devalve","WR","CLE","SD",16,7,10,0,14,14,14,2.1,30
6739,"Alex Smith","QB","KC","DEN",16,75,99,5,0,53,53,22.36,29.8
16771,"Todd Gurley","RB","LA","SF",16,50,85,46,6,52,52,14.7,29.4
14294,"Nick Perry","OLB","GB","MIN",16,34,44,0,0,0,0,10,29.4
15530,"Terence Garvin","ILB","WAS","CHI",16,17,25,0,0,0,0,5,29.4
11932,"LeSean McCoy","RB","BUF","MIA",16,70,75,34,9,41,43,20.5,29.3
15122,"Ezekiel Ansah","DE","DET","DAL",16,36,63,0,0,0,0,10.5,29.2
11056,"Antonio Brown","WR","PIT","BAL",16,54,93,0,20,19,20,15.6,28.9
16867,"Jeremy Langford","RB","CHI","WAS",16,29,42,24,7,28,31,8.3,28.6
16597,"Mike Evans","WR","TB","NO",16,55,90,0,15,13,15,15.7,28.5
13932,"Sean Spence","ILB","TEN","JAX",16,32,45,0,0,0,0,9,28.1
12985,"DuJuan Harris","RB","SF","LA",16,5,7,0,20,20,20,1.4,28
8244,"Philip Rivers","QB","SD","CLE",16,68,100,2,0,69,69,18.88,27.8
16491,"Richard Rodgers","TE","GB","MIN",16,29,49,0,7,7,7,8,27.6
16775,"Devante Parker","WR","MIA","BUF",16,53,77,0,13,8,13,14.5,27.4
14901,"Kyle Juszczyk","FB","BAL","PIT",16,31,41,7,10,13,16,8.5,27.4
18555,"Morgan Fox","DE","LA","SF",16,24,32,0,0,0,0,6.5,27.1
16762,"Jameis Winston","QB","TB","NO",16,61,100,5,0,62,62,16.48,27
7884,"Antonio Gates","TE","SD","CLE",16,57,84,0,23,14,23,15.4,27
2262,"Tim Hightower","RB","NO","TB",16,15,21,53,7,60,60,4,26.7
16840,"Eli Harold","OLB","SF","LA",16,32,54,0,0,0,0,8.5,26.6
17157,"Todd Davis","ILB","DEN","KC",16,59,78,0,0,0,0,15.5,26.3
16764,"Dante Fowler Jr","DE","JAX","TEN",16,38,54,0,0,0,0,10,26.3
16407,"Bashaud Breeland","CB","WAS","CHI",16,38,56,0,0,0,0,10,26.3
13181,"Mario Addison","DE","CAR","ATL",16,38,60,0,0,0,0,10,26.3
4358,"Steve Smith","WR","BAL","PIT",16,61,81,0,12,12,12,15.9,26.1
16524,"Devonta Freeman","RB","ATL","CAR",16,34,54,38,24,62,62,8.8,25.9
13147,"Spencer Paysinger","OLB","MIA","BUF",16,33,36,0,0,0,0,8.5,25.8
12207,"Leger Douzable","DT","BUF","MIA",16,31,45,0,0,0,0,8,25.8
13255,"Matt Asiata","RB","MIN","GB",16,25,32,24,16,36,40,6.4,25.6
16003,"Sammy Watkins","WR","BUF","MIA",16,84,90,0,12,8,12,21.4,25.5
2428,"Carson Palmer","QB","ARI","SEA",16,60,100,2,0,45,45,15.26,25.4
17915,"Joey Bosa","DE","SD","CLE",16,57,80,0,0,0,0,14.5,25.4
13856,"Deonte Thompson","WR","CHI","WAS",16,37,54,0,11,8,11,9.4,25.4
17919,"Jalen Ramsey","CB","JAX","TEN",16,68,96,0,0,0,0,17,25
14005,"TY Hilton","WR","IND","OAK",16,50,91,0,18,8,18,12.5,25
16232,"Donte Moncrief","WR","IND","OAK",16,36,66,0,8,6,8,9,25
