"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,793882470,"punct (2/3)",0,184.3,"P Danny Salazar P Dinelson Lamet 2B Jonathan Schoop C Gary Sánchez OF Marcell Ozuna OF Daniel Nava SS Tim Anderson 1B Wil Myers OF Kole Calhoun 3B Dusty Coleman",NA,"Drew Pomeranz","30.21%",27.45
2,794049070,"dave4970 (6/8)",0,173.8,"P Charlie Morton P Drew Pomeranz 3B Alex Bregman OF Andrew Benintendi SS Freddy Galvis OF Carlos González OF Rajai Davis 2B Josh Harrison 1B Wil Myers C Jeff Mathis",NA,"Brian McCann","25.18%",0
3,794129535,"kingkong1972 (1/2)",0,169.3,"P Danny Salazar P Cole Hamels OF Gerardo Parra OF Andrew Benintendi SS Paul DeJong 3B Rafael Devers 2B Pat Valaika OF Carlos González 1B Matt Carpenter C Francisco Cervelli",NA,"Charlie Blackmon","24.93%",9
4,794138335,"TrumpPalin2020 (13/20)",0,169,"P Danny Salazar P Drew Pomeranz OF Andrew Benintendi 1B Miguel Cabrera OF Daniel Nava 3B Rafael Devers SS Eduardo Escobar OF Adam Jones 2B Josh Harrison C Jorge Alfaro",NA,"Luis Castillo","23.82%",10.25
5,793891864,"Guccination14",0,168.65,"P Taijuan Walker P Cole Hamels 1B Freddie Freeman OF Andrew Benintendi SS Paul DeJong OF Adam Jones 3B Adrián Béltre OF Jackie Bradley Jr. 2B Jed Lowrie C Robinson Chirinos",NA,"Charlie Morton","21.47%",18.35
6,793792829,"KOOLKIDTx (1/2)",0,165.3,"P Cole Hamels P Marco Estrada 2B Jonathan Schoop 1B Freddie Freeman 3B Josh Donaldson SS Paul DeJong C J.T. Realmuto OF Melky Cabrera OF Adam Jones OF Jackie Bradley Jr.",NA,"Brian Dozier","20.93%",5
7,793833491,"ii35772 (1/8)",0,164.9,"P Drew Pomeranz P Jordan Montgomery 3B Nolan Arenado 1B Mark Reynolds 2B César Hernández OF Gerardo Parra OF Daniel Nava SS Pat Valaika OF Adam Jones C Robinson Chirinos",NA,"Mike Trout","19.04%",3
8,793806781,"SkinHead247",0,164.4,"P Mike Foltynewicz P Jon Gray 1B Paul Goldschmidt 2B Jonathan Schoop 3B Jake Lamb C Welington Castillo OF Josh Reddick SS Pat Valaika OF Nick Markakis OF Ender Inciarte",NA,"Eduardo Núñez","17.29%",0
9,794128228,"migs2015 (20/20)",0,164.3,"P Danny Salazar P Dinelson Lamet OF Mike Trout 2B Jonathan Schoop 3B Freddie Freeman C Welington Castillo OF Carlos González OF Manuel Margot 1B Wil Myers SS Jorge Polanco",NA,"Danny Salazar","17.22%",33.55
10,794082154,"mats18 (2/2)",0,164.2,"P Drew Pomeranz P Cole Hamels 1B Joey Gallo OF J.D. Martinez C Welington Castillo OF Daniel Nava OF Starling Marte SS Pat Valaika 2B Brock Holt 3B J.D. Davis",NA,"Nolan Arenado","17.12%",5
