Place_lo,Place_hi,Payout
1,1,250000
2,2,100000
3,3,50000
4,4,25000
5,5,15000
6,6,10000
7,8,7000
9,10,5000
11,15,4000
16,25,3000
26,35,2000
36,50,1500
51,75,1000
76,100,750
101,150,600
151,200,500
201,300,400
301,400,300
401,500,250
501,700,200
701,1000,150
1001,1500,125
1501,2500,100
2501,4000,75
4001,6000,60
6001,9485,50
9486,14985,45
14986,23435,40
