Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,11056,Antonio Brown,WR,1,PIT,WAS,0,0,0,0.8,0,8,110.9,0.7,26.27
2,13291,Julio Jones,WR,1,ATL,TB,0,0,0,0.2,0,7.8,107.8,0.7,25.70
3,7242,Drew Brees,QB,1,NO,OAK,306.4,2.2,0.9,2.2,0.1,0,0,0,23.78
4,14008,Andrew Luck,QB,1,IND,DET,283.1,2.4,1,17.9,0.1,0,0,0,22.01
5,14536,Russell Wilson,QB,1,SEA,MIA,252.9,2,0.6,33,0.2,0,0,0,21.82
6,2593,Aaron Rodgers,QB,1,GB,JAX,276,2.2,0.5,15,0.1,0,0,0,21.14
7,16389,Odell Beckham Jr,WR,1,NYG,DAL,0,0,0,0.3,0,6.6,92.4,0.7,20.07
8,16311,Derek Carr,QB,1,OAK,NO,277.4,2.2,0.7,7.8,0,0,0,0,19.68
9,14986,DeAndre Hopkins,WR,1,HOU,CHI,0,0,0,0,0,6.4,91.4,0.6,19.14
10,9038,Matthew Stafford,QB,1,DET,IND,277.1,1.9,0.9,9.3,0.1,0,0,0,19.11
11,13320,Cam Newton,QB,1,CAR,DEN,220.1,1.4,0.9,34.6,0.4,0,0,0,18.96
12,4932,Eli Manning,QB,1,NYG,DAL,279.9,2,1,3.4,0,0,0,0,18.44
13,3807,Ben Roethlisberger,QB,1,PIT,WAS,293,1.9,0.9,2.8,0,0,0,0,18.40
14,16245,Blake Bortles,QB,1,JAX,GB,256.5,1.8,1.2,17.2,0.1,0,0,0,18.38
15,16762,Jameis Winston,QB,1,TB,ATL,252.8,1.6,1,14.2,0.2,0,0,0,17.93
16,14252,Kirk Cousins,QB,1,WAS,PIT,275.6,1.8,1,3.6,0.1,0,0,0,17.88
17,2428,Carson Palmer,QB,1,ARI,NE,277.4,1.9,0.8,2.3,0,0,0,0,17.83
18,12831,Tyrod Taylor,QB,1,BUF,BAL,221.3,1.4,0.7,30.6,0.2,0,0,0,17.81
19,732,Matt Ryan,QB,1,ATL,TB,285.1,1.8,0.9,3.7,0,0,0,0,17.77
20,16771,Todd Gurley,RB,1,LA,SF,0,0,0,90.7,0.7,2.2,17.5,0.1,17.72
21,16847,David Johnson,RB,1,ARI,NE,0,0,0,73,0.5,3.2,28.7,0.2,17.37
22,6739,Alex Smith,QB,1,KC,SD,222,1.5,0.5,25.7,0.1,0,0,0,17.35
23,16765,Amari Cooper,WR,1,OAK,NO,0,0,0,0.4,0,5.5,82.3,0.6,17.27
24,14053,Brock Osweiler,QB,1,HOU,CHI,251.8,1.7,0.7,5.3,0.1,0,0,0,17.10
25,16763,Marcus Mariota,QB,1,TEN,MIN,225,1.3,0.8,24.5,0.2,0,0,0,16.85
26,13791,Lamar Miller,RB,1,HOU,CHI,0,0,0,84.4,0.6,2.4,18.8,0.1,16.82
27,18055,Dak Prescott,QB,1,DAL,NYG,228.9,1.5,0.9,21.5,0.1,0,0,0,16.71
28,8283,Ryan Fitzpatrick,QB,1,NYJ,CIN,242,1.6,1.3,14.8,0.1,0,0,0,16.66
29,11667,Brandon Marshall,WR,1,NYJ,CIN,0,0,0,0,0,5.9,76.7,0.5,16.47
30,8244,Philip Rivers,QB,1,SD,KC,275.4,1.6,1.1,2.4,0,0,0,0,16.36
31,16524,Devonta Freeman,RB,1,ATL,TB,0,0,0,56.4,0.4,4,32.8,0.2,16.32
32,7580,DeAngelo Williams,RB,1,PIT,WAS,0,0,0,78,0.6,2.9,21.9,0,16.29
33,12845,AJ Green,WR,1,CIN,NYJ,0,0,0,0,0,5.6,77.9,0.5,16.29
34,16263,Allen Robinson,WR,1,JAX,GB,0,0,0,0,0,5.2,79.6,0.5,16.16
35,11270,Dez Bryant,WR,1,DAL,NYG,0,0,0,0,0,5.3,72.8,0.6,16.08
36,15076,Keenan Allen,WR,1,SD,KC,0,0,0,0,0,6.3,74,0.4,16
37,11932,LeSean McCoy,RB,1,BUF,BAL,0,0,0,80.8,0.4,2.8,21.3,0.1,15.91
38,12841,Andy Dalton,QB,1,CIN,NYJ,235.1,1.5,0.8,9.7,0.1,0,0,0,15.87
