Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,7242,Drew Brees,QB,4,NO,SD,350.5,2.1,1,4.2,0.1,0,0,0,25.24
2,11056,Antonio Brown,WR,4,PIT,KC,0,0,0,0.4,0,8,101.9,0.5,24.13
3,9038,Matthew Stafford,QB,4,DET,CHI,300,2.1,0.9,8.5,0.1,0,0,0,23.85
4,13320,Cam Newton,QB,4,CAR,ATL,243.9,1.8,0.8,41.4,0.6,0,0,0,23.60
5,8244,Philip Rivers,QB,4,SD,NO,302.7,2.2,0.8,5,0,0,0,0,23.31
6,2428,Carson Palmer,QB,4,ARI,LA,301.7,1.9,1.2,4.1,0.1,0,0,0,22.28
7,12845,AJ Green,WR,4,CIN,MIA,0,0,0,0,0,7.5,97.4,0.8,21.94
8,14008,Andrew Luck,QB,4,IND,JAX,282.3,2,1.2,17.4,0.2,0,0,0,20.73
9,14967,Le'Veon Bell,RB,4,PIT,KC,0,0,0,78.5,0.5,4.3,34.3,0.2,19.58
10,14252,Kirk Cousins,QB,4,WAS,CLE,275,1.9,0.8,7.5,0.2,0,0,0,19.55
11,3807,Ben Roethlisberger,QB,4,PIT,KC,297.7,1.9,1.4,9.1,0.1,0,0,0,19.42
12,16847,David Johnson,RB,4,ARI,LA,0,0,0,77.1,0.7,3.3,31.8,0.2,19.39
13,12841,Andy Dalton,QB,4,CIN,MIA,265.7,1.9,0.7,14.1,0.1,0,0,0,19.34
14,13291,Julio Jones,WR,4,ATL,CAR,0,0,0,0,0,6.9,88.9,0.6,19.29
15,13791,Lamar Miller,RB,4,HOU,TEN,0,0,0,99,0.6,2.8,20.6,0.1,18.76
16,14986,DeAndre Hopkins,WR,4,HOU,TEN,0,0,0,0,0,6,89.4,0.6,18.54
17,16776,Melvin Gordon,RB,4,SD,NO,0,0,0,80,0.6,3.5,27.5,0.1,18.25
18,14536,Russell Wilson,QB,4,SEA,NYJ,222.1,1.6,0.6,23.5,0.2,0,0,0,18.03
19,16263,Allen Robinson,WR,4,JAX,IND,0,0,0,0,0,5,81.8,0.8,17.98
20,16389,Odell Beckham Jr,WR,4,NYG,MIN,0,0,0,0,0,6,82.7,0.6,17.87
21,16245,Blake Bortles,QB,4,JAX,IND,260.9,1.7,1.2,15.2,0.1,0,0,0,17.86
22,16568,Brandin Cooks,WR,4,NO,SD,0,0,0,1.4,0,5.8,80.7,0.6,17.61
23,5571,Larry Fitzgerald,WR,4,ARI,LA,0,0,0,0.3,0,6.8,78.7,0.5,17.60
24,611,Joe Flacco,QB,4,BAL,OAK,278.5,1.6,1,4.3,0.1,0,0,0,17.37
25,16311,Derek Carr,QB,4,OAK,BAL,273.9,1.5,1.3,12,0.1,0,0,0,17.36
26,11197,Demaryius Thomas,WR,4,DEN,TB,0,0,0,0.2,0,5.9,78.7,0.6,17.29
27,17923,Ezekiel Elliott,RB,4,DAL,SF,0,0,0,85.6,0.7,2.2,17.7,0.1,17.23
28,732,Matt Ryan,QB,4,ATL,CAR,278.9,1.8,1.2,3.1,0,0,0,0,17.17
29,14187,Alshon Jeffery,WR,4,CHI,DET,0,0,0,0,0,5.8,82.8,0.5,17.08
30,15100,Jordan Reed,TE,4,WAS,CLE,0,0,0,0,0,6.2,72.3,0.6,17.03
31,14005,TY Hilton,WR,4,IND,JAX,0,0,0,0.1,0,5.1,81,0.6,16.81
32,16020,Jarvis Landry,WR,4,MIA,CIN,0,0,0,2.2,0,7,70.7,0.4,16.59
33,14053,Brock Osweiler,QB,4,HOU,TEN,239,1.4,0.9,12,0.2,0,0,0,16.56
34,17009,Trevor Siemian,QB,4,DEN,TB,243.6,1.3,0.8,12.4,0.2,0,0,0,16.38
35,13337,Mark Ingram,RB,4,NO,SD,0,0,0,70.9,0.5,3.1,23.8,0.1,16.07
36,13460,Doug Baldwin,WR,4,SEA,NYJ,0,0,0,0.8,0,5.1,66.2,0.7,16
37,16550,Kelvin Benjamin,WR,4,CAR,ATL,0,0,0,0,0,5,78.2,0.5,15.82
38,13870,Marvin Jones,WR,4,DET,CHI,0,0,0,1.3,0,5.2,74.9,0.5,15.82
39,6739,Alex Smith,QB,4,KC,PIT,237.7,1.2,0.8,19.3,0.1,0,0,0,15.74
40,12831,Tyrod Taylor,QB,4,BUF,NE,187.5,1,0.6,32,0.3,0,0,0,15.70
41,18055,Dak Prescott,QB,4,DAL,SF,213.2,1.3,0.7,16.5,0.2,0,0,0,15.68
42,11932,LeSean McCoy,RB,4,BUF,NE,0,0,0,71.8,0.4,3.3,23.5,0.1,15.63
43,1658,Greg Olsen,TE,4,CAR,ATL,0,0,0,0,0,5.8,79.4,0.3,15.54
44,15020,CJ Anderson,RB,4,DEN,TB,0,0,0,73.6,0.5,2.6,21.4,0.1,15.50
45,16597,Mike Evans,WR,4,TB,DEN,0,0,0,0,0,5,75.5,0.5,15.45
46,13799,Ryan Tannehill,QB,4,MIA,CIN,240.2,1.3,1.1,13.2,0.1,0,0,0,15.43
47,11527,Sam Bradford,QB,4,MIN,NYG,232.2,1.5,0.8,4,0.1,0,0,0,15.39
48,4932,Eli Manning,QB,4,NYG,MIN,251.4,1.6,1.2,4,0,0,0,0,15.36
49,8358,Brian Hoyer,QB,4,CHI,DET,225.9,1.3,0.9,10.1,0.2,0,0,0,15.35
50,12982,Blaine Gabbert,QB,4,SF,DAL,212.6,1.1,0.9,21.7,0.2,0,0,0,15.27
51,13124,DeMarco Murray,RB,4,TEN,HOU,0,0,0,63.6,0.3,3.9,28,0.1,15.26
52,16762,Jameis Winston,QB,4,TB,DEN,234.6,1.3,1.2,12.6,0.1,0,0,0,14.94
53,11667,Brandon Marshall,WR,4,NYJ,SEA,0,0,0,0,0,5,69.7,0.5,14.87
54,16906,Stefon Diggs,WR,4,MIN,NYG,0,0,0,0.7,0,5.1,66.4,0.5,14.81
55,16141,Willie Snead,WR,4,NO,SD,0,0,0,0,0,5,68.7,0.5,14.77
56,18067,Jordan Howard,RB,4,CHI,DET,0,0,0,65.4,0.5,2.6,19.8,0.1,14.62
57,8914,Jeremy Maclin,WR,4,KC,PIT,0,0,0,0.4,0,5.9,68.6,0.3,14.50
58,16771,Todd Gurley,RB,4,LA,ARI,0,0,0,76,0.6,2,14.7,0,14.47
59,16609,Charles Sims,RB,4,TB,DEN,0,0,0,54.3,0.3,3.8,30.4,0.1,14.47
60,12296,LeGarrette Blount,RB,4,NE,BUF,0,0,0,90.6,0.8,0.4,2.9,0,14.45
61,15126,Theo Riddick,RB,4,DET,CHI,0,0,0,33.7,0.2,4.7,40.6,0.2,14.43
62,11063,Emmanuel Sanders,WR,4,DEN,TB,0,0,0,0.3,0,5.1,69.6,0.4,14.39
63,15261,Spencer Ware,RB,4,KC,PIT,0,0,0,52.8,0.5,3.1,26,0.1,14.38
64,8355,Julian Edelman,WR,4,NE,BUF,0,0,0,3.7,0,5.2,65.1,0.4,14.38
65,16763,Marcus Mariota,QB,4,TEN,HOU,224,1.2,1.3,15.2,0.1,0,0,0,14.18
66,2699,Matt Forte,RB,4,NYJ,SEA,0,0,0,62.5,0.3,3.2,24.3,0.1,14.18
67,17966,Cody Kessler,QB,4,CLE,WAS,218.9,1.3,0.9,6.8,0.1,0,0,0,14.04
68,8283,Ryan Fitzpatrick,QB,4,NYJ,SEA,207.6,1,1.3,19.3,0.2,0,0,0,14.03
69,16668,Carlos Hyde,RB,4,SF,DAL,0,0,0,74.1,0.5,1.8,12.6,0.1,13.97
