"Ryan Braun_MIL","Dexter Fowler_STL","Matt Carpenter_STL","Lorenzo Cain_KC","Jonathan Villar_MIL","Aledmys Diaz_STL","Stephen Piscotty_STL","Eric Hosmer_KC","Rougned Odor_TEX","Shin-Soo Choo_TEX","Adrian Beltre_TEX","Randal Grichuk_STL","Jonathan Lucroy_TEX","Alex Gordon_KC","Mike Napoli_TEX","Brandon Moss_KC","Carlos Gomez_TEX","Jorge Soler_KC","Jedd Gyorko_STL","Whit Merrifield_KC","Elvis Andrus_TEX","Peter O'Brien_KC","Yadier Molina_STL","Keon Broxton_MIL","Salvador Perez_KC","Nomar Mazara_TEX","Eric Thames_MIL","Domingo Santana_MIL","Cheslor Cuthbert_KC","Joey Gallo_TEX","Alcides Escobar_KC","Mike Moustakas_KC","Paulo Orlando_KC","Billy Burns_KC","Jhonny Peralta_STL","Travis Shaw_MIL","Hernan Perez_MIL","Delino DeShields_TEX","Orlando Arcia_MIL","Matt Adams_STL","Kolten Wong_STL","Nick Franklin_MIL","Jurickson Profar_TEX","Jesus Aguilar_MIL","Harrison Bader_STL","Ryan O'Hearn_KC","Jose Martinez_STL","Robinson Chirinos_TEX","Terrance Gore_KC","Andrew Susac_MIL","Greg Garcia_STL","Kirk Nieuwenhuis_MIL","Brett Nicholas_TEX","Christian Colon_KC","Ryan Rua_TEX","Manny Pina_MIL","Carson Kelly_STL","Raul Mondesi_KC","Eric Fryer_STL","Jett Bandy_MIL","Hanser Alberto_TEX","Drew Butera_KC","Drew Robinson_TEX"
0,0,0,0,0,0,0,0,6.86786584533235,19.0306158738562,0,0,56.4555555555556,0,2.86959113421619,0,-25.3654632055124,0,0,0,38.0790518220441,0,0,0,0,-17.7798477634414,0,0,0,-0.941843139350989,0,0,0,0,0,0,0,0,0,0,0,0,5.88343023070186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-3.96132966043042,0,0,0,7.20169269607248,0,0,0,0,0,17.4772727272727,0,11.3158843090618,0,0,0,0,0,0,0,0,13.5676640253425,0,0,0,0,0,-1.51802478358349,2.08642569073338,-0.0384144920142531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.733035329417376,0,0,0,0,0
0,0,0,0,0,0,0,0,8.42244949424132,-5.02782709915901,0,0,2.86959113421619,0,40.5549450549451,0,8.9154877679036,0,0,0,-1.96818947452782,0,0,0,0,-5.82688495309885,0,0,0,4.64108070088435,0,0,0,0,0,0,0,0,0,0,0,0,0.951587583931325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-24.6557571902316,0,0,0,6.52810128376972,0,0,0,0,0,11.3158843090618,0,32.6944444444444,0,0,0,0,0,0,0,0,-3.33788810635385,0,0,0,0,0,-5.04869436696371,-4.61982855491074,9.54976587552091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.2602124773464,0,0,0,0,0
0,0,0,0,0,0,0,0,25.5466350395287,14.6245231073716,0,0,-25.3654632055124,0,8.9154877679036,0,58.989010989011,0,0,0,10.9110542138671,0,0,0,0,56.5506979716917,0,0,0,2.33906551770684,0,0,0,0,0,0,0,0,0,0,0,0,3.2986611517878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9.51137640087419,-6.60804828891042,0,0,76.1645241054388,35.2030093090891,0,0,0,0,-36.1501712778641,0,0,0,0,0,0,44,0,0,0,2.25771558631426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.62919684508025,-24.1320039627923,0,0,38.0790518220441,0,-1.96818947452782,0,10.9110542138671,0,0,0,67.7637362637363,0,0,0,0,2.04473632466415,0,0,0,-17.8807304564872,0,0,0,0,0,0,0,0,0,0,0,0,-1.02123798649031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.21403310667508,1.21579080533564,0,0,24.5199969213651,9.82273031687204,0,0,0,0,4.64822845999734,0,0,0,0,0,0,2.25771558631426,0,0,0,22.1515151515152,0,0,0,0,0,0,0,0,0,0,0,7.96753070725867,0,0,0,0,0,12.8740685940816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.2745691632965,0,0,0,-3.27523869041502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.2181818181818,0,0,-12.0474629124655,20.621764965859,0,0,0,0,0,0,0,-12.1027289290128,0,0,-11.0280664674922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04618032220333,0,0,0
0,0,0,-6.37279701279699,0,0,0,8.1574116009066,0,0,0,0,0,13.5676640253425,0,-3.33788810635385,0,0,0,0,0,0,0,0,38.3333333333333,0,0,0,0,0,8.66446623294802,-2.17984043332836,10.4186459576225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6301651119525,0,0,0,0,0
0,0,0,0,0,0,0,0,27.6333625345317,50.6528488738754,0,0,-17.7798477634414,0,-5.82688495309885,0,56.5506979716917,0,0,0,2.04473632466415,0,0,0,0,105.67032967033,0,0,0,-17.5779944795119,0,0,0,0,0,0,0,0,0,0,0,0,12.3307051998152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.1671182778353,0,0,0,-54.7789558875935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0474629124655,0,0,72.6969696969697,-6.3897027296185,0,0,0,0,0,0,0,5.6494224866422,0,0,16.2835222566811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.0170521695791,0,0,0
9.08347110463536,0,0,0,-6.75704063005406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.621764965859,0,0,-6.3897027296185,27.4909090909091,0,0,0,0,0,0,0,18.0760727205258,0,0,-6.71742101669868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76777288300317,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1.85569161369092,-20.2665493910023,0,0,-0.941843139350989,0,4.64108070088435,0,2.33906551770684,0,0,0,-17.8807304564872,0,0,0,0,-17.5779944795119,0,0,0,65.2307692307692,0,0,0,0,0,0,0,0,0,0,0,0,9.23180459709882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.37381736698009,0,0,0,-0.985060089943958,0,0,0,0,0,-1.51802478358349,0,-5.04869436696371,0,0,0,0,0,0,0,0,8.66446623294802,0,0,0,0,0,14.4242424242424,-4.59884615643685,-0.643470710461534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.452565052921,0,0,0,0,0
0,0,0,-2.56331470137315,0,0,0,4.46748885955542,0,0,0,0,0,2.08642569073338,0,-4.61982855491074,0,0,0,0,0,0,0,0,-2.17984043332836,0,0,0,0,0,-4.59884615643685,40.0111111111111,9.10808392421349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.2114940496388,0,0,0,0,0
0,0,0,-3.72770942248448,0,0,0,-1.156874439023,0,0,0,0,0,-0.0384144920142531,0,9.54976587552091,0,0,0,0,0,0,0,0,10.4186459576225,0,0,0,0,0,-0.643470710461534,9.10808392421349,18.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66331355241248,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.66103219525349,-1.45919933326936,0,0,-6.92858893492466,7.41922178643423,0,0,0,0,-1.40380240006072,0,0,0,0,0,0,0,0,0,0,7.96753070725867,0,0,0,0,0,0,0,0,0,0,0,3.26785714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.4008022684281,0,0,0,-4.49965297895563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.1027289290128,0,0,5.6494224866422,18.0760727205258,0,0,0,0,0,0,0,90.3736263736264,14.3277777777778,0,27.9535691535628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.6963071451026,0,0,0,4.22633380267889,0,0,0
-26.7689416896874,0,0,0,18.6288569735173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3277777777778,78.2857142857143,0,-18.3823608289558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.27830008924461,0,0,0,14.1344612042433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0280664674922,0,0,16.2835222566811,-6.71742101669868,0,0,0,0,0,0,0,27.9535691535628,-18.3823608289558,0,25.0769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9927177242352,0,0,0,-2.25942930313837,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-14.4433538663431,6.83505981724072,0,0,-17.505164300505,-20.7838733408573,0,0,0,0,-0.0122268278441329,0,0,0,0,0,0,0,0,0,0,12.8740685940816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.53562062610488,14.306143618752,0,0,5.88343023070186,0,0.951587583931325,0,3.2986611517878,0,0,0,-1.02123798649031,0,0,0,0,12.3307051998152,0,0,0,9.23180459709882,0,0,0,0,0,0,0,0,0,0,0,0,7.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.94523775646197,0,0,0,25.0638023193353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.6963071451026,0,0,34.9927177242352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.9523809523809,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.2776062516473,0,0,0,4.3973506173149,0,0,0,0,0,-0.733035329417376,0,-22.2602124773464,0,0,0,0,0,0,0,0,22.6301651119525,0,0,0,0,0,12.452565052921,-10.2114940496388,-1.66331355241248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1944444444444,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.8048769483569,0,0,0,-11.0711906826054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04618032220333,0,0,-36.0170521695791,1.76777288300317,0,0,0,0,0,0,0,4.22633380267889,0,0,-2.25942930313837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6964285714286,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
