"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Chris Archer",12400,"TB@DET 04:10PM ET",21.896,"TB","DET",NA,22.8,25.3,NA,25.3
"SP","Stephen Strasburg",12200,"WAS@NYM 04:10PM ET",23.185,"WAS","NYM",NA,23.6,17.1925,NA,16.6
"SP","Chase Anderson",9600,"SD@MIL 04:10PM ET",17.688,"MIL","SD",NA,19.8,18.75,NA,18.15
"SP","Masahiro Tanaka",8600,"NYY@OAK 04:05PM ET",12.131,"NYY","OAK",NA,16,13.6,NA,13.6
"SP","Zack Godley",8400,"ARI@PHI 04:05PM ET",18.393,"ARI","PHI",NA,19.6,21.9575,NA,21.95
"SP","Michael Fulmer",8000,"TB@DET 04:10PM ET",17.283,"DET","TB",NA,17.5,9.0075,NA,9
"SP","Jaime Garcia",7400,"MIA@ATL 04:10PM ET",14.638,"ATL","MIA",NA,18.3,9.3575,NA,9.95
"SP","Adam Wainwright",7000,"STL@BAL 04:05PM ET",11.746,"STL","BAL",NA,12.6,-17.0425,NA,-17.65
"SP","Kyle Freeland",6800,"SF@COL 03:10PM ET",12.896,"COL","SF",NA,10.2,15.5,NA,16.1
"SP","Seth Lugo",6300,"WAS@NYM 04:10PM ET",24.35,"NYM","WAS",NA,11.7,13.6075,NA,13.6
"SP","Hyun-Jin Ryu",6200,"LAD@CIN 04:10PM ET",12.15,"LAD","CIN",NA,13.5,19.25,NA,19.25
"SP","Adalberto Mejia",6100,"CLE@MIN 02:10PM ET",8.7,"MIN","CLE",NA,10.7,NA,NA,8.3
"SP","Wade Miley",5700,"STL@BAL 04:05PM ET",11.55,"BAL","STL",NA,10.8,16.7575,NA,16.75
"SP","Mike Clevinger",5600,"CLE@MIN 02:10PM ET",14.893,"CLE","MIN",NA,15.8,NA,NA,13.2
"SP","Dinelson Lamet",5500,"SD@MIL 04:10PM ET",11.625,"SD","MIL",NA,16.9,29.1,NA,29.1
"SP","Jesse Hahn",5300,"NYY@OAK 04:05PM ET",12.973,"OAK","NYY",NA,9.3,19.65,NA,19.65
"SP","Jeff Locke",5100,"MIA@ATL 04:10PM ET",11.75,"MIA","ATL",NA,13,9.4,NA,10
"SP","Jerad Eickhoff",5000,"ARI@PHI 04:05PM ET",10.738,"PHI","ARI",NA,14,10.7,NA,10.7
"SP","Asher Wojciechowski",4900,"LAD@CIN 04:10PM ET",7.03,"CIN","LAD",NA,12.1,1.6425,NA,1.65
"SP","Matt Cain",4400,"SF@COL 03:10PM ET",8.265,"SF","COL",NA,5,8.65,NA,8.65
