"ID","Player","Pos","Team","Opp","Week","Snaps","Snap.Pct","Rush.Pct","Tgt.Pct","Touch.Pct","Util.Pct","Fantasy.Points","Points.100.Snaps"
14895,"Geno Smith","QB","NYJ","MIA",17,5,8,100,20,600,620,30.12,522.4
15085,"Joseph Randle","RB","DAL","WAS",17,9,14,44,22,56,67,14.2,146.7
14789,"Jamize Olawale","FB","OAK","DEN",17,5,9,0,20,20,20,7.1,122
11792,"Arian Foster","RB","HOU","JAX",17,10,12,50,10,60,60,10.3,93
15020,"CJ Anderson","RB","DEN","OAK",17,36,46,36,8,42,44,30.7,79.7
12285,"Anthony Dixon","RB","BUF","NE",17,12,20,58,8,67,67,10.5,79.2
14053,"Brock Osweiler","QB","DEN","OAK",17,7,9,14,0,43,43,5.46,78
12636,"Tony Carter","CB","DEN","OAK",17,13,22,0,0,0,0,0,76.9
13735,"Chris Polk","RB","PHI","NYG",17,15,21,47,7,47,53,9.8,65.3
15534,"Adam Thielen","WR","MIN","CHI",17,20,32,0,15,15,15,15.8,64
9958,"Jason Trusnik","OLB","MIA","NYJ",17,11,18,0,0,0,0,0,63.6
15645,"Khiry Robinson","RB","NO","TB",17,16,25,44,13,56,56,11.7,60.6
15616,"Fozzy Whittaker","RB","CAR","ATL",17,7,13,100,0,100,100,4.1,58.6
11182,"Eric Decker","WR","NYJ","MIA",17,50,81,0,22,20,22,41.1,56.2
15126,"Theo Riddick","RB","DET","GB",17,17,25,0,41,29,41,14.4,55.3
12762,"Daniel Thomas","RB","MIA","NYJ",17,12,17,8,17,17,25,7.2,51.7
12822,"Pernell McPhee","OLB","BAL","CLE",17,33,51,0,0,0,0,0,49.7
14008,"Andrew Luck","QB","IND","TEN",17,30,46,3,0,57,57,14.9,49.7
13791,"Lamar Miller","RB","MIA","NYJ",17,48,69,40,4,40,44,26.8,49.6
5002,"Reggie Wayne","WR","IND","TEN",17,19,29,0,16,11,16,11.1,47.9
8399,"Shonn Greene","RB","TEN","IND",17,20,33,55,0,55,55,9.4,47
16345,"Branden Oliver","RB","SD","KC",17,29,41,48,7,55,55,15.5,46.6
4080,"Anthony Spencer","OLB","DAL","WAS",17,25,36,0,0,0,0,0,46
12955,"JJ Watt","DE","HOU","JAX",17,57,100,0,0,0,0,0,45.6
12433,"O'Brien Schofield","OLB","SEA","LA",17,18,29,0,0,0,0,0,45.6
12722,"Kamar Aiken","WR","BAL","CLE",17,16,24,0,13,13,13,9.3,45.6
13124,"DeMarco Murray","RB","DAL","WAS",17,40,63,50,8,58,58,24.1,45.2
