"Place_lo","Place_hi","Payout"
"1","1","3000"
"2","2","2000"
"3","3","1500"
"4","4","1000"
"5","5","750"
"6","6","500"
"7","8","300"
"9","10","200"
"11","12","150"
"13","15","125"
"16","20","100"
"21","25","80"
"26","35","60"
"36","50","40"
"51","75","30"
"76","100","25"
"101","150","20"
"151","250","15"
"251","500","12"
"501","900","10"
"901","1600","8"
"1601","2600","6"
