"Place_lo","Place_hi","Payout"
"1","1","30000"
"2","2","20000"
"3","3","15000"
"4","4","10000"
"5","5","7500"
"6","6","5000"
"7","8","4000"
"9","13","3000"
"14","19","2000"
"20","31","1500"
"32","58","1000"
"59","99","800"
"100","170","700"
