"Place_lo","Place_hi","Payout"
"1","1","500"
"2","2","205"
"3","3","100"
"4","4","70"
"5","5","60"
"6","6","50"
"7","7","40"
"8","8","30"
"9","9","25"
"10",NA,"20"
"11","15","16"
"16","20","14"
"21","25","12"
"26","50","10"
"51","100","8"
"101","200","7"
"201","300","6"
"301","400","5"
"401","460","4"
