"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mookie Betts",5200,"BOS@STL 08:15PM ET",9.971,"BOS","STL",7.66,9,9.33,NA,"1","1",16
"OF","Aaron Judge",5000,"NYY@KC 08:15PM ET",12.03,"NYY","KC",8.72,8.2,7.92,NA,"6","5",11
"3B","Kris Bryant",5000,"CIN@CHC 08:05PM ET",9.694,"CHC","CIN",10.18,15.2,12.04,NA,"2","2",14
"3B","Nolan Arenado",4800,"COL@MIN 08:10PM ET",9.359,"COL","MIN",8.71,8.9,9.54,NA,"3","3",3
"3B","Miguel Sano",4700,"COL@MIN 08:10PM ET",11,"MIN","COL",9.27,9.1,9.77,NA,"3","3",0
"OF","Charlie Blackmon",4600,"COL@MIN 08:10PM ET",9.846,"COL","MIN",8.93,8.7,9.31,NA,"1","1",24
"2B","Brian Dozier",4600,"COL@MIN 08:10PM ET",8.367,"MIN","COL",8.68,9.5,10.41,NA,"1","1",14
"1B","Joey Votto",4600,"CIN@CHC 08:05PM ET",10.324,"CIN","CHC",8.12,10.9,10.38,NA,"3","3",21
"1B","Anthony Rizzo",4600,"CIN@CHC 08:05PM ET",7.946,"CHC","CIN",10.42,14.6,11.57,NA,"3","3",21
"OF","Brett Gardner",4500,"NYY@KC 08:15PM ET",9.656,"NYY","KC",8.52,8.4,8.44,NA,"1","1",4
"C","Gary Sanchez",4500,"NYY@KC 08:15PM ET",7.462,"NYY","KC",7.67,9.1,8.98,NA,"2","2",23
"OF","Billy Hamilton",4500,"CIN@CHC 08:05PM ET",10.059,"CIN","CHC",6.2,10.5,10.18,NA,"1","1",8
"1B/OF","Hanley Ramirez",4500,"BOS@STL 08:15PM ET",7.414,"BOS","STL",NA,0,7.23,NA,"x","x",NA
"1B","Matt Carpenter",4500,"BOS@STL 08:15PM ET",8.714,"STL","BOS",6.73,7.3,8.24,NA,"3","3",5
"1B/OF","Ian Desmond",4400,"COL@MIN 08:10PM ET",8.214,"COL","MIN",7.07,7.6,7.79,NA,"6","6",10
"1B","Mark Reynolds",4400,"COL@MIN 08:10PM ET",9.821,"COL","MIN",6.99,8.1,8.15,NA,"5","4",0
