"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg"
"RB","Rashad Jennings (0000000)","Rashad Jennings",0,4500,"Det@NYG 00:00PM ET","NYG","Rashad","Jennings","Det",11.81,11.1,5,0.0725806451612903
"RB","Todd Gurley (0000000)","Todd Gurley",0,4500,"LA@Sea 00:00PM ET","LA","Todd","Gurley","Sea",11.01,11.5,5,0.108888888888889
"WR","Allen Robinson (0000000)","Allen Robinson",0,4400,"Jax@Hou 00:00PM ET","Jax","Allen","Robinson","Hou",11.72,12.2,1,0.234082397003745
"RB","Frank Gore (0000000)","Frank Gore",0,4400,"Ind@Min 00:00PM ET","Ind","Frank","Gore","Min",11.79,12.9,6,0.0870445344129555
"RB","Kenneth Farrow (0000000)","Kenneth Farrow",0,4400,"Oak@SD 00:00PM ET","SD","Kenneth","Farrow","Oak",12.59,15.1,8,0.0196936542669584
"RB","Alfred Blue (0000000)","Alfred Blue",0,4400,"Jax@Hou 00:00PM ET","Hou","Alfred","Blue","Jax",4.88,3.8,10,0.0150862068965517
"WR","Quincy Enunwa (0000000)","Quincy Enunwa",0,4300,"Mia@NYJ 00:00PM ET","NYJ","Quincy","Enunwa","Mia",9.53,7.6,2,0.184035476718404
"RB","Fitzgerald Toussaint (0000000)","Fitzgerald Toussaint",0,4300,"Pit@Cin 00:00PM ET","Pit","Fitzgerald","Toussaint","Cin",2.24,0,13,0.00200400801603206
"RB","Jamaal Charles (0000000)","Jamaal Charles",0,4300,"Ten@KC 00:00PM ET","KC","Jamaal","Charles","Ten",0,0,13,0.00657894736842105
"TE","Kyle Rudolph (0000000)","Kyle Rudolph",0,4300,"Ind@Min 00:00PM ET","Min","Kyle","Rudolph","Ind",12.1,11.3,1,0.220806794055202
"WR","Cameron Meredith (0000000)","Cameron Meredith",0,4200,"GB@Chi 00:00PM ET","Chi","Cameron","Meredith","GB",10.04,11.7,1,0.157446808510638
"RB","Devontae Booker (0000000)","Devontae Booker",0,4200,"NE@Den 00:00PM ET","Den","Devontae","Booker","NE",8.04,8.3,5,0.0649350649350649
"WR","Robby Anderson (0000000)","Robby Anderson",0,4200,"Mia@NYJ 00:00PM ET","NYJ","Robby","Anderson","Mia",10.94,10.2,3,0.135254988913525
"RB","Jacquizz Rodgers (0000000)","Jacquizz Rodgers",0,4200,"TB@Dal 00:00PM ET","TB","Jacquizz","Rodgers","Dal",4.28,0,9,0.0293501048218029
"RB","Isaiah Crowell (0000000)","Isaiah Crowell",0,4100,"Cle@Buf 00:00PM ET","Cle","Isaiah","Crowell","Buf",11.6,12.7,6,0.0920770877944325
"RB","Tim Hightower (0000000)","Tim Hightower",0,4100,"NO@Ari 00:00PM ET","NO","Tim","Hightower","Ari",7.28,9.1,8,0.0406654343807763
"TE","Antonio Gates (0000000)","Antonio Gates",0,4100,"Oak@SD 00:00PM ET","SD","Antonio","Gates","Oak",11.22,11.6,4,0.150984682713348
"WR","Will Fuller (0000000)","Will Fuller",0,4100,"Jax@Hou 00:00PM ET","Hou","Will","Fuller","Jax",9.54,8.3,3,0.15301724137931
"WR","Corey Coleman (0000000)","Corey Coleman",0,4100,"Cle@Buf 00:00PM ET","Cle","Corey","Coleman","Buf",10.84,11,4,0.119914346895075
"RB","T.J. Yeldon (0000000)","T.J. Yeldon",0,4100,"Jax@Hou 00:00PM ET","Jax","T.J.","Yeldon","Hou",11.09,10.4,4,0.117977528089888
"RB","Jeremy Langford (0000000)","Jeremy Langford",0,4000,"GB@Chi 00:00PM ET","Chi","Jeremy","Langford","GB",3.97,3.7,9,0.0468085106382979
"WR","Tyler Lockett (0000000)","Tyler Lockett",0,4000,"LA@Sea 00:00PM ET","Sea","Tyler","Lockett","LA",9.95,8.9,4,0.147268408551069
"RB","Darren Sproles (0000000)","Darren Sproles",0,4000,"Phi@Bal 00:00PM ET","Phi","Darren","Sproles","Bal",0,0,4,0.132382892057026
"RB","Shane Vereen (0000000)","Shane Vereen",0,4000,"Det@NYG 00:00PM ET","NYG","Shane","Vereen","Det",7.2,7.6,10,0.032258064516129
"RB","Jerick McKinnon (0000000)","Jerick McKinnon",0,4000,"Ind@Min 00:00PM ET","Min","Jerick","McKinnon","Ind",8.45,7.3,5,0.0764331210191083
"WR","Michael Floyd (0000000)","Michael Floyd",0,4000,"NO@Ari 00:00PM ET","Ari","Michael","Floyd","NO",0,0,3,0.134301270417423
"TE","Martellus Bennett (0000000)","Martellus Bennett",0,4000,"NE@Den 00:00PM ET","NE","Martellus","Bennett","Den",10.55,9.7,3,0.141078838174274
"WR","Marqise Lee (0000000)","Marqise Lee",0,4000,"Jax@Hou 00:00PM ET","Jax","Marqise","Lee","Hou",11.09,11,2,0.168539325842697
"RB","Ryan Mathews (0000000)","Ryan Mathews",0,3900,"Phi@Bal 00:00PM ET","Phi","Ryan","Mathews","Bal",10.83,9.9,8,0.0244399185336049
"RB","Terrance West (0000000)","Terrance West",0,3900,"Phi@Bal 00:00PM ET","Bal","Terrance","West","Phi",8.63,6.2,7,0.0636363636363636
"TE","Delanie Walker (0000000)","Delanie Walker",0,3900,"Ten@KC 00:00PM ET","Ten","Delanie","Walker","KC",10.97,11.4,1,0.194711538461538
"WR","J.J. Nelson (0000000)","J.J. Nelson",0,3900,"NO@Ari 00:00PM ET","Ari","J.J.","Nelson","NO",10.58,13.6,6,0.0834845735027223
"RB","DuJuan Harris (0000000)","DuJuan Harris",0,3900,"SF@Atl 00:00PM ET","SF","DuJuan","Harris","Atl",0,1.1,10,0.0224438902743142
"RB","Damien Williams (0000000)","Damien Williams",0,3900,"Mia@NYJ 00:00PM ET","Mia","Damien","Williams","NYJ",3.33,4.8,6,0.0636132315521628
"RB","Dion Lewis (0000000)","Dion Lewis",0,3900,"NE@Den 00:00PM ET","NE","Dion","Lewis","Den",7.36,10.7,8,0.037344398340249
"WR","Kenny Stills (0000000)","Kenny Stills",0,3800,"Mia@NYJ 00:00PM ET","Mia","Kenny","Stills","NYJ",10.16,6.9,3,0.157760814249364
"TE","Cameron Brate (0000000)","Cameron Brate",0,3800,"TB@Dal 00:00PM ET","TB","Cameron","Brate","Dal",11.5,10.1,2,0.157232704402516
"RB","Kenneth Dixon (0000000)","Kenneth Dixon",0,3800,"Phi@Bal 00:00PM ET","Bal","Kenneth","Dixon","Phi",11.73,12,8,0.0581818181818182
"RB","Wendell Smallwood (0000000)","Wendell Smallwood",0,3800,"Phi@Bal 00:00PM ET","Phi","Wendell","Smallwood","Bal",0,0,8,0.0244399185336049
"RB","Paul Perkins (0000000)","Paul Perkins",0,3800,"Det@NYG 00:00PM ET","NYG","Paul","Perkins","Det",6.94,3.1,8,0.0403225806451613
"WR","Phillip Dorsett (0000000)","Phillip Dorsett",0,3800,"Ind@Min 00:00PM ET","Ind","Phillip","Dorsett","Min",9.15,10,3,0.109311740890688
"WR","John Brown (0000000)","John Brown",0,3800,"NO@Ari 00:00PM ET","Ari","John","Brown","NO",5.93,9.9,4,0.114337568058076
"WR","Chris Hogan (0000000)","Chris Hogan",0,3800,"NE@Den 00:00PM ET","NE","Chris","Hogan","Den",8.07,8.3,4,0.105809128630705
"WR","Travis Benjamin (0000000)","Travis Benjamin",0,3800,"Oak@SD 00:00PM ET","SD","Travis","Benjamin","Oak",6.12,8,3,0.153172866520788
"RB","Cameron Artis-Payne (0000000)","Cameron Artis-Payne",0,3800,"Car@Was 00:00PM ET","Car","Cameron","Artis-Payne","Was",0,0,11,0.00217864923747277
"RB","Charles Sims (0000000)","Charles Sims",0,3800,"TB@Dal 00:00PM ET","TB","Charles","Sims","Dal",9.82,7.4,7,0.0461215932914046
"WR","Adam Humphries (0000000)","Adam Humphries",0,3700,"TB@Dal 00:00PM ET","TB","Adam","Humphries","Dal",8.9,9.8,3,0.146750524109015
"RB","Chris Ivory (0000000)","Chris Ivory",0,3700,"Jax@Hou 00:00PM ET","Jax","Chris","Ivory","Hou",8.06,8.2,7,0.0393258426966292
"TE","Eric Ebron (0000000)","Eric Ebron",0,3700,"Det@NYG 00:00PM ET","Det","Eric","Ebron","NYG",8.97,10.4,5,0.127348643006263
"TE","Ladarius Green (0000000)","Ladarius Green",0,3700,"Pit@Cin 00:00PM ET","Pit","Ladarius","Green","Cin",11.42,9.2,6,0.0501002004008016
"RB","Chris Thompson (0000000)","Chris Thompson",0,3700,"Car@Was 00:00PM ET","Was","Chris","Thompson","Car",7.99,8.7,6,0.0903732809430255
"WR","Tavon Austin (0000000)","Tavon Austin",0,3700,"LA@Sea 00:00PM ET","LA","Tavon","Austin","Sea",8.71,9.8,2,0.197777777777778
"RB","James White (0000000)","James White",0,3600,"NE@Den 00:00PM ET","NE","James","White","Den",8.23,7.3,2,0.161825726141079
"WR","Eli Rogers (0000000)","Eli Rogers",0,3600,"Pit@Cin 00:00PM ET","Pit","Eli","Rogers","Cin",7.56,8.4,4,0.0981963927855711
"TE","C.J. Fiedorowicz (0000000)","C.J. Fiedorowicz",0,3600,"Jax@Hou 00:00PM ET","Hou","C.J.","Fiedorowicz","Jax",0,0,2,0.161637931034483
"RB","Kenjon Barner (0000000)","Kenjon Barner",0,3600,"Phi@Bal 00:00PM ET","Phi","Kenjon","Barner","Bal",6.2,7.1,12,0.0142566191446029
"WR","Robert Woods (0000000)","Robert Woods",0,3500,"Cle@Buf 00:00PM ET","Buf","Robert","Woods","Cle",8.91,6.9,2,0.177083333333333
"WR","Dorial Green-Beckham (0000000)","Dorial Green-Beckham",0,3500,"Phi@Bal 00:00PM ET","Phi","Dorial","Green-Beckham","Bal",8.77,8.3,3,0.134419551934827
"RB","Dwayne Washington (0000000)","Dwayne Washington",0,3500,"Det@NYG 00:00PM ET","Det","Dwayne","Washington","NYG",11.05,11.3,8,0.0187891440501044
"RB","Andre Ellington (0000000)","Andre Ellington",0,3500,"NO@Ari 00:00PM ET","Ari","Andre","Ellington","NO",2.56,3,9,0.029038112522686
"WR","Torrey Smith (0000000)","Torrey Smith",0,3500,"SF@Atl 00:00PM ET","SF","Torrey","Smith","Atl",0,0,3,0.129675810473815
"RB","Rex Burkhead (0000000)","Rex Burkhead",0,3500,"Pit@Cin 00:00PM ET","Cin","Rex","Burkhead","Pit",7.55,6.4,9,0.0252631578947368
"RB","Christine Michael (0000000)","Christine Michael",0,3500,"GB@Chi 00:00PM ET","GB","Christine","Michael","Chi",7.15,5.4,0,0
"WR","Marquess Wilson (0000000)","Marquess Wilson",0,3400,"GB@Chi 00:00PM ET","Chi","Marquess","Wilson","GB",0,0,10,0.0340425531914894
"WR","Russell Shepard (0000000)","Russell Shepard",0,3400,"TB@Dal 00:00PM ET","TB","Russell","Shepard","Dal",5.77,4.5,6,0.0566037735849057
"WR","Allen Hurns (0000000)","Allen Hurns",0,3400,"Jax@Hou 00:00PM ET","Jax","Allen","Hurns","Hou",0,0,3,0.146067415730337
"RB","Matt Asiata (0000000)","Matt Asiata",0,3400,"Ind@Min 00:00PM ET","Min","Matt","Asiata","Ind",5.08,6.3,6,0.0658174097664544
"WR","Jeremy Kerley (0000000)","Jeremy Kerley",0,3400,"SF@Atl 00:00PM ET","SF","Jeremy","Kerley","Atl",9.89,10.9,1,0.224438902743142
"WR","Aldrick Robinson (0000000)","Aldrick Robinson",0,3400,"SF@Atl 00:00PM ET","Atl","Aldrick","Robinson","SF",9.31,8.7,8,0.0551876379690949
"RB","DeAndre Washington (0000000)","DeAndre Washington",0,3400,"Oak@SD 00:00PM ET","Oak","DeAndre","Washington","SD",0,0,9,0.0324427480916031
"RB","Matt Jones (0000000)","Matt Jones",0,3400,"Car@Was 00:00PM ET","Was","Matt","Jones","Car",0,0,9,0.0216110019646365
"WR","Devin Funchess (0000000)","Devin Funchess",0,3400,"Car@Was 00:00PM ET","Car","Devin","Funchess","Was",6.55,5.9,4,0.119825708061002
"TE","Jason Witten (0000000)","Jason Witten",0,3400,"TB@Dal 00:00PM ET","Dal","Jason","Witten","TB",9.04,10.5,2,0.202469135802469
"RB","James Starks (0000000)","James Starks",0,3300,"GB@Chi 00:00PM ET","GB","James","Starks","Chi",0,0,7,0.0478011472275335
"WR","Josh Bellamy (0000000)","Josh Bellamy",0,3300,"GB@Chi 00:00PM ET","Chi","Josh","Bellamy","GB",6.87,6.5,7,0.0702127659574468
"WR","Paul Turner (0000000)","Paul Turner",0,3300,"Phi@Bal 00:00PM ET","Phi","Paul","Turner","Bal",4.56,2,10,0.0203665987780041
"TE","Dennis Pitta (0000000)","Dennis Pitta",0,3300,"Phi@Bal 00:00PM ET","Bal","Dennis","Pitta","Phi",8.21,8.1,2,0.170909090909091
"WR","Tajae Sharpe (0000000)","Tajae Sharpe",0,3300,"Ten@KC 00:00PM ET","Ten","Tajae","Sharpe","KC",8.26,8.1,2,0.1875
"WR","Victor Cruz (0000000)","Victor Cruz",0,3300,"Det@NYG 00:00PM ET","NYG","Victor","Cruz","Det",6.64,7.7,3,0.108870967741935
"RB","Robert Turbin (0000000)","Robert Turbin",0,3300,"Ind@Min 00:00PM ET","Ind","Robert","Turbin","Min",4.26,4.9,7,0.0546558704453441
"WR","Justin Hardy (0000000)","Justin Hardy",0,3300,"SF@Atl 00:00PM ET","Atl","Justin","Hardy","SF",5.84,5.8,9,0.0507726269315673
"WR","Danny Amendola (0000000)","Danny Amendola",0,3300,"NE@Den 00:00PM ET","NE","Danny","Amendola","Den",0,0,7,0.0622406639004149
"RB","Benny Cunningham (0000000)","Benny Cunningham",0,3200,"LA@Sea 00:00PM ET","LA","Benny","Cunningham","Sea",0,6.3,7,0.0466666666666667
"WR","Terrance Williams (0000000)","Terrance Williams",0,3200,"TB@Dal 00:00PM ET","Dal","Terrance","Williams","TB",8.35,7.9,4,0.125925925925926
"RB","Denard Robinson (0000000)","Denard Robinson",0,3200,"Jax@Hou 00:00PM ET","Jax","Denard","Robinson","Hou",0,0,13,0.00749063670411985
"RB","Duke Johnson (0000000)","Duke Johnson",0,3200,"Cle@Buf 00:00PM ET","Cle","Duke","Johnson","Buf",9.19,9,3,0.145610278372591
"WR","Kendall Wright (0000000)","Kendall Wright",0,3200,"Ten@KC 00:00PM ET","Ten","Kendall","Wright","KC",6.22,7.5,5,0.0865384615384615
"WR","Albert Wilson (0000000)","Albert Wilson",0,3200,"Ten@KC 00:00PM ET","KC","Albert","Wilson","Ten",6.07,2.8,5,0.105263157894737
"WR","Cordarrelle Patterson (0000000)","Cordarrelle Patterson",0,3200,"Ind@Min 00:00PM ET","Min","Cordarrelle","Patterson","Ind",6.26,7.7,4,0.125265392781316
"TE","Coby Fleener (0000000)","Coby Fleener",0,3200,"NO@Ari 00:00PM ET","NO","Coby","Fleener","Ari",8.13,8.6,4,0.125693160813309
"WR","Quinton Patton (0000000)","Quinton Patton",0,3200,"SF@Atl 00:00PM ET","SF","Quinton","Patton","Atl",8.21,10.6,2,0.154613466334165
"RB","Jalen Richard (0000000)","Jalen Richard",0,3200,"Oak@SD 00:00PM ET","Oak","Jalen","Richard","SD",4.55,6.5,6,0.0591603053435115
"WR","Brian Quick (0000000)","Brian Quick",0,3100,"LA@Sea 00:00PM ET","LA","Brian","Quick","Sea",8.12,6.2,4,0.142222222222222
"WR","Marquise Goodwin (0000000)","Marquise Goodwin",0,3100,"Cle@Buf 00:00PM ET","Buf","Marquise","Goodwin","Cle",6.58,5.3,3,0.140625
"WR","Breshad Perriman (0000000)","Breshad Perriman",0,3100,"Phi@Bal 00:00PM ET","Bal","Breshad","Perriman","Phi",8.2,5.1,4,0.0963636363636364
"WR","Nelson Agholor (0000000)","Nelson Agholor",0,3100,"Phi@Bal 00:00PM ET","Phi","Nelson","Agholor","Bal",5.23,5,5,0.128309572301426
"WR","Chris Conley (0000000)","Chris Conley",0,3100,"Ten@KC 00:00PM ET","KC","Chris","Conley","Ten",7.54,6.2,3,0.135964912280702
"TE","Vance McDonald (0000000)","Vance McDonald",0,3100,"SF@Atl 00:00PM ET","SF","Vance","McDonald","Atl",0,0,4,0.109725685785536
"WR","Eddie Royal (0000000)","Eddie Royal",0,3100,"GB@Chi 00:00PM ET","Chi","Eddie","Royal","GB",0,0,5,0.0957446808510638
"RB","Marcel Reece (0000000)","Marcel Reece",0,3000,"LA@Sea 00:00PM ET","Sea","Marcel","Reece","LA",0,3.1,0,0
"RB","Chase Reynolds (0000000)","Chase Reynolds",0,3000,"LA@Sea 00:00PM ET","LA","Chase","Reynolds","Sea",0,0,0,0
"RB","Will Tukuafu (0000000)","Will Tukuafu",0,3000,"LA@Sea 00:00PM ET","Sea","Will","Tukuafu","LA",0,0,0,0
"RB","Malcolm Brown (0000000)","Malcolm Brown",0,3000,"LA@Sea 00:00PM ET","LA","Malcolm","Brown","Sea",1.12,0,11,0.00444444444444444
"RB","Troymaine Pope (0000000)","Troymaine Pope",0,3000,"LA@Sea 00:00PM ET","Sea","Troymaine","Pope","LA",0,0,15,0.00237529691211401
"RB","Alex Collins (0000000)","Alex Collins",0,3000,"LA@Sea 00:00PM ET","Sea","Alex","Collins","LA",4.11,3.1,10,0.0142517814726841
"WR","Jermaine Kearse (0000000)","Jermaine Kearse",0,3000,"LA@Sea 00:00PM ET","Sea","Jermaine","Kearse","LA",6.66,9.7,3,0.171021377672209
"WR","Paul Richardson (0000000)","Paul Richardson",0,3000,"LA@Sea 00:00PM ET","Sea","Paul","Richardson","LA",0,4,5,0.0570071258907363
"WR","Tanner McEvoy (0000000)","Tanner McEvoy",0,3000,"LA@Sea 00:00PM ET","Sea","Tanner","McEvoy","LA",4.55,0,9,0.0190023752969121
"WR","Bradley Marquez (0000000)","Bradley Marquez",0,3000,"LA@Sea 00:00PM ET","LA","Bradley","Marquez","Sea",1.66,0,9,0.0177777777777778
"WR","Pharoh Cooper (0000000)","Pharoh Cooper",0,3000,"LA@Sea 00:00PM ET","LA","Pharoh","Cooper","Sea",0,1.6,8,0.0222222222222222
"WR","Mike Thomas (0000000)","Mike Thomas",0,3000,"LA@Sea 00:00PM ET","LA","Mike","Thomas","Sea",0,0,10,0.00888888888888889
"RB","Brandon Wilds (0000000)","Brandon Wilds",0,3000,"Mia@NYJ 00:00PM ET","NYJ","Brandon","Wilds","Mia",0,1.3,0,0
"RB","Kenyan Drake (0000000)","Kenyan Drake",0,3000,"Mia@NYJ 00:00PM ET","Mia","Kenyan","Drake","NYJ",1.58,1.4,10,0.0254452926208651
"RB","Khiry Robinson (0000000)","Khiry Robinson",0,3000,"Mia@NYJ 00:00PM ET","NYJ","Khiry","Robinson","Mia",0,0,0,0
"WR","Rashawn Scott (0000000)","Rashawn Scott",0,3000,"Mia@NYJ 00:00PM ET","Mia","Rashawn","Scott","NYJ",0,0,0,0
"WR","Charone Peake (0000000)","Charone Peake",0,3000,"Mia@NYJ 00:00PM ET","NYJ","Charone","Peake","Mia",4.71,3.8,6,0.0509977827050998
"WR","Jakeem Grant (0000000)","Jakeem Grant",0,3000,"Mia@NYJ 00:00PM ET","Mia","Jakeem","Grant","NYJ",0,0,13,0.00254452926208651
"WR","Devin Smith (0000000)","Devin Smith",0,3000,"Mia@NYJ 00:00PM ET","NYJ","Devin","Smith","Mia",0,0,0,0
"WR","Leonte Carroo (0000000)","Leonte Carroo",0,3000,"Mia@NYJ 00:00PM ET","Mia","Leonte","Carroo","NYJ",2.74,0,12,0.0127226463104326
"WR","Jalin Marshall (0000000)","Jalin Marshall",0,3000,"Mia@NYJ 00:00PM ET","NYJ","Jalin","Marshall","Mia",0,0,8,0.0443458980044346
"RB","Ka'Deem Carey (0000000)","Ka'Deem Carey",0,3000,"GB@Chi 00:00PM ET","Chi","Ka'Deem","Carey","GB",1.88,2.3,13,0.0148936170212766
"RB","Aaron Ripkowski (0000000)","Aaron Ripkowski",0,3000,"GB@Chi 00:00PM ET","GB","Aaron","Ripkowski","Chi",0,2.6,0,0
"RB","Joe Kerridge (0000000)","Joe Kerridge",0,3000,"GB@Chi 00:00PM ET","GB","Joe","Kerridge","Chi",0,0,0,0
"RB","Paul Lasike (0000000)","Paul Lasike",0,3000,"GB@Chi 00:00PM ET","Chi","Paul","Lasike","GB",0,0,0,0
"WR","Deonte Thompson (0000000)","Deonte Thompson",0,3000,"GB@Chi 00:00PM ET","Chi","Deonte","Thompson","GB",2.73,4.2,8,0.051063829787234
"WR","Trevor Davis (0000000)","Trevor Davis",0,3000,"GB@Chi 00:00PM ET","GB","Trevor","Davis","Chi",0,0,10,0.0152963671128107
"WR","Daniel Braverman (0000000)","Daniel Braverman",0,3000,"GB@Chi 00:00PM ET","Chi","Daniel","Braverman","GB",0,0,14,0.00425531914893617
"WR","Jeff Janis (0000000)","Jeff Janis",0,3000,"GB@Chi 00:00PM ET","GB","Jeff","Janis","Chi",2.59,1.3,8,0.0344168260038241
"WR","Geronimo Allison (0000000)","Geronimo Allison",0,3000,"GB@Chi 00:00PM ET","GB","Geronimo","Allison","Chi",0,0,10,0.0152963671128107
"RB","Darren McFadden (0000000)","Darren McFadden",0,3000,"TB@Dal 00:00PM ET","Dal","Darren","McFadden","TB",4.01,0,0,0
"RB","Lance Dunbar (0000000)","Lance Dunbar",0,3000,"TB@Dal 00:00PM ET","Dal","Lance","Dunbar","TB",0,2.4,7,0.0395061728395062
"RB","Keith Smith (0000000)","Keith Smith",0,3000,"TB@Dal 00:00PM ET","Dal","Keith","Smith","TB",0,0,0,0
"RB","Darius Jackson (0000000)","Darius Jackson",0,3000,"TB@Dal 00:00PM ET","Dal","Darius","Jackson","TB",0,0,0,0
"RB","Peyton Barber (0000000)","Peyton Barber",0,3000,"TB@Dal 00:00PM ET","TB","Peyton","Barber","Dal",0,0,12,0.0146750524109015
"WR","Brice Butler (0000000)","Brice Butler",0,3000,"TB@Dal 00:00PM ET","Dal","Brice","Butler","TB",3.6,1.9,6,0.0691358024691358
"WR","Josh Huff (0000000)","Josh Huff",0,3000,"TB@Dal 00:00PM ET","TB","Josh","Huff","Dal",2.96,0,15,0.00419287211740042
"WR","Freddie Martino (0000000)","Freddie Martino",0,3000,"TB@Dal 00:00PM ET","TB","Freddie","Martino","Dal",2.66,5.1,11,0.0188679245283019
"WR","Lucky Whitehead (0000000)","Lucky Whitehead",0,3000,"TB@Dal 00:00PM ET","Dal","Lucky","Whitehead","TB",0,0,11,0.00740740740740741
"WR","Vince Mayle (0000000)","Vince Mayle",0,3000,"TB@Dal 00:00PM ET","Dal","Vince","Mayle","TB",0,0,0,0
"WR","Donteea Dye (0000000)","Donteea Dye",0,3000,"TB@Dal 00:00PM ET","TB","Donteea","Dye","Dal",0,0,0,0
"RB","Jonathan Grimes (0000000)","Jonathan Grimes",0,3000,"Jax@Hou 00:00PM ET","Hou","Jonathan","Grimes","Jax",1.54,2.1,9,0.021551724137931
"RB","Jay Prosch (0000000)","Jay Prosch",0,3000,"Jax@Hou 00:00PM ET","Hou","Jay","Prosch","Jax",0,1.1,0,0
"RB","Corey Grant (0000000)","Corey Grant",0,3000,"Jax@Hou 00:00PM ET","Jax","Corey","Grant","Hou",0,0,15,0.00374531835205993
"RB","Tyler Ervin (0000000)","Tyler Ervin",0,3000,"Jax@Hou 00:00PM ET","Hou","Tyler","Ervin","Jax",0,0,11,0.0107758620689655
"RB","Bronson Hill (0000000)","Bronson Hill",0,3000,"Jax@Hou 00:00PM ET","Jax","Bronson","Hill","Hou",0,0,0,0
"RB","Akeem Hunt (0000000)","Akeem Hunt",0,3000,"Jax@Hou 00:00PM ET","Hou","Akeem","Hunt","Jax",0,0,13,0.00431034482758621
"WR","Bryan Walters (0000000)","Bryan Walters",0,3000,"Jax@Hou 00:00PM ET","Jax","Bryan","Walters","Hou",2.95,1.6,10,0.0262172284644195
"WR","Arrelious Benn (0000000)","Arrelious Benn",0,3000,"Jax@Hou 00:00PM ET","Jax","Arrelious","Benn","Hou",1.87,1.6,11,0.0187265917602996
"WR","Keith Mumphery (0000000)","Keith Mumphery",0,3000,"Jax@Hou 00:00PM ET","Hou","Keith","Mumphery","Jax",5.95,5.2,12,0.00862068965517241
"WR","Braxton Miller (0000000)","Braxton Miller",0,3000,"Jax@Hou 00:00PM ET","Hou","Braxton","Miller","Jax",0,0,6,0.0603448275862069
"WR","Shane Wynn (0000000)","Shane Wynn",0,3000,"Jax@Hou 00:00PM ET","Jax","Shane","Wynn","Hou",0,0,14,0.00561797752808989
"RB","Reggie Bush (0000000)","Reggie Bush",0,3000,"Cle@Buf 00:00PM ET","Buf","Reggie","Bush","Cle",0,2.5,9,0.03125
"RB","Jerome Felton (0000000)","Jerome Felton",0,3000,"Cle@Buf 00:00PM ET","Buf","Jerome","Felton","Cle",0,0,0,0
"RB","George Atkinson (0000000)","George Atkinson",0,3000,"Cle@Buf 00:00PM ET","Cle","George","Atkinson","Buf",0,0,0,0
"RB","Jonathan Williams (0000000)","Jonathan Williams",0,3000,"Cle@Buf 00:00PM ET","Buf","Jonathan","Williams","Cle",0,0,15,0.00520833333333333
"WR","Andrew Hawkins (0000000)","Andrew Hawkins",0,3000,"Cle@Buf 00:00PM ET","Cle","Andrew","Hawkins","Buf",4.97,5.1,5,0.100642398286938
"WR","Brandon Tate (0000000)","Brandon Tate",0,3000,"Cle@Buf 00:00PM ET","Buf","Brandon","Tate","Cle",0,0,10,0.0286458333333333
"WR","Justin Hunter (0000000)","Justin Hunter",0,3000,"Cle@Buf 00:00PM ET","Buf","Justin","Hunter","Cle",3.23,2.3,7,0.0520833333333333
"WR","Dezmin Lewis (0000000)","Dezmin Lewis",0,3000,"Cle@Buf 00:00PM ET","Buf","Dezmin","Lewis","Cle",0,0,17,0.00260416666666667
"WR","Ricardo Louis (0000000)","Ricardo Louis",0,3000,"Cle@Buf 00:00PM ET","Cle","Ricardo","Louis","Buf",2,0,7,0.0685224839400428
"WR","Rashard Higgins (0000000)","Rashard Higgins",0,3000,"Cle@Buf 00:00PM ET","Cle","Rashard","Higgins","Buf",0,1.4,8,0.0235546038543897
"TE","Gary Barnidge (0000000)","Gary Barnidge",0,3000,"Cle@Buf 00:00PM ET","Cle","Gary","Barnidge","Buf",7.41,7.5,2,0.15203426124197
"RB","Kyle Juszczyk (0000000)","Kyle Juszczyk",0,3000,"Phi@Bal 00:00PM ET","Bal","Kyle","Juszczyk","Phi",0,3.6,0,0
"RB","Javorius Allen (0000000)","Javorius Allen",0,3000,"Phi@Bal 00:00PM ET","Bal","Javorius","Allen","Phi",0,0,12,0.0109090909090909
"RB","Lorenzo Taliaferro (0000000)","Lorenzo Taliaferro",0,3000,"Phi@Bal 00:00PM ET","Bal","Lorenzo","Taliaferro","Phi",0,0,14,0.00545454545454545
"WR","Devin Hester (0000000)","Devin Hester",0,3000,"Phi@Bal 00:00PM ET","Bal","Devin","Hester","Phi",0,0,0,0
"WR","Kamar Aiken (0000000)","Kamar Aiken",0,3000,"Phi@Bal 00:00PM ET","Bal","Kamar","Aiken","Phi",4.29,5.1,5,0.0854545454545454
"WR","Chris Moore (0000000)","Chris Moore",0,3000,"Phi@Bal 00:00PM ET","Bal","Chris","Moore","Phi",0,0,9,0.0309090909090909
"WR","Bryce Treggs (0000000)","Bryce Treggs",0,3000,"Phi@Bal 00:00PM ET","Phi","Bryce","Treggs","Bal",0,0,11,0.0162932790224033
"RB","Anthony Sherman (0000000)","Anthony Sherman",0,3000,"Ten@KC 00:00PM ET","KC","Anthony","Sherman","Ten",0,0,0,0
"RB","Knile Davis (0000000)","Knile Davis",0,3000,"Ten@KC 00:00PM ET","KC","Knile","Davis","Ten",0,0,11,0.0087719298245614
"RB","Jalston Fowler (0000000)","Jalston Fowler",0,3000,"Ten@KC 00:00PM ET","Ten","Jalston","Fowler","KC",0,0,0,0
"RB","David Fluellen (0000000)","David Fluellen",0,3000,"Ten@KC 00:00PM ET","Ten","David","Fluellen","KC",0,0,0,0
