"Place_lo","Place_hi","Payout"
"1","1","15000"
"2","2","7500"
"3","3","3000"
"4","4","2500"
"5","5","2000"
"6","6","1500"
"7","8","1000"
"9","10","700"
"11","15","500"
"16","20","350"
"21","30","250"
"31","50","200"
"51","75","150"
"76","105","100"
"106","150","70"
"151","200","50"
"201","300","40"
"301","500","35"
"501","800","30"
"801","1300","25"
"1301","2302","20"
"2303","3804","15"
"3805","7294","12"
