"Place_lo","Place_hi","Payout"
"1","1","7000"
"2","2","5000"
"3","3","3000"
"4","4","2000"
"5","5","1500"
"6","6","1000"
"7","8","700"
"9","10","500"
"11","15","400"
"16","25","300"
"26","35","250"
"36","45","200"
"46","65","150"
"66","95","100"
"96","145","70"
"146","245","60"
"246","507","50"
