"Mike Trout_LAA","Paul Goldschmidt_ARI","Mookie Betts_BOS","Wil Myers_SD","AJ Pollock_ARI","Gary Sanchez_NYY","Josh Donaldson_TOR","Hanley Ramirez_BOS","Xander Bogaerts_BOS","Jake Lamb_ARI","Chris Carter_NYY","Matt Holliday_NYY","Jose Bautista_TOR","Yasmany Tomas_ARI","Matt Carpenter_STL","Dexter Fowler_STL","Brett Gardner_NYY","Jacoby Ellsbury_NYY","Jackie Bradley_BOS","Aaron Judge_NYY","Troy Tulowitzki_TOR","Aledmys Diaz_STL","Stephen Piscotty_STL","Albert Pujols_LAA","Ryan Schimpf_SD","Chris Owings_ARI","Devon Travis_TOR","Dustin Pedroia_BOS","Chase Headley_NYY","Yangervis Solarte_SD","Kendrys Morales_TOR","Starlin Castro_NYY","Didi Gregorius_NYY","David Peralta_ARI","Manuel Margot_SD","Randal Grichuk_STL","Greg Bird_NYY","Andrew Benintendi_BOS","Khris Davis_OAK","Kole Calhoun_LAA","Russell Martin_TOR","Cameron Maybin_LAA","Brandon Drury_ARI","Alex Dickerson_SD","Hunter Renfroe_SD","Jedd Gyorko_STL","Steve Pearce_TOR","Pablo Sandoval_BOS","Stephen Vogt_OAK","CJ Cron_LAA","Rajai Davis_OAK","Cory Spangenberg_SD","Yadier Molina_STL","Kevin Pillar_TOR","Jefry Marte_LAA","Luis Valbuena_LAA","Trevor Plouffe_OAK","Jeremy Hazelbaker_ARI","Pete Kozma_NYY","Aaron Hicks_NYY","Ryon Healy_OAK","Marcus Semien_OAK","Chris Herrmann_ARI","Travis Jankowski_SD","Jhonny Peralta_STL","Brock Holt_BOS","Yunel Escobar_LAA","Ben Revere_LAA","Socrates Brito_ARI","Justin Smoak_TOR","Rowdy Tellez_TOR","Matt Adams_STL","Dalton Pompey_TOR","Mitch Moreland_BOS","Gleyber Torres_NYY","Andrelton Simmons_LAA","Kolten Wong_STL","Austin Romine_NYY","Chris Young_BOS","Jed Lowrie_OAK","Danny Espinosa_LAA","Christian Bethancourt_SD","Austin Hedges_SD","Jarrod Saltalamacchia_TOR","Ezequiel Carrera_TOR","Harrison Bader_STL","Josh Phegley_OAK","Mark Canha_OAK","Erick Aybar_SD","Jose Martinez_STL","Sandy Leon_BOS","Marco Hernandez_BOS","Ronald Torreyes_NYY","Steve Selsky_BOS","Yonder Alonso_OAK","Ryan LaMarre_OAK","Chris Iannetta_ARI","Luis Sardinas_SD","Allen Cordoba_SD","Greg Garcia_STL","Daniel Descalso_ARI","Jabari Blash_SD","Darwin Barney_TOR","Kyle Higashioka_NYY","Christian Vazquez_BOS","Josh Rutledge_BOS","Deven Marrero_BOS","Jake Smolinski_OAK","Hector Sanchez_SD","Nick Ahmed_ARI","Carson Kelly_STL","Bruce Maxwell_OAK","Eric Fryer_STL","Ryan Goins_TOR","Martin Maldonado_LAA","Juan Graterol_LAA","Matt Joyce_OAK","Carlos Perez_LAA","Adam Rosales_OAK","Jeff Mathis_ARI","Luis Torrens_SD","Chris Coghlan_TOR","Chad Pinder_OAK","Cliff Pennington_LAA","Jaff Decker_OAK","Matt Olson_OAK"
22.5763157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.736624227368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.643382528601703,0,-2.80614553219027,0,0,0,0,0,0,0,-8.70775229082306,0,0,0,0,1.20565011413795,0,0,0,0,0,0,0,0,0,0,0,6.42140362473083,0,0,0,0,0,0,0,0,-7.99544342968262,0,0,0,0,10.0501710809909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70744894736098,0,0,0,0,0,0,0,0,0,0,0
0,68.5454545454545,0,0,40.3533385564475,0,0,0,0,15.6317298783142,0,0,0,-9.52849303155618,0,0,0,0,0,0,0,0,0,0,0,16.8291854457481,0,0,0,0,0,0,0,22.9275089737789,0,0,0,0,0,0,0,0,22.6384214272697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.78385103449823,0,0,0,0,0,0
0,0,81.9714285714286,0,0,0,0,33.5727578827489,8.91596269120011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.12066981886846,0,0,0,0,0,0,0,0,0,40.2279436888708,0,0,0,0,0,0,0,0,0,13.4786771434304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96774114328428,0,0,0,0,-20.0141876111196,0,0,0,0,0,0,0,0,0,0,0,-1.2777493860938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,70.9285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79904794263436,0,0,0,0,20.2288707448935,0,0,0,0,-3.32145600894021,0,0,0,0,0,0,0,0,0,7.68149867127371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.74225286810905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30648621511364,0,0,0,0,0,-20.135121406643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40.3533385564475,0,0,73.7342105263158,0,0,0,0,-0.725100669599692,0,0,0,-4.77077735540522,0,0,0,0,0,0,0,0,0,0,0,-10.1044629303114,0,0,0,0,0,0,0,14.212432666512,0,0,0,0,0,0,0,0,20.8756095838439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79440124756483,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,33.5727578827489,0,0,0,0,20.6153846153846,9.95231133768911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.774147321883582,0,0,0,0,0,0,0,0,0,13.1679480200057,0,0,0,0,0,0,0,0,0,13.523339125858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75205240490137,0,0,0,0,4.17799569885253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8.91596269120011,0,0,0,0,9.95231133768911,28.0897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685576544265007,0,0,0,0,0,0,0,0,0,24.3564057994199,0,0,0,0,0,0,0,0,0,12.6221814897537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177964949342061,0,0,0,0,2.80142678690729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15.6317298783142,0,0,-0.725100669599692,0,0,0,0,45.747619047619,0,0,0,1.93351546118407,0,0,0,0,0,0,0,0,0,0,0,-34.0698378576189,0,0,0,0,0,0,0,18.5154702877677,0,0,0,0,0,0,0,0,5.53377349257826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.3685034853208,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,54.3076923076923,0,0,0,0,65.6491999479847,-14.2910591843961,0,10.9496252831872,0,0,0,0,0,0,0,0,-26.5340405226874,0,0,7.16375776945764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97660541349424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,27.8713450292398,0,0,0,0,0,0,0,6.59601406010829,0,0,0,0,0,-0.389165226586049,0,0,0,7.22684592904965,0,0,0,0,0,0,0,0,0,3.45196900850202,0,0,0,0,0,0.355693843217145,0,0,0,0,0,0,-8.92566596193617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.39523803384344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6120096678243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9.52849303155618,0,0,-4.77077735540522,0,0,0,0,1.93351546118407,0,0,0,82.7352941176471,0,0,0,0,0,0,0,0,0,0,0,12.9501415616467,0,0,0,0,0,0,0,11.977994668671,0,0,0,0,0,0,0,0,20.5534187984574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67065463778667,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9714285714286,-18.235465048719,0,0,0,0,0,12.1247007826113,5.64383635778096,0,0,0,0,0,0,0,0,0,0,0,0,4.32890258832535,0,0,0,0,0,0,0,0,0,11.1083321067274,0,0,0,0,0,0,1.66019402986245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30826017586477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.235465048719,56.7352941176471,0,0,0,0,0,9.79318334245818,0.591514650145572,0,0,0,0,0,0,0,0,0,0,0,0,-0.887859117596577,0,0,0,0,0,0,0,0,0,-19.9433543148381,0,0,0,0,0,0,2.79436700001245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.5318075357823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,65.6491999479847,0,0,0,0,48.1714285714286,-13.1840011121549,0,-7.32992089970073,0,0,0,0,0,0,0,0,-15.0449237622358,0,0,3.78017197496352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.6499279931434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-14.2910591843961,0,0,0,0,-13.1840011121549,39.437908496732,0,-20.9037447699967,0,0,0,0,0,0,0,0,-7.64322856879003,0,0,-12.6519018514005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8304633378003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.24322532026368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,10.9496252831872,0,0,0,0,-7.32992089970073,-20.9037447699967,0,91.1838235294118,0,0,0,0,0,0,0,0,5.93001518581647,0,0,15.4332664012521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.3128452041731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6954979052047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6.59601406010829,0,0,0,0,0,0,0,50.5428571428571,0,0,0,0,0,4.23025343102112,0,0,0,4.55248799637838,0,0,0,0,0,0,0,0,0,-0.0404581601615606,0,0,0,0,0,-1.27787333245995,0,0,0,0,0,0,5.77815244749627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51594291790549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1247007826113,9.79318334245818,0,0,0,0,0,105.933333333333,-10.0487802825991,0,0,0,0,0,0,0,0,0,0,0,0,18.4792147800548,0,0,0,0,0,0,0,0,0,25.8188580172241,0,0,0,0,0,0,14.3482317214369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.03325659563161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64383635778096,0.591514650145572,0,0,0,0,0,-10.0487802825991,56.1166666666667,0,0,0,0,0,0,0,0,0,0,0,0,-2.38999147982874,0,0,0,0,0,0,0,0,0,16.4935888039206,0,0,0,0,0,0,4.21764248641428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.61235825516838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.736624227368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8070175438597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.59187688245371,0,-12.4916276366998,0,0,0,0,0,0,0,2.57603306762978,0,0,0,0,7.8728579629437,0,0,0,0,0,0,0,0,0,0,0,22.3159223934568,0,0,0,0,0,0,0,0,10.7931542170799,0,0,0,0,-2.89169405317742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26146228716917,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-6.79904794263436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.125,0,0,0,0,2.81786913553144,0,0,0,0,-1.86965721646533,0,0,0,0,0,0,0,0,0,-7.53525382728617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8364273805484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.0688128017428,0,0,0,0,0,-5.95563454567243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16.8291854457481,0,0,-10.1044629303114,0,0,0,0,-34.0698378576189,0,0,0,12.9501415616467,0,0,0,0,0,0,0,0,0,0,0,93.5087719298246,0,0,0,0,0,0,0,39.8206144013383,0,0,0,0,0,0,0,0,8.3026175965598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.70235312901159,0,0,0,0,0,0
