"Jose Altuve_HOU","Charlie Blackmon_COL","Nolan Arenado_COL","Michael Conforto_NYM","Mark Reynolds_COL","Jay Bruce_NYM","Gerardo Parra_COL","JD Martinez_ARI","Adrian Beltre_TEX","Nomar Mazara_TEX","Curtis Granderson_NYM","Ian Desmond_COL","DJ LeMahieu_COL","Anthony Rizzo_CHC","Paul Goldschmidt_ARI","Carlos Correa_HOU","Asdrubal Cabrera_NYM","Tommy Pham_STL","Travis Shaw_MIL","Rougned Odor_TEX","Wilmer Flores_NYM","David Dahl_COL","Gregor Blanco_ARI","Nelson Cruz_SEA","Marwin Gonzalez_HOU","David Wright_NYM","Dexter Fowler_STL","Domingo Santana_MIL","Shin-Soo Choo_TEX","Josh Reddick_HOU","Lucas Duda_TB","Corey Dickerson_TB","George Springer_HOU","Trevor Story_COL","Mike Zunino_SEA","Jake Marisnick_HOU","Alex Bregman_HOU","Neil Walker_NYM","Elvis Andrus_TEX","Steven Souza_TB","Paul DeJong_STL","Kris Bryant_CHC","Ryan Braun_MIL","Matt Carpenter_STL","Stephen Piscotty_STL","Aledmys Diaz_STL","Carlos Gomez_TEX","Kyle Seager_SEA","Jose Reyes_NYM","Raimel Tapia_COL","Yoenis Cespedes_NYM","AJ Pollock_ARI","Willson Contreras_CHC","Eric Thames_MIL","Robinson Cano_SEA","Jean Segura_SEA","Ben Gamel_SEA","Guillermo Heredia_SEA","Evan Gattis_HOU","Pat Valaika_COL","Kyle Schwarber_CHC","Mitch Haniger_SEA","Ronald Guzman_TEX","Carlos Beltran_HOU","Manny Pina_MIL","Keon Broxton_MIL","Brian McCann_HOU","Derek Fisher_HOU","Amed Rosario_NYM","Dominic Smith_NYM","Jonathan Villar_MIL","Leonys Martin_SEA","Travis d'Arnaud_NYM","Stephen Cardullo_COL","Jake Lamb_ARI","Jarrod Dyson_SEA","Taylor Motter_SEA","Dustin Garneau_COL","Brandon Nimmo_NYM","TJ Rivera_NYM","Daniel Descalso_ARI","Ian Happ_CHC","Yadier Molina_STL","Randal Grichuk_STL","Hernan Perez_MIL","Jedd Gyorko_STL","Yuli Gurriel_HOU","Carlos Gonzalez_COL","Tom Murphy_COL","Victor Caratini_CHC","Jose Martinez_STL","Jesus Aguilar_MIL","Orlando Arcia_MIL","Delino DeShields_TEX","Mallex Smith_TB","Juan Lagares_NYM","Gavin Cecchini_NYM","Jordan Patterson_COL","Ben Zobrist_CHC","Yasmany Tomas_ARI","Stephen Vogt_MIL","Danny Espinosa_SEA","Jurickson Profar_TEX","Joey Gallo_TEX","Logan Morrison_TB","Evan Longoria_TB","Jonathan Lucroy_COL","Matt Reynolds_NYM","Jon Jay_CHC","Chris Owings_ARI","Addison Russell_CHC","Kevin Kiermaier_TB","Kevin Plawecki_NYM","Jason Heyward_CHC","Ketel Marte_ARI","Kolten Wong_STL","Michael Reed_MIL","Mike Napoli_TEX","Danny Valencia_SEA","Colby Rasmus_TB","Ryan Hanigan_COL","Tony Wolters_COL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Lewis Brinson_MIL","Harrison Bader_STL","Robinson Chirinos_TEX","Pete Kozma_TEX","Brett Nicholas_TEX","Jared Hoying_TEX","Matt Duffy_TB","Alexi Amarista_COL","Mike Tauchman_COL","Javier Baez_CHC","Eric Sogard_MIL","Shawn O'Malley_SEA","Andy Ibanez_TEX","JD Davis_HOU","Cristhian Adames_COL","Chris Iannetta_ARI","Chris Herrmann_ARI","Rey Fuentes_ARI","Jeremy Hazelbaker_ARI","Christian Walker_ARI","Nick Ahmed_ARI","Jacob Nottingham_MIL","Carlos Ruiz_SEA","Boog Powell_SEA","Wilson Ramos_TB","David Peralta_ARI","Mark Zagunis_CHC","Greg Garcia_STL","Magneuris Sierra_STL","Tuffy Gosewisch_SEA","Trevor Plouffe_TB","Peter Bourjos_TB","Jake Bauers_TB","Alex Avila_CHC","Socrates Brito_ARI","Albert Almora_CHC","Carson Kelly_STL","Brett Phillips_MIL","Corey Ray_MIL","Hanser Alberto_TEX","Ryan Rua_TEX","Brad Miller_TB","Jeff Mathis_ARI","Tommy La Stella_CHC","Eric Fryer_STL","Luke Voit_STL","Drew Stubbs_TEX","DJ Peterson_SEA","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Rickie Weeks_TB","Derek Norris_TB","AJ Reed_HOU","Brandon Drury_ARI","Yadiel Rivera_MIL","Jett Bandy_MIL","Ryan Cordell_MIL","Drew Robinson_TEX","Jesus Sucre_TB","Curt Casali_TB","Kyle Tucker_HOU","Rene Rivera_NYM","Tyler Smith_TEX","Adeiny Hechavarria_TB","Daniel Robertson_TB","Alex Mejia_STL","Juan Centeno_HOU","Tony Kemp_HOU","Colin Moran_HOU","Adam Rosales_ARI","Shane Peterson_TB","Tyler White_HOU","Emilio Bonifacio_ARI","Ildemaro Vargas_ARI","Jack Reinheimer_ARI","Dawel Lugo_ARI","Domingo Leyba_ARI","Taylor Featherston_TB","Willy Adames_TB"
0,0,0,-13.4906462585034,0,-0.1692242114237,0,0,0,0,49.0472047389856,0,0,0,0,0,14.6587755102041,0,0,0,-1.12073170731707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93710691823899,0,0,0,0,0,0,0,0,0,0,-0.914124293785311,0,19.5913978494624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.10384615384615,0,0,0,0,0,0,0.570967741935484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.44702467343977,15.4570230607966,0,2.29925994449584,0,-9.63602941176471,0,0,0,0,48.5061688311688,6.66876310272537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98987854251012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.47660098522168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.8939808481532,14.7373949579832,0,6.43656343656344,0,-3.91120507399577,0,0,0,0,6.66876310272537,42.7270173646578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61359761295823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4477503628447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,68.4604209563029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6124031007752,0,0,0,0,0,0,0,0,0,0,21.0850383631714,0,0,0,0,0,0,0,10.6309523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2563265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7177089421391,0,0,0,0,0,0,0,0,0,0,0,6.07933789954338,0,0,20.2906746031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67577639751553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49557032115172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0034364261168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6484736355227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925026123301985,0,0,0,0,0,5.98647342995169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58456790123457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3108372456964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9089200273411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.43761569788967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0496592015579,0,0,0,0,0,0,0,0,7.04326530612245,0,0,0,0,18.6591046581972,0,0,18.6987480438185,0,0,0,3.0935817805383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0204872646733,0,0,0,0,6.29960317460317,0,0,-5.5732946298984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.427527761543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.84848484848485,0,10.2752176139273,0,0,0,0,14.6587755102041,0,0,0,0,0,52.8055944055944,0,0,0,12.6375661375661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77820512820513,0,0,0,0,0,0,0,0,0,0,4.94419306184012,0,28.2653890824623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7317073170732,0,0,0,0,0,0,18.6030769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.983878968254,0,0,0,0,0,0,0,0,0.65015015015015,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00609080841639,0,0,7.14669783752192,-0.571264367816092,-10.7460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60633484162896,-3.44354838709677,0,21.7605224963716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.3517099863201,0,0,0,0,0,0,0,0,-0.42018779342723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487804878048781,0,0,0,0,0,0,0,0,0,0,19.0165631469979,0,0,0,0,0,0,0,0,0,0,14.0753623188406,10.4682707562136,0,0,0,0,-0.38135593220339,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.674165457184325,0,0,0,0,0,0,0,1.49812030075188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-4.92021276595745,15.5102599179207,0,0,0,0,0,0,0,0,0,64.88394145537,0,0,0,0,0,0,0,0,2.14389683350358,0,0,0,0,0,0,0,0,0,-7.54535274356103,0,0,0,0,0,0,0,19.8260869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0959595959596,0,0,0,0,0,0,0,0,0,9.24670109007458,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14082278481013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-1.11336032388664,0,9.88901960784314,0,0,0,0,-1.12073170731707,0,0,0,0,0,12.6375661375661,0,0,0,47.185534591195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77849462365591,0,0,0,0,0,0,0,0,0,0,3.78048780487805,0,23.1068376068376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2206896551724,0,0,0,0,0,0,-1.05847953216374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.1068256194483,0,0,0,0,0,0,0,0,0,0,7.42937853107345,0,0,0,0,0,0,0,0,0,0,0,0,7.73040752351097,0,0,0,0,0,0,1.48825654923216,11.8573426573427,7.03358208955224,-3.21523410202655,0,0,0,10.4752941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47945205479452,20.6156462585034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2291666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.18551587301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04326530612245,0,0,0,0,0,0,0,0,57.0745950554135,0,0,0,0,12.2857142857143,0,0,8.30639097744361,0,0,0,3.35125657510228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0317073170732,0,0,0,0,19.5218702865762,0,0,2.52159468438538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65015015015015,0,0,0,0,0,0,0,0,60.3213345039508,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6752136752137,0,0,-5.92404371584699,7.71987315010571,-4.43450980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18451300665457,-4.02857142857143,0,-1.8030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37387387387387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.42018779342723,0,0,0,0,0,0,0,0,55.8303693570451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6474358974359,0,0,0,0,0,0,0,0,0,0,-2.86680235187698,0,0,0,0,0,0,0,0,0,0,4.07631822386679,-2.1875,0,0,0,0,4.177089421391,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.72222222222222,0,0,0,0,0,0,0,-0.796396396396396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-13.5932367149758,12.6336842105263,0,0,0,0,0,0,0,0,0,2.14389683350358,0,0,0,0,0,0,0,0,52.769163545568,0,0,0,0,0,0,0,0,0,7.86265389876881,0,0,0,0,0,0,0,5.71812596006144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6893719806763,0,0,0,0,0,0,0,0,0,12.9873684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.51971830985916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.05191146881288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6591046581972,0,0,0,0,0,0,0,0,12.2857142857143,0,0,0,0,56.2484210526316,0,0,6.74881015335801,0,0,0,12.1734867860188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29959514170041,0,0,0,0,6.47404371584699,0,0,-5.55909863945578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16393921683226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0345956054231,0,0,0,0,0,0,0,2.08519793459552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3947606142728,9.75056179775281,0,0,0,0,0,0.414117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28502415458937,0,0,0,0,0,0,0,0,0,7.27431289640592,0,0,0,0,0,0,0,0,0,0,0,0,1.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.42396868413129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6987480438185,0,0,0,0,0,0,0,0,8.30639097744361,0,0,0,0,6.74881015335801,0,0,87.2053221288515,0,0,0,7.96958304853042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0567375886525,0,0,0,0,1.99040920716113,0,0,-4.19058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1531468531469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.7295446131063,21.993544600939,0,1.32923617208077,0,10.1906116642959,0,0,0,0,0.717948717948718,0.834782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5584210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39661654135338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510144927536232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42937853107345,0,0,0,0,0,0,0,0,0,0,73.9794871794872,0,0,0,0,0,0,0,0,0,0,0,0,15.0237704918033,0,0,0,0,0,0,-15.6974358974359,6.90974529346622,5.95390070921986,4.90756302521008,0,0,0,14.2282051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57407407407407,-7.21264367816092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7764465225015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
