id,last_name,first_name,team,position,opponent,games,pa,ab,singles,doubles,triples,home_runs,walks,strikeouts,sb,cs,runs,rbi,hbp,sac_flies,gidp,errors,outs,matchup,odds,weather,injury,bvp, price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces, positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces,price_victiv,positions_victiv
9710,Mondesi,Raul,KC,2B,LAA,1.00,3.73,3.53,0.57,0.13,0.07,0.07,0.18,0.96,0.23,0.08,0.33,0.27,0.00,0.02,0.00,0.00,2.70,LAA (Shoemaker R) S Ord 9 Starting ,+1.5 (-150) (o/u 9.0) (+110),71 O CF 7-20 86% H69%outdoor,,3ab .333/.333/.333 0sb 0hr,2500,7,2600,0,0,0,0,0,0,2B,2B,2B,2B;SS;DH,,,,,,0,
7529,Martin,Leonys,SEA,OF,TEX,1.00,3.77,3.47,0.64,0.12,0.02,0.07,0.29,0.89,0.19,0.05,0.36,0.30,0.00,0.02,0.00,0.00,2.58,TEX (Cashner R) L Ord 8 Starting ,-1.5 (+120) (o/u 7.5) (-180),49 N RL 4-5 6% H66% retractable,,,2600,8,3600,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6034,Lucroy,Jonathan,TEX,C,@ SEA,1.00,3.72,3.40,0.62,0.21,0.02,0.09,0.30,0.68,0.02,0.00,0.36,0.34,0.00,0.02,0.00,0.00,2.35,@SEA (Paxton L) R Ord 6 Starting ,+1.5 (-140) (o/u 7.5) (+155),49 N RL 4-5 6% H66% retractable,,6ab .500/.500/1.000 0sb 1hr,3400,14,3800,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
7268,Lagares,Juan,NYM,OF,@ MIA,1.00,3.73,3.55,0.66,0.19,0.06,0.04,0.16,0.71,0.14,0.05,0.32,0.35,0.00,0.02,0.00,0.00,2.54,@MIA (Conley L) R Ord 7 Starting ,-1.5 (+130) (o/u 7.5) (-130),74 I CF 12-17 24% H68% retractable,,7ab .143/.250/.143 0sb 0hr,2000,7,2900,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
7741,Ozuna,Marcell,MIA,OF,NYM,1.00,3.67,3.42,0.60,0.18,0.03,0.10,0.23,0.77,0.01,0.01,0.37,0.37,0.00,0.02,0.00,0.00,2.43,NYM (deGrom R) R Ord 6 Starting ,+1.5 (-150) (o/u 7.5) (+110),74 I CF 12-17 24% H68% retractable,,24ab .292/.320/.375 0sb 0hr,3500,17,3700,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8013,Hedges,Austin,SD,C,@ ATL,1.00,3.91,3.72,0.58,0.17,0.01,0.12,0.17,0.79,0.02,0.02,0.39,0.39,0.00,0.02,0.00,0.00,2.82,@ATL (Dickey R) R Ord 6 Starting ,+1.5 (-220) (o/u 8.0) (-110),70 N RL 5-10 3% H51%outdoor,,,2000,7,2700,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6656,Rojas,Miguel,MIA,SS/3B,NYM,1.00,4.07,3.83,0.71,0.19,0.02,0.03,0.23,0.54,0.04,0.03,0.52,0.30,0.00,0.02,0.00,0.00,2.79,NYM (deGrom R) R Ord 2 Starting ,+1.5 (-150) (o/u 7.5) (+110),74 I CF 12-17 24% H68% retractable,,8ab .125/.125/.125 0sb 0hr,2300,7,2500,0,0,0,0,0,0,SS,2B,SS;3B,2B;SS;DH,,,,,,0,
8719,Gallo,Joey,TEX,3B,@ SEA,1.00,3.52,3.12,0.34,0.12,0.02,0.18,0.38,1.55,0.03,0.01,0.37,0.28,0.00,0.02,0.00,0.00,2.40,@SEA (Paxton L) L Ord 8 Starting ,+1.5 (-140) (o/u 7.5) (+155),49 N RL 4-5 6% H66% retractable,,,3000,11,3400,0,0,0,0,0,0,3B,3B,3B,3B;DH;OF,,,,,,0,
9409,Rua,Ryan,TEX,1B/OF,@ SEA,1.00,3.62,3.37,0.55,0.15,0.01,0.11,0.23,1.07,0.06,0.02,0.33,0.29,0.00,0.02,0.00,0.00,2.46,@SEA (Paxton L) R Ord 7 Starting ,+1.5 (-140) (o/u 7.5) (+155),49 N RL 4-5 6% H66% retractable,,9ab .222/.222/.222 1sb 0hr,2000,7,2700,0,0,0,0,0,0,OF,OF,1B;OF,1B;DH;OF,,,,,,0,
6620,Maldonado,Martin,LAA,C,@ KC,1.00,3.94,3.54,0.55,0.14,0.00,0.10,0.38,1.01,0.01,0.01,0.40,0.28,0.00,0.02,0.00,0.00,2.73,@KC (Karns R) R Ord 9 Starting ,-1.5 (+130) (o/u 9.0) (-130),71 O CF 7-20 86% H69%outdoor,,,2100,7,2600,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6061,d'Arnaud,Chase,ATL,SS/3B,SD,1.00,3.62,3.38,0.61,0.16,0.04,0.04,0.22,0.65,0.15,0.07,0.32,0.27,0.00,0.02,0.00,0.00,2.48,SD (Richard L) R Ord 8 Starting ,-1.5 (+190) (o/u 8.0) (-110),70 N RL 5-10 3% H51%outdoor,,1ab .000/.000/.000 0sb 0hr,2000,7,3000,0,0,0,0,0,0,SS,SS,SS;3B,SS;3B;DH,,,,,,0,
8313,Dietrich,Derek,MIA,3B,NYM,1.00,3.57,3.29,0.50,0.17,0.05,0.09,0.26,0.80,0.01,0.01,0.32,0.32,0.00,0.02,0.00,0.00,2.40,NYM (deGrom R) L Ord 7 Starting ,+1.5 (-150) (o/u 7.5) (+110),74 I CF 12-17 24% H68% retractable,,10ab .300/.364/.300 0sb 0hr,2400,11,3300,0,0,0,0,0,0,2B,2B,3B,2B;3B;DH,,,,,,0,
7082,Hernandez,Kike,LAD,SS/OF,ARI,1.00,3.60,3.25,0.51,0.16,0.02,0.10,0.31,0.74,0.03,0.02,0.34,0.29,0.02,0.02,0.04,0.00,2.40,ARI (Corbin L) R Ord 8,-1.5 (+130) (o/u 8.0) (-180),62 O RF 0-7 5% H64%outdoor,,8ab .375/.444/.500 0sb 0hr,2700,7,2900,0,0,0,0,0,0,OF,OF,SS;OF,2B;DH;OF,,,,,,0,
1450,Escobar,Alcides,KC,SS,LAA,1.00,3.84,3.67,0.74,0.14,0.04,0.03,0.15,0.51,0.08,0.02,0.33,0.30,0.00,0.02,0.00,0.00,2.74,LAA (Shoemaker R) R Ord 8 Starting ,+1.5 (-150) (o/u 9.0) (+110),71 O CF 7-20 86% H69%outdoor,,8ab .375/.375/.500 3sb 0hr,2200,7,3500,0,0,0,0,0,0,SS,SS,SS,SS;DH,,,,,,0,
8430,Zunino,Mike,SEA,C,TEX,1.00,3.66,3.38,0.40,0.14,0.01,0.16,0.26,1.16,0.01,0.01,0.39,0.28,0.00,0.02,0.00,0.00,2.65,TEX (Cashner R) R Ord 9 Starting ,-1.5 (+120) (o/u 7.5) (-180),49 N RL 4-5 6% H66% retractable,,2ab .500/.500/.500 0sb 0hr,2100,9,3300,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
7896,Drury,Brandon,ARI,2B,@ LAD,1.00,3.62,3.43,0.58,0.20,0.01,0.09,0.18,0.77,0.02,0.02,0.35,0.34,0.00,0.02,0.00,0.00,2.47,@LAD (Maeda R) R Ord 6,+1.5 (-150) (o/u 8.0) (+155),62 O RF 0-7 5% H64%outdoor,,3ab .667/.750/1.000 0sb 0hr,2800,17,3400,0,0,0,0,0,0,2B,2B,2B,2B;DH;OF,,,,,,0,
4841,Suzuki,Kurt,ATL,C,SD,1.00,3.72,3.49,0.67,0.20,0.00,0.04,0.22,0.46,0.00,0.00,0.35,0.35,0.00,0.02,0.00,0.00,2.50,SD (Richard L) R Ord 7 Starting ,-1.5 (+190) (o/u 8.0) (-110),70 N RL 5-10 3% H51%outdoor,,3ab .000/.000/.000 0sb 0hr,2200,7,2700,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
11521,Cordoba,Allen,SD,SS,@ ATL,1.00,3.69,3.49,0.65,0.18,0.03,0.03,0.19,0.50,0.14,0.09,0.27,0.25,0.00,0.02,0.00,0.00,2.58,@ATL (Dickey R) R Ord 8 Starting ,+1.5 (-220) (o/u 8.0) (-110),70 N RL 5-10 3% H51%outdoor,,,2000,7,2600,0,0,0,0,0,0,SS,SS,SS,SS;DH,,,,,,0,
7081,DeShields,Delino,TEX,OF,@ SEA,1.00,3.42,3.10,0.54,0.14,0.02,0.04,0.30,0.93,0.18,0.07,0.28,0.20,0.00,0.02,0.00,0.00,2.27,@SEA (Paxton L) R Ord 9 Starting ,+1.5 (-140) (o/u 7.5) (+155),49 N RL 4-5 6% H66% retractable,,9ab .333/.333/.444 0sb 0hr,2000,7,3400,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6247,Owings,Chris,ARI,SS,@ LAD,1.00,3.52,3.37,0.58,0.16,0.03,0.04,0.14,0.88,0.13,0.03,0.28,0.28,0.00,0.02,0.00,0.00,2.46,@LAD (Maeda R) R Ord 7,+1.5 (-150) (o/u 8.0) (+155),62 O RF 0-7 5% H64%outdoor,,8ab .125/.125/.125 0sb 0hr,2900,17,3400,0,0,0,0,0,0,SS,SS,SS,SS;DH;OF,,,,,,0,
178,Aybar,Erick,SD,SS,@ ATL,1.00,3.80,3.57,0.74,0.18,0.01,0.02,0.21,0.49,0.04,0.02,0.29,0.32,0.00,0.02,0.00,0.00,2.60,@ATL (Dickey R) S Ord 7 Starting ,+1.5 (-220) (o/u 8.0) (-110),70 N RL 5-10 3% H51%outdoor,,18ab .222/.222/.222 0sb 0hr,2100,9,2600,0,0,0,0,0,0,SS,SS,SS,SS;DH,,,,,,0,
4197,Rivera,Rene,NYM,C,@ MIA,1.00,3.63,3.39,0.52,0.16,0.00,0.07,0.22,0.95,0.02,0.01,0.32,0.25,0.00,0.02,0.00,0.00,2.58,@MIA (Conley L) R Ord 8 Starting ,-1.5 (+130) (o/u 7.5) (-130),74 I CF 12-17 24% H68% retractable,,,2000,7,2500,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
1420,Ellis,A.J.,MIA,C,NYM,1.00,3.47,3.03,0.48,0.13,0.00,0.05,0.43,0.60,0.03,0.02,0.28,0.21,0.00,0.02,0.00,0.00,2.30,NYM (deGrom R) R Ord 8 Starting ,+1.5 (-150) (o/u 7.5) (+110),74 I CF 12-17 24% H68% retractable,,,2400,7,2600,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
3098,Mathis,Jeff,ARI,C,@ LAD,1.00,3.42,3.23,0.42,0.12,0.01,0.06,0.18,1.21,0.02,0.01,0.27,0.19,0.00,0.02,0.00,0.00,2.56,@LAD (Maeda R) R Ord 8,+1.5 (-150) (o/u 8.0) (+155),62 O RF 0-7 5% H64%outdoor,,,2100,7,2200,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
8902,Cron,C.J.,LAA,1B,@ KC,1.00,0.98,0.92,0.16,0.06,0.00,0.04,0.05,0.20,0.01,0.01,0.13,0.13,0.00,0.01,0.00,0.00,0.66,@KC (Karns R) R Not Starting ,-1.5 (+130) (o/u 9.0) (-130),71 O CF 7-20 86% H69%outdoor,,3ab .000/.000/.000 0sb 0hr,2500,13,4000,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
6826,Pederson,Joc,LAD,OF,ARI,1.00,0.92,0.77,0.10,0.04,0.00,0.04,0.14,0.26,0.01,0.01,0.13,0.12,0.00,0.00,0.00,0.00,0.58,ARI (Corbin L) L,-1.5 (+130) (o/u 8.0) (-180),62 O RF 0-7 5% H64%outdoor,,3ab .333/.333/.333 0sb 0hr,2800,17,4100,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
7186,Marte,Jefry,LAA,1B/3B,@ KC,1.00,0.98,0.91,0.14,0.05,0.00,0.04,0.07,0.22,0.01,0.01,0.13,0.12,0.00,0.01,0.00,0.00,0.67,@KC (Karns R) R Not Starting ,-1.5 (+130) (o/u 9.0) (-130),71 O CF 7-20 86% H69%outdoor,,4ab .250/.250/.500 0sb 0hr,2600,14,3700,0,0,0,0,0,0,3B,1B,1B;3B,1B;3B;DH,,,,,,0,
8699,Cuthbert,Cheslor,KC,3B,LAA,1.00,1.02,0.94,0.17,0.06,0.01,0.03,0.07,0.17,0.01,0.00,0.11,0.12,0.00,0.01,0.00,0.00,0.69,LAA (Shoemaker R) R Not Starting ,+1.5 (-150) (o/u 9.0) (+110),71 O CF 7-20 86% H69%outdoor,,3ab .333/.333/.333 0sb 0hr,2500,8,3500,0,0,0,0,0,0,3B,3B,3B,3B;DH,,,,,,0,
620,Bruce,Jay,NYM,OF,@ MIA,1.00,0.94,0.86,0.12,0.05,0.01,0.04,0.07,0.21,0.01,0.00,0.12,0.12,0.00,0.00,0.00,0.00,0.63,@MIA (Conley L) L Not Starting ,-1.5 (+130) (o/u 7.5) (-130),74 I CF 12-17 24% H68% retractable,,5ab .400/.400/.600 0sb 0hr,3800,19,3800,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6812,Thompson,Trayce,LAD,OF,ARI,1.00,0.92,0.84,0.11,0.04,0.01,0.04,0.07,0.23,0.02,0.01,0.12,0.12,0.00,0.00,0.00,0.00,0.62,ARI (Corbin L) R,-1.5 (+130) (o/u 8.0) (-180),62 O RF 0-7 5% H64%outdoor,,6ab .500/.500/.500 0sb 0hr,2500,7,3400,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
9844,Toles,Andrew,LAD,OF,ARI,1.00,0.92,0.87,0.16,0.05,0.01,0.02,0.05,0.19,0.04,0.02,0.11,0.11,0.00,0.00,0.00,0.00,0.61,ARI (Corbin L) L,-1.5 (+130) (o/u 8.0) (-180),62 O RF 0-7 5% H64%outdoor,,,2600,10,3000,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6157,Duda,Lucas,NYM,1B,@ MIA,1.00,0.94,0.82,0.12,0.05,0.00,0.04,0.11,0.24,0.00,0.00,0.12,0.11,0.00,0.00,0.00,0.00,0.61,@MIA (Conley L) L Not Starting ,-1.5 (+130) (o/u 7.5) (-130),74 I CF 12-17 24% H68% retractable,,1ab .000/.000/.000 0sb 0hr,2700,16,3900,0,0,0,0,0,0,1B,1B,1B,1B;DH,,,,,,0,
9969,Conforto,Michael,NYM,OF,@ MIA,1.00,0.94,0.84,0.13,0.05,0.00,0.03,0.09,0.21,0.01,0.01,0.12,0.11,0.00,0.00,0.00,0.00,0.61,@MIA (Conley L) L Not Starting ,-1.5 (+130) (o/u 7.5) (-130),74 I CF 12-17 24% H68% retractable,,,3100,13,3700,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
8612,Jankowski,Travis,SD,OF,@ ATL,1.00,0.98,0.89,0.17,0.03,0.01,0.01,0.09,0.22,0.06,0.02,0.10,0.10,0.00,0.00,0.00,0.00,0.66,@ATL (Dickey R) L Not Starting ,+1.5 (-220) (o/u 8.0) (-110),70 N RL 5-10 3% H51%outdoor,,,2700,9,3000,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
474,Bonifacio,Emilio,ATL,OF,SD,1.00,0.93,0.86,0.18,0.03,0.01,0.01,0.06,0.20,0.06,0.02,0.11,0.10,0.00,0.00,0.01,0.00,0.62,SD (Richard L) S Not Starting ,-1.5 (+190) (o/u 8.0) (-110),70 N RL 5-10 3% H51%outdoor,,8ab .250/.250/.250 0sb 0hr,2000,7,2300,0,0,0,0,0,0,OF,OF,OF,2B;DH;OF,,,,,,0,
6805,Colon,Christian,KC,2B/SS,LAA,1.00,1.02,0.94,0.20,0.05,0.00,0.01,0.07,0.13,0.02,0.01,0.11,0.11,0.00,0.01,0.00,0.00,0.69,LAA (Shoemaker R) R Not Starting ,+1.5 (-150) (o/u 9.0) (+110),71 O CF 7-20 86% H69%outdoor,,,2000,7,2800,0,0,0,0,0,0,2B,2B,2B;SS,2B;SS;DH,,,,,,0,
8666,Barnes,Austin,LAD,C/2B,ARI,1.00,0.92,0.82,0.14,0.04,0.00,0.02,0.09,0.15,0.02,0.01,0.11,0.11,0.00,0.00,0.00,0.00,0.60,ARI (Corbin L) R,-1.5 (+130) (o/u 8.0) (-180),62 O RF 0-7 5% H64%outdoor,,1ab .000/.000/.000 0sb 0hr,2500,9,3300,0,0,0,0,0,0,C,C,C;2B,C;2B;DH,,,,,,0,
5843,Flowers,Tyler,ATL,C,SD,1.00,0.93,0.86,0.15,0.04,0.00,0.03,0.07,0.25,0.00,0.00,0.12,0.11,0.00,0.00,0.00,0.00,0.63,SD (Richard L) R Not Starting ,-1.5 (+190) (o/u 8.0) (-110),70 N RL 5-10 3% H51%outdoor,,,2300,10,3300,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6500,Recker,Anthony,ATL,C,SD,1.00,0.93,0.83,0.12,0.04,0.00,0.03,0.10,0.26,0.01,0.00,0.12,0.11,0.00,0.00,0.00,0.00,0.63,SD (Richard L) R Not Starting ,-1.5 (+190) (o/u 8.0) (-110),70 N RL 5-10 3% H51%outdoor,,,2000,7,2400,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
8010,Peterson,Jace,ATL,2B/3B,SD,1.00,0.93,0.82,0.15,0.04,0.01,0.01,0.11,0.16,0.02,0.01,0.11,0.11,0.00,0.00,0.00,0.00,0.59,SD (Richard L) L Not Starting ,-1.5 (+190) (o/u 8.0) (-110),70 N RL 5-10 3% H51%outdoor,,,2500,8,3400,0,0,0,0,0,0,2B,2B,2B;3B,2B;3B;DH,,,,,,0,
6316,d'Arnaud,Travis,NYM,C,@ MIA,1.00,0.94,0.86,0.14,0.05,0.00,0.02,0.07,0.17,0.00,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.63,@MIA (Conley L) R Not Starting ,-1.5 (+130) (o/u 7.5) (-130),74 I CF 12-17 24% H68% retractable,,7ab .143/.143/.143 0sb 0hr,3200,9,3300,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
7764,Realmuto,JT,MIA,C,NYM,1.00,0.91,0.86,0.16,0.05,0.01,0.02,0.05,0.16,0.02,0.01,0.10,0.10,0.00,0.00,0.00,0.00,0.60,NYM (deGrom R) R Not Starting ,+1.5 (-150) (o/u 7.5) (+110),74 I CF 12-17 24% H68% retractable,,9ab .222/.222/.222 0sb 0hr,2800,18,3700,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6079,Hazelbaker,Jeremy,ARI,OF,@ LAD,1.00,0.91,0.85,0.12,0.03,0.01,0.03,0.06,0.29,0.03,0.01,0.10,0.09,0.00,0.00,0.00,0.00,0.63,@LAD (Maeda R) L,+1.5 (-150) (o/u 8.0) (+155),62 O RF 0-7 5% H64%outdoor,,2ab .000/.000/.000 0sb 0hr,2400,7,3100,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
6271,Bethancourt,Christian,SD,C,@ ATL,1.00,0.98,0.93,0.16,0.05,0.00,0.02,0.04,0.22,0.01,0.01,0.10,0.11,0.00,0.01,0.00,0.00,0.70,@ATL (Dickey R) R Not Starting ,+1.5 (-220) (o/u 8.0) (-110),70 N RL 5-10 3% H51%outdoor,,,2300,25,2700,0,0,0,0,0,0,C,P,C,P,,,,,,0,
7648,Perez,Carlos,LAA,C,@ KC,1.00,0.98,0.92,0.15,0.06,0.00,0.02,0.05,0.18,0.01,0.00,0.12,0.11,0.00,0.01,0.00,0.00,0.69,@KC (Karns R) R Not Starting ,-1.5 (+130) (o/u 9.0) (-130),71 O CF 7-20 86% H69%outdoor,,4ab .250/.250/.250 0sb 0hr,2000,7,2500,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
900,Choo,Shin-Soo,TEX,OF,@ SEA,1.00,0.90,0.80,0.14,0.04,0.00,0.02,0.09,0.25,0.02,0.01,0.10,0.09,0.00,0.00,0.00,0.00,0.57,@SEA (Paxton L) L Not Starting ,+1.5 (-140) (o/u 7.5) (+155),49 N RL 4-5 6% H66% retractable,,5ab .600/.600/.600 0sb 0hr,3100,10,4100,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
10728,Heredia,Guillermo,SEA,OF,TEX,1.00,0.96,0.86,0.18,0.03,0.00,0.01,0.09,0.15,0.01,0.01,0.11,0.10,0.00,0.00,0.00,0.00,0.63,TEX (Cashner R) R Not Starting ,-1.5 (+120) (o/u 7.5) (-180),49 N RL 4-5 6% H66% retractable,,,2000,7,3000,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
5532,Butera,Drew,KC,C,LAA,1.00,1.02,0.95,0.14,0.05,0.01,0.02,0.06,0.22,0.01,0.01,0.11,0.10,0.00,0.01,0.00,0.00,0.74,LAA (Shoemaker R) R Not Starting ,+1.5 (-150) (o/u 9.0) (+110),71 O CF 7-20 86% H69%outdoor,,,2000,7,2300,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
3820,Pennington,Cliff,LAA,2B/SS,@ KC,1.00,0.98,0.88,0.16,0.03,0.01,0.01,0.09,0.23,0.01,0.00,0.11,0.10,0.00,0.00,0.00,0.00,0.67,@KC (Karns R) S Not Starting ,-1.5 (+130) (o/u 9.0) (-130),71 O CF 7-20 86% H69%outdoor,,,2100,7,2300,0,0,0,0,0,0,SS,2B,2B;SS,2B;SS;DH,,,,,,0,
10042,Camargo,Johan,ATL,2B/SS,SD,1.00,0.93,0.88,0.16,0.05,0.01,0.01,0.05,0.16,0.00,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.64,SD (Richard L) S Not Starting ,-1.5 (+190) (o/u 8.0) (-110),70 N RL 5-10 3% H51%outdoor,,,2000,7,2200,0,0,0,0,0,0,SS,SS,2B;SS,2B;SS;DH,,,,,,0,
4336,Ruiz,Carlos,SEA,C,TEX,1.00,0.96,0.85,0.15,0.05,0.00,0.01,0.11,0.14,0.01,0.01,0.11,0.10,0.00,0.00,0.00,0.00,0.64,TEX (Cashner R) R Not Starting ,-1.5 (+120) (o/u 7.5) (-180),49 N RL 4-5 6% H66% retractable,,4ab .250/.250/.250 0sb 0hr,2200,10,2800,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6256,Sanchez,Hector,SD,C,@ ATL,1.00,0.98,0.91,0.15,0.05,0.00,0.02,0.04,0.24,0.00,0.00,0.10,0.10,0.01,0.01,0.02,0.00,0.69,@ATL (Dickey R) S Not Starting ,+1.5 (-220) (o/u 8.0) (-110),70 N RL 5-10 3% H51%outdoor,,,2200,7,2400,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
8558,Sardinas,Luis,SD,SS/3B,@ ATL,1.00,0.98,0.92,0.18,0.04,0.00,0.01,0.05,0.18,0.02,0.01,0.10,0.10,0.00,0.01,0.00,0.00,0.69,@ATL (Dickey R) S Not Starting ,+1.5 (-220) (o/u 8.0) (-110),70 N RL 5-10 3% H51%outdoor,,2ab .000/.000/.000 0sb 0hr,2400,7,2600,0,0,0,0,0,0,SS,SS,SS;3B,SS;3B;DH,,,,,,0,
5055,Utley,Chase,LAD,2B,ARI,1.00,0.92,0.84,0.14,0.04,0.00,0.02,0.07,0.18,0.01,0.00,0.11,0.10,0.00,0.00,0.00,0.00,0.63,ARI (Corbin L) L,-1.5 (+130) (o/u 8.0) (-180),62 O RF 0-7 5% H64%outdoor,,4ab .250/.400/.250 0sb 0hr,2800,7,3700,0,0,0,0,0,0,2B,2B,2B,2B;DH,,,,,,0,
6681,Freeman,Michael,SEA,2B/OF,TEX,1.00,0.96,0.88,0.16,0.03,0.01,0.01,0.08,0.22,0.02,0.01,0.11,0.09,0.00,0.00,0.00,0.00,0.67,TEX (Cashner R) L Not Starting ,-1.5 (+120) (o/u 7.5) (-180),49 N RL 4-5 6% H66% retractable,,,2200,7,2600,0,0,0,0,0,0,OF,OF,2B;OF,2B;DH;OF,,,,,,0,
7075,Moore,Tyler,MIA,1B/OF,NYM,1.00,0.91,0.84,0.11,0.05,0.00,0.03,0.06,0.26,0.00,0.00,0.11,0.10,0.01,0.00,0.01,0.00,0.64,NYM (deGrom R) R Not Starting ,+1.5 (-150) (o/u 7.5) (+110),74 I CF 12-17 24% H68% retractable,,2ab .000/.333/.000 0sb 0hr,2000,7,2800,0,0,0,0,0,0,1B,1B,1B;OF,1B;DH;OF,,,,,,0,
6406,Chirinos,Robinson,TEX,C,@ SEA,1.00,0.90,0.83,0.11,0.04,0.00,0.03,0.07,0.25,0.00,0.00,0.10,0.09,0.00,0.00,0.00,0.00,0.62,@SEA (Paxton L) R Not Starting ,+1.5 (-140) (o/u 7.5) (+155),49 N RL 4-5 6% H66% retractable,,1ab .000/.667/.000 0sb 0hr,2500,8,2900,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
9934,Torrens,Luis,SD,C,@ ATL,1.00,0.98,0.91,0.13,0.04,0.00,0.02,0.07,0.24,0.01,0.01,0.10,0.10,0.00,0.01,0.00,0.00,0.71,@ATL (Dickey R) R Not Starting ,+1.5 (-220) (o/u 8.0) (-110),70 N RL 5-10 3% H51%outdoor,,,2000,7,2200,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6616,Profar,Jurickson,TEX,2B/3B,@ SEA,1.00,0.90,0.83,0.15,0.03,0.01,0.02,0.07,0.19,0.01,0.01,0.09,0.08,0.00,0.00,0.00,0.00,0.60,@SEA (Paxton L) S Not Starting ,+1.5 (-140) (o/u 7.5) (+155),49 N RL 4-5 6% H66% retractable,,3ab .000/.000/.000 0sb 0hr,2500,7,3100,0,0,0,0,0,0,OF,2B,2B;3B,2B;3B;DH,,,,,,0,
6442,Herrmann,Chris,ARI,C/OF,@ LAD,1.00,0.91,0.84,0.12,0.04,0.01,0.02,0.06,0.26,0.01,0.01,0.10,0.09,0.00,0.00,0.00,0.00,0.63,@LAD (Maeda R) L,+1.5 (-150) (o/u 8.0) (+155),62 O RF 0-7 5% H64%outdoor,,2ab .000/.000/.000 0sb 0hr,2300,8,3000,0,0,0,0,0,0,C,C,C;OF,C;DH;OF,,,,,,0,
4840,Suzuki,Ichiro,MIA,OF,NYM,1.00,0.91,0.84,0.18,0.03,0.01,0.00,0.06,0.13,0.01,0.00,0.09,0.09,0.00,0.00,0.00,0.00,0.60,NYM (deGrom R) L Not Starting ,+1.5 (-150) (o/u 7.5) (+110),74 I CF 12-17 24% H68% retractable,,1ab .000/.000/.000 0sb 0hr,2000,7,2800,0,0,0,0,0,0,OF,OF,OF,DH;OF,,,,,,0,
2341,Iannetta,Chris,ARI,C,@ LAD,1.00,0.91,0.80,0.11,0.04,0.00,0.02,0.10,0.26,0.00,0.00,0.10,0.09,0.00,0.00,0.00,0.00,0.61,@LAD (Maeda R) R,+1.5 (-150) (o/u 8.0) (+155),62 O RF 0-7 5% H64%outdoor,,,2100,7,2600,0,0,0,0,0,0,C,C,C,C;DH,,,,,,0,
6182,Descalso,Daniel,ARI,2B/OF,@ LAD,1.00,0.91,0.82,0.13,0.04,0.01,0.01,0.08,0.20,0.01,0.01,0.09,0.09,0.00,0.00,0.00,0.00,0.62,@LAD (Maeda R) L,+1.5 (-150) (o/u 8.0) (+155),62 O RF 0-7 5% H64%outdoor,,5ab .200/.333/.200 0sb 0hr,2200,7,2500,0,0,0,0,0,0,2B,2B,2B;OF,2B;SS;DH,,,,,,0,
9588,Riddle,J.T.,MIA,2B/SS,NYM,1.00,0.91,0.86,0.16,0.03,0.01,0.01,0.04,0.17,0.01,0.00,0.10,0.09,0.00,0.00,0.00,0.00,0.63,NYM (deGrom R) L Not Starting ,+1.5 (-150) (o/u 7.5) (+110),74 I CF 12-17 24% H68% retractable,,,2300,7,2500,0,0,0,0,0,0,2B,SS,2B;SS,2B;SS;DH,,,,,,0,
