"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Starling Marte",4500,"PIT@SD 08:40PM ET",8.455,"PIT","SD",7.81,9.3,10.64,NA,"1","1",3
"2B/3B","Josh Harrison",4300,"PIT@SD 08:40PM ET",7.673,"PIT","SD",6.91,7.5,8.8,NA,"2","2",2
"OF","Andrew McCutchen",4200,"PIT@SD 08:40PM ET",8.929,"PIT","SD",8.55,8.6,10.05,NA,"3","3",4
"OF","Gregory Polanco",4200,"PIT@SD 08:40PM ET",6.704,"PIT","SD",NA,0,NA,NA,"x","x",NA
"3B","Miguel Sano",4100,"MIN@OAK 09:05PM ET",8.904,"MIN","OAK",8.76,8.3,9.32,NA,"3","3",16
"1B","Josh Bell",4100,"PIT@SD 08:40PM ET",7.426,"PIT","SD",7.68,8.1,9.02,NA,"4","4",4
"OF","Adam Frazier",4100,"PIT@SD 08:40PM ET",6.519,"PIT","SD",6.68,6.3,1.76,NA,"7","6",6
"OF","Khris Davis",4000,"MIN@OAK 09:05PM ET",8.79,"OAK","MIN",9.45,8.2,9.58,NA,"4","4",0
"2B","Brian Dozier",4000,"MIN@OAK 09:05PM ET",8.436,"MIN","OAK",8.07,8,9.84,NA,"1","1",3
"SS","Marcus Semien",4000,"MIN@OAK 09:05PM ET",8.179,"OAK","MIN",6.87,8.8,9,NA,"2","2",3
"OF","Eddie Rosario",4000,"MIN@OAK 09:05PM ET",6.587,"MIN","OAK",5.49,7.2,7.45,NA,"5","6",9
"3B","David Freese",4000,"PIT@SD 08:40PM ET",6.125,"PIT","SD",5.8,6.5,7.57,NA,"x","5",8
"OF","Hunter Renfroe",4000,"PIT@SD 08:40PM ET",7.14,"SD","PIT",6.21,6.2,7.21,NA,"4","6",7
"OF","Jose Pirela",3800,"PIT@SD 08:40PM ET",8.146,"SD","PIT",6.83,6.3,7.74,NA,"x","3",20
"1B","Wil Myers",3800,"PIT@SD 08:40PM ET",8.13,"SD","PIT",NA,NA,NA,NA,"3","x",NA
"OF","Manuel Margot",3800,"PIT@SD 08:40PM ET",7.304,"SD","PIT",5.44,6.5,6.78,NA,"1","1",24
"3B","Ryan Schimpf",3600,"PIT@SD 08:40PM ET",6.377,"SD","PIT",NA,0,NA,NA,"x","x",NA
"1B","Yonder Alonso",3500,"MIN@OAK 09:05PM ET",7.62,"OAK","MIN",6.45,5.8,7.46,NA,"6","6",7
