"Paul Goldschmidt_ARI","Robinson Cano_SEA","Khris Davis_OAK","Cody Bellinger_LAD","Jean Segura_SEA","Corey Seager_LAD","Nelson Cruz_SEA","Justin Turner_LAD","Chris Taylor_LAD","Chris Owings_ARI","Jake Lamb_ARI","Yonder Alonso_OAK","Franklin Barreto_OAK","Matt Chapman_OAK","Ben Gamel_SEA","Yasmani Grandal_LAD","Logan Forsythe_LAD","AJ Pollock_ARI","Joc Pederson_LAD","Daniel Descalso_ARI","Austin Barnes_LAD","Kyle Seager_SEA","Jed Lowrie_OAK","Jarrod Dyson_SEA","Mitch Haniger_SEA","Ryon Healy_OAK","Adrian Gonzalez_LAD","Gregor Blanco_ARI","David Peralta_ARI","Yasiel Puig_LAD","Yasmany Tomas_ARI","Jaycob Brugman_OAK","Renato Nunez_OAK","Kike Hernandez_LAD","Matt Joyce_OAK","Mike Zunino_SEA","Marcus Semien_OAK","Taylor Motter_SEA","Guillermo Heredia_SEA","Chris Herrmann_ARI","Rajai Davis_OAK","Danny Valencia_SEA","Chase Utley_LAD","Franklin Gutierrez_LAD","Peter O'Brien_LAD","Leonys Martin_SEA","Brandon Drury_ARI","Adam Rosales_OAK","Mark Canha_OAK","Chris Iannetta_ARI","Jeremy Hazelbaker_ARI","Christian Walker_ARI","Nick Ahmed_ARI","Ketel Marte_ARI","Joey Wendle_OAK","Rey Fuentes_ARI","Trayce Thompson_LAD","Andrew Toles_LAD","Willie Calhoun_LAD","Shawn O'Malley_SEA","DJ Peterson_SEA","Matt Olson_OAK","Tyler Smith_SEA","Rob Segedin_LAD","Socrates Brito_ARI","Alex Verdugo_LAD","Jake Smolinski_OAK","Ryan LaMarre_OAK","Boog Powell_SEA","Andre Ethier_LAD","Carlos Ruiz_SEA","Tuffy Gosewisch_SEA","Bruce Maxwell_OAK","Scott Van Slyke_LAD","Jack Reinheimer_ARI","Dawel Lugo_ARI","Domingo Leyba_ARI","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Jeff Mathis_ARI","Josh Phegley_OAK","Chad Pinder_OAK","Mike Freeman_LAD","Jaff Decker_OAK","Brett Eibner_LAD","Ildemaro Vargas_ARI"
0,0,-5.48363530099357,0,0,0,0,0,0,0,0,64.924043715847,64.8809523809524,-3.33333333333333,0,0,0,0,0,0,0,0,10.3232323232323,0,0,13.5707070707071,0,0,0,0,0,-6.83333333333333,0,0,6.69532428355958,0,35.2,0,0,0,4.5672268907563,0,0,0,0,0,0,1.25975975975976,-16.0909090909091,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,-39.4090909090909,0,0,0,0,0,0,0,15.9007352941176,0.0769230769230769,0,2.38181818181818,0,0
0,0,-6.90277777777778,0,0,0,0,0,0,0,0,64.8809523809524,72.8611111111111,19.5,0,0,0,0,0,0,0,0,-5.16666666666667,0,0,-13,0,0,0,0,0,15.3095238095238,0,0,34.4464285714286,0,0,0,0,0,-12.2666666666667,0,0,0,0,0,0,28.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4,0,0,0,0,0,0,0,0,0,0,-17.2,0,0,0,0,0,0,0,-3.58333333333333,0,0,0,0,0
0,0,-13.15,0,0,0,0,0,0,0,0,-3.33333333333333,19.5,18.8,0,0,0,0,0,0,0,0,0.45,0,0,155,0,0,0,0,0,-12.9166666666667,0,0,31.3,0,0,0,0,0,-10,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.5,0,0,0,0,0,0,0,-20,0,0,0,0,0
0,17.2631313131313,0,0,12.8569500674764,0,9.58973172987974,0,0,0,0,0,0,0,60.8430976430976,0,0,0,0,0,0,6.84796806966618,0,6.93429951690821,24.875,0,0,0,0,0,0,0,0,0,0,4.64204545454545,0,4.27462121212121,1.97747747747748,0,0,11.7372802960222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3333333333333,0,0,0,0,0,0,0,10.9816176470588,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-7.66086956521739,0,28.1501683501684,0,2.91228070175439,-9.53603603603604,0,0,0,0,0,0,49.4225988700565,14.8990147783251,0,8.23390151515152,0,-10.5,0,0,0,0,0,6.75238095238095,0,0,1.25326560232221,0,0,0,0,0,0,0,0,0,0,0,0,-5.52906976744186,-4,0,0,0,0,0,0,0,0,0,0,0,0,-17.5,-1.27450980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.85344827586207,0,25.072268907563,0,22.5869565217391,24.5333333333333,0,0,0,0,0,0,14.8990147783251,42.469512195122,0,6.19607843137255,0,34.6593406593407,0,0,0,0,0,0.278947368421053,0,0,1.60282258064516,0,0,0,0,0,0,0,0,0,0,0,0,22.6812865497076,6.80357142857143,0,0,0,0,0,0,0,0,0,0,0,0,14.2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-5,0
31.0040322580645,0,0,0,0,0,0,0,0,-3.78387096774194,-3.17241379310345,0,0,0,0,0,0,58.2575757575758,0,10.1444444444444,0,0,0,0,0,0,0,0,12.4782608695652,0,-12.52,0,0,0,0,0,0,0,0,19.625,0,0,0,0,0,0,15.8547008547009,0,0,-5.25757575757576,0,0,18.5769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32083333333333,0,0,0,0,0,0
0,0,0,-6.38461538461539,0,17.6676136363636,0,7.24193548387097,15.0750988142292,0,0,0,0,0,0,8.23390151515152,6.19607843137255,0,47.6113360323887,0,-15.9285714285714,0,0,0,0,0,14.7820512820513,0,0,12.7388591800357,0,0,0,0,0,0,0,0,0,0,0,0,5.67378917378917,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.84873949579832,0,0,0,0,0,0,0,0,6.7816091954023,-19.9838709677419,0,0,0,0,0,0,10.1444444444444,0,46.8108108108108,0,0,0,0,0,0,0,-17.1985294117647,-25.6551724137931,0,14.9333333333333,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,-12.7549857549858,0,0,20.8571428571429,13.3333333333333,0,-7.45098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61538461538461,0,0,0,0,0,0
0,0,0,3.20833333333333,0,7.72916666666667,0,33.8541666666667,-6.52614379084967,0,0,0,0,0,0,-10.5,34.6593406593407,0,-15.9285714285714,0,85.2294372294372,0,0,0,0,0,12.1,0,0,11.3076923076923,0,0,0,0,0,0,0,0,0,0,0,0,31.1666666666667,-10.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,44.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6666666666667,0,0,0,0,0,0,0,0,0,0,-11.7,0
0,13.4807692307692,0,0,3.08248299319728,0,7.13817277250113,0,0,0,0,0,0,0,6.84796806966618,0,0,0,0,0,0,52.2836036036036,0,-1.33685880486515,14.3521008403361,0,0,0,0,0,0,0,0,0,0,14.9144927536232,0,-1.2048309178744,9.54541062801932,0,0,6.88516865079365,0,0,0,1.90384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,2.86775362318841,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.60206321334504,0,0,0,0,0,0,0,0,10.3232323232323,-5.16666666666667,0.45,0,0,0,0,0,0,0,0,51.8086956521739,0,0,18.843253968254,0,0,0,0,0,12.0125,0,0,-2.81986531986532,0,32.375,0,0,0,13.4407665505226,0,0,0,0,0,0,-0.81183932346723,-6.71345029239766,0,0,0,0,0,0,0,0,0,0,0,0,-5.78571428571429,0,0,0,0,0,17,0,0,0,0,12.7636363636364,0,0,0,0,0,0,0,6.52173913043478,5.44516129032258,0,-7.13636363636364,0,0
0,8.38354506957048,0,0,18.4136212624585,0,3.26830601092896,0,0,0,0,0,0,0,6.93429951690821,0,0,0,0,0,0,-1.33685880486515,0,37.071460877431,-1.72983870967742,0,0,0,0,0,0,0,0,0,0,9.50951374207188,0,-0.284552845528455,8.88264580369844,0,0,3.08080808080808,0,0,0,7.51818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,13.4607843137255,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.90688259109312,0,0,-3.35789473684211,0,8.53753753753754,0,0,0,0,0,0,0,24.875,0,0,0,0,0,0,14.3521008403361,0,-1.72983870967742,55.4655870445344,0,0,0,0,0,0,0,0,0,0,20.1206896551724,0,-1.93873517786561,25.3406593406593,0,0,8.37405303030303,0,0,0,-0.948717948717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.166812993854258,0,0,0,0,0,0,0,0,13.5707070707071,-13,155,0,0,0,0,0,0,0,0,18.843253968254,0,0,78.3273291925466,0,0,0,0,0,3.25,0,0,7.65166908563135,0,16.0833333333333,0,0,0,4.95426829268293,0,0,0,0,0,0,4.28115942028986,-0.644736842105263,0,0,0,0,0,0,0,0,0,0,0,0,-29.2545454545455,0,0,0,0,0,-2,0,0,0,0,-2.61111111111111,0,0,0,0,0,0,0,4.57977207977208,-9.67983193277311,0,10.5454545454545,0,0
0,0,0,-4.06833333333333,0,3.24466571834993,0,9.87619047619048,3.66959064327485,0,0,0,0,0,0,6.75238095238095,0.278947368421053,0,14.7820512820513,0,12.1,0,0,0,0,0,17.9737179487179,0,0,2.06349206349206,0,0,0,0,0,0,0,0,0,0,0,0,5.13756613756614,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.6798941798942,0,0,0,0,0,0,0,0,23.8278985507246,12.5726495726496,0,0,0,0,0,0,0,0,-17.1985294117647,0,0,0,0,0,0,0,53.1182266009852,7.95714285714286,0,30.4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9.90909090909091,0,0,16.8928571428571,0,0,-15.8708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61538461538461,0,0,0,0,0,0
22.8674812030075,0,0,0,0,0,0,0,0,-0.5,23.3421052631579,0,0,0,0,0,0,12.4782608695652,0,-25.6551724137931,0,0,0,0,0,0,0,7.95714285714286,71.7793785310734,0,22.5897435897436,0,0,0,0,0,0,0,0,43.6558441558442,0,0,0,0,0,0,32.8558673469388,0,0,21.0894736842105,36.4166666666667,0,4.97368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.98005698005698,0,0,0,0,0,0
0,0,0,39.5929694727105,0,16.4135008766803,0,2.85410628019324,10.7603658536585,0,0,0,0,0,0,1.25326560232221,1.60282258064516,0,12.7388591800357,0,11.3076923076923,0,0,0,0,0,2.06349206349206,0,0,62.071460877431,0,0,0,0,0,0,0,0,0,0,0,0,0.209756097560976,35.0892857142857,0,0,0,0,0,0,0,0,0,0,0,0,-18.6666666666667,-0.481617647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,-6.5,0
2.48245614035088,0,0,0,0,0,0,0,0,20.1966966966967,5.16904761904762,0,0,0,0,0,0,-12.52,0,14.9333333333333,0,0,0,0,0,0,0,30.4,22.5897435897436,0,59.7019230769231,0,0,0,0,0,0,0,0,-24.2857142857143,0,0,0,0,0,0,17.2857142857143,0,0,-10.2727272727273,0,0,-15.8345588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9833333333333,0,0,0,0,0,0
0,0,-8.01461988304094,0,0,0,0,0,0,0,0,-6.83333333333333,15.3095238095238,-12.9166666666667,0,0,0,0,0,0,0,0,12.0125,0,0,3.25,0,0,0,0,0,27.0058479532164,0,0,12.1764705882353,0,0,0,0,0,43.1428571428571,0,0,0,0,0,0,7.18055555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0,0,0,0,0,0,0,0,33.3214285714286,0,0,0,0,0,0,0,5.57142857142857,10.2555555555556,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.59304511278195,0,0,0,0,0,0,0,0,6.69532428355958,34.4464285714286,31.3,0,0,0,0,0,0,0,0,-2.81986531986532,0,0,7.65166908563135,0,0,0,0,0,12.1764705882353,0,0,51.3816481589714,0,-8.8,0,0,0,-3.51724137931034,0,0,0,0,0,0,5.51596638655462,34.3777777777778,0,0,0,0,0,0,0,0,0,0,0,0,14.0666666666667,0,0,0,0,0,0,0,0,0,0,11.3818181818182,0,0,0,0,0,0,0,0.466911764705882,3.41558441558442,0,10.8333333333333,0,0
0,-21.2145098039216,0,0,10.8054187192118,0,8.05707070707071,0,0,0,0,0,0,0,4.64204545454545,0,0,0,0,0,0,14.9144927536232,0,9.50951374207188,20.1206896551724,0,0,0,0,0,0,0,0,0,0,78.363137254902,0,-7.21264367816092,3.29679802955665,0,0,14.1575052854123,0,0,0,-1.04166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.16666666666667,0,0,0,0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,0,0,32.375,0,0,16.0833333333333,0,0,0,0,0,0,0,0,-8.8,0,40.75,0,0,0,15.7916666666667,0,0,0,0,0,0,-5,-9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,0,0,0,0
0,13.4048780487805,0,0,4.90833333333333,0,20.7912234042553,0,0,0,0,0,0,0,4.27462121212121,0,0,0,0,0,0,-1.2048309178744,0,-0.284552845528455,-1.93873517786561,0,0,0,0,0,0,0,0,0,0,-7.21264367816092,0,52.1207843137255,4.54901960784314,0,0,23.9251012145749,0,0,0,-13.9285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11764705882353,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12.2264808362369,0,0,8.35472370766488,0,1.21040974529347,0,0,0,0,0,0,0,1.97747747747748,0,0,0,0,0,0,9.54541062801932,0,8.88264580369844,25.3406593406593,0,0,0,0,0,0,0,0,0,0,3.29679802955665,0,4.54901960784314,34.6632653061224,0,0,8.31158536585366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2.73161764705882,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.2820512820513,0,0,0,0,0,0,0,0,-11.5869565217391,27.0689655172414,0,0,0,0,0,0,19.625,0,-4,0,0,0,0,0,0,0,9,43.6558441558442,0,-24.2857142857143,0,0,0,0,0,0,0,0,67.5413793103448,0,0,0,0,0,0,5.33684210526316,0,0,-0.366666666666667,26.6666666666667,0,-12.7610294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3392857142857,0,0,0,0,0,0
0,0,-4.50606060606061,0,0,0,0,0,0,0,0,4.5672268907563,-12.2666666666667,-10,0,0,0,0,0,0,0,0,13.4407665505226,0,0,4.95426829268293,0,0,0,0,0,43.1428571428571,0,0,-3.51724137931034,0,15.7916666666667,0,0,0,43.3067632850242,0,0,0,0,0,0,-2.55555555555556,-16.1923076923077,0,0,0,0,0,0,0,0,0,0,0,0,12.0833333333333,0,0,0,0,0,0,0,0,0,0,33.4464285714286,0,0,0,0,0,0,0,-5.11029411764706,3.05533596837945,0,0,0,0
0,5.82637628554144,0,0,-6.66223698781838,0,11.1166666666667,0,0,0,0,0,0,0,11.7372802960222,0,0,0,0,0,0,6.88516865079365,0,3.08080808080808,8.37405303030303,0,0,0,0,0,0,0,0,0,0,14.1575052854123,0,23.9251012145749,8.31158536585366,0,0,59.0551786521936,0,0,0,-1.23636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6666666666667,0,0,0,0,0,0,0,10.1797385620915,-0.933333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.63963414634146,0,5.14230343300111,0,13.6169230769231,-1.43978494623656,0,0,0,0,0,0,-5.52906976744186,22.6812865497076,0,5.67378917378917,0,31.1666666666667,0,0,0,0,0,5.13756613756614,0,0,0.209756097560976,0,0,0,0,0,0,0,0,0,0,0,0,53.7326549491212,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,1.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-1.02380952380952,0,0.688888888888889,0,10.8472222222222,0.486111111111111,0,0,0,0,0,0,-4,6.80357142857143,0,-2.5,0,-10.6666666666667,0,0,0,0,0,15,0,0,35.0892857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5378787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83333333333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.03205128205128,0,0,8.43333333333333,0,17.3653846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90384615384615,0,7.51818181818182,-0.948717948717949,0,0,0,0,0,0,0,0,0,0,-1.04166666666667,0,-13.9285714285714,0,0,0,-1.23636363636364,0,0,0,21.6025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.9414682539683,0,0,0,0,0,0,0,0,3.05450733752621,17.4090395480226,0,0,0,0,0,0,15.8547008547009,0,-12.7549857549858,0,0,0,0,0,0,0,9.90909090909091,32.8558673469388,0,17.2857142857143,0,0,0,0,0,0,0,0,5.33684210526316,0,0,0,0,0,0,54.4773892773893,0,0,-1.1195652173913,37.85,0,18.4232804232804,17.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.07931034482759,0,0,0,0,0,0
