"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B/OF","Cody Bellinger",5500,"LAA@LAD 10:10PM ET",11.155,"LAD","LAA",9.77,10.1,9.85,NA,"4","4",2
"SS","Corey Seager",5200,"LAA@LAD 10:10PM ET",9,"LAD","LAA",8.68,0,9.51,NA,"x","x",NA
"OF","Charlie Blackmon",5200,"COL@SF 10:08PM ET",10.532,"COL","SF",8.02,8.5,7.5,NA,"1","1",5
"3B","Nolan Arenado",5100,"COL@SF 10:08PM ET",9.256,"COL","SF",8.6,7,7.34,NA,"3","3",0
"3B","Justin Turner",4600,"LAA@LAD 10:10PM ET",9.407,"LAD","LAA",7.71,9.6,8.98,NA,"3","3",0
"OF","Mike Trout",4500,"LAA@LAD 10:10PM ET",12.02,"LAA","LAD",NA,0,NA,NA,"x","x",NA
"OF","Joc Pederson",4300,"LAA@LAD 10:10PM ET",6.959,"LAD","LAA",7.25,9.2,7.41,NA,"2","6",2
"OF","Cameron Maybin",4200,"LAA@LAD 10:10PM ET",9.7,"LAA","LAD",6.26,7.1,8.09,NA,"1","1",10
"2B/OF","Chris Taylor",4200,"LAA@LAD 10:10PM ET",8.23,"LAD","LAA",NA,8,7.95,NA,"x","2",5
"C","Yasmani Grandal",4000,"LAA@LAD 10:10PM ET",6.569,"LAD","LAA",6.62,8.6,7.48,NA,"5","5",2
"1B/OF","Ian Desmond",4000,"COL@SF 10:08PM ET",7.549,"COL","SF",6.99,5.9,6.09,NA,"5","6",3
"1B","Adrian Gonzalez",3900,"LAA@LAD 10:10PM ET",4.9,"LAD","LAA",NA,0,NA,NA,"x","x",NA
"1B/C","Buster Posey",3900,"COL@SF 10:08PM ET",8.106,"SF","COL",6.76,7.4,7.06,NA,"4","4",17
"OF","Eric Young",3800,"LAA@LAD 10:10PM ET",8.24,"LAA","LAD",6.81,5.8,5.76,NA,"8","8",0
"2B/OF","Kike Hernandez",3800,"LAA@LAD 10:10PM ET",5.456,"LAD","LAA",NA,6.3,1.93,NA,"8","8",NA
"SS","Andrelton Simmons",3800,"LAA@LAD 10:10PM ET",7.468,"LAA","LAD",5.1,5.8,6.5,NA,"4","5",10
"2B","Joe Panik",3800,"COL@SF 10:08PM ET",6.529,"SF","COL",6.22,7.6,6.56,NA,"2","2",14
"OF","Yasiel Puig",3700,"LAA@LAD 10:10PM ET",7.836,"LAD","LAA",6.6,8.2,7.26,NA,"7","7",6
"1B","Mark Reynolds",3700,"COL@SF 10:08PM ET",8.973,"COL","SF",6.77,6.5,6.41,NA,"4","4",8
"OF","David Dahl",3700,"COL@SF 10:08PM ET",0,"COL","SF",NA,0,NA,NA,"x","x",NA
"1B","Albert Pujols",3600,"LAA@LAD 10:10PM ET",7.028,"LAA","LAD",7.76,6.9,7.15,NA,"3","3",3
"3B","Yunel Escobar",3600,"LAA@LAD 10:10PM ET",6.983,"LAA","LAD",5.26,6,6.39,NA,"x","4",10
"C","Austin Barnes",3600,"LAA@LAD 10:10PM ET",5.725,"LAD","LAA",NA,0,1.75,NA,"x","x",NA
"OF","Denard Span",3600,"COL@SF 10:08PM ET",6.87,"SF","COL",6.71,8.4,6.8,NA,"1","1",19
"3B/OF","Eduardo Nunez",3600,"COL@SF 10:08PM ET",7.862,"SF","COL",NA,0,NA,NA,"x","x",NA
"1B/OF","Brandon Belt",3600,"COL@SF 10:08PM ET",7.627,"SF","COL",5.7,7.5,6.66,NA,"5","5",14
"C","Martin Maldonado",3500,"LAA@LAD 10:10PM ET",5.576,"LAA","LAD",4.72,5.9,5.09,NA,"5","6",14
"1B/3B","Luis Valbuena",3500,"LAA@LAD 10:10PM ET",5.273,"LAA","LAD",6.25,0,1.45,NA,"x","x",NA
"OF","Kole Calhoun",3500,"LAA@LAD 10:10PM ET",7,"LAA","LAD",5.8,7,7,NA,"2","2",17
"OF","Peter O'Brien",3500,"LAA@LAD 10:10PM ET",0,"LAD","LAA",NA,0,NA,NA,"x","x",NA
"OF","Carlos Gonzalez",3500,"COL@SF 10:08PM ET",5.87,"COL","SF",7.4,0,6.12,NA,"x","x",NA
"SS","Trevor Story",3500,"COL@SF 10:08PM ET",6.391,"COL","SF",6.89,5.4,5.73,NA,"7","7",5
"2B/3B","Logan Forsythe",3400,"LAA@LAD 10:10PM ET",5.302,"LAD","LAA",6.38,0,1.7,NA,"x","x",NA
"2B","DJ LeMahieu",3400,"COL@SF 10:08PM ET",7.329,"COL","SF",6.68,6.3,6.46,NA,"2","2",3
"1B/2B","Chase Utley",3300,"LAA@LAD 10:10PM ET",5.123,"LAD","LAA",5.82,7.8,7.81,NA,"1","1",5
"OF","Franklin Gutierrez",3300,"LAA@LAD 10:10PM ET",2.806,"LAD","LAA",5.23,0,NA,NA,"x","x",NA
"1B","Jefry Marte",3300,"LAA@LAD 10:10PM ET",4.486,"LAA","LAD",NA,0,NA,NA,"x","x",NA
"1B","CJ Cron",3300,"LAA@LAD 10:10PM ET",4.8,"LAA","LAD",6.05,0,NA,NA,"x","x",NA
"OF","Trayce Thompson",3200,"LAA@LAD 10:10PM ET",0,"LAD","LAA",NA,0,NA,NA,"x","x",NA
"OF","Hunter Pence",3200,"COL@SF 10:08PM ET",5.828,"SF","COL",6.23,6.9,6.88,NA,"3","3",13
