"Place_lo","Place_hi","Payout"
"1","1","15000"
"2","2","10000"
"3","3","7500"
"4","4","5000"
"5","5","3000"
"6","6","2000"
"7","7","1500"
"8","8","1000"
"9","10","750"
"11","15","500"
"16","20","400"
"21","30","300"
"31","50","250"
"51","90","200"
"91","160","150"
"161","260","120"
"261","400","100"
"401","640","80"
"641","1095","60"
